gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
CADM4,24,0.28840045966646904,5.638812143737506e-11,0.2789466249340746,2.46605306974704e-10,10.121893158953721,100.0,2.803893714763859e-09,8.953142672664948e-09,46
ILDR1,25,0.28670761485710883,7.374146334042369e-11,0.3341931336359632,1.96812590828946e-14,8.870428571428567,100.0,3.534682411678581e-09,2.2368178801168037e-12,20
ACP2,26,0.2866537376802163,7.437166512713158e-11,0.30134152819111226,6.830062293998384e-12,10.711779275653916,100.0,3.534682411678581e-09,4.1520425201190176e-10,30
PRRT3,27,0.27866180135471685,2.575938587239574e-10,0.22857026327082933,2.589000941422228e-07,8.3358647887324,100.0,1.0102845310215052e-08,4.452400303209016e-06,88
PRSS8,28,0.2786275185616326,2.5894821567880967e-10,0.335769534134665,1.459511045288172e-14,12.575758551307855,100.0,1.0102845310215052e-08,1.734164487446946e-12,19
PVRL4,29,0.2773352173553296,3.153783567941762e-10,0.48452860284291904,1.2737905014476317e-30,9.486532394366193,100.0,1.1947811951593865e-08,3.329688370784109e-27,1
BCAM,30,0.27273707876679326,6.307644175434811e-10,0.21163552932675053,1.933621753324034e-06,14.293365794768606,100.0,2.2281326857549454e-08,2.5272436315945126e-05,109
PPAP2C,31,0.27206341002383455,6.974301277590926e-10,0.22434862210099843,4.338314269273923e-07,9.511504225352118,100.0,2.4307764719496906e-08,6.9148496950500205e-06,94
IGSF8,32,0.2719603043642271,7.082201406188497e-10,0.22065916188688062,6.756106245381135e-07,11.081476056338037,100.0,2.4359045362864118e-08,1.0388506897309581e-05,98
ECE1,33,0.26958197992193983,1.0073718631218529e-09,0.16645609936808847,0.00019332620993885348,12.510852716297782,100.0,3.273962172215494e-08,0.0012729337853404608,182
SLC7A4,34,0.2684241376807989,1.1943913457039404e-09,0.2667611257657441,1.523195480286265e-09,5.554663983903424,97.58551307847083,3.807486558134268e-08,4.576589638469307e-08,54
SLC6A14,35,0.26732727319825494,1.402439059355553e-09,0.37580326172141243,4.064991990195719e-18,6.368021126760561,99.59758551307847,4.36425678708978e-08,1.1993945730540952e-15,7
LAMP1,36,0.26551526026875705,1.8255748532464155e-09,0.27456101429599805,4.798748046384047e-10,12.825109054325969,100.0,5.485118007340379e-08,1.6951253234118784e-08,48
CD63,37,0.2653786719402478,1.8620741894119383e-09,0.2524753910149637,1.14916296573645e-08,13.451335814889335,100.0,5.53120673991228e-08,2.7308290840318913e-07,67
TMEM8A,38,0.26519315806035787,1.9127845667933516e-09,0.2442979125008289,3.461296836442165e-08,11.56806619718311,100.0,5.617998716402046e-08,7.124275535795133e-07,76
MFSD5,39,0.2625322331608992,2.8057905689635865e-09,0.30643418745965095,2.889932219079402e-12,9.669197786720336,100.0,8.05971049150639e-08,2.073044842520633e-10,25
MUC12,40,0.2619335182572308,3.056606573559077e-09,0.2232467630738393,4.955871193850662e-07,6.58392696177061,99.79879275653923,8.591365143315513e-08,7.757273832769838e-06,96
TSPAN15,41,0.2613599313291145,3.3172331958610276e-09,0.30624957550523324,2.9823323913876508e-12,10.131466800804828,100.0,9.150021860955026e-08,2.073044842520633e-10,26
IL20RA,42,0.25829098565799846,5.122307720147348e-09,0.3836602874766887,7.093009486626907e-19,9.18278531187123,99.79879275653923,1.3524962000469867e-07,4.635281699510683e-16,3
SIDT1,43,0.25101933656084446,1.4024479083617763e-08,0.3700193243232901,1.4262463912837386e-17,8.445758953722335,100.0,3.2732132432657883e-07,3.728208066815692e-15,9
TMEM63A,44,0.24814362941179446,2.0708599728313145e-08,0.2888086776468319,5.284110479334508e-11,10.850420120724342,100.0,4.5489310663706355e-07,2.3814939298242077e-09,38
HM13,45,0.2468828211722054,2.453019377344112e-08,0.25266095905133673,1.1202580643670302e-08,12.30871790744467,100.0,5.255895616702877e-07,2.686563835096713e-07,66
UNC93A,46,0.24371973873756483,3.7364238136057816e-08,0.2615861581606543,3.211961658155397e-09,2.66287162977867,93.56136820925553,7.513086037511933e-07,8.745903931685632e-08,60
SLC1A5,47,0.24358252674001732,3.804756870616442e-08,0.23378271866209957,1.349892497465912e-07,12.636893762575449,100.0,7.592087373886549e-07,2.556970281431807e-06,81
LTBR,48,0.24318990377818755,4.007029040112296e-08,0.20263261957101636,5.280204684453283e-06,11.57095533199196,100.0,7.816696948398166e-07,5.909107165155938e-05,121
ANO7,49,0.24126873809825092,5.156314128886095e-08,0.288129967959361,5.88652253530261e-11,11.084345271629775,100.0,9.838397907232301e-07,2.608028797844241e-09,39
SLC44A3,50,0.24078829400354737,5.490132196197642e-08,0.2817586662182573,1.5992283854034278e-10,8.623594164989928,100.0,1.0324608317165926e-06,6.058526086151537e-09,44
PSEN2,51,0.23956189312600543,6.439674183679918e-08,0.24938548163937796,1.751107652586808e-08,9.740949094567396,100.0,1.1771544277020494e-06,3.9123037639845433e-07,71
C1orf85,52,0.23885325312996752,7.058701644288812e-08,0.3241347560278268,1.2739039837906884e-13,11.561668812877263,100.0,1.2725135240117899e-06,1.2807634667803304e-11,22
CRB3,53,0.2333824874292451,1.4198856587517802e-07,0.24886613840403501,1.8785434524821798e-08,8.809468611670024,100.0,2.425870007828205e-06,4.126481163687746e-07,73
ERBB2,54,0.23331653672921243,1.4317500920183216e-07,0.3483350282831258,1.2656127092903304e-15,12.433528169014082,100.0,2.430256325023307e-06,2.0676947638030773e-13,14
KCNS1,55,0.23161041199209706,1.7741216942802452e-07,0.25692887588764934,6.200610717015723e-09,3.426206639839032,94.36619718309859,2.905282390497094e-06,1.589058471988147e-07,63
TMEM87A,56,0.23062493012446722,2.0065128049188828e-07,0.23350310282958436,1.398431924458806e-07,12.104262173038233,100.0,3.2376694271962716e-06,2.5742965144614923e-06,85
FAM174A,57,0.22960038120305756,2.2791167449103447e-07,0.17742683792376673,6.976010216417261e-05,8.886665392354123,100.0,3.6106734370882677e-06,0.000515121206376122,166
HLA-C,58,0.2289752983146326,2.4625999909459974e-07,0.2671166448221822,1.4462368285549733e-09,13.987609859154933,100.0,3.861637684556451e-06,4.447603611579647e-08,53
LRP10,59,0.2283598304644336,2.6571148315575125e-07,0.24900248414868945,1.8442438596584827e-08,12.155529376257558,100.0,4.051713554332987e-06,4.0854690247010797e-07,72
CTNS,60,0.2283490891919007,2.6606375099475405e-07,0.20293359302835504,5.109459576259768e-06,8.724890342052314,100.0,4.051713554332987e-06,5.807011883627406e-05,120
FAM174B,61,0.22789963622082,2.812137668423832e-07,0.27426058577572116,5.020496608201844e-10,11.65154164989941,100.0,4.21098718500659e-06,1.7498104178452828e-08,49
PCDH8,62,0.22684079022427325,3.202591678878442e-07,0.21462316054619177,1.3719382758008595e-06,4.585918511066401,97.1830985915493,4.676857345580027e-06,1.8974850015573792e-05,105
CLN3,63,0.22602389669415113,3.538969199567138e-07,0.2520055336711349,1.2256181451773857e-08,10.579071026156939,100.0,5.0551177528243165e-06,2.886275523868186e-07,68
CNNM3,64,0.22536327882087628,3.835615141179425e-07,0.18873108979897957,2.2855229999237314e-05,10.538676056338025,100.0,5.419620529212442e-06,0.00019782639476161038,150
EFNA4,65,0.22477842291828254,4.118085522917011e-07,0.3001869488538821,8.28133681049851e-12,8.409953521126766,100.0,5.787459976830681e-06,4.834429044619959e-10,31
GGT1,66,0.2243528734821581,4.33608141024077e-07,0.2693187616850999,1.0472099091488818e-09,10.971046680080489,100.0,6.028998301260304e-06,3.379514447549601e-08,52
SEZ6L2,67,0.22392482642275435,4.5665321791786414e-07,0.1553135542625662,0.0005110970208136036,11.49350985915494,100.0,6.282586903354195e-06,0.0028100815035036887,209
F3,68,0.22384022141797297,4.6134550847721317e-07,0.18708075951220518,2.7012036139592134e-05,11.039695774647887,100.0,6.313911828059871e-06,0.00022631237970799307,152
DIRC2,69,0.22163160962652803,6.016051356894662e-07,0.2171671204719707,1.0203400688615743e-06,8.973353118712275,100.0,7.942403155011438e-06,1.479281934830347e-05,101
MUC1,70,0.221418765769421,6.171050144521252e-07,0.266389477987546,1.6078961615744188e-09,8.33231046277666,100.0,8.106093003908821e-06,4.776182461767648e-08,55
PSCA,71,0.2204642704060428,6.914595158515623e-07,0.2638926124955853,2.307917072597122e-09,9.286094969818919,100.0,8.947896903148435e-06,6.557494812792258e-08,58
RHCG,72,0.2195683681956425,7.690260392092362e-07,0.23049911703119075,2.038213195853378e-07,2.4762323943661944,82.69617706237425,9.806019836550943e-06,3.5999251986221145e-06,87
GP2,73,0.2185438862901198,8.67970090862115e-07,0.22789338483180346,2.8143023273382413e-07,8.920048692152918,100.0,1.0822819389046969e-05,4.747900223141678e-06,89
SLC2A1,74,0.21852924524576578,8.694690404360611e-07,0.1714794417144892,0.00012216367817611916,10.100193360160963,100.0,1.0822819389046969e-05,0.0008630698777091229,174
TMEM161A,75,0.21832520408727424,8.906191739175625e-07,0.1843007051287567,3.567755137455302e-05,9.951652917505026,100.0,1.1033547491092458e-05,0.0002869572901325587,157
BACE2,76,0.2169255742317984,1.049593591120432e-06,0.3001571916984279,8.322467750875982e-12,11.116643460764594,100.0,1.2761105335761903e-05,4.834429044619959e-10,32
FKRP,77,0.21608564879432424,1.1577104929374868e-06,0.18187248453686097,4.5341363787059164e-05,8.524969818913473,100.0,1.3945876629210096e-05,0.0003548572602975229,161
UMOD,78,0.2151099384546713,1.2967299017357038e-06,0.1864774474174265,2.8703264895515743e-05,1.5755790744466809,82.09255533199196,1.540750892335059e-05,0.00023895010967158646,153
IFNGR1,79,0.2122087074467006,1.8111065965327286e-06,0.17255031945635405,0.00011058976938080098,10.873720724346075,99.79879275653923,2.085565041117424e-05,0.0007876884391319176,172
SLC22A16,80,0.21166127804214982,1.927951760620232e-06,0.13906864570913352,0.001885918279130976,2.1732907444668004,88.12877263581488,2.210379781693547e-05,0.008313305871245145,255
CLDN8,81,0.21130906066365798,2.0069111372289435e-06,0.3679052167291658,2.242465446118997e-17,9.840530985915498,100.0,2.2808981359636775e-05,5.328913341959144e-15,10
STEAP4,82,0.20996540161062263,2.3375306216387896e-06,0.2175230862740083,9.786511913639632e-07,12.945038229376264,100.0,2.5998221053594186e-05,1.4371877608007864e-05,100
RNF149,83,0.20992890882455115,2.347199758472926e-06,0.19895182896955918,7.861739862343172e-06,9.90830301810865,100.0,2.5998221053594186e-05,8.220235200066021e-05,127
SLC11A1,84,0.20889523749384892,2.6375378560469e-06,0.17892670405350758,6.0392147594918994e-05,6.193992756539229,100.0,2.8979903257099485e-05,0.00045363526957792604,165
PIGT,85,0.20889176739088755,2.638568085382432e-06,0.17502771402396766,8.764452042720009e-05,11.427213883299784,100.0,2.8979903257099485e-05,0.0006346337296307508,170
IFNGR2,86,0.2086045227473605,2.725195466007098e-06,0.17614737221343368,7.881861318292787e-05,11.229479476861165,100.0,2.9681920617260643e-05,0.0005755079744697582,169
IFNAR1,87,0.20780794766575805,2.979894483760252e-06,0.21351633434991268,1.5588237305643708e-06,11.196075050301813,100.0,3.218778587003842e-05,2.1333849380603484e-05,106
SV2C,88,0.20732090208618748,3.146676122454739e-06,0.2824015557871539,1.4474731423224975e-10,3.828966800804831,99.19517102615694,3.38494295641839e-05,5.5642570500456e-09,43
SLC22A4,89,0.20712339768614918,3.2168213277661153e-06,0.2045377783419979,4.284750473925448e-06,6.430431790744477,100.0,3.446217602778945e-05,4.9559016543544784e-05,119
IL17RC,90,0.20648071068688034,3.455573396549345e-06,0.25567640513967016,7.384208412175632e-09,10.715765995975856,100.0,3.686885248399995e-05,1.8559923835987599e-07,64
RTN4RL1,91,0.20573542988146962,3.753656123104325e-06,0.2639451397004716,2.2905241865162845e-09,7.8360820925553325,100.0,3.988641099916547e-05,6.557494812792258e-08,57
F11R,92,0.20521535998705043,3.976054932438194e-06,0.2791368810655832,2.395209050438963e-10,11.523081488933611,100.0,4.1740592744551965e-05,8.818417546264014e-09,45
PLXNB1,93,0.20419483640859618,4.449587931676283e-06,0.14173490728329816,0.001535883159262858,11.259205633802807,100.0,4.615564624365795e-05,0.0070435062777423,246
VSIG2,94,0.20355480245097377,4.773559630958762e-06,0.2594523457552753,4.348578561343975e-09,8.170697384305836,99.79879275653923,4.932049357836444e-05,1.148200440338702e-07,62
TSPAN17,95,0.20334908475167912,4.882388494505464e-06,0.15588655788626662,0.0004869197852792672,9.721946680080492,100.0,5.024631308912317e-05,0.0027081028057872438,207
GGT3P,96,0.20276157622626123,5.2063898705016465e-06,0.26312428101071805,2.577469268724177e-09,6.353931589537226,100.0,5.2955265064168494e-05,7.24462867574731e-08,59
HLA-B,97,0.20248485764367127,5.3660117162928935e-06,0.2392944569439445,6.666868162294906e-08,14.04062112676058,100.0,5.4157353769844104e-05,1.2814112776646238e-06,80
PTK7,98,0.20242607623235212,5.4005154484709295e-06,0.13317709503652672,0.0029320966018757705,11.364026156941641,99.79879275653923,5.429595147039619e-05,0.01214659352979915,270
TNFRSF14,99,0.20194317452391522,5.692097300364239e-06,0.15730629443805383,0.00043152097902571793,10.855938430583517,100.0,5.67906196303516e-05,0.002462873011295255,204
MFSD6L,100,0.2008000983163377,6.44335203314066e-06,0.14821882738768577,0.0009186640343196596,5.234214084507049,99.19517102615694,6.355819703633843e-05,0.0046180534340607505,228
GPR56,101,0.20033167344285832,6.7777639422317774e-06,0.2834802661807293,1.2237900435413154e-10,11.22622676056338,100.0,6.649976582621237e-05,4.838102022518911e-09,41
LY6K,102,0.200148720811146,6.912817451087175e-06,0.20545276928293668,3.873012386267386e-06,4.379187122736418,99.19517102615694,6.69263141375625e-05,4.560384854821148e-05,117
CATSPERG,103,0.2000146672950658,7.0133991352071305e-06,0.1612822695950023,0.00030601575931405833,5.091021126760563,100.0,6.740082845379206e-05,0.0018733611120537435,194
SLC5A1,104,0.1977568522981866,8.932208216025939e-06,0.2336164250072449,1.3785604718927398e-07,8.495688329979876,100.0,8.368742751502439e-05,2.5619817684403095e-06,83
PPAP2A,105,0.19763567234390525,9.048202030405664e-06,0.15429916804107666,0.0005566533366231011,13.260030985915485,100.0,8.447142895528717e-05,0.0030032127798936656,214
ERBB3,106,0.1974908122905783,9.188745660506245e-06,0.4003008304094882,1.4992638013922898e-20,12.382145472837033,100.0,8.51751104842671e-05,1.959537788419723e-17,2
DGCR2,107,0.19632910923146127,1.0393487766465151e-05,0.13914587081600346,0.0018748290634255055,12.063624144869204,100.0,9.496853991489056e-05,0.008278383736138971,254
RNF167,108,0.19615492026924508,1.0586609908130551e-05,0.19216077556131878,1.6075415294727143e-05,11.220697384305822,100.0,9.575570345969985e-05,0.0001495414077594902,138
CLSTN1,109,0.19468909487291775,1.2352689256623418e-05,0.15349376317094401,0.0005954794652472628,13.28604124748491,100.0,0.00010799307597596527,0.0031717356410866215,218
GPR110,110,0.19314116775364595,1.452036417626338e-05,0.19140674114591874,1.73777702596076e-05,6.415660965794761,98.99396378269618,0.0001244466621532868,0.00015994891358666995,140
SIGIRR,111,0.1916471479451037,1.6952033538778552e-05,0.18990811434677612,2.0269558710408733e-05,9.9664861167002,100.0,0.00014202761432809978,0.00018145420023633023,145
SLC19A1,112,0.18988661976472637,2.0314182432496673e-05,0.16532385638849825,0.0002140161164444331,9.738563983903422,100.0,0.00016389281752637747,0.0013847478425389806,185
ATP13A1,113,0.18804637015500517,2.4500303951557255e-05,0.16435980013345783,0.0002332484588859261,10.965393762575454,100.0,0.00019407210463445656,0.0014834828990944301,188
LRFN3,114,0.18770186773151284,2.5369862427336177e-05,0.15384491313845589,0.000578252467450069,8.273128571428568,100.0,0.00020035293167690866,0.0030974425203165582,216
ATP13A2,115,0.18748637617761169,2.5928578408653364e-05,0.13413082718439032,0.0027330798788545844,10.456627162977863,100.0,0.00020414850590427677,0.011523017424719168,264
CEACAM1,116,0.18673804358918716,2.7960793978768454e-05,0.3094151924323798,1.7331812684118651e-12,8.97495211267606,100.0,0.0002162411700014815,1.4614631727834244e-10,23
UPK3A,117,0.18644012336264873,2.8811123203752223e-05,0.28886962072125993,5.233059227710367e-11,8.804279879275654,100.0,0.00022085711452964315,2.3814939298242077e-09,37
MANSC1,118,0.185470432396886,3.1751730465472657e-05,0.22748687128542047,2.9585619416146413e-07,10.259089336016093,100.0,0.00023988157062643215,4.957487766269662e-06,90
TPO,119,0.1843902561225576,3.536146035946821e-05,0.20629938131847894,3.5259419725515487e-06,2.5860744466800787,94.96981891348088,0.0002640995925132854,4.247378947580529e-05,115
LPAR2,120,0.18400946096783843,3.672416282096604e-05,0.19067773646695418,1.873173409931836e-05,9.241126156941654,100.0,0.0002727186409488785,0.0001706088952460564,142
CD24,121,0.18354536883258615,3.845218276616525e-05,0.2915387662291758,3.4127173627558336e-11,12.489612474849084,100.0,0.00028234271278302237,1.6219714884079544e-09,36
MUC17,122,0.18347660530488086,3.871467273057266e-05,0.14812338062397973,0.0009257806610629894,1.435096981891348,72.63581488933602,0.0002834738221784788,0.004631143351183551,230
SLC17A5,123,0.18285536493557925,4.1164212309973646e-05,0.1960880150970889,1.0661691379900887e-05,10.421694969818912,99.79879275653923,0.00029973050411774685,0.00010637275292771343,131
TMEM217,124,0.18166878078204507,4.6255821376626874e-05,0.14157073713834692,0.0015555796847556574,4.21084507042254,99.79879275653923,0.00033217779417171056,0.007096483937087763,248
MICA,125,0.18106249912178426,4.908178780162227e-05,0.2225236788609779,5.406170661550576e-07,8.336243058350094,100.0,0.00034851441143937814,8.411744112674526e-06,97
ATP1A1,126,0.18027093344041503,5.3017487848093585e-05,0.18879288853443113,2.271202681252252e-05,13.910215291750498,100.0,0.00037159128183085146,0.00019723999364762082,149
GRIN1,127,0.179057455055389,5.96343983226731e-05,0.16684964284944925,0.00018658485211125043,6.915524144869225,100.0,0.00041569151257458,0.0012410503903786479,181
EPHB6,128,0.17890735651528514,6.050504255326673e-05,0.1683738714309288,0.00016249863976990084,9.6431342052314,100.0,0.00041952302714652314,0.0011033024528792747,180
AMIGO3,129,0.17728609405601856,7.07062350857446e-05,0.15261071337180673,0.0006409277612674759,7.229080482897385,100.0,0.0004788240894148611,0.003377792677324964,221
SIDT2,130,0.17664632005242947,7.516162154852143e-05,0.18961926930309722,2.0877065636128033e-05,11.264281488933586,100.0,0.0005012053028771302,0.0001856212570504717,146
GJB3,131,0.17622436613794834,7.824355599526003e-05,0.24964199355976377,1.6912936364844086e-08,5.03289054325956,99.19517102615694,0.000520429148528269,3.8112427291122793e-07,70
PLXNB2,132,0.1752138903458982,8.611514601140912e-05,0.1531470582416495,0.0006129546020190965,13.360359356136824,100.0,0.0005670150923773891,0.003250027037886244,220
KIAA1324,133,0.17432286198047703,9.36695382763892e-05,0.19022392610771569,1.9624552364475096e-05,12.913626358148907,100.0,0.0006045732668011885,0.00017628377965889314,144
LDLR,134,0.17422183374449993,9.456441516378722e-05,0.16333421501741877,0.0002554759729686535,10.445136619718314,100.0,0.0006088457665964033,0.0016014728857075787,190
CLDN1,135,0.17388547815535332,9.760210037209263e-05,0.2007563334796674,6.473916857484337e-06,8.976416096579483,100.0,0.0006253232607172797,7.005862820347207e-05,123
CEACAM5,136,0.17383265306968776,9.808743749181941e-05,0.22611911476964036,3.4980765090281603e-07,4.3120319919517085,96.17706237424547,0.0006268962386396477,5.714982496624757e-06,92
HLA-A,137,0.17350326215329862,0.00010116537740081112,0.19225953943154264,1.591186731228185e-05,13.366756136820932,100.0,0.0006449909671359031,0.00014854864697965984,137
MUC4,138,0.17332084161433678,0.00010290885386833327,0.2164167582796415,1.1138715042731523e-06,6.331559154929576,99.3963782696177,0.0006529217087665611,1.5824239740054458e-05,103
ICAM4,139,0.17281865417872916,0.00010785567629106813,0.15746194728488327,0.00042581805520174157,2.721302213279677,99.59758551307847,0.0006793608140357882,0.0024409833252134923,203
SCN1B,140,0.1726977255358473,0.00010907986608301076,0.10032387385870274,0.025313570291827795,7.1750694164989985,100.0,0.0006841769307292627,0.07016932422358203,371
GPRC5C,141,0.17269144935881384,0.0001091437567383713,0.19375734907903983,1.3617371638361832e-05,10.299932394366206,100.0,0.0006841769307292627,0.00012850472730208603,136
GPRC5A,142,0.1724244225052523,0.0001118948933688167,0.2441575298786333,3.5262398209292606e-08,8.132482092555337,100.0,0.0006980745853605892,7.201242884303975e-07,77
ENPP5,143,0.1718933948281191,0.00011756090760404287,0.14431471035280807,0.001254975605898132,10.265101609657947,99.79879275653923,0.0007264874999455509,0.005953731821810739,239
TRPV4,144,0.17151071441916213,0.00012181012503893794,0.2072263036411038,3.180088987762163e-06,6.469497384305843,100.0,0.0007492039220041972,3.9396931819953995e-05,112
CDCP1,145,0.17145381171223684,0.000122454156749023,0.2595540497034398,4.286498606070897e-09,9.275593561368208,100.0,0.0007513971026806247,1.14335789349687e-07,61
TSPAN8,146,0.1709028026919925,0.00012885826123290768,0.10326480057227944,0.021307262574149097,11.032573843058344,100.0,0.0007851643236895586,0.06100458309838525,359
DLK2,147,0.17031239029918951,0.00013606884960049614,0.1995186508646549,7.397835485708349e-06,6.230093360160969,98.99396378269618,0.0008205458293442456,7.797557241790977e-05,126
RHBDL2,148,0.17027941439423847,0.00013648254795982533,0.23338495608712967,1.4194433967516655e-07,5.064459356136824,100.0,0.0008205458293442456,2.594702824551646e-06,86
HLA-H,149,0.17027417648048374,0.00013654836869347623,0.19147769718204954,1.7251069019749115e-05,10.110415895372231,100.0,0.0008205458293442456,0.00015934379652870738,139
DDR1,150,0.17024602882169956,0.0001369025890090988,0.14324805887040873,0.00136483025459992,12.369802012072435,100.0,0.000820787540527028,0.006382229491098732,243
LPAR6,151,0.1686849836789092,0.00015795521138344147,0.1533294552212855,0.0006037027084725562,9.550380684104635,100.0,0.0009257733689603498,0.0032074773982667926,219
KCNMB3,152,0.16834644515155817,0.00016290499392696665,0.12283370976716103,0.006108721439467358,5.938847283702214,100.0,0.0009526479958055724,0.021852324024352547,298
EMP2,153,0.16784737332987315,0.0001704679093359955,0.24303779885343216,4.088152002925354e-08,11.170174245472834,100.0,0.0009902291444539827,8.284053748563469e-07,78
VASN,154,0.1676987657307787,0.00017278275188559007,0.11812606513928028,0.008387811539571131,9.638835010060362,100.0,0.000999234764223302,0.028438053650374755,309
VSIG10L,155,0.1674103724356361,0.0001773593585748186,0.18942915689338746,2.1286303456455984e-05,7.013231388329979,100.0,0.0010211836196356296,0.00018798107174045926,147
CD9,156,0.16675373693469472,0.00018820710397089537,0.2706413024975405,8.61424186145939e-10,13.406818712273635,100.0,0.0010718374069279314,2.886875413571134e-08,51
SLC45A2,157,0.1665443699716356,0.00019179458528070093,0.14307557302248652,0.0013834034624100346,5.236834406438635,99.3963782696177,0.0010898935780951136,0.006423120161171991,245
CDH22,158,0.16625453537294185,0.0001968667060119325,0.20944605575538386,2.4787964441905677e-06,4.440152112676059,97.38430583501007,0.001116289738644667,3.176261718193208e-05,110
SCNN1G,159,0.16544865250050714,0.00021163797159434763,0.19071614801072087,1.865796121606845e-05,6.910800402414486,100.0,0.001189723995156182,0.00017053115600980045,141
CD177,160,0.1651717975928005,0.00021694759731648235,0.19531519592822338,1.1566522410295794e-05,8.31321348088531,99.3963782696177,0.0012143490779128157,0.00011239735903536507,133
CLCA4,161,0.16514651926652024,0.00021743855664247853,0.20005592930887925,6.982292120241122e-06,3.1741993963782673,88.93360160965796,0.0012144965535543565,7.419394960288737e-05,124
GJB5,162,0.16448690906679514,0.0002306232665620239,0.2012893069977966,6.1109308805464815e-06,4.254365593561367,97.78672032193158,0.0012826579123258095,6.740073131539453e-05,122
CD151,163,0.16442456081024265,0.00023190747707993028,0.15988694945647766,0.0003455575785167545,13.05984688128772,100.0,0.0012870618791654728,0.0020623002516958816,198
