dataset,gene,n,events,n_DCB,n_NDB,n_excluded_from_DCB,median_TPM_DCB,median_TPM_NDB,auc_DCB_gt_NDB,wilcoxon_p_DCB,spearman_rho_vs_PFS,spearman_p,cox_hr_per_log2_tpm_plus_1,cox_ci95_low,cox_ci95_high,cox_p,cox_p_histology_adjusted,median_split_logrank_p,pfs_capped,n_with_histology,wilcoxon_bh_q_controls
GSE190265,CXCL10,43,35,14,29,0,34.81405,13.2957,0.6908866995073892,0.04596001481083218,0.13080583186750977,0.40311176772776053,0.9007702751781042,0.770753861729311,1.0527188106770677,0.18885008220052002,0.42883277313242185,0.034818913436091316,False,25,0.06894002221624827
GSE190265,CD274,43,35,14,29,0,19.679880025000003,6.46396,0.7857142857142857,0.002756705315085839,0.3026584129382479,0.04852733062016983,0.7533309701669333,0.6081735845260122,0.9331341660538366,0.009495673561293258,0.04087769879531923,0.0023773721635073817,False,25,0.016540231890515032
GSE190265,OPTN,43,35,14,29,0,79.52122,63.439637,0.6748768472906403,0.06765661806252415,0.3306019220554411,0.030363634250964736,0.9302108729378453,0.7704765572548066,1.1230611236437982,0.4516897446539675,0.07968778983754135,0.07904749281024784,False,25,0.08118794167502899
GSE190265,TLR9,43,35,14,29,0,0.287321,0.0,0.6822660098522167,0.0406849996666847,0.09890941147174769,0.5280205298541195,0.8945904406810511,0.46914351087453593,1.705857670430277,0.7351829293147787,0.644141103569225,0.4457238256293663,False,25,0.06894002221624827
GSE190266,CXCL10,70,52,17,52,1,29.7209,2.942095,0.7171945701357466,0.0064376310216473775,0.20273043797591808,0.09234583429250053,0.8524925442595127,0.7583224382796812,0.9583568958696997,0.007536382813310599,0.01729708641514915,0.013495668006837935,True,68,0.019312893064942133
GSE190266,CD274,70,52,17,52,1,1.34689,0.7290535,0.58710407239819,0.2682240836447676,0.05533294692997382,0.6491367440277471,0.8932392442074332,0.7331258542636899,1.0883211153337489,0.262627421070292,0.2252686018730074,0.8933294505949354,True,68,0.2682240836447676
