dataset,gene,n,events,cox_hr_per_log2_tpm_plus_1,cox_ci95_low,cox_ci95_high,cox_p,median_split_logrank_p,high_n,low_n,cox_bh_q_across_3_tests
GSE190265,TACSTD2,43,35,1.0844763007923062,0.9006676634916745,1.3057966824530456,0.3920735190923119,0.8260527184233464,21,22,0.5796670872742908
GSE190265,CLDN4,43,35,1.0769236327059413,0.8285015246853223,1.3998338882008183,0.5796670872742908,0.939133810990803,21,22,0.5796670872742908
GSE190266,CLDN4,70,52,0.9166029992889859,0.8202019941723907,1.024334327732662,0.12456234435757843,0.21045603713393984,35,35,0.3736870330727353
