dataset	patient	n_malignant_cells	CLDN4	IRF1_prior	IRF7_prior	IRF9_prior	STAT1_prior	STAT2_prior	NLRC5_prior	CIITA_prior	RFX5_prior	ELF3_prior	GRHL1_prior	GRHL2_prior	KLF4_prior	OVOL1_prior	OVOL2_prior	IFN_prior_union	MHC_prior_union	TJ_prior_union	ISG_CORE	MHC1_APM	TJ_STRUCT	CTRL_OXPHOS	CTRL_RIBO	cldn4_split	cldn4_median
GSE131907	02	181	0.8218572735786438	0.012562732105528256	0.010468660697275672	0.003953133930272433	0.012425148214453704	0.006630892656802354		0.02665813896524508	0.019653513111560418	0.03171666397995222	0.0	0.003381596494570394	0.026322762777325547	0.0068902013081856865	0.0	0.01161867551836046	0.025609110730086152	0.023466037025425164	0.02709087445227662	0.07043064892179009	0.004057210191712002	0.161903854702483	0.7252869594208421	low	1.2918304204940796
GSE131907	03	2720	1.9936437606811523	0.013682001792214286	0.008531313387423935	0.004750253549695741	0.012888999026067171	0.006450286652017128		0.09650327803535207	0.006157372570830334	0.020671126540801995	0.06049061866125761	0.014016227180527384	0.02930953807855431	0.0044026087446472845	0.0	0.011615088161514185	0.0603531383817895	0.027003391975850888	0.0082883810851927	0.10415851685501788	0.027609918488468183	0.08835995605138607	0.642134809203854	high	1.2918304204940796
GSE131907	04	1234	1.3512306213378906	0.012419623040769752	0.02524520762309283	0.014528493451815424	0.010671930564914486	0.011374521072796935		0.030798157300141318	0.004497613952473755	0.023833987506932233	0.0	0.007711116078913542	0.03107233402600306	0.002890640039245639	0.0	0.010637033886986419	0.021651856405670744	0.027664339769522324	0.024467319622198624	0.08407783836722528	0.017760928647867675	0.16140296950390284	0.6591090091097077	high	1.2918304204940796
GSE131907	06	1654	1.2680630683898926	0.009599622220991009	0.011312179460451151	0.0035740594031883695	0.011481199099982835	0.008454773520132316		0.020253929866989116	0.013375401662198897	0.02842277703116631	0.001230037943543343	0.045808489346620525	0.030865613142642703	0.021573151352578448	0.00011466455405912521	0.010695766088022087	0.016931669191603313	0.03146306717914691	0.010695336279864905	0.04922534414257718	0.03259368904826104	0.10689863653421172	0.7000759652670642	low	1.2918304204940796
GSE131907	07	5112	1.7534042596817017	0.0075725801563171075	0.002007278344395877	0.003264799525120069	0.012451308035505657	0.009154657885585116		0.0031744586291696545	0.0020391941315424373	0.023806910872840936	0.0	0.018339876423290703	0.03532480585358196	0.00308641975308642	0.00025969996222546007	0.01109769197970991	0.003135661564105793	0.03207598610032901	0.0256593680859101	0.05790329460800563	0.011290265361146586	0.08533740758728617	0.6871709483433166	high	1.2918304204940796
GSE131907	08	42	1.5306764841079712	0.022698900060732843	0.0019704433497536944	0.004939792008757526	0.012588264534871876	0.012201240649516512		0.12486805066854327	0.09854865194131046	0.010720601237842617	0.0	0.004022988505747126	0.016875653082549635	0.011950374019339537	0.0	0.012453890163650918	0.10634920634920635	0.0156575255679247	0.0069478653530377675	0.1320470717022441	0.0029799914857386125	0.040503557744937066	0.5520320197044334	high	1.2918304204940796
GSE131907	09	119	0.9208331108093262	0.016835501323817198	0.0018110692552883222	0.0009079493866512121	0.010395807163457496	0.008683070929521235		0.0658090822535911	0.06136603695983398	0.0176258832445445	0.0	0.0022022602144305997	0.018140986802244404	0.0091116906532728	0.0	0.010266579955581022	0.06238771370617212	0.016515810777202548	0.013101274992755723	0.08689682769659587	0.001330800519441493	0.06341157152516179	0.6737449290060852	low	1.2918304204940796
GSE131907	10	400	1.2918304204940796	0.01651482050070855	0.015387931034482757	0.012655172413793103	0.013258642080944641	0.008796096743295019		0.05948121921182266	0.031522525027808675	0.02985245358090186	0.00125	0.0027413793103448275	0.03234835423197492	0.002825670498084291	0.0	0.012280879104421731	0.046919540229885065	0.028397026880260655	0.037223060344827585	0.10022372742200329	0.013518518518518518	0.08485057471264368	0.6329983836206897	high	1.2918304204940796
GSE131907	11	285	1.5122262239456177	0.013958431743032594	0.022301875378100428	0.018354506957047795	0.013890677751107467	0.012444545271224038		0.04321147696828277	0.015088890189879594	0.02302806086835125	0.0	0.010260133091349065	0.03444536105153165	0.0015392888351146064	0.0	0.013082389601244866	0.030524971432412448	0.030610533937341318	0.04591046581972171	0.09138651225765564	0.015867894512782595	0.09087315991127244	0.6252760133091348	high	1.2918304204940796
GSE131907	12	3102	1.6554912328720093	0.013331906487867855	0.004808910825051691	0.0028618911047377667	0.009952707734522044	0.003513599556336167		0.0833089171772224	0.03824365348990819	0.017829046717528007	6.669779230307477e-05	0.014765779586029036	0.027955419599853672	0.0016322431949724685	0.00010560483781320171	0.009508352057839321	0.06428456736600538	0.02537938527043154	0.01646101514039885	0.11965689808683207	0.026115273547408547	0.13160178453648738	0.6902766429889504	high	1.2918304204940796
GSE131907	13	1791	0.9516052007675171	0.016745737294038554	0.010914726891160787	0.008528594440914663	0.014060562646093192	0.012018104571388232		0.06619269032628936	0.04989693244370412	0.013207801459404301	0.0	0.017257744662007354	0.03171710170497209	0.01959456713110037	0.0005776006469127246	0.01371932191649107	0.055896339937234064	0.0295763367475444	0.023503773657559825	0.09453305571829225	0.008936052477514578	0.09396343146126546	0.45226250986734434	low	1.2918304204940796
GSE131907	15	263	0.7903715372085571	0.01047154036399166	0.009843319784974432	0.008476465189458502	0.012204747337150471	0.007701076584648107		0.07624229710239938	0.00845679821686115	0.017818781454549123	0.0	0.008778025435951227	0.03154403613955207	0.003998951094794808	0.0	0.011194728368714666	0.05074515973952188	0.027995238631096115	0.049278877671430445	0.12702679078711596	0.01670964264382384	0.09977273720554171	0.6584543398452865	low	1.2918304204940796
GSE131907	16	81	0.10942157357931137	0.012433154300576753	0.00687526607066837	0.007719596991627643	0.01439924280117087	0.009421858001040631		0.05374627501064282	0.005664730358834919	0.04232570324524348	0.0	0.011621966794380587	0.0319962072835636	0.015372971950238873	0.0	0.013384307966658487	0.03599640508963625	0.029632311286759652	0.037893784589186894	0.11972673275355267	0.019204389574759947	0.10814531006101889	0.5046562366964666	low	1.2918304204940796
GSE131907	17	1117	2.0970869064331055	0.0178667258146843	0.0034922668477757545	0.002988814455798063	0.012158085037978444	0.0056352195433169725		0.07407905588067969	0.04933861656690065	0.03039889909738334	0.0016670268267835644	0.021635847250949282	0.03642902647317181	0.003877723925265061	0.0	0.011507911807731279	0.06367047750371307	0.03350157550807492	0.0069061988701262615	0.1053821151836155	0.033588646838423025	0.09001533253069079	0.5640850260858826	high	1.2918304204940796
GSE131907	18	1028	1.8019304275512695	0.015696423615387017	0.01310462229974507	0.010738964175499799	0.013330851832775718	0.01139105990130745		0.07403658162580744	0.020722874097029557	0.017098174199341513	0.0007715014088286596	0.032334294914799416	0.027914781113157608	0.0017312193449319437	0.0	0.012469036872835968	0.05554623790569047	0.026834963672610828	0.04069124849054072	0.10964664277088804	0.019643469445562563	0.08010085424213963	0.638416367570106	high	1.2918304204940796
GSE131907	19	1300	1.1902567148208618	0.014108135605537591	0.018098806366047746	0.016308576480990274	0.013190609553020777	0.013141578249336872		0.06858327017809776	0.033618978352015064	0.017361252805549888	0.0008222811671087533	0.011737400530503978	0.02869363395225464	0.003110816386678456	0.0	0.012453969707704404	0.05393545534924844	0.025911151026546085	0.04976624668435013	0.11594669698117972	0.012766971215247076	0.09507250221043324	0.6107766909814324	low	1.2918304204940796
GSE131907	20	526	1.7518126964569092	0.017002277417466072	0.0070604431624491934	0.007425374765088939	0.011601805782708094	0.007577247497924041		0.10082601284908876	0.037243536333145824	0.024726175227683028	0.0	0.010436606791661205	0.02181812222129516	0.009065017554594058	0.0	0.011026957632515039	0.07441399705723817	0.020199426199298185	0.011174118264061887	0.14034726254471894	0.008489576504523404	0.027629911280101394	0.6506572046676282	high	1.2918304204940796
GSE131907	25	226	1.3794413805007935	0.015575033128362479	0.003070643881599023	0.0018105991252161532	0.010654187278656947	0.008763732072017088		0.03530286847726579	0.039653203657948353	0.02018731954648952	0.0	0.012175770521818738	0.021288872860432212	0.0034584477672668086	0.0015257857796765336	0.01043042731610471	0.0366188587122368	0.0195084326695965	0.015255950564540741	0.05965459116206752	0.008086664632285627	0.07214932356830436	0.6605889533109552	high	1.2918304204940796
GSE131907	28	5994	2.153465747833252	0.016552846343430502	0.00852389746067907	0.0050720260490375434	0.010150655775424035	0.006633749010824362		0.04190510296832135	0.01604301743345125	0.01805530110127811	0.0005551528540034287	0.01463848906377642	0.033271228386170915	0.0020719953670145243	4.602303452878165e-05	0.010148291489162856	0.03473198613683926	0.029941539874565486	0.015998901200050625	0.09461664729863963	0.010004044061089611	0.07566052642680994	0.7150508985997492	high	1.2918304204940796
