cohort	pmid	platform	n_matrix	n_luad	n_dropped_non_luad	n_probes	n_genes	genes_present	genes_missing	mhc1_genes_used	hla_a_annotation	estimate_stromal_present	estimate_immune_present	cd274_q4_n	cd274_q1_n
GSE72094	26477306	GPL15048 HuRSTA_2a520709	442	442	0	60607	21739	['CLDN4', 'CD274', 'TACSTD2', 'HLA-A', 'HLA-B', 'HLA-C', 'B2M', 'HLA-E', 'HLA-DRA', 'HLA-DRB1']	[]	['HLA-A', 'HLA-B', 'HLA-C', 'B2M']	GPL15048 GeneSymbol is 'HLA-A LOC100507703' (Entrez 3105); first-token map to HLA-A	141	141	111	111
