dataset	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE205335	81	31	5	26	0.16129032258064516	0.8387096774193549	0.6944848299026489	0.619290292263031	Epithelial cells	2	31			False		
GSE205335	82	31	0	0	0.0	0.0	0.04748399183154106		Myeloid cells	1	31			False		
GSE205335	83	31	0	31	0.0	1.0	1.7230006456375122	1.7230006456375122	Epithelial cells	1	31			False		
GSE205335	84	31	0	31	0.0	1.0	1.221563696861267	1.221563696861267	Epithelial cells	1	31			False		
GSE205335	85	31	31	0	1.0	0.0	0.04615979269146919		T/NK cells	1	31			False		
GSE205335	86	31	0	31	0.0	1.0	1.4846147298812866	1.4846147298812866	Epithelial cells	1	31			False		
GSE205335	87	31	0	31	0.0	1.0	0.550204873085022	0.550204873085022	Epithelial cells	1	31			False		
GSE205335	88	31	0	31	0.0	1.0	1.7962771654129028	1.7962771654129028	Epithelial cells	1	31			False		
GSE205335	89	31	0	29	0.0	0.9354838709677419	0.9056248664855957	0.9154126644134521	Epithelial cells	1	31			False		
GSE205335	90	31	0	31	0.0	1.0	0.33185645937919617	0.33185645937919617	Epithelial cells	1	31			False		
GSE205335	91	31	0	31	0.0	1.0	1.91730797290802	1.91730797290802	Epithelial cells	1	31			False		
GSE205335	92	31	0	31	0.0	1.0	1.7974624633789062	1.7974624633789062	Epithelial cells	1	31			False		
GSE205335	93	31	0	0	0.0	0.0	0.10771102458238602		Myeloid cells	3	31			False		
GSE205335	94	31	0	31	0.0	1.0	2.0861594676971436	2.0861594676971436	Epithelial cells	1	31			False		
GSE205335	95	31	0	31	0.0	1.0	1.7075144052505493	1.7075144052505493	Epithelial cells	1	31			False		
GSE205335	96	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE205335	97	31	0	0	0.0	0.0	0.02123592607676983		Myeloid cells	3	31			False		
GSE205335	98	31	0	31	0.0	1.0	1.3212932348251343	1.3212932348251343	Epithelial cells	1	31			False		
GSE205335	99	31	0	31	0.0	1.0	1.1699806451797485	1.1699806451797485	Epithelial cells	1	31			False		
GSE205335	100	31	0	31	0.0	1.0	1.4212332963943481	1.4212332963943481	Epithelial cells	1	31			False		
GSE205335	101	31	0	31	0.0	1.0	1.8114662170410156	1.8114662170410156	Epithelial cells	1	31			False		
GSE205335	102	31	4	26	0.12903225806451613	0.8387096774193549	0.07677126675844193	0.09153497219085693	Epithelial cells	7	31	-0.10714285714285716	0.8191508555699912	True	0.9648089924796812	0.9624091664254047
GSE205335	103	31	0	31	0.0	1.0	1.7350682020187378	1.7350682020187378	Epithelial cells	1	31			False		
GSE205335	104	31	0	31	0.0	1.0	1.7267240285873413	1.7267240285873413	Epithelial cells	1	31			False		
GSE205335	105	31	0	31	0.0	1.0	1.871344804763794	1.871344804763794	Epithelial cells	1	31			False		
GSE205335	106	31	31	0	1.0	0.0	0.0		T/NK cells	4	31			False		
GSE205335	107	31	0	31	0.0	1.0	1.212075114250183	1.212075114250183	Epithelial cells	1	31			False		
GSE205335	108	31	0	31	0.0	1.0	0.6461248993873596	0.6461248993873596	Epithelial cells	1	31			False		
GSE205335	109	31	0	0	0.0	0.0	0.033159706741571426		Myeloid cells	4	31			False		
GSE205335	110	31	0	0	0.0	0.0	0.04748399183154106		Myeloid cells	1	31			False		
GSE205335	111	31	0	0	0.0	0.0	0.039080288261175156		Myeloid cells	3	31			False		
GSE205335	112	31	0	0	0.0	0.0	0.04698149859905243		Myeloid cells	4	31			False		
GSE205335	113	31	0	31	0.0	1.0	1.5925815105438232	1.5925815105438232	Epithelial cells	1	31			False		
GSE205335	114	31	0	31	0.0	1.0	1.9739006757736206	1.9739006757736206	Epithelial cells	1	31			False		
GSE205335	115	31	0	0	0.0	0.0	0.05399574339389801		Myeloid cells	1	31			False		
GSE205335	116	31	0	31	0.0	1.0	1.1061086654663086	1.1061086654663086	Epithelial cells	1	31			False		
GSE205335	117	31	0	0	0.0	0.0	0.08814194798469543		Myeloid cells	2	31			False		
GSE205335	118	31	0	0	0.0	0.0	0.07322908937931061		Myeloid cells	1	31			False		
GSE205335	119	31	0	31	0.0	1.0	1.782680630683899	1.782680630683899	Epithelial cells	1	31			False		
GSE205335	120	31	0	0	0.0	0.0	0.04006938263773918		Myeloid cells	3	31			False		
GSE205335	121	31	0	0	0.0	0.0	0.04748399183154106		Myeloid cells	1	31			False		
GSE205335	122	31	0	31	0.0	1.0	1.7626348733901978	1.7626348733901978	Epithelial cells	1	31			False		
GSE205335	123	31	0	0	0.0	0.0	0.04748399183154106		Myeloid cells	1	31			False		
GSE205335	124	31	0	31	0.0	1.0	1.6464475393295288	1.6464475393295288	Epithelial cells	1	31			False		
GSE205335	125	31	31	0	1.0	0.0	0.1020919606089592		T/NK cells	1	31			False		
GSE205335	126	31	0	0	0.0	0.0	0.08881724625825882		Myeloid cells	2	31			False		
GSE205335	127	31	13	18	0.41935483870967744	0.5806451612903226	0.4503156840801239	0.318824827671051	Epithelial cells	2	31			False		
GSE205335	128	31	0	31	0.0	1.0	1.4408525228500366	1.4408525228500366	Epithelial cells	1	31			False		
GSE205335	129	31	0	31	0.0	1.0	1.5510669946670532	1.5510669946670532	Epithelial cells	1	31			False		
GSE205335	130	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	131	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	132	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	133	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	134	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	135	31	0	0	0.0	0.0	0.02389988675713539		Myeloid cells	1	31			False		
GSE205335	136	31	31	0	1.0	0.0	0.05415530130267143		T/NK cells	1	31			False		
GSE205335	137	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	138	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	139	31	0	0	0.0	0.0	0.07012458890676498		B/Plasma cells	2	31			False		
GSE205335	140	31	30	0	0.967741935483871	0.0	0.10011057555675507		T/NK cells	1	31			False		
GSE205335	141	31	0	0	0.0	0.0	0.025396864861249924		Myeloid cells	1	31			False		
GSE205335	142	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	143	31	0	0	0.0	0.0	0.02610650844871998		Myeloid cells	1	31			False		
GSE205335	144	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	145	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	146	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	147	31	29	2	0.9354838709677419	0.06451612903225806	0.0	0.0	T/NK cells	1	31			False		
GSE205335	148	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	149	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	150	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	151	31	31	0	1.0	0.0	0.04290832579135895		T/NK cells	1	31			False		
GSE205335	152	31	5	6	0.16129032258064516	0.1935483870967742	0.0	0.0	Epithelial cells	6	31	0.7142857142857143	0.11078717201166179	True	0.9648089924796812	0.9367491602290554
GSE205335	153	31	0	31	0.0	1.0	1.5532370805740356	1.5532370805740356	Epithelial cells	1	31			False		
GSE205335	154	31	31	0	1.0	0.0	0.04079008847475052		T/NK cells	1	31			False		
GSE205335	155	31	31	0	1.0	0.0	0.04079008847475052		T/NK cells	1	31			False		
GSE205335	156	31	0	31	0.0	1.0	1.5278757810592651	1.5278757810592651	Epithelial cells	1	31			False		
GSE205335	157	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	158	31	30	0	0.967741935483871	0.0	0.0435665138065815		T/NK cells	1	31			False		
GSE205335	159	31	31	0	1.0	0.0	0.04290832579135895		T/NK cells	1	31			False		
GSE205335	160	31	0	0	0.0	0.0	0.02610650844871998		Myeloid cells	1	31			False		
GSE205335	161	31	0	31	0.0	1.0	1.4184590578079224	1.4184590578079224	Epithelial cells	1	31			False		
GSE205335	162	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	163	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	164	31	30	0	0.967741935483871	0.0	0.0435665138065815		T/NK cells	1	31			False		
GSE205335	165	31	0	0	0.0	0.0	0.02389988675713539		Myeloid cells	1	31			False		
GSE205335	166	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	167	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	168	31	0	29	0.0	0.9354838709677419	0.21260370314121246	0.22726602852344513	Epithelial cells	4	31			False		
GSE205335	169	31	0	31	0.0	1.0	1.418991208076477	1.418991208076477	Epithelial cells	1	31			False		
GSE205335	170	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	171	31	31	0	1.0	0.0	0.04290832579135895		T/NK cells	1	31			False		
GSE205335	172	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	173	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	174	31	31	0	1.0	0.0	0.0630846843123436		T/NK cells	1	31			False		
GSE205335	175	31	0	0	0.0	0.0	0.02610650844871998		Myeloid cells	1	31			False		
GSE205335	176	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	177	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	178	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	179	31	0	0	0.0	0.0	0.02610650844871998		Myeloid cells	1	31			False		
GSE205335	180	31	30	0	0.967741935483871	0.0	0.04704640433192253		T/NK cells	1	31			False		
GSE205335	181	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	182	31	29	1	0.9354838709677419	0.03225806451612903	0.17562349140644073	0.0	T/NK cells	1	31			False		
GSE205335	183	31	19	2	0.6129032258064516	0.06451612903225806	0.03285042569041252	0.0	T/NK cells	2	31			False		
GSE205335	184	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	185	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	186	31	0	0	0.0	0.0	0.021142156794667244		Myeloid cells	1	31			False		
GSE205335	187	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	188	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	189	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	190	31	31	0	1.0	0.0	0.040171392261981964		T/NK cells	1	31			False		
GSE205335	191	31	31	0	1.0	0.0	0.03862166032195091		T/NK cells	1	31			False		
GSE205335	192	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	193	31	30	0	0.967741935483871	0.0	0.09914571791887283		T/NK cells	1	31			False		
GSE205335	194	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE205335	195	31	28	1	0.9032258064516129	0.03225806451612903	0.17562349140644073	0.0	T/NK cells	2	31			False		
GSE205335	196	31	0	0	0.0	0.0	0.021383346989750862		Myeloid cells	1	31			False		
GSE205335	197	31	0	0	0.0	0.0	0.02610650844871998		Myeloid cells	1	31			False		
GSE205335	198	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	199	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	200	31	0	0	0.0	0.0	0.04664214700460434		B/Plasma cells	1	31			False		
GSE205335	201	31	31	0	1.0	0.0	0.04704640433192253		T/NK cells	1	31			False		
GSE205335	202	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	203	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	204	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	205	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	206	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	207	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	208	31	31	0	1.0	0.0	0.060488779097795486		T/NK cells	1	31			False		
GSE205335	209	31	31	0	1.0	0.0	0.0512266606092453		T/NK cells	1	31			False		
GSE205335	210	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	211	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	212	31	31	0	1.0	0.0	0.04079008847475052		T/NK cells	1	31			False		
GSE205335	213	31	31	0	1.0	0.0	0.05114685371518135		T/NK cells	1	31			False		
GSE205335	214	31	31	0	1.0	0.0	0.060488779097795486		T/NK cells	1	31			False		
GSE205335	215	31	0	0	0.0	0.0	0.032215263694524765		B/Plasma cells	1	31			False		
GSE205335	216	31	0	30	0.0	0.967741935483871	0.6104504466056824	0.5380412340164185	Epithelial cells	1	31			False		
GSE205335	217	31	2	9	0.06451612903225806	0.2903225806451613	0.08228102326393127	0.08470932394266129	Epithelial cells	5	31	0.6	0.28475697986529386	True	0.9648089924796812	0.9367491602290554
GSE205335	218	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	219	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	220	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	221	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	222	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	223	31	31	0	1.0	0.0	0.07816964387893677		T/NK cells	1	31			False		
GSE205335	224	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	-0.19999999999999998	0.7470600781046621	True	0.9648089924796812	0.9624091664254047
GSE205335	225	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	226	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	227	31	0	0	0.0	0.0	0.03096017986536026		Myeloid cells	1	31			False		
GSE205335	228	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	229	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	230	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	231	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	232	31	0	0	0.0	0.0	0.02389988675713539		Myeloid cells	1	31			False		
GSE205335	233	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	234	31	0	0	0.0	0.0	0.02389988675713539		Myeloid cells	1	31			False		
GSE205335	235	31	31	0	1.0	0.0	0.05415530130267143		T/NK cells	1	31			False		
GSE205335	236	31	0	0	0.0	0.0	0.029673408716917038		AMB cells	1	31			False		
GSE205335	237	31	31	0	1.0	0.0	0.04290832579135895		T/NK cells	1	31			False		
GSE205335	238	31	0	29	0.0	0.9354838709677419	0.3275502622127533	0.35013994574546814	Epithelial cells	4	31			False		
GSE205335	239	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	240	31	0	31	0.0	1.0	1.5679064989089966	1.5679064989089966	Epithelial cells	1	31			False		
GSE205335	241	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	242	31	31	0	1.0	0.0	0.03862166032195091		T/NK cells	1	31			False		
GSE205335	243	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	244	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	245	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	246	31	0	0	0.0	0.0	0.03623237460851669		B/Plasma cells	1	31			False		
GSE205335	247	31	31	0	1.0	0.0	0.0379982516169548		T/NK cells	1	31			False		
GSE205335	248	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE205335	249	31	31	0	1.0	0.0	0.0379982516169548		T/NK cells	1	31			False		
GSE205335	250	31	31	0	1.0	0.0	0.0379982516169548		T/NK cells	1	31			False		
GSE205335	251	31	0	0	0.0	0.0	0.03096017986536026		Myeloid cells	1	31			False		
GSE205335	252	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	253	31	31	0	1.0	0.0	0.04506579786539078		T/NK cells	1	31			False		
GSE205335	254	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	255	31	0	0	0.0	0.0	0.05486006662249565		Myeloid cells	1	31			False		
GSE205335	256	31	31	0	1.0	0.0	0.04896372929215431		T/NK cells	1	31			False		
GSE205335	257	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	258	31	0	0	0.0	0.0	0.029673408716917038		AMB cells	1	31			False		
GSE205335	259	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	260	31	31	0	1.0	0.0	0.04290832579135895		T/NK cells	1	31			False		
GSE205335	261	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	262	31	31	0	1.0	0.0	0.04290832579135895		T/NK cells	1	31			False		
GSE205335	263	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	264	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	265	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	266	31	4	27	0.12903225806451613	0.8709677419354839	0.0	0.0	Epithelial cells	3	31			False		
GSE205335	267	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	268	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	269	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	270	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	271	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	272	31	0	0	0.0	0.0	0.02389988675713539		Myeloid cells	1	31			False		
GSE205335	273	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	274	31	30	0	0.967741935483871	0.0	0.04896372929215431		T/NK cells	1	31			False		
GSE205335	275	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	276	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	277	31	0	0	0.0	0.0	0.056357044726610184		Myeloid cells	1	31			False		
GSE205335	278	31	29	1	0.9354838709677419	0.03225806451612903	0.0942300483584404	0.0	T/NK cells	1	31			False		
GSE205335	279	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
