source	interaction	pathway	ligand	receptor	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	liana_score_high	cellchat_P_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	liana_score_low	cellchat_P_low	pass_expr_prop_low	dataset	donor	delta_liana	delta_cellchat	pass_either
cellchat	LAMA3_CD44	LAMININ	LAMA3	CD44	57	789	0.0732913985848426	1.251315355300903	0.1228070175438596	0.6653992395437263	0.662303376942873	0.0279350380263673	True	56	789	0.0282275937497615	1.251315355300903	0.0535714285714285	0.6653992395437263	0.6397714745253325	0.0	False	GSE131907	BRONCHO_11	0.0225319024175405	0.0279350380263673	True
cellchat	LAMA5_CD44	LAMININ	LAMA5	CD44	57	789	0.3265872001647949	1.251315355300903	0.3859649122807017	0.6653992395437263	0.7889512777328491	0.3722664870766243	True	56	789	0.137284368276596	1.251315355300903	0.1785714285714285	0.6653992395437263	0.6942998617887497	0.1141450456684547	True	GSE131907	BRONCHO_11	0.0946514159440994	0.2581214414081695	True
cellchat	LAMB2_CD44	LAMININ	LAMB2	CD44	57	789	0.1021119654178619	1.251315355300903	0.1929824561403508	0.6653992395437263	0.6767136603593826	0.0995243449855927	True	56	789	0.0250432733446359	1.251315355300903	0.0714285714285714	0.6653992395437263	0.6381793143227696	0.0	False	GSE131907	BRONCHO_11	0.0385343460366129	0.0995243449855927	True
cellchat	LAMB3_CD44	LAMININ	LAMB3	CD44	57	789	0.8061400055885315	1.251315355300903	0.7192982456140351	0.6653992395437263	1.0287276804447174	0.6451438067569605	True	56	789	0.2074187844991684	1.251315355300903	0.2142857142857142	0.6653992395437263	0.7293670699000359	0.1893619230835708	True	GSE131907	BRONCHO_11	0.2993606105446815	0.4557818836733896	True
cellchat	LAMC1_CD44	LAMININ	LAMC1	CD44	57	789	0.2001759260892868	1.251315355300903	0.2807017543859649	0.6653992395437263	0.7257456406950951	0.2398352170165598	True	56	789	0.0383780896663665	1.251315355300903	0.0714285714285714	0.6653992395437263	0.644846722483635	0.0	False	GSE131907	BRONCHO_11	0.0808989182114601	0.2398352170165598	True
cellchat	LAMC2_CD44	LAMININ	LAMC2	CD44	57	789	0.3095671236515045	1.251315355300903	0.4035087719298245	0.6653992395437263	0.7804412394762039	0.3403511029937955	True	56	789	0.0895669385790824	1.251315355300903	0.0892857142857142	0.6653992395437263	0.6704411469399929	0.0	False	GSE131907	BRONCHO_11	0.110000092536211	0.3403511029937955	True
cellchat	APP_CD74	APP	APP	CD74	57	789	0.7089308500289917	1.4943442344665527	0.7894736842105263	0.7287705956907478	1.1016375422477722	0.6755829449979596	True	56	789	0.4836965501308441	1.4943442344665527	0.4107142857142857	0.7287705956907478	0.9890203922986984	0.5218282559168157	True	GSE131907	BRONCHO_11	0.1126171499490737	0.1537546890811438	True
cellchat	CD99_CD99	CD99	CD99	CD99	57	789	1.0080732107162476	0.8411752581596375	0.8070175438596491	0.494296577946768	0.9246242344379424	0.5935580541041061	True	56	789	0.7532649040222168	0.8411752581596375	0.4821428571428571	0.494296577946768	0.7972200810909271	0.5004970183730965	True	GSE131907	BRONCHO_11	0.1274041533470153	0.0930610357310096	True
cellchat	CDH1_KLRG1	CDH1	CDH1	KLRG1	57	789	0.889744758605957	0.210246741771698	0.7894736842105263	0.1204055766793409	0.5499957501888275	0.0521716958667202	True	56	789	0.3382178246974945	0.210246741771698	0.3214285714285714	0.1204055766793409	0.2742322832345962	0.0153475886269166	True	GSE131907	BRONCHO_11	0.2757634669542312	0.0368241072398036	True
cellchat	CLEC2D_KLRB1	CLEC	CLEC2D	KLRB1	57	789	0.0658199861645698	0.469826191663742	0.1228070175438596	0.1926489226869455	0.2678230889141559	0.0055538594580418	True	56	789	0.1365743577480316	0.469826191663742	0.125	0.1926489226869455	0.3032002747058868	0.0067256233247398	True	GSE131907	BRONCHO_11	-0.0353771857917308	-0.001171763866698	True
cellchat	CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	57	789	0.6170481443405151	0.469826191663742	0.6140350877192983	0.1926489226869455	0.5434371680021286	0.1731525004859054	True	56	789	0.4914345741271972	0.469826191663742	0.3392857142857143	0.1926489226869455	0.4806303828954696	0.120757097176754	True	GSE131907	BRONCHO_11	0.0628067851066589	0.0523954033091514	True
cellchat	CLEC2C_KLRB1	CLEC	CD69	KLRB1	57	789	0.200522243976593	0.469826191663742	0.2631578947368421	0.1926489226869455	0.3351742178201675	0.0410996149640849	True	56	789	0.1221002265810966	0.469826191663742	0.1428571428571428	0.1926489226869455	0.2959632091224193	0.0084525103218248	True	GSE131907	BRONCHO_11	0.0392110086977481	0.03264710464226	True
cellchat	ICAM1_ITGAL	ICAM	ICAM1	ITGAL	57	789	0.3261127173900604	0.1578340381383896	0.4035087719298245	0.108998732572877	0.241973377764225	0.005671425182543	True	56	789	0.1272368133068084	0.1578340381383896	0.125	0.108998732572877	0.142535425722599	0.0003709366898449	True	GSE131907	BRONCHO_11	0.0994379520416259	0.0053004884926981	True
cellchat	ICAM1_SPN	ICAM	ICAM1	SPN	57	789	0.3261127173900604	0.2590443789958954	0.4035087719298245	0.1723700887198986	0.2925785481929779	0.0477719530183428	True	56	789	0.1272368133068084	0.2590443789958954	0.125	0.1723700887198986	0.1931405961513519	0.0032532354256962	True	GSE131907	BRONCHO_11	0.0994379520416259	0.0445187175926465	True
cellchat	HLA-A_CD8A	MHC-I	HLA-A	CD8A	57	789	2.057551145553589	0.4128807783126831	0.9649122807017544	0.2002534854245881	1.235215961933136	0.4580913473736754	True	56	789	1.4399001598358154	0.4128807783126831	0.6964285714285714	0.2002534854245881	0.9263904690742492	0.3691050249699664	True	GSE131907	BRONCHO_11	0.3088254928588867	0.088986322403709	True
cellchat	HLA-B_CD8A	MHC-I	HLA-B	CD8A	57	789	2.252765417098999	0.4128807783126831	0.9824561403508772	0.2002534854245881	1.332823097705841	0.4817986444958357	True	56	789	1.439864993095398	0.4128807783126831	0.625	0.2002534854245881	0.9263728857040404	0.3658052667263642	True	GSE131907	BRONCHO_11	0.4064502120018005	0.1159933777694715	True
cellchat	HLA-C_CD8A	MHC-I	HLA-C	CD8A	57	789	1.687094807624817	0.4128807783126831	0.8771929824561403	0.2002534854245881	1.04998779296875	0.412818517630739	True	56	789	1.106375217437744	0.4128807783126831	0.5892857142857143	0.2002534854245881	0.7596279978752136	0.2989461373325554	True	GSE131907	BRONCHO_11	0.2903597950935364	0.1138723802981837	True
cellchat	HLA-E_CD8A	MHC-I	HLA-E	CD8A	57	789	0.980924129486084	0.4128807783126831	0.8245614035087719	0.2002534854245881	0.6969024538993835	0.28493140172079	True	56	789	0.7175999879837036	0.4128807783126831	0.5178571428571429	0.2002534854245881	0.5652403831481934	0.2096924234000518	True	GSE131907	BRONCHO_11	0.1316620707511901	0.0752389783207382	True
cellchat	HLA-F_CD8A	MHC-I	HLA-F	CD8A	57	789	0.4090988039970398	0.4128807783126831	0.543859649122807	0.2002534854245881	0.4109897911548614	0.1165500445474701	True	56	789	0.1470841318368911	0.4128807783126831	0.1964285714285714	0.2002534854245881	0.2799824550747871	0.0280803704492778	True	GSE131907	BRONCHO_11	0.1310073360800743	0.0884696740981923	True
cellchat	HLA-A_CD8B	MHC-I	HLA-A	CD8B	57	789	2.057551145553589	0.3254291117191314	0.9649122807017544	0.1685678073510773	1.1914901286363602	0.3398115158125748	True	56	789	1.4399001598358154	0.3254291117191314	0.6964285714285714	0.1685678073510773	0.8826646357774734	0.2626648557422433	True	GSE131907	BRONCHO_11	0.3088254928588867	0.0771466600703314	True
cellchat	HLA-B_CD8B	MHC-I	HLA-B	CD8B	57	789	2.252765417098999	0.3254291117191314	0.9824561403508772	0.1685678073510773	1.2890972644090652	0.3614807467916863	True	56	789	1.439864993095398	0.3254291117191314	0.625	0.1685678073510773	0.8826470524072647	0.2599246229613464	True	GSE131907	BRONCHO_11	0.4064502120018005	0.1015561238303398	True
cellchat	HLA-C_CD8B	MHC-I	HLA-C	CD8B	57	789	1.687094807624817	0.3254291117191314	0.8771929824561403	0.1685678073510773	1.0062619596719742	0.2997620294941779	True	56	789	1.106375217437744	0.3254291117191314	0.5892857142857143	0.1685678073510773	0.7159021645784378	0.206127698397	True	GSE131907	BRONCHO_11	0.2903597950935364	0.0936343310971779	True
cellchat	HLA-E_CD8B	MHC-I	HLA-E	CD8B	57	789	0.980924129486084	0.3254291117191314	0.8245614035087719	0.1685678073510773	0.6531766206026077	0.1952524223801763	True	56	789	0.7175999879837036	0.3254291117191314	0.5178571428571429	0.1685678073510773	0.5215145498514175	0.1390879550792222	True	GSE131907	BRONCHO_11	0.1316620707511901	0.056164467300954	True
cellchat	HLA-F_CD8B	MHC-I	HLA-F	CD8B	57	789	0.4090988039970398	0.3254291117191314	0.543859649122807	0.1685678073510773	0.3672639578580856	0.0743564131560218	True	56	789	0.1470841318368911	0.3254291117191314	0.1964285714285714	0.1685678073510773	0.2362566217780113	0.0172879268270886	True	GSE131907	BRONCHO_11	0.1310073360800743	0.0570684863289331	True
cellchat	HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	57	789	0.2274074256420135	0.171371579170227	0.3508771929824561	0.1153358681875792	0.1993895024061203	0.0068330673837187	True	56	789	0.199133962392807	0.171371579170227	0.1964285714285714	0.1153358681875792	0.185252770781517	0.0035090096190279	True	GSE131907	BRONCHO_11	0.0141367316246032	0.0033240577646908	True
cellchat	HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	57	789	0.1944801211357116	0.171371579170227	0.3333333333333333	0.1153358681875792	0.1829258501529693	0.0057610366041782	True	56	789	0.2326314896345138	0.171371579170227	0.2678571428571428	0.1153358681875792	0.2020015344023704	0.004824201870753	True	GSE131907	BRONCHO_11	-0.019075684249401	0.0009368347334252	True
cellchat	HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4	57	789	0.187519758939743	0.171371579170227	0.2807017543859649	0.1153358681875792	0.179445669054985	0.0050191267377696	True	56	789	0.1123425811529159	0.171371579170227	0.1071428571428571	0.1153358681875792	0.1418570801615715	0.0003405286095025	True	GSE131907	BRONCHO_11	0.0375885888934135	0.0046785981282671	True
cellchat	HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	57	789	0.1863617002964019	0.171371579170227	0.3157894736842105	0.1153358681875792	0.1788666397333145	0.004893549407621	True	56	789	0.2202821671962738	0.171371579170227	0.1785714285714285	0.1153358681875792	0.1958268731832504	0.0026663064509975	True	GSE131907	BRONCHO_11	-0.0169602334499359	0.0022272429566235	True
cellchat	HLA-DMB_CD4	MHC-II	HLA-DMB	CD4	57	789	0.0412938706576824	0.171371579170227	0.1052631578947368	0.1153358681875792	0.1063327249139547	0.0001940507319197	True	56	789	0.0120118269696831	0.171371579170227	0.0357142857142857	0.1153358681875792	0.0916917030699551	0.0	False	GSE131907	BRONCHO_11	0.0146410218439996	0.0001940507319197	True
cellchat	HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4	57	789	0.7634117603302002	0.171371579170227	0.8245614035087719	0.1153358681875792	0.4673916697502136	0.0315270228563895	True	56	789	0.4824292063713074	0.171371579170227	0.4285714285714285	0.1153358681875792	0.3269003927707672	0.0159438947949036	True	GSE131907	BRONCHO_11	0.1404912769794464	0.0155831280614859	True
cellchat	HLA-DRA_CD4	MHC-II	HLA-DRA	CD4	57	789	0.9016928672790528	0.171371579170227	0.7543859649122807	0.1153358681875792	0.5365322232246399	0.0363475649272508	True	56	789	0.9358859062194824	0.171371579170227	0.625	0.1153358681875792	0.5536287426948547	0.0359178459259712	True	GSE131907	BRONCHO_11	-0.0170965194702148	0.0004297190012795	True
cellchat	HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4	57	789	1.6196755170822144	0.171371579170227	0.9473684210526316	0.1153358681875792	0.8955235481262207	0.0653988670185413	True	56	789	1.6392488479614258	0.171371579170227	0.8035714285714286	0.1153358681875792	0.9053102135658264	0.0669382524443292	True	GSE131907	BRONCHO_11	-0.0097866654396057	-0.0015393854257878	True
cellchat	HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	57	789	1.076355218887329	0.171371579170227	0.7719298245614035	0.1153358681875792	0.6238633990287781	0.0429926915591488	True	56	789	0.6351836919784546	0.171371579170227	0.4821428571428571	0.1153358681875792	0.4032776355743408	0.0228485857645763	True	GSE131907	BRONCHO_11	0.2205857634544372	0.0201441057945725	True
cellchat	PVR_TIGIT	PVR	PVR	TIGIT	57	789	0.1338693648576736	0.4321595430374145	0.2280701754385964	0.2332065906210393	0.2830144539475441	0.0375457918997165	True	56	789	0.0302929151803255	0.4321595430374145	0.0892857142857142	0.2332065906210393	0.23122622910887	0.0	False	GSE131907	BRONCHO_11	0.051788224838674	0.0375457918997165	True
cellchat	CD55_ADGRE5	ADGRE	CD55	ADGRE5	57	789	0.986799657344818	0.2648617327213287	0.8245614035087719	0.1723700887198986	0.6258306950330734	0.1806240348606893	True	56	789	0.5439055562019348	0.2648617327213287	0.4285714285714285	0.1723700887198986	0.4043836444616318	0.0906857424722058	True	GSE131907	BRONCHO_11	0.2214470505714416	0.0899382923884834	True
cellchat	LPAR2_ADGRE5	ADGRE	LPAR2	ADGRE5	57	789	0.0970742180943489	0.2648617327213287	0.1403508771929824	0.1723700887198986	0.1809679754078388	0.004588905462489	True	56	789	0.0	0.2648617327213287	0.0	0.1723700887198986	0.1324308663606643	0.0	False	GSE131907	BRONCHO_11	0.0485371090471744	0.004588905462489	True
cellchat	LPAR3_ADGRE5	ADGRE	LPAR3	ADGRE5	57	789	0.0456990450620651	0.2648617327213287	0.1052631578947368	0.1723700887198986	0.1552803888916969	0.0010796919052355	True	56	789	0.0	0.2648617327213287	0.0	0.1723700887198986	0.1324308663606643	0.0	False	GSE131907	BRONCHO_11	0.0228495225310325	0.0010796919052355	True
cellchat	APP_SORL1	APP	APP	SORL1	57	789	0.7089308500289917	0.2644303441047668	0.7894736842105263	0.173637515842839	0.4866805970668793	0.1377142318002754	True	56	789	0.4836965501308441	0.2644303441047668	0.4107142857142857	0.173637515842839	0.3740634471178055	0.0772306104267386	True	GSE131907	BRONCHO_11	0.1126171499490737	0.0604836213735368	True
cellchat	IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	57	789	0.8978201746940613	0.3560657203197479	0.6491228070175439	0.238276299112801	0.6269429475069046	0.2659059250481358	True	56	789	0.4271397292613983	0.3560657203197479	0.2678571428571428	0.238276299112801	0.3916027247905731	0.1037726793206873	True	GSE131907	BRONCHO_11	0.2353402227163314	0.1621332457274485	True
cellchat	LGALS9_P4HB	GALECTIN	LGALS9	P4HB	57	789	0.5755075812339783	0.3539299666881561	0.6491228070175439	0.2395437262357414	0.4647187739610672	0.1906842459624624	True	56	789	0.3468213677406311	0.3539299666881561	0.375	0.2395437262357414	0.3503756672143936	0.102075785575466	True	GSE131907	BRONCHO_11	0.1143431067466735	0.0886084603869964	True
cellchat	PPIA_BSG	CypA	PPIA	BSG	57	789	2.255859375	0.373523473739624	0.9649122807017544	0.2408111533586818	1.314691424369812	0.5184501988306333	True	56	789	2.5464346408843994	0.373523473739624	0.9285714285714286	0.2408111533586818	1.4599790573120115	0.5513772521110499	True	GSE131907	BRONCHO_11	-0.1452876329421997	-0.0329270532804166	True
liana	HLA-A_CD8A	MHC_I	HLA-A	CD8A	57	789	2.057551145553589	0.4128807783126831	0.9649122807017544	0.2002534854245881	1.235215961933136	0.4580913473736754	True	56	789	1.4399001598358154	0.4128807783126831	0.6964285714285714	0.2002534854245881	0.9263904690742492	0.3691050249699664	True	GSE131907	BRONCHO_11	0.3088254928588867	0.088986322403709	True
liana	HLA-A_CD8B	MHC_I	HLA-A	CD8B	57	789	2.057551145553589	0.3254291117191314	0.9649122807017544	0.1685678073510773	1.1914901286363602	0.3398115158125748	True	56	789	1.4399001598358154	0.3254291117191314	0.6964285714285714	0.1685678073510773	0.8826646357774734	0.2626648557422433	True	GSE131907	BRONCHO_11	0.3088254928588867	0.0771466600703314	True
liana	HLA-B_CD8A	MHC_I	HLA-B	CD8A	57	789	2.252765417098999	0.4128807783126831	0.9824561403508772	0.2002534854245881	1.332823097705841	0.4817986444958357	True	56	789	1.439864993095398	0.4128807783126831	0.625	0.2002534854245881	0.9263728857040404	0.3658052667263642	True	GSE131907	BRONCHO_11	0.4064502120018005	0.1159933777694715	True
liana	HLA-B_CD8B	MHC_I	HLA-B	CD8B	57	789	2.252765417098999	0.3254291117191314	0.9824561403508772	0.1685678073510773	1.2890972644090652	0.3614807467916863	True	56	789	1.439864993095398	0.3254291117191314	0.625	0.1685678073510773	0.8826470524072647	0.2599246229613464	True	GSE131907	BRONCHO_11	0.4064502120018005	0.1015561238303398	True
liana	HLA-C_CD8A	MHC_I	HLA-C	CD8A	57	789	1.687094807624817	0.4128807783126831	0.8771929824561403	0.2002534854245881	1.04998779296875	0.412818517630739	True	56	789	1.106375217437744	0.4128807783126831	0.5892857142857143	0.2002534854245881	0.7596279978752136	0.2989461373325554	True	GSE131907	BRONCHO_11	0.2903597950935364	0.1138723802981837	True
liana	HLA-C_CD8B	MHC_I	HLA-C	CD8B	57	789	1.687094807624817	0.3254291117191314	0.8771929824561403	0.1685678073510773	1.0062619596719742	0.2997620294941779	True	56	789	1.106375217437744	0.3254291117191314	0.5892857142857143	0.1685678073510773	0.7159021645784378	0.206127698397	True	GSE131907	BRONCHO_11	0.2903597950935364	0.0936343310971779	True
liana	CEACAM5_CD8A	MHC_I_partial	CEACAM5	CD8A	57	789	2.217965602874756	0.4128807783126831	0.9298245614035088	0.2002534854245881	1.3154231905937197	0.4868384251821956	True	56	789	1.2853009700775146	0.4128807783126831	0.5714285714285714	0.2002534854245881	0.8490908741950989	0.3283018480777963	True	GSE131907	BRONCHO_11	0.4663323163986206	0.1585365771043993	True
liana	ALCAM_CD6	other	ALCAM	CD6	57	789	0.5050824284553528	0.5450697541236877	0.6842105263157895	0.3460076045627376	0.5250760912895203	0.2792702483709983	True	56	789	0.1961875259876251	0.5450697541236877	0.2321428571428571	0.3460076045627376	0.3706286400556564	0.0886824275277088	True	GSE131907	BRONCHO_11	0.1544474512338638	0.1905878208432894	True
liana	APP_CD74	other	APP	CD74	57	789	0.7089308500289917	1.4943442344665527	0.7894736842105263	0.7287705956907478	1.1016375422477722	0.6755829449979596	True	56	789	0.4836965501308441	1.4943442344665527	0.4107142857142857	0.7287705956907478	0.9890203922986984	0.5218282559168157	True	GSE131907	BRONCHO_11	0.1126171499490737	0.1537546890811438	True
liana	APP_SORL1	other	APP	SORL1	57	789	0.7089308500289917	0.2644303441047668	0.7894736842105263	0.173637515842839	0.4866805970668793	0.1377142318002754	True	56	789	0.4836965501308441	0.2644303441047668	0.4107142857142857	0.173637515842839	0.3740634471178055	0.0772306104267386	True	GSE131907	BRONCHO_11	0.1126171499490737	0.0604836213735368	True
liana	CD320_JAML	other	CD320	JAML	57	789	0.2119747102260589	0.1817974895238876	0.3333333333333333	0.1191381495564005	0.1968860998749733	0.0076212910025783	True	56	789	0.198084145784378	0.1817974895238876	0.1607142857142857	0.1191381495564005	0.1899408176541328	0.0031969811775402	True	GSE131907	BRONCHO_11	0.0069452822208404	0.0044243098250381	True
liana	CD44_TYROBP	other	CD44	TYROBP	57	789	0.7597254514694214	0.4588597416877746	0.7017543859649122	0.2737642585551331	0.609292596578598	0.2908822375924184	True	56	789	0.3888282775878906	0.4588597416877746	0.3214285714285714	0.2737642585551331	0.4238440096378326	0.1315285375465546	True	GSE131907	BRONCHO_11	0.1854485869407653	0.1593537000458637	True
liana	CD47_SIRPG	other	CD47	SIRPG	57	789	0.511819064617157	0.1714132130146026	0.5964912280701754	0.1128010139416983	0.3416161388158798	0.0147576637539403	True	56	789	0.3925192058086395	0.1714132130146026	0.3571428571428571	0.1128010139416983	0.2819662094116211	0.0085534897551778	True	GSE131907	BRONCHO_11	0.0596499294042587	0.0062041739987625	True
liana	CD55_ADGRE5	other	CD55	ADGRE5	57	789	0.986799657344818	0.2648617327213287	0.8245614035087719	0.1723700887198986	0.6258306950330734	0.1806240348606893	True	56	789	0.5439055562019348	0.2648617327213287	0.4285714285714285	0.1723700887198986	0.4043836444616318	0.0906857424722058	True	GSE131907	BRONCHO_11	0.2214470505714416	0.0899382923884834	True
liana	CD58_CD2	other	CD58	CD2	57	789	0.0783761367201805	1.8025954961776731	0.175438596491228	0.8365019011406845	0.9404858164489268	0.1136454087495782	True	56	789	0.1335191279649734	1.8025954961776731	0.125	0.8365019011406845	0.9680573120713234	0.0368136548040145	True	GSE131907	BRONCHO_11	-0.0275714956223964	0.0768317539455637	True
liana	CDH1_ITGAE+ITGB7	other	CDH1	ITGAE+ITGB7	57	789	0.889744758605957	0.1505579054355621	0.7894736842105263	0.1051964512040557	0.5201513320207596	0.0152930059054854	True	56	789	0.3382178246974945	0.1505579054355621	0.3214285714285714	0.1051964512040557	0.2443878650665283	0.0043785669196106	True	GSE131907	BRONCHO_11	0.2757634669542312	0.0109144389858747	True
liana	CDH1_KLRG1	other	CDH1	KLRG1	57	789	0.889744758605957	0.210246741771698	0.7894736842105263	0.1204055766793409	0.5499957501888275	0.0521716958667202	True	56	789	0.3382178246974945	0.210246741771698	0.3214285714285714	0.1204055766793409	0.2742322832345962	0.0153475886269166	True	GSE131907	BRONCHO_11	0.2757634669542312	0.0368241072398036	True
liana	DHCR24_RORA	other	DHCR24	RORA	57	789	0.6771687269210815	0.4629668593406677	0.6842105263157895	0.2864385297845374	0.5700677931308746	0.2902000448279332	True	56	789	0.2507942616939544	0.4629668593406677	0.2321428571428571	0.2864385297845374	0.3568805605173111	0.0832181556298106	True	GSE131907	BRONCHO_11	0.2131872326135635	0.2069818891981226	True
liana	DHCR7_NR1H2	other	DHCR7	NR1H2	57	789	0.0934060662984848	0.2057240158319473	0.1578947368421052	0.1419518377693282	0.149565041065216	0.0047468817442389	True	56	789	0.0423933342099189	0.2057240158319473	0.0535714285714285	0.1419518377693282	0.1240586750209331	0.0	False	GSE131907	BRONCHO_11	0.0255063660442829	0.0047468817442389	True
liana	DHCR7_RORA	other	DHCR7	RORA	57	789	0.0934060662984848	0.4629668593406677	0.1578947368421052	0.2864385297845374	0.2781864628195762	0.0253391801301079	True	56	789	0.0423933342099189	0.4629668593406677	0.0535714285714285	0.2864385297845374	0.2526800967752933	0.0	False	GSE131907	BRONCHO_11	0.0255063660442829	0.0253391801301079	True
liana	F11R_ITGAL+ITGB2	other	F11R	ITGAL+ITGB2	57	789	1.0418717861175537	0.1578340381383896	0.8596491228070176	0.108998732572877	0.5998529121279716	0.142758666301924	True	56	789	0.3729603886604309	0.1578340381383896	0.3392857142857143	0.108998732572877	0.2653972133994102	0.038525590887526	True	GSE131907	BRONCHO_11	0.3344556987285614	0.1042330754143979	True
liana	ICAM1_ITGAL	other	ICAM1	ITGAL	57	789	0.3261127173900604	0.1578340381383896	0.4035087719298245	0.108998732572877	0.241973377764225	0.005671425182543	True	56	789	0.1272368133068084	0.1578340381383896	0.125	0.108998732572877	0.142535425722599	0.0003709366898449	True	GSE131907	BRONCHO_11	0.0994379520416259	0.0053004884926981	True
liana	ICAM1_ITGAL+ITGB2	other	ICAM1	ITGAL+ITGB2	57	789	0.3261127173900604	0.1578340381383896	0.4035087719298245	0.108998732572877	0.241973377764225	0.0357072249455316	True	56	789	0.1272368133068084	0.1578340381383896	0.125	0.108998732572877	0.142535425722599	0.0024032604449016	True	GSE131907	BRONCHO_11	0.0994379520416259	0.03330396450063	True
