dataset	donor	n_cells	n_epithelial	n_malignant_like	n_tnk	n_b	n_b_tls_like	tnk_fraction	b_fraction	b_tls_like_fraction	eligible	eligible_b	epi_TACSTD2_mean_log1p	epi_TACSTD2_pct_pos	mal_TACSTD2_mean_log1p	mal_TACSTD2_pct_pos	epi_CLDN4_mean_log1p	epi_CLDN4_pct_pos	mal_CLDN4_mean_log1p	mal_CLDN4_pct_pos
GSE148071	P19	453	185	50	45	11	11	0.0993377483443708	0.0242825607064017	0.0242825607064017	True	True	1.5330681597265474	80.54054054054053	1.602446430478816	84.0	1.1980514650429193	78.37837837837837	0.9653629599652058	70.0
GSE148071	P22	644	153	142	198	3	6	0.3074534161490683	0.0046583850931677	0.0093167701863354	True	False	1.42228334904386	80.3921568627451	1.3518264007773175	78.87323943661971	1.6826217520742686	86.27450980392157	1.597916893903249	85.2112676056338
GSE148071	P23	2387	1617	1543	26	38	45	0.0108923334729786	0.015919564306661	0.0188521156263091	True	True	1.1629918775433514	76.25231910946196	1.1569898348840395	76.08554763447829	0.5454731388180181	39.39393939393939	0.5251250382242975	38.36681788723266
GSE148071	P24	386	87	81	66	41	46	0.1709844559585492	0.1062176165803108	0.1191709844559585	True	True	0.2848890883160218	29.88505747126437	0.2446362639989863	25.925925925925924	0.4951527400779845	45.97701149425287	0.4364399348387284	43.20987654320987
GSE148071	P26	570	66	65	76	32	33	0.1333333333333333	0.0561403508771929	0.0578947368421052	True	True	0.8720563036740913	62.121212121212125	0.8485818579952562	61.53846153846154	1.1042533838069966	68.18181818181817	1.0723487615525205	67.6923076923077
GSE148071	P27	707	25	25	81	2	3	0.1145685997171145	0.0028288543140028	0.0042432814710042	True	False	1.4288375135387377	64.0	1.4288375135387377	64.0	1.094306964056326	60.0	1.094306964056326	60.0
GSE148071	P28	2373	708	376	67	51	55	0.0282343025705857	0.0214917825537294	0.0231774125579435	True	True	1.36257549479462	80.9322033898305	1.3672859868791565	79.25531914893617	1.2662997555973508	79.94350282485875	1.0995468116326297	73.40425531914893
GSE148071	P32	595	383	179	70	29	29	0.1176470588235294	0.0487394957983193	0.0487394957983193	True	True	1.7197171790200745	87.98955613577023	1.38232232692231	84.35754189944134	1.773967658249431	91.12271540469972	1.4025243400129708	86.59217877094973
GSE148071	P38	1358	185	64	147	14	20	0.1082474226804123	0.0103092783505154	0.0147275405007363	True	True	0.6391225067180224	52.972972972972975	0.2156000795322083	25.0	1.276868163138141	81.62162162162161	0.7735451119592206	59.375
GSE148071	P39	1896	548	7	254	120	122	0.1339662447257384	0.0632911392405063	0.0643459915611814	True	True	0.7074298807124809	62.04379562043796	0.3549866642554286	42.85714285714285	1.1940984309844485	77.91970802919708	0.7099733285108573	57.14285714285714
GSE148071	P40	1155	268	49	346	86	86	0.2995670995670996	0.0744588744588744	0.0744588744588744	True	True	1.1731712773511864	71.26865671641791	1.4248911449554615	75.51020408163265	1.3961482867242172	82.46268656716418	1.1126423199921966	73.46938775510205
GSE148071	P42	1001	109	103	430	44	54	0.4295704295704295	0.0439560439560439	0.0539460539460539	True	True	0.1256242621504909	16.51376146788991	0.1262125960567336	16.50485436893204	0.0949090982317446	9.174311926605505	0.1004377835656326	9.70873786407767
GSE127465	p1	8290	1315	1201	1727	322	339	0.2083232810615199	0.0388419782870928	0.0408926417370325	True	True	0.3749529181022248	42.66159695817491	0.3571947776696024	40.54954204829309	0.1337778380157483	25.39923954372624	0.1171449705898036	23.230641132389675
GSE127465	p2	492	66	66	85	52	52	0.1727642276422764	0.1056910569105691	0.1056910569105691	True	True	0.0031633837152713	1.5151515151515151	0.0031633837152713	1.5151515151515151	0.1946858950411407	27.27272727272727	0.1946858950411407	27.27272727272727
GSE127465	p3	10279	718	494	2001	2883	2893	0.1946687420955345	0.2804747543535363	0.2814476116353731	True	True	0.7876579565392802	62.25626740947076	0.8887310917796519	62.55060728744939	0.5450363624340968	53.2033426183844	0.6404746867322585	53.44129554655871
GSE127465	p4	4956	228	71	2589	137	155	0.5223970944309927	0.0276432606941081	0.031275221953188	True	True	0.7053124400250262	59.64912280701754	0.6788273715377552	43.66197183098591	0.4942186663211764	57.45614035087719	0.3564057279790493	32.3943661971831
GSE127465	p5	4576	632	222	883	689	693	0.1929632867132867	0.1505681818181818	0.1514423076923076	True	True	0.6419299335731626	56.9620253164557	0.6988959789244269	53.15315315315316	0.5663996075815307	57.12025316455696	0.555445080457217	49.0990990990991
GSE127465	p6	5672	255	25	1714	1076	1087	0.3021861777150916	0.1897038081805359	0.1916431593794076	True	True	0.5483632150003174	61.96078431372549	0.6243186111696083	44.0	0.2465354081298923	40.78431372549019	0.1416964079976841	24.0
GSE127465	p7	6097	591	319	602	165	167	0.0987370838117106	0.0270624897490569	0.0273905199278333	True	True	0.390769145438439	49.06937394247039	0.347143277082177	40.75235109717868	0.3147950133403327	48.05414551607445	0.2660546847927802	39.811912225705335
