unit_id	dataset	Sample	Sample_Origin	patient_id	histology	is_normal_tissue	n_cells	n_author_AT2	n_author_club	n_author_tumor_state	n_cldn4_low	n_cldn4_mid	n_cldn4_high	mean_CLDN4	mean_TACSTD2	mean_pseudotime	mean_dpt	mean_AT2	mean_club	mean_basal	mean_barrier_keratin	mean_malignant_like	pct_CLDN4_pos	clock	graph_mode	mean_SFTPC
GSE123902:LX682_NORMAL	GSE123902	LX682_NORMAL	NORMAL	LX682	LUAD	True	347	0	0	0	255	45	47	0.4381398177783414	0.3726490879196329	56.18160454294883	0.23988333344459534	0.4859171995307305	1.5409027236768484	0.0035434831133141116	0.6619196850171568	0.029761552873274394	0.26512968299711814	slingshot	harmony_joint	1.2652874873557798
GSE123902:LX682_PRIMARY	GSE123902	LX682_PRIMARY	PRIMARY	LX682	LUAD	False	341	0	0	0	304	19	18	0.17659651294980444	0.1860866115705396	47.919622772933494	0.08320095390081406	0.029360166659880574	0.058620849347484114	0.018039001483987186	0.5773452264041932	0.04327795079570714	0.10850439882697947	slingshot	harmony_joint	0.011712802719035987
GSE123902:LX684_NORMAL	GSE123902	LX684_NORMAL	NORMAL	LX684	LUAD	True	237	0	0	0	143	61	33	0.5957925208633346	0.3963215565221504	28.498997324802964	0.07482469826936722	1.722501522031949	1.2078829952517063	0.0060127975906204825	0.603257079609556	0.09090637602110914	0.39662447257383965	slingshot	harmony_joint	3.4482828172144497
GSE123902:LX684_PRIMARY	GSE123902	LX684_PRIMARY	PRIMARY	LX684	LUAD	False	201	0	0	0	51	117	33	1.008364325154631	0.6421740231937634	16.084244087022537	0.04121283069252968	2.0516265874076995	1.6757830090894765	0.11646694533690076	0.9854498964488738	0.9317580959938718	0.746268656716418	slingshot	harmony_joint	0.2698432686031611
GSE123902:LX685_NORMAL	GSE123902	LX685_NORMAL	NORMAL	LX685	LUAD	True	347	0	0	0	182	68	97	0.9280168369615133	1.1712531808713682	41.879576894296115	0.1290826052427292	0.7277470033771178	0.6726032782972108	0.018898387048801552	1.244257556804268	0.2667351535658716	0.4755043227665706	slingshot	harmony_joint	1.621574341897059
GSE123902:LX699_METASTASIS	GSE123902	LX699_METASTASIS	METASTASIS	LX699	LUAD	False	91	0	0	0	82	3	6	0.19411104736763118	0.17490995057009076	41.73438431992674	0.07825757563114166	0.007094535774515419	0.02463491446855476	0.019674813398833656	0.5013673760462276	0.006215822757652095	0.0989010989010989	slingshot	harmony_joint	0.0
GSE123902:LX701_METASTASIS	GSE123902	LX701_METASTASIS	METASTASIS	LX701	LUAD	False	118	0	0	0	106	6	6	0.17936808494128934	0.30949839573429383	29.354996867152565	0.06357868015766144	0.15037203596369328	0.01727465110212594	0.023107212404695477	0.5475403883300095	0.22543075388932607	0.1016949152542373	slingshot	harmony_joint	0.0
GSE131907:BRONCHO_11	GSE131907	BRONCHO_11	mLN	11	LUAD	False	204	0	0	203	40	78	86	1.4057757180344166	0.7496724540624734	32.159404722573925	0.09521983563899994	0.5051210601076492	0.0007366751596647108	0.02906359452854775	1.4501620274893683	1.5137002652798692	0.803921568627451	slingshot	harmony_joint	0.0
GSE131907:BRONCHO_58	GSE131907	BRONCHO_58	tL/B	58	LUAD	False	350	0	0	321	104	188	58	0.9737212285334707	1.3995572111288619	29.86384991776407	0.08904699236154556	1.1873916368873558	0.17423377248750302	0.07333511902690883	1.8531435372982408	0.5396794790988736	0.7028571428571428	slingshot	harmony_joint	0.0
GSE131907:EBUS_06	GSE131907	EBUS_06	tL/B	06	LUAD	False	350	0	0	348	93	98	159	1.385593202700421	1.769162456508828	44.99980295793516	0.16126789152622223	0.04587891513585696	0.3998295095139855	0.026230063219447795	1.4079088198598462	0.3123390569216794	0.7342857142857143	slingshot	harmony_joint	0.0
GSE131907:EBUS_10	GSE131907	EBUS_10	mLN	10	LUAD	False	350	0	0	322	55	181	114	1.3329240369135524	1.2035906895627582	34.52525688563012	0.12499290704727173	0.3979410813381183	0.11431245382287347	0.04569100852145323	1.5447189105123769	0.13691434195037455	0.8428571428571429	slingshot	harmony_joint	0.013333876720409182
GSE131907:EBUS_12	GSE131907	EBUS_12	mLN	12	LUAD	False	262	0	0	257	33	139	90	1.3658531427058063	2.3338292586947165	45.60643571573858	0.08380550891160965	0.3198336134721421	0.029252733162043947	0.16957358372826525	2.0192654996247392	1.3975303372207608	0.8740458015267175	slingshot	harmony_joint	0.0
GSE131907:EBUS_13	GSE131907	EBUS_13	mLN	13	LUAD	False	350	0	0	347	349	1	0	0.000754917818204142	0.0	51.55344881059601	0.40679115056991577	0.02466746762241057	0.0	0.009058309411171254	0.018623398200402156	0.07752421387788684	0.002857142857142857	slingshot	harmony_joint	0.0006153835507404834
GSE131907:EBUS_15	GSE131907	EBUS_15	mLN	15	LUAD	False	263	0	0	256	142	63	58	0.8021424340002936	1.1052105488691393	30.975490816737533	0.08522907644510269	0.31988116833613117	0.0025897713179699787	0.015590669839148006	1.5425121471152803	0.16319278656176706	0.4600760456273764	slingshot	harmony_joint	0.0008173962286680906
GSE131907:EBUS_19	GSE131907	EBUS_19	mLN	19	LUAD	False	228	0	0	217	21	66	141	1.7049934022603848	1.6460719523661018	23.40039777465622	0.0793258547782898	1.1925663554794357	1.3863212137814207	0.049188854550510565	1.2682015044945705	1.1426310777938518	0.9078947368421053	slingshot	harmony_joint	0.26270646164181455
GSE131907:EBUS_28	GSE131907	EBUS_28	tL/B	28	LUAD	False	350	0	0	338	20	48	282	2.218656215790646	1.4774022858117424	24.878092910701	0.09364132583141327	0.5880480435425336	0.5494826303804028	0.0749287121215223	1.5863821657775763	0.4810463416259019	0.9428571428571428	slingshot	harmony_joint	0.0
GSE131907:EBUS_49	GSE131907	EBUS_49	tL/B	49	LUAD	False	122	0	0	114	61	35	26	0.7586574489579729	0.6394624405535482	28.39583400630559	0.09928209334611893	0.054753667181655113	0.179264517039004	0.07777932285442898	1.2232209192582608	0.06230226104390119	0.5	slingshot	harmony_joint	0.058737937927366146
GSE131907:EBUS_51	GSE131907	EBUS_51	mLN	51	LUAD	False	350	0	0	339	51	214	85	1.225779613306121	1.261676661783289	48.58223443610019	0.09935075044631958	1.114092628821871	1.5190876618157991	0.23443345200388016	1.7017453783663519	0.9769219607615554	0.8542857142857143	slingshot	harmony_joint	0.002517373435678089
GSE131907:LUNG_N01	GSE131907	LUNG_N01	nLung	01	LUAD	True	199	145	17	0	52	122	25	0.8734528354062233	0.8548516871143527	20.0322665363613	0.09427535533905029	3.1131430860285243	1.8292769657743124	0.029397376709780806	0.7190023477330112	0.06935881056920136	0.7386934673366834	slingshot	harmony_joint	5.911030321172667
GSE131907:LUNG_N06	GSE131907	LUNG_N06	nLung	06	LUAD	True	178	91	18	0	59	70	49	1.0866349603151195	1.077887978547102	35.43268750450797	0.20222775638103485	2.3130519750468226	1.2234750577528462	0.010936462402811393	0.7091378829748921	0.13624310281013824	0.6685393258426966	slingshot	harmony_joint	4.698191785472715
GSE131907:LUNG_N08	GSE131907	LUNG_N08	nLung	08	LUAD	True	299	137	26	0	96	134	69	1.005370608418558	1.3235479675802155	36.09578170935824	0.18627707660198212	2.151181871657497	1.6229137149770765	0.024062689720943532	0.819509993828458	0.19204444010749575	0.6789297658862876	slingshot	harmony_joint	4.370555047500155
GSE131907:LUNG_N09	GSE131907	LUNG_N09	nLung	09	LUAD	True	350	330	3	0	73	241	36	0.9213628213379005	0.9135165451906576	8.000836953749282	0.023817239329218864	3.95270807258926	0.6606430838245207	0.04133350766124475	0.7045658184347205	0.10090965164153017	0.7914285714285715	slingshot	harmony_joint	6.828929819313463
GSE131907:LUNG_N18	GSE131907	LUNG_N18	nLung	18	LUAD	True	350	76	67	0	85	104	161	1.4364263862864861	1.5813606538095455	48.46279872574541	0.2672955393791199	1.163077624997984	1.9106321631062078	0.02644885083084354	1.1254203398032547	0.21782429708759432	0.7571428571428571	slingshot	harmony_joint	2.1137577028505374
GSE131907:LUNG_N19	GSE131907	LUNG_N19	nLung	19	LUAD	True	174	151	5	0	35	110	29	1.1076360619473373	0.7333767521438248	14.282797197550847	0.04752225801348686	3.5525116342934293	0.8750690921591399	0.011724979288826917	0.6197858535351122	0.096769956016124	0.7988505747126436	slingshot	harmony_joint	6.4669252134922734
GSE131907:LUNG_N20	GSE131907	LUNG_N20	nLung	20	LUAD	True	305	191	34	0	98	150	57	0.969382286425513	0.9744848478907323	22.54584782039648	0.08837368339300156	2.7367610932729405	1.6134344090565813	0.024067676572904016	0.6288706986715918	0.20341080593224561	0.6786885245901639	slingshot	harmony_joint	5.262871801162313
GSE131907:LUNG_N28	GSE131907	LUNG_N28	nLung	28	LUAD	True	233	208	1	0	53	149	31	0.9954970826044865	0.7898736832754503	11.329674183583812	0.024550624191761017	3.6696165469367306	1.3028516483335726	0.014925680999497858	0.6797435073697484	0.10052710709075947	0.7725321888412017	slingshot	harmony_joint	6.793831884962362
GSE131907:LUNG_N30	GSE131907	LUNG_N30	nLung	30	LUAD	True	334	72	104	0	88	88	158	1.4842988512439195	1.7448724961962319	43.9424819290699	0.24574100971221924	1.1901974704923068	2.4505672624658486	0.04938881321689395	0.9638920508951031	0.11851699831637919	0.7365269461077845	slingshot	harmony_joint	2.3761413130694677
GSE131907:LUNG_N31	GSE131907	LUNG_N31	nLung	31	LUAD	True	350	250	29	0	115	138	97	1.0862138672479322	1.173073518860379	20.88100691392574	0.0919857770204544	2.975918713810012	0.9647140430183567	0.0302962760687044	0.894515054949782	0.1263228993802167	0.6714285714285714	slingshot	harmony_joint	5.4971315016798545
GSE131907:LUNG_N34	GSE131907	LUNG_N34	nLung	34	LUAD	True	369	369	0	0	102	186	81	1.060002239553185	0.9670954715924542	7.608062997241645	0.008858778513967991	3.9764046366484846	1.6271741165287648	0.022862551776482894	0.6750601399650017	0.02827754093034626	0.7235772357723578	slingshot	harmony_joint	7.487156146191843
GSE131907:LUNG_T06	GSE131907	LUNG_T06	tLung	06	LUAD	False	145	0	0	100	14	68	63	1.6019771264914093	1.6907961446203004	25.538786382969633	0.08387614041566849	1.3538365704837687	0.9500788036295181	0.0874570215520422	1.1139399119304092	0.44107198326649716	0.903448275862069	slingshot	harmony_joint	1.525087227167575
GSE131907:LUNG_T08	GSE131907	LUNG_T08	tLung	08	LUAD	False	42	0	0	42	6	14	22	1.5501383266419513	1.7958579628846925	20.986958251041568	0.04138447716832161	1.744712999306589	2.291352715887041	0.05767532104508101	1.1788398667853268	0.7435800948070516	0.8571428571428571	slingshot	harmony_joint	3.7616273582082833
GSE131907:LUNG_T09	GSE131907	LUNG_T09	tLung	09	LUAD	False	119	0	0	5	26	79	14	0.9343701347832	1.010664119299184	11.552025699138396	0.02372175082564354	3.4452195932975767	0.7414477414916751	0.03462586871355908	0.9281286186825076	0.17337221308600398	0.7815126050420168	slingshot	harmony_joint	5.313247659925983
GSE131907:LUNG_T18	GSE131907	LUNG_T18	tLung	18	LUAD	False	350	0	0	338	28	95	227	1.8605083673566658	1.6853613382641877	31.329776722271735	0.08352477848529816	0.14381926087929092	0.48306229465514433	0.10702949883374084	1.6223966326504926	1.1903912733708155	0.92	slingshot	harmony_joint	0.0
GSE131907:LUNG_T19	GSE131907	LUNG_T19	tLung	19	LUAD	False	316	0	0	222	60	156	100	1.2701989603998265	1.0172864641685642	18.220880142651904	0.06261107325553894	2.440277848718017	0.43386474513504547	0.01761725012161505	0.7387008335213676	0.5359524329992296	0.810126582278481	slingshot	harmony_joint	2.9667571157679613
GSE131907:LUNG_T20	GSE131907	LUNG_T20	tLung	20	LUAD	False	350	0	0	284	42	92	216	1.7455984777979496	1.967341649906056	28.658950001805643	0.06915121525526047	1.2277221549272779	0.3726174044274361	0.09443679962499645	2.0131237393562267	0.6405158639030822	0.88	slingshot	harmony_joint	0.5666447840157671
GSE131907:LUNG_T25	GSE131907	LUNG_T25	tLung	25	LUAD	False	226	0	0	223	46	90	90	1.3980984057475172	1.5937671379589757	17.78003366244803	0.0527702271938324	2.199771324105845	0.629779334966841	0.030986184343436543	1.1986965725620737	0.6073001189357805	0.7964601769911505	slingshot	harmony_joint	1.8649210168459163
GSE131907:LUNG_T28	GSE131907	LUNG_T28	tLung	28	LUAD	False	350	0	0	287	27	106	217	1.8547947126118498	1.7782156291619704	22.556689835819146	0.07309294492006302	1.1238238231795599	0.7831513058108381	0.07507200795317158	1.4533597365011666	0.48406458011664794	0.9228571428571428	slingshot	harmony_joint	1.4771764622324408
GSE131907:LUNG_T30	GSE131907	LUNG_T30	tLung	30	LUAD	False	350	0	0	314	128	142	80	1.040612799058498	1.5147722112178312	18.86053396814086	0.06230898201465607	2.352233011324986	1.5923660563583262	0.017367633441624654	0.9440883131509696	0.06207238546812249	0.6342857142857142	slingshot	harmony_joint	5.270259606326382
GSE131907:LUNG_T31	GSE131907	LUNG_T31	tLung	31	LUAD	False	272	0	0	182	82	118	72	1.118214955144254	1.3107538554775235	29.808406396416814	0.09300101548433304	1.4906224105462946	0.5159513595829963	0.07138240467452929	1.589530705560864	0.3784099631117622	0.6985294117647058	slingshot	harmony_joint	2.5379723760609196
GSE131907:LUNG_T34	GSE131907	LUNG_T34	tLung	34	LUAD	False	350	0	0	333	25	142	183	1.6663235934592753	1.6740774590087448	16.478517550732224	0.05720622092485428	1.696506479337656	1.5241070149126594	0.058055178723519604	1.2405544330468579	0.6952145483997575	0.9285714285714286	slingshot	harmony_joint	0.47328560059637764
GSE131907:NS_02	GSE131907	NS_02	mBrain	02	LUAD	False	181	0	0	181	75	79	27	0.8397663779592965	0.01110544738689754	33.7868486519551	0.09684071689844131	0.16365321227340818	0.035862803121865176	0.014149991968144201	0.7510474326105661	0.14320143188262277	0.585635359116022	slingshot	harmony_joint	0.0
GSE131907:NS_03	GSE131907	NS_03	mBrain	03	LUAD	False	350	0	0	350	22	53	275	2.0958536060845963	0.669898099694445	38.61429120516259	0.08903950452804565	0.2646523055423031	0.0009714805836610175	0.17578177009516846	2.037332670756036	0.48143094390635693	0.9371428571428572	slingshot	harmony_joint	0.0
GSE131907:NS_04	GSE131907	NS_04	mBrain	04	LUAD	False	350	0	0	349	45	181	124	1.3643094180727224	0.6921670152811934	38.85706245924704	0.09029998630285263	0.5800858959409432	0.059891535647960535	0.13191803554225243	1.3423961891817113	1.2037740981387341	0.8714285714285714	slingshot	harmony_joint	0.0
GSE131907:NS_06	GSE131907	NS_06	mBrain	06	LUAD	False	84	0	0	83	33	16	35	1.200229026831645	1.3621620179496599	25.47157727715871	0.08086210489273071	0.5761767866784757	0.02063961797380108	0.04162526544776441	1.701019306210082	0.027217338133008005	0.6071428571428571	slingshot	harmony_joint	0.0
GSE131907:NS_07	GSE131907	NS_07	mBrain	07	LUAD	False	350	0	0	350	40	105	205	1.7558695109789089	1.036962831560105	34.66801081182014	0.0929902121424675	0.2873199556889581	0.0021672250760301232	0.004784397709204371	1.0250041664042218	0.4552995941424422	0.8857142857142857	slingshot	harmony_joint	0.0
GSE131907:NS_12	GSE131907	NS_12	mBrain	12	LUAD	False	350	0	0	350	50	116	184	1.648243964741619	0.8497994917483032	23.08501430942682	0.08318217098712921	0.7688346796225658	0.06202076364015429	0.03562984833216791	1.4972388337608653	0.5244387928476478	0.8571428571428571	slingshot	harmony_joint	0.0028197467399009015
GSE131907:NS_13	GSE131907	NS_13	mBrain	13	LUAD	False	350	0	0	347	87	127	136	1.3368233505803069	0.9189261202570602	24.101287810227078	0.04380875825881958	3.0041809437824374	0.14138035927333875	0.0228071877163357	1.0354809006340844	0.5567157457457786	0.7514285714285714	slingshot	harmony_joint	6.180987777207108
GSE131907:NS_16	GSE131907	NS_16	mBrain	16	LUAD	False	81	0	0	79	71	9	1	0.11234482136012257	0.09024761101608748	39.255029987476014	0.08935685455799103	0.03332058130274868	0.0	0.016560208749794202	1.9870987243948453	0.01114624753472634	0.12345679012345678	slingshot	harmony_joint	0.009171765060678376
GSE131907:NS_17	GSE131907	NS_17	mBrain	17	LUAD	False	350	0	0	350	35	38	277	2.1390654831381473	1.0187443582668603	51.49464148252091	0.826316237449646	0.039505219761560316	1.888542646233344	0.07647891417711877	1.5865251730089023	0.48162593845495705	0.9	slingshot	harmony_joint	0.0
GSE131907:NS_19	GSE131907	NS_19	mBrain	19	LUAD	False	350	0	0	349	114	153	83	1.047858350920004	1.1970967714101488	29.001802510635265	0.08986248075962067	0.33067061968066686	0.0274982679154559	0.14917812154866217	1.3608954843288763	0.3064326276556971	0.6742857142857143	slingshot	harmony_joint	0.10354148264702172
GSE205335:P0031	GSE205335	P0031	Lung	P0031	ADC	False	349	0	0	214	209	79	61	0.6641273038021721	0.7685546733481832	32.30747552115457	0.07400956749916077	0.983445334075522	0.42241709658050075	0.04687923499571739	1.0374898552941125	0.2607535077935624	0.40114613180515757	slingshot	harmony_joint	1.8722031731574555
GSE205335:P1006	GSE205335	P1006	Lung	P1006	ADC	False	348	0	0	330	97	90	161	1.3632407490040062	1.7301268961149985	48.81110554067434	0.1746072918176651	0.056822514452783295	0.2844442875575635	0.02529413616883429	1.3458360590315048	0.3184705036687291	0.7212643678160919	slingshot	harmony_joint	0.0
GSE205335:P1015	GSE205335	P1015	LN	P1015	ADC	False	309	0	0	279	182	57	70	0.7553741507311938	0.9487191141101171	30.37825151157475	0.08401460945606232	0.28520553214581285	0.0008179718523516337	0.010656986974826017	1.4643490128026169	0.15508474205577535	0.4110032362459547	slingshot	harmony_joint	0.0007031483361141622
GSE205335:P1016	GSE205335	P1016	Liver	P1016	SCLC	False	350	0	0	350	50	138	162	1.5427516044602416	0.2038198892483664	86.80317039989036	0.5078166127204895	0.06296421611842232	0.04497212419363172	0.25803487692692745	0.5588149550456455	0.2711306061598481	0.8571428571428571	slingshot	harmony_joint	0.014847903395618499
GSE205335:P1017	GSE205335	P1017	LN	P1017	SQ	False	348	0	0	312	122	50	176	1.5474571394659946	1.6391055520881455	36.826125751431384	0.1607111692428589	0.030590135474538024	0.0513176893265396	0.860696370979652	1.4012308645973213	0.16287315804022975	0.6494252873563219	slingshot	harmony_joint	0.0
GSE205335:P1018	GSE205335	P1018	Bronchus	P1018	ADC	False	350	0	0	316	135	47	168	1.3722479050205283	1.2031065512263874	34.526959294720115	0.08765264600515366	0.09761074442671665	0.20918813956447269	0.12073251172220917	1.957157285490447	0.9129074671326188	0.6142857142857143	slingshot	harmony_joint	0.0
GSE205335:P1025	GSE205335	P1025	LN	P1025	SCLC	False	350	0	0	350	24	115	211	1.747758135074303	0.19150896866732803	54.56186219944133	0.11813971400260925	0.019328992818471606	0.07842842911377342	0.13983765100032708	1.2703617728599845	1.0385355587097973	0.9314285714285714	slingshot	harmony_joint	0.0
GSE205335:P1027	GSE205335	P1027	LN	P1027	ADC	False	347	0	0	316	68	25	254	2.161249036614746	1.7743573420792833	31.26170619057904	0.11192844063043594	0.8370013768783476	0.4246221018172359	0.11045367868456109	1.767689474645512	1.0941538611591317	0.8040345821325648	slingshot	harmony_joint	0.026960983218866603
GSE205335:P1030	GSE205335	P1030	LN	P1030	ADC	False	342	0	0	340	115	13	214	1.8286277756613973	1.4933162435925709	27.996345103802366	0.09096422046422958	0.31580496154008914	0.0507253885280256	0.11773864908118946	1.8582902480095087	0.7817252830819988	0.6637426900584795	slingshot	harmony_joint	0.009522181835973406
GSE205335:P1037	GSE205335	P1037	LN	P1037	SQ	False	350	0	0	333	52	260	38	0.9693680230318457	0.6037128409682752	26.487972218813667	0.09109721332788467	0.005177007954873628	0.012928978294768445	0.06027429195594209	0.8176804324664664	0.09553482294911662	0.8514285714285714	slingshot	harmony_joint	0.0
GSE205335:P1056	GSE205335	P1056	LN	P1056	NUT	False	347	0	0	302	176	86	85	0.8649174309897129	1.4956958418961614	52.60772816981355	0.2719411551952362	0.0019223881990130724	0.0028711718122844377	0.7926001003477805	0.673936582805889	0.25710503102074594	0.49279538904899134	slingshot	harmony_joint	0.0
GSE205335:P1062	GSE205335	P1062	LN	P1062	ADC	False	185	0	0	185	100	21	64	1.0191930873995072	0.8973288548626331	60.31849731077208	0.247172012925148	0.08091232000449618	0.35107970032097446	0.08285986788608599	1.010214226546956	0.29799944567649167	0.4594594594594595	slingshot	harmony_joint	0.0
GSE205335:P1063	GSE205335	P1063	LN	P1063	ADC	False	138	0	0	131	87	14	37	0.7938774463120406	0.7419989478858801	60.640485122405586	0.23662088811397552	0.10260101718620876	0.5657274422624083	0.06158940856119881	0.6184606090441004	0.33802885464987487	0.3695652173913043	slingshot	harmony_joint	0.01865511154322586
GSE205335:P1072	GSE205335	P1072	LN	P1072	SCLC	False	349	0	0	338	143	120	86	0.9832162855173286	0.9328980659500954	54.898773554338824	0.6070975661277771	0.014304115506749156	0.03465223131123125	0.0742492957133831	0.782675197696107	0.058748782315581255	0.5902578796561605	slingshot	harmony_joint	0.0
GSE205335:P1076	GSE205335	P1076	LN	P1076	ADC	False	343	0	0	263	174	116	53	0.7348035641482444	0.6335592569206735	29.69358162002056	0.0796857550740242	0.19527791396902713	0.005181618668210438	0.06167035324880546	1.1258673604075426	0.34867720177359385	0.49271137026239065	slingshot	harmony_joint	0.0
GSE205335:P1079	GSE205335	P1079	LN	P1079	ADC	False	345	0	0	331	174	73	98	0.9390306603146056	0.8857682248238835	42.513127546466016	0.0955955758690834	0.009886228853236237	0.002374921682956033	0.0423188246378844	2.0163253124762304	0.8097378749517992	0.4956521739130435	slingshot	harmony_joint	0.0
GSE205335:P1084	GSE205335	P1084	LN	P1084	ADC	False	305	0	0	196	91	29	185	1.7825547402823811	1.2839961747914646	51.18828456609297	0.13027657568454742	0.24575010781895104	0.20957200372586715	0.08438008538655489	1.5224552535094231	0.4472782229290261	0.7016393442622951	slingshot	harmony_joint	0.0913856801256135
GSE205335:P1089	GSE205335	P1089	LN	P1089	ADC	False	347	0	0	347	30	34	283	2.282627262454982	2.3540424145222887	33.1508500692155	0.10882385075092316	0.7007950869843111	2.076831332328154	0.007249489488627921	0.9865723844054595	0.24749681081355215	0.9135446685878963	slingshot	harmony_joint	0.46739820091111156
GSE205335:P1090	GSE205335	P1090	LN	P1090	SQ	False	349	0	0	343	200	71	78	0.7934550156321882	1.6449202216685195	35.34875249377587	0.140571728348732	0.04964487393926661	0.09418185761603746	1.5299398563408424	1.4255903239802517	0.09234326203799109	0.4269340974212034	slingshot	harmony_joint	0.011836052329491245
GSE205335:P1115	GSE205335	P1115	Liver	P1115	SCLC	False	350	0	0	350	37	127	186	1.6754149679223405	0.010925050554787766	70.10741410895378	0.7221477627754211	0.005670343082082334	0.004591096199274174	0.024617139430508788	0.6232596776048311	0.1889467520207006	0.8942857142857142	slingshot	harmony_joint	0.0
GSE205335:P1119	GSE205335	P1119	LN	P1119	ADC	False	348	0	0	315	231	63	54	0.5096077715978191	0.3877044196672079	37.70855418802088	0.08848785609006882	0.006348007210812927	0.0013755607802366152	0.010476215069968549	1.0371433947635833	0.2290018771026291	0.33620689655172414	slingshot	harmony_joint	0.0
GSE205335:P4001	GSE205335	P4001	Lung	P4001	ADC	False	130	0	0	27	106	16	8	0.29988516758735156	0.19816827415375418	40.49861309755323	0.05739457532763481	0.46353643483343393	0.2362346253628629	0.1313927128356813	0.42397254048745087	0.11578047366699117	0.18461538461538463	slingshot	harmony_joint	0.5079537504083373
