unit_id	dataset	Sample	Sample_Origin	patient_id	n_cells	mean_CLDN4	mean_pseudotime	mean_dpt	mean_AT2	mean_barrier_keratin	clock	graph_mode
GSE123902:LX255B_METASTASIS	GSE123902	LX255B_METASTASIS	METASTASIS	LX255B	226	0.641580256476659	25.088934401094953	0.08251343667507172	0.4018188489317553	0.7484575793334373	slingshot	harmony_joint
GSE123902:LX653_PRIMARY	GSE123902	LX653_PRIMARY	PRIMARY	LX653	152	1.130980847470747	16.54031524056439	0.040717899799346924	1.1378222398541007	0.9742350469775096	slingshot	harmony_joint
GSE123902:LX661_PRIMARY	GSE123902	LX661_PRIMARY	PRIMARY	LX661	345	0.30981190227940075	38.32283208983703	0.07856450974941254	0.3853087048332139	0.5500752386416368	slingshot	harmony_joint
GSE123902:LX666_METASTASIS	GSE123902	LX666_METASTASIS	METASTASIS	LX666	338	0.5186497985260345	32.00009508104462	0.08443405479192734	1.1791996945589394	1.2631165385941752	slingshot	harmony_joint
GSE123902:LX675_NORMAL	GSE123902	LX675_NORMAL	NORMAL	LX675	412	0.20598391744157626	52.792599133471676	0.2051192671060562	0.7422898151640981	0.46299527837110493	slingshot	harmony_joint
GSE123902:LX675_PRIMARY	GSE123902	LX675_PRIMARY	PRIMARY	LX675	342	0.2843175679166006	41.2720480307074	0.09664546698331833	0.4653396961850916	0.6564827923657633	slingshot	harmony_joint
GSE123902:LX676_PRIMARY	GSE123902	LX676_PRIMARY	PRIMARY	LX676	342	0.37423544429045225	42.62546880747569	0.09501554071903229	0.06530413979282522	0.6714252345546059	slingshot	harmony_joint
GSE123902:LX679_PRIMARY	GSE123902	LX679_PRIMARY	PRIMARY	LX679	320	0.6942529641425281	45.89442781612111	0.09143470227718353	0.06674790748097212	1.2094438088203237	slingshot	harmony_joint
GSE123902:LX680_PRIMARY	GSE123902	LX680_PRIMARY	PRIMARY	LX680	312	1.167746373622789	49.13292782394748	0.1084066778421402	0.4018683568993497	1.0394332017567058	slingshot	harmony_joint
GSE123902:LX681_METASTASIS	GSE123902	LX681_METASTASIS	METASTASIS	LX681	288	0.9660884101991003	40.48961288190464	0.09486988186836243	1.0558794352795482	1.536915692852276	slingshot	harmony_joint
GSE123902:LX682_NORMAL	GSE123902	LX682_NORMAL	NORMAL	LX682	347	0.4381398177783414	56.18160454294883	0.23988333344459534	0.4859171995307305	0.6619196850171568	slingshot	harmony_joint
GSE123902:LX682_PRIMARY	GSE123902	LX682_PRIMARY	PRIMARY	LX682	341	0.17659651294980444	47.919622772933494	0.08320095390081406	0.029360166659880574	0.5773452264041932	slingshot	harmony_joint
GSE123902:LX684_NORMAL	GSE123902	LX684_NORMAL	NORMAL	LX684	237	0.5957925208633346	28.498997324802964	0.07482469826936722	1.722501522031949	0.603257079609556	slingshot	harmony_joint
GSE123902:LX684_PRIMARY	GSE123902	LX684_PRIMARY	PRIMARY	LX684	201	1.008364325154631	16.084244087022537	0.04121283069252968	2.0516265874076995	0.9854498964488738	slingshot	harmony_joint
GSE123902:LX685_NORMAL	GSE123902	LX685_NORMAL	NORMAL	LX685	347	0.9280168369615133	41.879576894296115	0.1290826052427292	0.7277470033771178	1.244257556804268	slingshot	harmony_joint
GSE123902:LX699_METASTASIS	GSE123902	LX699_METASTASIS	METASTASIS	LX699	91	0.19411104736763118	41.73438431992674	0.07825757563114166	0.007094535774515419	0.5013673760462276	slingshot	harmony_joint
GSE123902:LX701_METASTASIS	GSE123902	LX701_METASTASIS	METASTASIS	LX701	118	0.17936808494128934	29.354996867152565	0.06357868015766144	0.15037203596369328	0.5475403883300095	slingshot	harmony_joint
GSE131907:BRONCHO_11	GSE131907	BRONCHO_11	mLN	11	204	1.4057757180344166	32.159404722573925	0.09521983563899994	0.5051210601076492	1.4501620274893683	slingshot	harmony_joint
GSE131907:BRONCHO_58	GSE131907	BRONCHO_58	tL/B	58	350	0.9737212285334707	29.86384991776407	0.08904699236154556	1.1873916368873558	1.8531435372982408	slingshot	harmony_joint
GSE131907:EBUS_06	GSE131907	EBUS_06	tL/B	06	350	1.385593202700421	44.99980295793516	0.16126789152622223	0.04587891513585696	1.4079088198598462	slingshot	harmony_joint
GSE131907:EBUS_10	GSE131907	EBUS_10	mLN	10	350	1.3329240369135524	34.52525688563012	0.12499290704727173	0.3979410813381183	1.5447189105123769	slingshot	harmony_joint
GSE131907:EBUS_12	GSE131907	EBUS_12	mLN	12	262	1.3658531427058063	45.60643571573858	0.08380550891160965	0.3198336134721421	2.0192654996247392	slingshot	harmony_joint
GSE131907:EBUS_13	GSE131907	EBUS_13	mLN	13	350	0.000754917818204142	51.55344881059601	0.40679115056991577	0.02466746762241057	0.018623398200402156	slingshot	harmony_joint
GSE131907:EBUS_15	GSE131907	EBUS_15	mLN	15	263	0.8021424340002936	30.975490816737533	0.08522907644510269	0.31988116833613117	1.5425121471152803	slingshot	harmony_joint
GSE131907:EBUS_19	GSE131907	EBUS_19	mLN	19	228	1.7049934022603848	23.40039777465622	0.0793258547782898	1.1925663554794357	1.2682015044945705	slingshot	harmony_joint
GSE131907:EBUS_28	GSE131907	EBUS_28	tL/B	28	350	2.218656215790646	24.878092910701	0.09364132583141327	0.5880480435425336	1.5863821657775763	slingshot	harmony_joint
GSE131907:EBUS_49	GSE131907	EBUS_49	tL/B	49	122	0.7586574489579729	28.39583400630559	0.09928209334611893	0.054753667181655113	1.2232209192582608	slingshot	harmony_joint
GSE131907:EBUS_51	GSE131907	EBUS_51	mLN	51	350	1.225779613306121	48.58223443610019	0.09935075044631958	1.114092628821871	1.7017453783663519	slingshot	harmony_joint
GSE131907:LUNG_N01	GSE131907	LUNG_N01	nLung	01	199	0.8734528354062233	20.0322665363613	0.09427535533905029	3.1131430860285243	0.7190023477330112	slingshot	harmony_joint
GSE131907:LUNG_N06	GSE131907	LUNG_N06	nLung	06	178	1.0866349603151195	35.43268750450797	0.20222775638103485	2.3130519750468226	0.7091378829748921	slingshot	harmony_joint
GSE131907:LUNG_N08	GSE131907	LUNG_N08	nLung	08	299	1.005370608418558	36.09578170935824	0.18627707660198212	2.151181871657497	0.819509993828458	slingshot	harmony_joint
GSE131907:LUNG_N09	GSE131907	LUNG_N09	nLung	09	350	0.9213628213379005	8.000836953749282	0.023817239329218864	3.95270807258926	0.7045658184347205	slingshot	harmony_joint
GSE131907:LUNG_N18	GSE131907	LUNG_N18	nLung	18	350	1.4364263862864861	48.46279872574541	0.2672955393791199	1.163077624997984	1.1254203398032547	slingshot	harmony_joint
GSE131907:LUNG_N19	GSE131907	LUNG_N19	nLung	19	174	1.1076360619473373	14.282797197550847	0.04752225801348686	3.5525116342934293	0.6197858535351122	slingshot	harmony_joint
GSE131907:LUNG_N20	GSE131907	LUNG_N20	nLung	20	305	0.969382286425513	22.54584782039648	0.08837368339300156	2.7367610932729405	0.6288706986715918	slingshot	harmony_joint
GSE131907:LUNG_N28	GSE131907	LUNG_N28	nLung	28	233	0.9954970826044865	11.329674183583812	0.024550624191761017	3.6696165469367306	0.6797435073697484	slingshot	harmony_joint
GSE131907:LUNG_N30	GSE131907	LUNG_N30	nLung	30	334	1.4842988512439195	43.9424819290699	0.24574100971221924	1.1901974704923068	0.9638920508951031	slingshot	harmony_joint
GSE131907:LUNG_N31	GSE131907	LUNG_N31	nLung	31	350	1.0862138672479322	20.88100691392574	0.0919857770204544	2.975918713810012	0.894515054949782	slingshot	harmony_joint
GSE131907:LUNG_N34	GSE131907	LUNG_N34	nLung	34	369	1.060002239553185	7.608062997241645	0.008858778513967991	3.9764046366484846	0.6750601399650017	slingshot	harmony_joint
GSE131907:LUNG_T06	GSE131907	LUNG_T06	tLung	06	145	1.6019771264914093	25.538786382969633	0.08387614041566849	1.3538365704837687	1.1139399119304092	slingshot	harmony_joint
GSE131907:LUNG_T08	GSE131907	LUNG_T08	tLung	08	42	1.5501383266419513	20.986958251041568	0.04138447716832161	1.744712999306589	1.1788398667853268	slingshot	harmony_joint
GSE131907:LUNG_T09	GSE131907	LUNG_T09	tLung	09	119	0.9343701347832	11.552025699138396	0.02372175082564354	3.4452195932975767	0.9281286186825076	slingshot	harmony_joint
GSE131907:LUNG_T18	GSE131907	LUNG_T18	tLung	18	350	1.8605083673566658	31.329776722271735	0.08352477848529816	0.14381926087929092	1.6223966326504926	slingshot	harmony_joint
GSE131907:LUNG_T19	GSE131907	LUNG_T19	tLung	19	316	1.2701989603998265	18.220880142651904	0.06261107325553894	2.440277848718017	0.7387008335213676	slingshot	harmony_joint
GSE131907:LUNG_T20	GSE131907	LUNG_T20	tLung	20	350	1.7455984777979496	28.658950001805643	0.06915121525526047	1.2277221549272779	2.0131237393562267	slingshot	harmony_joint
GSE131907:LUNG_T25	GSE131907	LUNG_T25	tLung	25	226	1.3980984057475172	17.78003366244803	0.0527702271938324	2.199771324105845	1.1986965725620737	slingshot	harmony_joint
GSE131907:LUNG_T28	GSE131907	LUNG_T28	tLung	28	350	1.8547947126118498	22.556689835819146	0.07309294492006302	1.1238238231795599	1.4533597365011666	slingshot	harmony_joint
GSE131907:LUNG_T30	GSE131907	LUNG_T30	tLung	30	350	1.040612799058498	18.86053396814086	0.06230898201465607	2.352233011324986	0.9440883131509696	slingshot	harmony_joint
GSE131907:LUNG_T31	GSE131907	LUNG_T31	tLung	31	272	1.118214955144254	29.808406396416814	0.09300101548433304	1.4906224105462946	1.589530705560864	slingshot	harmony_joint
GSE131907:LUNG_T34	GSE131907	LUNG_T34	tLung	34	350	1.6663235934592753	16.478517550732224	0.05720622092485428	1.696506479337656	1.2405544330468579	slingshot	harmony_joint
GSE131907:NS_02	GSE131907	NS_02	mBrain	02	181	0.8397663779592965	33.7868486519551	0.09684071689844131	0.16365321227340818	0.7510474326105661	slingshot	harmony_joint
GSE131907:NS_03	GSE131907	NS_03	mBrain	03	350	2.0958536060845963	38.61429120516259	0.08903950452804565	0.2646523055423031	2.037332670756036	slingshot	harmony_joint
GSE131907:NS_04	GSE131907	NS_04	mBrain	04	350	1.3643094180727224	38.85706245924704	0.09029998630285263	0.5800858959409432	1.3423961891817113	slingshot	harmony_joint
GSE131907:NS_06	GSE131907	NS_06	mBrain	06	84	1.200229026831645	25.47157727715871	0.08086210489273071	0.5761767866784757	1.701019306210082	slingshot	harmony_joint
GSE131907:NS_07	GSE131907	NS_07	mBrain	07	350	1.7558695109789089	34.66801081182014	0.0929902121424675	0.2873199556889581	1.0250041664042218	slingshot	harmony_joint
GSE131907:NS_12	GSE131907	NS_12	mBrain	12	350	1.648243964741619	23.08501430942682	0.08318217098712921	0.7688346796225658	1.4972388337608653	slingshot	harmony_joint
GSE131907:NS_13	GSE131907	NS_13	mBrain	13	350	1.3368233505803069	24.101287810227078	0.04380875825881958	3.0041809437824374	1.0354809006340844	slingshot	harmony_joint
GSE131907:NS_16	GSE131907	NS_16	mBrain	16	81	0.11234482136012257	39.255029987476014	0.08935685455799103	0.03332058130274868	1.9870987243948453	slingshot	harmony_joint
GSE131907:NS_17	GSE131907	NS_17	mBrain	17	350	2.1390654831381473	51.49464148252091	0.826316237449646	0.039505219761560316	1.5865251730089023	slingshot	harmony_joint
GSE131907:NS_19	GSE131907	NS_19	mBrain	19	350	1.047858350920004	29.001802510635265	0.08986248075962067	0.33067061968066686	1.3608954843288763	slingshot	harmony_joint
GSE205335:P0031	GSE205335	P0031	Lung	P0031	349	0.6641273038021721	32.30747552115457	0.07400956749916077	0.983445334075522	1.0374898552941125	slingshot	harmony_joint
GSE205335:P1006	GSE205335	P1006	Lung	P1006	348	1.3632407490040062	48.81110554067434	0.1746072918176651	0.056822514452783295	1.3458360590315048	slingshot	harmony_joint
GSE205335:P1015	GSE205335	P1015	LN	P1015	309	0.7553741507311938	30.37825151157475	0.08401460945606232	0.28520553214581285	1.4643490128026169	slingshot	harmony_joint
