cohort	family	adjustment	n	rho	p_exact	p_asymp	usable
pair_6_mice	IFN	none	6	-0.371428571428571	0.497222222222222	0.468478134110787	TRUE
pair_6_mice	MHC	none	6	-0.428571428571429	0.419444444444444	0.396501457725947	TRUE
pair_6_mice	IFN	dataset_residual	6	0.771428571428571	0.102777777777778	0.0723965014577259	TRUE
pair_6_mice	MHC	dataset_residual	6	0.657142857142857	0.175	0.156174927113702	TRUE
ND_only_4_mice	IFN	none	4	-0.6	0.416666666666667	0.4	TRUE
ND_only_4_mice	MHC	none	4	-0.6	0.416666666666667	0.4	TRUE
ND_only_4_mice	IFN	dataset_residual	4	0.6	0.416666666666667	NA	TRUE
ND_only_4_mice	MHC	dataset_residual	4	0.6	0.416666666666667	NA	TRUE
