dataset	n	CLDN4_probe	CD274_probe	HLA_A_probe	HLA_B_probe	HLA_C_probe	CLDN4_vs_CD274_rho	CLDN4_vs_CD274_p	CLDN4_vs_HLA_A_rho	CLDN4_vs_HLA_A_p	CLDN4_vs_HLA_B_rho	CLDN4_vs_HLA_B_p	CLDN4_vs_HLA_C_rho	CLDN4_vs_HLA_C_p	CLDN4_vs_MHC1_HLAabc_rho	CLDN4_vs_MHC1_HLAabc_p	CLDN4_vs_CD274_partial_rho	CLDN4_vs_CD274_partial_p	CLDN4_vs_HLA_A_partial_rho	CLDN4_vs_HLA_A_partial_p	CLDN4_vs_HLA_B_partial_rho	CLDN4_vs_HLA_B_partial_p	CLDN4_vs_HLA_C_partial_rho	CLDN4_vs_HLA_C_partial_p	CLDN4_vs_MHC1_HLAabc_partial_rho	CLDN4_vs_MHC1_HLAabc_partial_p	partial_covariate	ICI_labels	cd8_recut
GSE31210 LUAD tumors	226	201428_at	227458_at	213932_x_at	209140_x_at	216526_x_at	-0.2839556612477746	1.4597380235113465e-05	-0.09188101828388756	0.1686579967487905	-0.05812015126115941	0.3845037975711898	-0.13833222876301118	0.037703928992764334	-0.10011149662781178	0.133502462894355	-0.0866747137655612	0.19521044653129482	-0.052430361577319756	0.4338541214177431	0.006772687650315156	0.9195301112250296	-0.041936313129695126	0.5314353570935078	-0.028173061621129935	0.6742476126598329	ESTIMATEScore (Stromal+Immune)	not_deposited	no
