file	url	bytes	sha256	retrieved_utc	hpa_version_expected
CLDN4.xml	https://www.proteinatlas.org/ENSG00000189143.xml	692758	b57ef13b9f3f12918fa452187f6fd979cab85e51107d1cd8f198ea4c465a1b95	2026-08-17T13:32:13Z	25.1
CLDN4.tsv	https://www.proteinatlas.org/ENSG00000189143.tsv	7255	0f7975d3f13713b2aad65b365d53c0eeb83f7f6798ec704e53b564b5c3e9dd35	2026-08-17T13:32:13Z	25.1
CLDN4.json	https://www.proteinatlas.org/ENSG00000189143.json	9420	c13eb81eac6ffa25cffbff6addc53f53562268a416c207e4d24f8ca54f84b4ba	2026-08-17T13:32:13Z	25.1
cancer_data.tsv.zip	https://www.proteinatlas.org/download/tsv/cancer_data.tsv.zip	1724018	6e771693dc1019a3536d8834175ee97dcfde4f835d5cb3bed7c5a48803668135	2026-08-17T13:32:13Z	25.1
rna_tissue_consensus.tsv.zip	https://www.proteinatlas.org/download/tsv/rna_tissue_consensus.tsv.zip	5293680	b001903da23f802c8dfbd1b6b3a8c20b831fedd4932f4bb721b06622d83ae60b	2026-08-17T13:32:13Z	25.1
