gene	ensembl	cancer	High	Medium	Low	Not detected	n	hpa_version	source_file	source_url	score_type	note
CLDN4	ENSG00000189143	lung cancer	0	9	2	0	11	25.1	cancer_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_data.tsv.zip	knowledge_based_ordinal_IHC_counts	Official HPA knowledge table. Not split by LUAD/LUSC. Not an H-score.
