Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX8918392,Cd3d,5.22705896949101,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Responders,0,GSE155972,antiPD1; antiCTL4;,0.0044148323066347,**,NA,2,17
SRX8918387,Cd3d,4.93442353586688,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Responders,0,GSE155972,antiPD1; antiCTL4;,0.0044148323066347,NA,NA,2,17
SRX8918393,Cd3d,4.69201720020241,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Responders,0,GSE155972,antiPD1; antiCTL4;,0.0044148323066347,NA,NA,2,17
SRX8918388,Cd3d,4.63209995244354,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Responders,0,GSE155972,antiPD1; antiCTL4;,0.0044148323066347,NA,NA,2,17
SRX8918390,Cd3d,4.08395097470598,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Responders,0,GSE155972,antiPD1; antiCTL4;,0.0044148323066347,NA,NA,2,17
SRX8918389,Cd3d,2.64133636327487,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Responders,0,GSE155972,antiPD1; antiCTL4;,0.0044148323066347,NA,NA,2,17
SRX8918391,Cd3d,1.5909901033861,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Responders,0,GSE155972,antiPD1; antiCTL4;,0.0044148323066347,NA,NA,2,17
SRX8918394,Cd3d,1.39790759461839,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
SRX8918395,Cd3d,3.43847787973001,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
SRX8918396,Cd3d,2.74630504433272,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
SRX8918397,Cd3d,1.95762222235451,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
SRX8918398,Cd3d,1.35058225242676,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
SRX8918399,Cd3d,2.10003543678532,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
SRX8918400,Cd3d,1.70925939159529,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
SRX8918401,Cd3d,3.04244849843688,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
SRX8918402,Cd3d,3.35457611742717,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17),Baseline,1,GSE155972,no_treatment,NA,NA,NA,2,17
