tumor_CLDN4_log2,immune_CD8A_log2
6.207261144135023,4.955652272093438
3.9804494907811123,4.445653917310791
3.14058239387055,6.077475492981793
5.8684518774145795,5.534869807364042
2.158708673318103,5.224351971677871
6.501421328242815,4.445653917310791
6.892574428399173,4.15629378693141
5.195408386713825,3.356200201451795
5.2464689349330405,4.332051169626855
3.477923721167782,2.7102256927170325
3.2635049001611827,3.893420498931967
6.254166000103168,3.893420498931967
4.140183173390728,5.375581683687217
3.543743359873782,3.893420498931967
6.784998280412829,4.480523685809687
3.893420498931967,4.445653917310791
5.226826222206935,5.904665969096486
3.430814238227821,6.1913084285086
4.5656570306163715,3.595560985247532
3.3232821869438522,5.2639215809278275
