tumor_CLDN4_log2,immune_CD8A_log2
6.180366339139241,5.002951688655059
6.228993242381046,5.649244712376064
5.850364540971036,5.8421974282431215
5.213879441993663,5.489785226922725
6.6478131588919,6.031556331380735
6.068339205041255,5.131449903333238
6.196222531271063,5.258467860016105
5.871908039656619,6.239499056089825
7.521320995412028,6.001008799550068
7.062056382573352,6.4890936531387675
7.787536982461074,6.066396373201467
7.342933678710741,6.147662027363317
7.6002855626383266,5.980278415929101
6.9953948066875205,6.049579124895347
7.1374514618075,6.844322514880791
7.358379313953256,6.239499056089825
7.0919782759659205,6.614339609604092
7.033255036727715,5.4682527726315495
6.702961730772477,4.390303301963223
5.002951688655059,5.658517144878516
4.788038526143099,5.645322630465457
6.403233389402363,5.715359424630808
5.971376994792851,5.6859821440484275
6.607701122763635,5.912139203222304
6.543258403825102,5.492158003672385
5.821697949013802,5.200882616603816
6.510290921773153,5.852790051238659
6.15890655304988,5.442502032945246
6.042311285471306,6.033879567375687
5.7129340370954464,6.147662027363317
6.651782575286263,5.753621138461863
7.055591927641855,6.038257720295927
6.671901875444005,6.095473658616625
7.147794357391251,6.389591479331203
8.404450681371163,5.936789399663008
6.656117536574132,5.937902024196873
6.609148572828192,5.888691699326898
6.8160268600400915,5.258467860016105
6.912683833930325,5.360172635072396
7.354276619417812,6.099453947190705
7.062056382573352,6.768493301083323
7.740916872250331,5.7129340370954464
7.098960959507663,6.2082144462303
7.582818224832327,5.541802869601081
7.34253545388881,5.902136899447024
6.980490267033164,6.3840123946988045
6.786017374795004,6.147662027363317
