assay	mouse	dataset	genotype	gate	tac_rule	min_high	min_low	set	n_genes	n_high	n_low	mean_high	mean_low	delta	p_greater	up	up_sig
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	186	1343	1.1316078549011268	0.8189701020783321	0.3126377528227947	1.728660071587475e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	104	632	1.2250328601154605	0.9547042191951323	0.27032864092032827	7.145663166520101e-10	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	50	3582	1.0980605042697769	0.7594689000332141	0.33859160423656276	8.405375371764672e-12	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	319	2422	0.9916924283567407	0.7905995587543291	0.20109286960241157	1.3086327238525435e-17	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	3	33	275	1.2535082031714393	0.24717972188909865	1.0063284812823405	2.0790145427334315e-21	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	125	208	1.3694308856129689	0.21936330200971296	1.150067583603256	2.7122165325605087e-40	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	65	179	1.2498359748586771	0.18718593600094002	1.0626500388577371	5.861880858031833e-33	True	True
