assay	gate	tac_rule	min_high	min_low	set	n_mice	n_up	n_up_sig	frac_up	frac_up_sig	mean_delta	median_delta	binomial_p_direction	mice	selection
scRNA	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.6202424244750616	0.33859160423656276	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL	max_frac_up
scRNA	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.6202424244750616	0.33859160423656276	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL	max_frac_up_sig
scRNA	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.6202424244750616	0.33859160423656276	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL	max_n_up
scRNA	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.6202424244750616	0.33859160423656276	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL	max_n_up_sig
scRNA	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.6202424244750616	0.33859160423656276	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL	max_mean_delta_among_perfect_maxn
scRNA	broad_lung	count_ge5	20	20	TJ_TISMO	7	7	7	1.0	1.0	0.5226064133995342	0.358386102172238	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL	max_mean_delta_TJ_TISMO_perfect_maxn
