organism,cell_type,disease,n_cells,Elf3,Elf3_frac_pos,Grhl1,Grhl1_frac_pos,Klf4,Klf4_frac_pos,Tfap2a,Tfap2a_frac_pos,Tacstd2,Tacstd2_frac_pos,Cldn4,Cldn4_frac_pos,Nkx2-1,Nkx2-1_frac_pos,Epcam,Epcam_frac_pos,Sftpc,Sftpc_frac_pos,Sftpb,Sftpb_frac_pos,Ager,Ager_frac_pos,Scgb1a1,Scgb1a1_frac_pos,Scgb3a2,Scgb3a2_frac_pos,Krt5,Krt5_frac_pos,Trp63,Trp63_frac_pos,Foxj1,Foxj1_frac_pos,Muc5b,Muc5b_frac_pos,Ptprc,Ptprc_frac_pos,Col1a1,Col1a1_frac_pos,Pecam1,Pecam1_frac_pos
mouse,B cell,influenza,2158,0.004463388157727429,0.0037071362372567192,0.0013713805669799365,0.0018535681186283596,0.37652188106105083,0.242354031510658,0.0,0.0,0.022341127806218934,0.016218721037998145,0.0002580814155289809,0.0004633920296570899,0.011412722015301613,0.010194624652455977,0.04569118306535144,0.04216867469879518,0.3344956146128213,0.1686746987951807,0.0,0.0,0.055579493102542614,0.03429101019462465,0.6241532300881266,0.2520852641334569,0.09100474141529019,0.05560704355885079,0.0022985463964470074,0.0018535681186283596,0.0014424175471929282,0.0009267840593141798,0.004622461989326014,0.0037071362372567192,0.0032453136789091096,0.0023169601482854493,1.857362965067728,0.8767377201112141,0.03553050047357897,0.025023169601482854,0.4587943224426953,0.31371640407784984
mouse,B cell,normal,2142,0.0008083102588629156,0.002334267040149393,0.001154841707182273,0.0014005602240896359,0.22033606148013477,0.1573295985060691,3.678579020077281e-05,0.00046685340802987864,0.04132864958269618,0.028478057889822595,0.002194998067049058,0.005135387488328665,0.004250084184206495,0.005135387488328665,0.05281026145545863,0.042483660130718956,0.6705809845719066,0.3926237161531279,0.06699254714000615,0.05368814192343604,0.04938489598993682,0.03688141923436041,0.9606514177891308,0.46825396825396826,0.029625338368752526,0.02287581699346405,0.003710966020598334,0.01353874883286648,7.379975116015421e-06,0.00046685340802987864,0.004154418355117428,0.004201680672268907,0.002644420606771298,0.0028011204481792717,1.24765577819846,0.7142857142857143,0.008658888396742137,0.007936507936507936,0.3731992744099482,0.2740429505135388
mouse,"CD4-positive, alpha-beta T cell",normal,610,0.00047472645661367257,0.006557377049180328,0.0024942656560543864,0.001639344262295082,0.06836792508508767,0.060655737704918035,0.0,0.0,0.004218419928724646,0.003278688524590164,0.0,0.0,0.012581870750415988,0.009836065573770493,0.02352154554566779,0.02622950819672131,0.6703980161784922,0.39672131147540984,0.06523503786802706,0.05081967213114754,0.03189617433514187,0.022950819672131147,0.8625449365308329,0.4180327868852459,0.007355851108325675,0.006557377049180328,0.002576935564592397,0.009836065573770493,0.0,0.0,0.0027592444179155738,0.003278688524590164,0.001615735858810946,0.001639344262295082,1.4589210989239283,0.8065573770491803,0.012472942439165729,0.01639344262295082,0.2925420770227406,0.2262295081967213
mouse,"CD8-positive, alpha-beta T cell",normal,989,0.001610773584911973,0.003033367037411527,0.0012505723553528807,0.0020222446916076846,0.09893323766600019,0.09504550050556117,0.0002074815967286261,0.0020222446916076846,0.00978074018844721,0.014155712841253791,0.007862247771980246,0.014155712841253791,0.0033624997253506005,0.003033367037411527,0.030467821226537434,0.030333670374115267,0.9107577357385241,0.5561172901921132,0.08397405074297165,0.08088978766430738,0.06173531527775867,0.057633973710819006,1.213350809242093,0.5904954499494439,0.025764028984741803,0.023255813953488372,0.0025232931923395235,0.01820020222446916,0.0,0.0,0.005386021093692203,0.004044489383215369,0.001380111981149947,0.0010111223458038423,1.4819134411425092,0.8624873609706775,0.007510608342909037,0.008088978766430738,0.13614974034144092,0.12537917087967643
mouse,T cell,influenza,3253,0.0023918885184789278,0.0018444512757454657,0.006660672336957747,0.005840762373193975,0.41841361660313436,0.2502305564094682,0.00030968943157641527,0.0003074085459575776,0.009473504714263581,0.008300030740854596,0.0020032438918181823,0.0018444512757454657,0.008853499637834664,0.00891484783276975,0.029052266832853994,0.022748232400860744,0.27774434681470017,0.16231171226560098,0.0,0.0,0.03128838878189789,0.022440823854903168,0.6471077159265427,0.3021826006762988,0.05614074110272781,0.040885336612357825,0.0009743939234179553,0.0009222256378727329,0.0009746457612932962,0.0009222256378727329,0.0044515001479407575,0.004303719643406086,0.0035872579272747483,0.003074085459575776,2.2902071720689317,0.9612665232093452,0.06256691287414126,0.04272978788810329,0.41536748017624986,0.26867506916692285
mouse,T cell,normal,637,0.001832565097063102,0.0031397174254317113,0.004678672327392726,0.006279434850863423,0.28236999087998543,0.18681318681318682,0.0020224609278002505,0.0031397174254317113,0.05016641948263154,0.03924646781789639,0.001307355607090459,0.0031397174254317113,0.003114074478138864,0.0031397174254317113,0.020725710290301493,0.018838304552590265,0.4700227052869028,0.2794348508634223,0.03411015230022556,0.03296703296703297,0.039691528492451354,0.03767660910518053,0.7682362677470332,0.3673469387755102,0.021466696506559108,0.02040816326530612,0.002419248625661306,0.006279434850863423,0.0,0.0,0.003644418016208801,0.007849293563579277,0.003237680866272189,0.0031397174254317113,1.8842849627546117,0.8963893249607535,0.010194489863268444,0.009419152276295133,0.3939498990983259,0.29199372056514916
mouse,adventitial cell,normal,815,0.0006262691053210682,0.008588957055214725,0.0010134103250222818,0.00245398773006135,1.1951571005662847,0.7595092024539877,0.0022915683752820545,0.0036809815950920245,0.0016641045541494275,0.011042944785276074,0.0017932550658250619,0.007361963190184049,0.0033341955999088,0.0036809815950920245,0.0,0.0,0.45639911377301207,0.3226993865030675,0.049147028406939984,0.05030674846625767,0.031015336553925046,0.02822085889570552,0.49461971242995617,0.3006134969325153,0.005457582213498058,0.006134969325153374,0.0017068140499893242,0.04294478527607362,0.0017612661523815915,0.0036809815950920245,0.004195146633678609,0.0036809815950920245,7.89408500201502e-05,0.001226993865030675,0.0,0.0,2.6745630523346895,0.9558282208588957,0.013794140364083652,0.012269938650306749
mouse,adventitial fibroblast,influenza,5613,0.0017823520111896463,0.002494209869944771,0.0007992832673836425,0.0016034206306787815,1.7650374275122722,0.8720826652414039,0.003115203439237701,0.004810261892036344,0.002767525409811902,0.0037413148049171567,0.001253221254524553,0.0012471049349723855,0.008475280940292556,0.009620523784072688,0.0064073933525531975,0.008195261001247105,0.050825544953382186,0.022804204525209336,0.0,0.0,0.02121836426449769,0.01549973276322822,0.07284736769972312,0.03099946552645644,0.011415477944139598,0.007304471761981115,0.001214374176150578,0.0014252627828255835,0.004127033899848209,0.00694815606627472,0.002722734398348161,0.0035631569570639585,0.0017963446861112052,0.0012471049349723855,0.012561687380579313,0.01371815428469624,2.6945796965869624,0.966684482451452,0.07209582659655718,0.05950472118296811
mouse,adventitial fibroblast,normal,547,0.0021691585077003844,0.003656307129798903,0.0,0.0,2.0293963060772,0.9360146252285192,0.0,0.0,0.007536697409600298,0.007312614259597806,0.0,0.0,0.002074244988017239,0.003656307129798903,0.0040551618600578425,0.005484460694698354,0.026463978748764008,0.005484460694698354,0.0,0.0,0.023610553477129675,0.014625228519195612,0.033912433459753845,0.014625228519195612,0.03175701881155054,0.025594149908592323,0.0,0.0,0.005133344674137119,0.007312614259597806,0.0015571141880811024,0.0018281535648994515,0.0,0.0,0.023564689761311125,0.018281535648994516,2.878852015339294,0.9908592321755028,0.0938076234223239,0.08043875685557587
mouse,alveolar adventitial fibroblast,influenza,2412,0.0040461064056756335,0.003316749585406302,0.0010720106659290695,0.0008291873963515755,0.744870274757936,0.4017412935323383,0.002888389933128657,0.002902155887230514,0.005291937679137454,0.0041459369817578775,0.0006333690686255715,0.00041459369817578774,0.015691205901716004,0.011194029850746268,0.009592485970682846,0.007877280265339967,0.5209331910265973,0.2433665008291874,0.0,0.0,0.07699956868789608,0.050165837479270316,1.0405547059075322,0.39800995024875624,0.07975986557642603,0.04809286898839138,0.0016842034148886733,0.0008291873963515755,0.0003957412599534235,0.00041459369817578774,0.00847696530994046,0.006218905472636816,0.003350847670942952,0.002902155887230514,0.019102885146215533,0.014096185737976783,1.0526037753480195,0.585820895522388,0.09222683264561865,0.059286898839137646
