cohort	split	gene	role	present	n	n_high	n_low	spearman_rho	spearman_p	spearman_fdr_claim	spearman_fdr_panel	pearson_r	pearson_p	log2FC_high_minus_low	welch_t	welch_p	welch_fdr_claim	welch_fdr_panel	mwu_p	up_in_tacstd2_high	magnitude	partial_rho_CPE	partial_p_CPE	partial_n_CPE	partial_rho_ESTIMATE	partial_p_ESTIMATE	partial_n_ESTIMATE	partial_rho_ABSOLUTE	partial_p_ABSOLUTE	partial_n_ABSOLUTE	mean_high	mean_low	note	mwu_U
TCGA_LUAD	tertile	F11R	claim	True	515	172	172	0.18204252886903163	3.239529527331292e-05	6.479059054662584e-05	7.288941436495406e-05	0.25783371781997505	2.891499196078552e-09	0.22343023255813854	3.615228698932731	0.00035192269880338507	0.0007038453976067701	0.0007918260723076164	0.0011979340133127481	True	weak	0.18371795360073473	2.7802690519916155e-05	515.0	0.1861960084743677	2.319927358042217e-05	511.0	0.1589306228258832	0.0027877230214730818	353.0	12.988052325581394	12.764622093023256	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	17780.0
TCGA_LUAD	tertile	PARD3	claim	True	515	172	172	-0.019941307854869632	0.6516396294509457	0.6516396294509457	0.6516396294509457	-0.0007815452192617459	0.9858837734855375	-0.046106395348836315	-0.6551612269792689	0.5128080195499879	0.5128080195499879	0.5128080195499879	0.49077432055383785	False	weak	-0.02504504137941323	0.5710425023129434	515.0	-0.015133433508227476	0.7331472637840523	511.0	-0.050067159982034454	0.34896975724272444	353.0	9.947692441860465	9.993798837209301	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	14156.0
TCGA_LUAD	tertile	CLDN1	tj_context	True	515	172	172	0.37361466684697303	1.6649890944346714e-18		7.492450924956023e-18	0.36036746595883695	3.079326742760591e-17	1.465824418604651	8.8775033128344	4.7105204315924386e-17		2.1197341942165974e-16	5.126736080638843e-16	True	moderate	0.38210350742395877	2.5877072873128843e-19	515.0	0.3909516846541888	4.517267046435187e-20	511.0	0.4411620708554568	3.3869238590146622e-18	353.0	10.868623255813953	9.402798837209302	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	22270.5
TCGA_LUAD	tertile	CLDN4	tj_context	True	515	172	172	0.4597517150956402	2.68425122314192e-28		2.415826100827728e-27	0.4743987429285902	2.9226027924440197e-30	0.9732936046511647	9.990632125510649	1.9146863269724817e-20		1.7232176942752337e-19	3.985460928110047e-22	True	strong	0.45983700404414685	2.948951564119384e-28	515.0	0.4611554852041701	3.209695271667315e-28	511.0	0.43368086536402073	1.4195623460171444e-17	353.0	13.497146511627909	12.523852906976744	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	23712.0
TCGA_LUAD	tertile	CLDN7	tj_context	True	515	172	172	0.0538237615658068	0.22270320817576725		0.25054110919773814	0.21569769149035686	7.758370917444313e-07	0.18675872093023216	1.8972990127112859	0.0587903215816431		0.07558755631925541	0.29489595290424797	False	weak	0.04962303994615407	0.2614438558388808	515.0	0.05751714504199505	0.19469776150893894	511.0	0.026142187244468193	0.624976304700419	353.0	11.67131046511628	11.484551744186048	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	15758.5
TCGA_LUAD	tertile	EPCAM	epithelial_control	True	515	172	172	0.07113099128770015	0.10688808402526821		0.16033212603790234	0.17892690371486714	4.433739305884216e-05	0.19564186046511267	2.097128596602673	0.03684019394823568		0.06631234910682422	0.2599132573380132	False	weak	0.06815941855177914	0.12275463730839888	515.0	0.08331401286936138	0.060087856264017143	511.0	0.03984440666309394	0.4561603083774557	353.0	13.258043023255812	13.0624011627907	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	15831.5
TCGA_LUAD	tertile	KRT8	epithelial_control	True	515	172	172	0.19280030292042072	1.052439365416044e-05		3.157318096248132e-05	0.2174601671161127	6.269816243583903e-07	0.40677674418604326	4.048026419648659	6.395696861656621e-05		0.00019187090584969863	0.0001311152530755021	True	weak	0.19169951619637093	1.2076701367407078e-05	515.0	0.20070292311428636	4.925180983895487e-06	511.0	0.16718342699122923	0.0016458069854857536	353.0	14.529662790697673	14.12288604651163	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	18319.5
TCGA_LUAD	tertile	PTPRC	immune_control	True	515	172	172	-0.06208528135718525	0.15946500819207912		0.20502643910410173	-0.02570859505739615	0.5604997099495533	-0.10783081395348759	-0.7771555355438897	0.4376248476057934		0.4923279535565176	0.2610617144323092	False	weak	-0.07220742692531748	0.10200607619506212	515.0	-0.1524893012465264	0.0005493300340300373	511.0	-0.07046531819822198	0.18717440359784052	353.0	10.169327906976745	10.277158720930233	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	13755.0
TCGA_LUAD	tertile	CD8A	immune_control	True	515	172	172	-0.09598934893947342	0.029399829332099343		0.05291969279777881	-0.07106857130177067	0.1071969387443093	-0.31239011627906965	-1.9669628790329232	0.049998643907966205		0.07499796586194932	0.02873890687957632	False	weak	-0.10631005747076758	0.015900818917087965	515.0	-0.1290692852274644	0.003501833687529092	511.0	-0.12516969104765308	0.018809509492612488	353.0	7.7848	8.09719011627907	PRIMARY: TCGA-LUAD primary solid tumors (barcode -01).	12774.5
TCGA_LUAD	median	F11R	claim	True	515	257	257	0.18204252886903163	3.239529527331292e-05	6.479059054662584e-05	7.288941436495406e-05	0.25783371781997505	2.891499196078552e-09	0.1388322957198458	2.7739632846073685	0.005757748481944272	0.011515496963888544	0.012954934084374613	0.004354307872011053	True	weak	0.18371795360073473	2.7802690519916155e-05	515.0	0.1861960084743677	2.319927358042217e-05	511.0	0.1589306228258832	0.0027877230214730818	353.0	12.95625719844358	12.817424902723735	SENSITIVITY: median split (not the primary call).	37825.5
TCGA_LUAD	median	PARD3	claim	True	515	257	257	-0.019941307854869632	0.6516396294509457	0.6516396294509457	0.6516396294509457	-0.0007815452192617459	0.9858837734855375	-0.023004280155641155	-0.3871051920008652	0.6988406732307212	0.6988406732307212	0.7861957573845614	0.6255962569588387	False	weak	-0.02504504137941323	0.5710425023129434	515.0	-0.015133433508227476	0.7331472637840523	511.0	-0.050067159982034454	0.34896975724272444	353.0	9.93913307392996	9.962137354085602	SENSITIVITY: median split (not the primary call).	32202.5
TCGA_LUAD	median	CLDN1	tj_context	True	515	257	257	0.37361466684697303	1.6649890944346714e-18		7.492450924956023e-18	0.36036746595883695	3.079326742760591e-17	1.0394404669260702	7.815503097836663	3.2524807038062636e-14		1.4636163167128187e-13	1.5388278201847115e-13	True	moderate	0.38210350742395877	2.5877072873128843e-19	515.0	0.3909516846541888	4.517267046435187e-20	511.0	0.4411620708554568	3.3869238590146622e-18	353.0	10.691156420233463	9.651715953307393	SENSITIVITY: median split (not the primary call).	45456.5
TCGA_LUAD	median	CLDN4	tj_context	True	515	257	257	0.4597517150956402	2.68425122314192e-28		2.415826100827728e-27	0.4743987429285902	2.9226027924440197e-30	0.6485003891050578	8.31656857473145	1.0070510850584442e-15		9.063459765525999e-15	1.003343187915623e-16	True	strong	0.45983700404414685	2.948951564119384e-28	515.0	0.4611554852041701	3.209695271667315e-28	511.0	0.43368086536402073	1.4195623460171444e-17	353.0	13.375594163424124	12.727093774319066	SENSITIVITY: median split (not the primary call).	47006.5
TCGA_LUAD	median	CLDN7	tj_context	True	515	257	257	0.0538237615658068	0.22270320817576725		0.25054110919773814	0.21569769149035686	7.758370917444313e-07	0.10289494163424173	1.3738356446939624	0.1701639408222957		0.21878220962866587	0.6843293045615046	False	weak	0.04962303994615407	0.2614438558388808	515.0	0.05751714504199505	0.19469776150893894	511.0	0.026142187244468193	0.624976304700419	353.0	11.665745136186771	11.56285019455253	SENSITIVITY: median split (not the primary call).	33709.5
