dataset	histology	platform	n_matrix	n_tumor	n_normal	n_CLDN4_CD274	n_CLDN4_HLAABC	CLDN4_probe	CD274_probe	CD274_present	HLA_A_probe	HLA_B_probe	HLA_C_probe	CLDN4_vs_CD274_rho	CLDN4_vs_CD274_p	CLDN4_vs_HLA_A_rho	CLDN4_vs_HLA_A_p	CLDN4_vs_HLA_B_rho	CLDN4_vs_HLA_B_p	CLDN4_vs_HLA_C_rho	CLDN4_vs_HLA_C_p	CLDN4_vs_MHC1_HLAabc_rho	CLDN4_vs_MHC1_HLAabc_p	CLDN4_vs_CD274_partial_rho	CLDN4_vs_CD274_partial_p	CLDN4_vs_HLA_A_partial_rho	CLDN4_vs_HLA_A_partial_p	CLDN4_vs_HLA_B_partial_rho	CLDN4_vs_HLA_B_partial_p	CLDN4_vs_HLA_C_partial_rho	CLDN4_vs_HLA_C_partial_p	CLDN4_vs_MHC1_HLAabc_partial_rho	CLDN4_vs_MHC1_HLAabc_partial_p	partial_covariate	ICI_labels	cd8_recut	cd8_given_pr298_partial_rho	cd8_given_pr298_partial_p	note_cd274
GSE68465 LUAD tumors	LUAD	GPL96 U133A	462	443	19	0	443	201428_at	ABSENT	False	215313_x_at	209140_x_at	216526_x_at			-0.04033473977465355	0.397054108859274	-0.024646430236657305	0.6049046645107983	-0.029484368283996493	0.5359457355964392	-0.04033308202741214	0.39707352772522697			0.006155581558727381	0.8973193135569287	0.07563759486905715	0.11229497854249397	0.050774192018667196	0.2868168349762765	0.03585470847836639	0.4521056062677889	ESTIMATEScore (Stromal+Immune)	not_deposited	no	-0.092	0.054	ABSENT on GPL96 U133A; PDCD1LG2 not substituted
