contrast	accession	species	tissue	n_loss	n_wt	n_note	rank_metric	perturb_gene	n_genes_ranked	n_symbols_mapped	cldn4_p_given
4T1 Trop2 CRISPR KO vs WT tumors (bulk frozen section)	GSE334497	mouse	4T1 mammary tumor, immunocompetent BALB/c (not lung)	5	5	5 vs 5 biological tumors; author-normalized counts	Welch t on log2(norm+1), KO minus WT	Tacstd2	15073	15073	0.32
