contrast	accession	symbol	present	log2FC	mean_log2_KO	mean_log2_WT	values_KO	values_WT	role	n_KO	n_WT
GSE334497_4T1_Trop2KO	GSE334497	Tacstd2	True	-3.8211685643857187	3.24832900154178	7.069497565927499	3.7638,0.9545,4.0415,4.1995,3.2825	6.5889,6.9639,6.0568,8.5007,7.2372	perturbation_QC	5	5
