contrast	accession	symbol	present	log2FC	mean_log2_KO	mean_log2_WT	values_KO	values_WT	gene_p_given	gene_p_note	n_KO	n_WT	tissue
GSE334497_4T1_Trop2KO	GSE334497	Cldn4	True	-0.8172280353675259	10.343135432777077	11.160363468144602	11.0019,8.8618,11.7353,10.8346,9.2822	10.6363,11.2210,10.1667,11.4737,12.3040	0.32	given; not re-tested	5	5	4T1 mammary tumor, immunocompetent BALB/c (not lung)
