term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr	contrast	accession	n_loss	n_wt	rank_metric	n_genes_ranked	label
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.4752502959898203	2.258861737788456	0.000999000999000999	184	0.5732313773178723	Trim21,H2-Aa,Ripk1,Il18bp,Cxcl9,Stat4,Lcp2,Icam1,Casp1,Nod1,B2m,Cd86,Ifnar2,Tnfaip2,Cd69,Herc6,Nampt,Fgl2,St8sia4,Fcgr1,Fpr1,Psme1,Il10ra,Cxcl10,Cd274	74	0.001332001332001332	GSE334497_4T1_Trop2KO	GSE334497	5	5	Welch t on log2(norm+1), KO minus WT	15073	Hallmark IFN-γ
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.5328495079450117	1.6875581202136658	0.00999000999000999	21	0.5899428244455474	B2m,H2-Q10,Irf1,Erap1,Nlrc5,Tap1,Tapbpl,Psmb9,H2-K1,Tap2,H2-T23,Psmb8,Psmb10	13	0.00999000999000999	GSE334497_4T1_Trop2KO	GSE334497	5	5	Welch t on log2(norm+1), KO minus WT	15073	MHC-I / APM
KEGG_TIGHT_JUNCTION	-0.46924757617470386	-2.025082149631575	0.000999000999000999	135	-0.6919013367544927	Jam2,Erbb2,Llgl1,Rhoa,Ybx3,Tjap1,Actb,Arpc1a,Myl12b,Arhgef18,Myl6b,Amotl1,Actg1,Msn,Myl2,Hspa4,Nedd4l,Ppp2cb,Arpc5l,Cldn4,Cldn15,Tuba1c,Amot,Prkaa2,Tuba4a	55	0.001332001332001332	GSE334497_4T1_Trop2KO	GSE334497	5	5	Welch t on log2(norm+1), KO minus WT	15073	KEGG tight junction
GOBP_KERATINIZATION	-0.7524470976723044	-2.5394503680336493	0.000999000999000999	38	-1.8488155151346917	Krt6b,Krt6a,Cdh3,Tgm3,Loricrin,Evpl,Ivl,Krt16,Casp14,Cdsn,Abca12,Hrnr,Lce1d,Lce1c,Lce1b,Krt1,Krt77,Tmem79,Kazn,Sprr1a,Sfn,Krt5,Lipm,Krt79,Krt7	27	0.001332001332001332	GSE334497_4T1_Trop2KO	GSE334497	5	5	Welch t on log2(norm+1), KO minus WT	15073	GO keratinization
