Gene	Gene name	Cancer	potential prognostic - favorable	unprognostic - favorable	potential prognostic - unfavorable	unprognostic - unfavorable	validated prognostic - favorable	validated prognostic - unfavorable	hpa_version	source_file	source_url	modality	note
ENSG00000184292	TACSTD2	Lung Adenocarcinoma (TCGA)				5.843e-2			25.1	cancer_prognostic_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_prognostic_data.tsv.zip	TCGA_RNA_survival_association	HPA RNA-survival labels. Not IHC/protein. Not ICI outcome. Every lung row in this official file is unprognostic.
ENSG00000184292	TACSTD2	Lung Adenocarcinoma (validation)				2.559e-2			25.1	cancer_prognostic_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_prognostic_data.tsv.zip	TCGA_RNA_survival_association	HPA RNA-survival labels. Not IHC/protein. Not ICI outcome. Every lung row in this official file is unprognostic.
ENSG00000184292	TACSTD2	Lung Squamous Cell Carcinoma (TCGA)		6.291e-2					25.1	cancer_prognostic_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_prognostic_data.tsv.zip	TCGA_RNA_survival_association	HPA RNA-survival labels. Not IHC/protein. Not ICI outcome. Every lung row in this official file is unprognostic.
ENSG00000184292	TACSTD2	Lung Squamous Cell Carcinoma (validation)				1.618e-3			25.1	cancer_prognostic_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_prognostic_data.tsv.zip	TCGA_RNA_survival_association	HPA RNA-survival labels. Not IHC/protein. Not ICI outcome. Every lung row in this official file is unprognostic.
ENSG00000189143	CLDN4	Lung Adenocarcinoma (TCGA)				7.397e-2			25.1	cancer_prognostic_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_prognostic_data.tsv.zip	TCGA_RNA_survival_association	HPA RNA-survival labels. Not IHC/protein. Not ICI outcome. Every lung row in this official file is unprognostic.
ENSG00000189143	CLDN4	Lung Adenocarcinoma (validation)				5.726e-3			25.1	cancer_prognostic_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_prognostic_data.tsv.zip	TCGA_RNA_survival_association	HPA RNA-survival labels. Not IHC/protein. Not ICI outcome. Every lung row in this official file is unprognostic.
ENSG00000189143	CLDN4	Lung Squamous Cell Carcinoma (TCGA)				8.484e-2			25.1	cancer_prognostic_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_prognostic_data.tsv.zip	TCGA_RNA_survival_association	HPA RNA-survival labels. Not IHC/protein. Not ICI outcome. Every lung row in this official file is unprognostic.
ENSG00000189143	CLDN4	Lung Squamous Cell Carcinoma (validation)				6.187e-2			25.1	cancer_prognostic_data.tsv	https://www.proteinatlas.org/download/tsv/cancer_prognostic_data.tsv.zip	TCGA_RNA_survival_association	HPA RNA-survival labels. Not IHC/protein. Not ICI outcome. Every lung row in this official file is unprognostic.
