,TACSTD2,CLDN4,CD274,IL6,CD8A,STAT3,IFNG,IFN_compact,MHC1,IL6_STAT3_compact,GEP18,immune8,CYT,epithelial,HALLMARK_IFNG,HALLMARK_IFNA,HALLMARK_IL6_JAK_STAT3
Case11,4.673669483434651,5.595891493782196,4.30209966857658,4.322649262131017,5.41006969175638,8.261577826177177,2.7443764071208268,2.735813526830583,1.3027833795396866,1.4052234267001287,1.4879415869871675,2.2421246291020056,1.837361413502359,-0.6947139398824819,1.0908173518420305,1.20898295677075,0.8121483577080262
Case12,4.982400408168518,5.847646208889055,1.9967502788491844,0.794103898559748,3.677733733831434,7.275463406466801,1.302757715638036,0.7762725924716555,0.8658834686623594,0.3534125007448275,0.5066799562198349,0.6502730608878249,0.28291460629289195,0.9551307384835674,0.11705543496706802,0.15288796791863887,0.022293511020885868
Case13,0.0,0.0,0.04124298223188134,0.6843699290130068,1.1756842707309973,5.986069563233047,0.002882508533121365,-1.200047858255695,-0.23582844485907759,-0.7320164164967301,-0.6596282160115601,-1.1401309368689176,-1.4521407355747313,-0.1135490353850763,-0.6210960657794671,-0.6139637604966822,-0.628893143820334
Case14,0.0,6.8862574817303,0.5139959793670126,3.155263504024833,1.3928669162307998,6.771397028412878,0.002882508533121365,-0.8775975144562072,-0.2916389285264872,0.6529551320583072,-0.6217723923027154,-0.8132522415128374,-0.370079325740803,0.5890992509407527,-0.05959499547799639,-0.202942413033025,0.06964788924711429
Case15,6.228087539768001,6.1956035122433475,3.0223678130284544,3.0333348953332098,2.164142648848306,5.577459041228091,0.7039866038634307,1.2712012785018318,0.026621806383762013,-0.15842076376649414,0.5379156099751703,0.7793023885017804,0.582156498797308,-0.3932518076039271,-0.031332115077057576,-0.0954199783609558,0.05885735112951148
Case16,4.764314304340825,5.7623222366402524,1.2375637183176758,1.4195388915137845,1.2678353920976149,6.68054940871888,0.1544535926798724,-0.6702567693762371,-0.43638916920473203,-0.15077108162502387,-0.4493873608753838,-0.8085546342505208,-0.589262156035231,-0.27463537407040745,-0.5206390424506894,-0.4111525038012647,-0.6083096606726701
Case17,0.0,5.155344470157856,2.830660974399763,1.0820212693455022,1.8127035765602841,7.308976041868697,0.029982866215714315,0.01959072441272727,0.4944134694289014,-0.3745861944256882,-0.18189750242074462,-0.33566833275258107,-0.9764413035963098,0.2042806155695095,0.29664177084926724,0.5822528339641558,0.03336192082345536
Case18,6.28523574444536,5.984338702477854,4.8433809207097935,1.289834465177509,2.845188935340077,7.53479310145154,0.7039866038634307,1.1924919421029374,0.56569623932359,0.6768978725448644,0.7533704940510171,0.41023282655440074,-0.11808640303391336,0.7705590070305922,0.9631194462464941,1.2083578364539207,0.7440696593837443
Case19,7.07736051225544,5.908476687962545,1.3735090155180074,0.5360529002402097,1.5074140990154403,6.717402250689879,0.0,-0.1607880373098569,0.5098603684979377,-0.16358912656622507,-0.1394107136560923,-0.21884418279251616,-0.2748880515280247,0.5972990185366801,0.05008125425082939,0.078769489058536,0.021178247249581384
Case20,5.683808721925801,6.306991278624,3.6818989832241136,1.8114710305298358,3.2246577341207385,5.9071310247467945,0.8567865462880808,1.1894918888411175,0.8950767871566858,-0.414784060711658,0.7878740278178337,0.9084875233389456,0.8834940215988785,1.1468287372820447,0.5423439785192884,0.6769773590357228,0.1934306586150123
Case21,5.887695849597534,0.0,5.332242473065221,0.0,0.726831217032493,6.033092575523663,0.0,-0.9366244579761724,-2.302119518159446,-0.8377815318233337,-0.8774695006079524,-1.0833906923871957,-1.354582377079783,-0.9661098077968286,-0.978636664900047,-1.275138640241158,-0.9568156052892317
Case22,5.824258696603374,6.087781047708466,2.101650076094435,0.973794929652606,3.3167250215787494,7.307965792610223,0.1544535926798724,0.9764063802974995,0.7181857934007981,0.37929368506316447,0.4467123020653726,0.24084512722311874,0.2356901213921721,1.163751101377907,1.0254846737778471,1.3644987531969055,0.6820897136308312
Case23,4.965461084773189,3.7349805234358895,0.10969486482592981,1.7828278920748941,0.022900402110078828,7.038951902111721,0.0,-0.679213052386375,-0.5138486489106617,0.12409475687423967,-1.3342978771969842,-0.985693388652561,-1.576938041796709,0.9322477031700513,-0.6302720974031876,-0.7250177231485533,-0.4949668170728509
Case24,5.6779028293805585,6.22901103701185,2.5223068928713888,2.544979883255804,1.6676650900514056,8.03516199744114,0.1826922975161903,0.9646834727984408,0.5508855589823731,0.44181695624821776,0.029116845981245025,-0.1671497397385591,-0.5370796552822418,1.0649421482650836,0.49931742234417137,0.6472498894082163,0.4439594831295062
Case25,6.059960888568687,6.078310950007127,1.5945485495503542,0.5993177936982264,3.2661868545007158,7.04894454032837,0.1544535926798724,-0.26909943137968156,-0.4908990579148152,0.08218445217609124,-0.11967282993566794,0.04748997212358898,-0.22529160044181826,0.41400966095629776,-0.008626820029040921,-0.0213761984008934,-0.13691523951230705
Case26,5.260289172219477,6.420044420354169,1.7463127664254587,0.6906405786156932,1.7172102990195959,6.789742290859873,0.0,-0.7713130563328867,-0.5107092177256929,-0.2749334455996358,-0.6276123988131206,-0.49541874929285884,0.26128082283313003,0.26574521785013383,-0.5190385203994046,-0.5404907434371513,-0.3618348766264344
Case27,7.132998321124889,6.544176239505765,2.5372960670908418,3.2904244038652997,1.6290068334271774,7.384308888243443,0.12697285625776553,-0.4998557715192842,-0.20391667949915387,0.6688160393954795,-0.22811894903271746,-0.7114837388917343,-0.340432679425704,0.8316395547876534,-0.08682953717813591,-0.17080249067445752,0.1338456316367158
Case28,5.0681548560643,5.601577673444448,1.3684890006451036,0.8479969065549501,2.764898122814709,5.300453236564457,0.1544535926798724,-0.39858114501846686,-0.423035964577738,-0.6765968334818012,-0.10144417986264496,0.11946203799810752,0.6852848264123332,-0.9260379655096049,-0.6145121858067488,-0.6198011922222465,-0.3026520276084448
Case29,6.973519439685016,7.809073538959897,0.7882680828668371,0.0,0.0,7.923178899493845,0.0,-1.2841128099055854,-0.36537454834202804,-0.0003111682494859761,-1.104145291182296,-1.280913564755728,-1.8236824047844231,0.6834036677709578,-0.2594953638455052,-0.15118444361822114,-0.410687727008612
Case30,5.437427507444888,0.0,2.303342394487331,0.9396027203560439,4.212880566344385,6.721441019070326,0.3851548968843438,0.40365329549302476,0.33745474974755896,0.17942288971340173,0.6757074105610366,0.8933154967838344,1.7295682963081864,-0.31538314083103086,0.1766369709043098,0.07612170466484607,0.10548697398434864
Case31,0.0,0.0,1.612116552224883,2.75403231835604,2.5205479681065777,5.899248150191371,0.0,-1.207292599394647,0.46031413349422373,-0.3974358312960183,0.3122026700162215,-0.21762405397200352,0.7251483545229791,-3.0500394394259427,0.258618743417562,0.3446121968710935,0.30838100215374187
Case32,4.256935161471213,6.005916426834203,1.2998307618223701,0.9160944229383583,2.3950627995175777,6.584346218102723,0.0,-0.8772337158296812,-0.1589148272596016,-0.04270248523096703,-0.33589190152585585,-0.5647484445738131,-0.46716499645269294,0.6633695022421472,-0.11775313539850767,-0.06281898481238596,-0.07505660573221896
Case33,3.5848422711247796,5.45450493755737,0.09626185305840348,0.5360529002402097,0.5310694927259542,5.131918678862568,0.0,-0.4763774521267614,-0.3255445845985784,-0.995288611231827,-0.8370962058432448,-0.2564422990297319,1.0055688613852432,-0.20868305320496472,-1.298116906998777,-1.283935027240819,-0.9940664741092115
Case34,5.344757496478669,5.831623936820749,2.0186341741390508,0.6608373676962838,2.686164326061359,6.572965438229211,0.1826922975161903,-0.7008557763457224,-0.28769991964845054,-0.14520251100452727,-0.4213613711770023,-0.1867825922697418,0.43353872015057526,0.4405115190727603,-0.14794584469338046,-0.04719142024435243,-0.09232254028705182
Case35,5.739929090042943,5.53586633278418,2.8405639420501627,3.1156991534315863,1.8036403568906665,7.026468112789912,0.5849625007211562,0.11651393300650055,-0.02168147699164808,0.08711187263631677,-0.10815606952166873,-0.2604558581758838,-0.11822570829904389,-0.2012229513143355,-0.15367442484044216,-0.26657361901535637,0.059689485878495326
Case36,4.130766169210837,0.0,1.2072681731120283,2.502075956045791,2.8958842359515,7.001261806201035,0.0,-0.697802316105145,-0.16522121001400678,0.4781437159295102,-0.15648885520567557,-0.2827269803552379,-0.08756171449131475,-0.21670882204864567,0.08674628696129129,-0.03982082283718639,0.1033317543568032
Case37,5.352511370323712,5.614739286570712,1.2845141332442453,1.4254593047653552,2.4076246755666086,5.091403649328349,1.0114956388378293,0.33946333777158005,-0.6774315437379209,-0.9080206240262294,-0.3456847432713499,0.3180234964159009,-0.020416936914691552,0.13914447563309762,-0.7493106605278694,-0.6739823261891339,-0.783337403959388
Case38,7.611393725845583,7.621597701837493,1.7106136023826763,0.0,0.6959938131099002,6.953172098820429,0.0,-1.0076438564666956,-0.13426522629870857,0.16307177459622732,-0.5395878022089985,-1.05630627825064,-1.17318697553688,0.6764661318656208,-0.05373214393228254,-0.15406662092957848,0.033667190479785065
Case39,4.910828582586495,5.735007610959306,2.003242417488684,0.7389839547005117,3.1788739581697953,7.0055908672044165,0.848798181244189,-0.14589108344376756,-0.027208604156438644,0.35837635706495063,-0.20424584299400703,0.04237169973320509,0.5936638528496256,0.11069602060524876,0.07931410808556669,0.15975401890933166,0.3002991825648911
Case40,5.462870312264448,5.823545575430345,1.4792305612063361,1.3091761874785144,0.9107326619029126,6.135965742427338,0.0,-0.6755194114948242,-0.31863680014631224,-0.5268178520179001,-0.5594027393391683,-0.9061635887272688,-0.34856165669850603,0.1359144862545711,-0.5447554065308298,-0.5564482025491884,-0.3725524627852323
Case41,5.545257963363063,5.805602013598014,3.2992446577960726,3.623047448038125,3.036503333738988,7.771515880152051,0.8318772411916731,0.45665149729167753,0.49164207617222055,1.0842750871496907,0.6069525872662229,0.6368224501604266,0.3105078052197917,0.2887855257078706,0.652347415747587,0.5379714156462716,0.6930688447478964
Case42,2.9601409803107686,5.479392260250552,0.7407117333991009,0.6201171650286842,1.9388503370060637,5.639029523310621,0.26183165875213665,-0.026172425590158213,-0.05821959449357916,-0.4753026483129891,-0.26791627369259075,0.07453789130203034,0.4007917478785559,0.6185614965444762,-0.5644341353529871,-0.5519294905247504,-0.4122978524042526
Case43,7.396287952825467,5.266336799420134,2.552622992009278,3.0111377831889925,2.778839354681497,6.782041553667195,1.00504061670053,0.9231304165514077,0.3392250636949007,0.4527332469204648,0.3138482133409227,0.6680355341035085,0.3786185191454157,-0.014774209308749509,0.30149310924456624,0.1938751682735416,0.3326303053634862
Case44,2.8645328451481205,5.491692787974502,4.960326357123217,1.740711733399101,1.7250867246302268,6.299757511839318,0.26183165875213665,0.11211711665125923,0.39650748888329407,0.062263228678572986,0.1843306824002365,0.09971221251268997,0.25659789995838433,-1.2494687496307164,-0.020709854337749346,-0.05014303267760692,0.2631775520898849
Case45,6.89921189079161,0.0,0.8423754882062879,0.0,0.6424705373158217,5.1820168691768735,0.0,-1.296492425341933,-1.5762863194426482,-0.9794319814955619,-1.1490998211339216,-0.6759721214508804,-0.7221781345092098,-1.1364792966912922,-1.1610042575469788,-1.3963726248946962,-0.9988902104310005
Case46,7.356795270984502,6.9220907842706865,1.8832297890327316,0.13224779829843977,0.0,6.300709471650097,0.0,-1.16592704339849,-1.430382927833914,-0.07228944783668353,-1.2108979962952648,-1.1818419707404155,-1.8087460543012788,0.48171843294363437,-0.4251970395504959,-0.306372992944813,-0.4654449738706636
Case47,7.190269156646483,7.624685810525398,4.588504773767815,1.383496944155365,5.36670688163668,8.293669359232021,2.628773595201645,1.8392851485888717,1.6446006042614798,0.7788236664850484,1.6644820423853768,1.8827045526744897,1.5549208179279734,0.9507102950860957,1.0160828918838147,0.9506143836404162,0.9991562290397896
Case48,5.096219678241741,3.7457751494857963,1.258217389536018,0.9396027203560439,4.230279881258967,5.842878292045374,0.0,-0.9477386720500872,-0.0722619182985655,-0.5137500029278984,-0.013132716638854788,0.22910624566833238,1.305869826641798,-0.2591963517087569,-0.3602918577142541,-0.4515011879826348,-0.3893886686947904
Case49,3.606679104421589,6.66773604238286,2.36513259345253,0.27381424458703657,4.793271654498083,6.942268170522591,1.86036693013812,1.200560080730034,1.0436221693968357,-0.06204132147432959,1.1092802655934955,1.67645909629354,1.6302646797762117,0.7558829554911741,0.5131646630121908,0.5711730406791236,0.3584803013733633
Case50,0.9523335663696857,0.0,3.6781846112601806,2.1463293734357785,5.260063304088201,6.278914019499939,2.6635723354175225,1.9412502879090774,1.4476178467296261,0.13777464214095775,1.4425488791484309,1.9240901025576675,1.950937008774149,-0.21280942241591969,0.3936352131436344,0.2097043476617525,0.18361634927771192
Case51,7.99643394295272,5.236683944559009,2.360645202460216,1.3402774047662542,2.1836453053946556,5.141269284946134,0.3707222751481672,-1.4086534700017639,-0.2455367996348711,-1.3194862847897035,-0.7836351485727826,-0.3920124515453485,0.04375006553752753,0.028539902360786185,-1.101573358782979,-1.237073177633546,-1.1021392051599828
Case52,6.789168442039723,5.998759650910368,1.952706307630224,2.9356483230674217,0.7689253355637512,6.576250019732357,0.06901467791518046,-0.7700556962200539,-0.7125241881122661,-0.30180161197042743,-0.8290878806841049,-1.0085926076850384,-0.9783967519195078,-0.1355141429203848,-0.6018587732180735,-0.7924717796059825,-0.4798514051672573
Case53,4.903809558578697,6.497803945864427,1.0765590951316044,0.0,0.8836208162856714,6.594593334504261,0.0,-0.9892595485770396,0.31862843705214816,-0.656561468102641,-0.48591626642394253,-1.2313136423737978,-1.6679546155539637,0.7727665878682295,-0.39356445482411295,-0.2008234949849683,-0.5537038570690446
Case54,2.8194638212833665,4.7846610166587515,0.0,0.0,0.0,5.8684645368271,0.0,-1.818801159107144,-3.166091457391384,-1.5271604314186071,-1.7675577971175744,-1.3002588909884838,-1.8922890288692802,-0.22085169267168273,-1.4995673401145324,-1.6039844713139944,-1.324901532240201
Case55,0.0,0.0,0.0,0.0,1.2708279155536644,5.6698771604890945,0.0,-1.103712976797841,-1.0060607561271453,-0.9297646300939035,-0.9328781758022227,-0.866726671849964,-0.9122544153334704,-0.45831380046648773,-0.6914949966948087,-0.6307381169119629,-0.689606924254097
Case56,4.389704466935855,5.79737620064405,2.6697071215896244,0.7294440068336633,2.5096958419333872,5.8301538937854644,0.4781952579391659,0.01946747789767421,-0.024697545782332592,-0.451606405620585,-0.03825664492841268,0.247968711500679,0.2715484796796983,-0.14304946261612966,-0.4291178971989277,-0.4738664854558249,-0.33141218451924
Case57,2.966061255521586,5.493711372639175,2.215678596607928,1.328262028609413,4.798828178091108,7.196548032128724,0.4997821201473117,0.5065557477595085,0.39381412991767056,0.6234756329826985,0.6412769301391859,0.7481538680448979,0.8834953186744828,-2.675839276767088,0.16565620274046824,0.03712544912189908,0.13213995625755956
Case58,7.509759172195722,7.922061042825665,3.0666058842044364,1.0765590951316044,1.5699770933245687,7.16815059804559,0.14274017211608214,-0.254040141136517,0.507284640491992,0.38043921975594525,0.23605135853765402,-0.11595724474276325,-0.1875807449069061,0.22803742275983496,0.5014630910886799,0.46629452091967555,0.5639571491792765
Case59,5.036942844798256,5.708959704413067,1.7794698572951695,0.6608373676962838,3.580627910457265,6.290516559997973,0.26183165875213665,-0.30902231630598365,0.1190947742287554,-0.04062339516972639,0.16275350667470267,0.7485861088372578,2.088004309064585,-0.4999439266777656,-0.05798960294408998,-0.0803163773594144,0.09642613511301451
Case60,6.521349172993426,6.4386920661850855,0.8694766339654015,3.2788768601021108,3.8011586560936985,6.0819573790975285,0.6861643260613592,0.06821609453062183,0.22008256078900407,-0.33278704310480167,0.40930728163390095,0.6505202303030775,1.3220983499874686,0.412680874539459,-0.16635563770585837,-0.32815245256868547,0.008425541249003354
Case61,6.496909686977544,7.539026945857672,0.6424705373158217,2.2963105607080925,2.8133194549222047,7.1672174090788205,0.0,-0.9205616650688776,-0.7303523509703156,0.1927685965816715,-0.17680440584094256,-0.5319807008128555,0.04579362007717941,0.5052140845004147,-0.1498006890364776,-0.4378044409926429,0.04010429747174264
Case62,6.248383029431443,6.029982866215715,3.2916035580305647,1.7311832415722,3.417650017160688,7.811438918904641,1.1984941536390832,1.2930625349506435,1.044016467039012,0.5586547734975462,1.0877145199230047,1.0582532809680423,1.100725366604395,0.6892400415897943,0.5954905954870434,0.6059578699718352,0.5769692419623172
Case63,7.16811047330606,3.4900566244643114,2.674234647793698,0.879705766282288,0.0,7.104829356683953,0.0,-0.7952563947645732,-1.0268393439446866,0.43307291639852297,-0.7606791136014288,-0.9877509838003891,-1.549367534938768,0.10493098889403635,-0.35258998482444737,-0.5290501790467971,0.0979168045502491
Case64,6.407114775215797,7.061884179701249,1.9593992347721212,0.0,2.487486349348536,7.119107128782725,0.7578766597478961,1.204840709332192,0.7809482786972788,-0.11067530626477781,0.5779292947039562,0.2780581301922539,-0.6745513065786624,0.7495314112252212,0.4234953553136369,0.5614486881398582,0.14008183375765745
Case65,5.769798181364915,4.153075699055925,3.254291686322218,1.8808813972376508,4.369815424283912,6.533158389926871,0.7957669477823922,1.615470223861518,1.6675487479907496,0.23314059895747033,1.190118915689497,1.0249523684876947,0.9476549456363559,0.784806647334089,0.6630692562723843,0.8933621242101983,0.2696347855791903
Case66,5.350285070447103,5.894648024494772,4.479877248671057,0.8391533873898213,1.65901117119815,6.552177229480779,0.008630305143440056,0.20885024029108534,0.19460118179720665,-0.07950554135865975,0.05918412418216493,-0.307822982170121,-0.5584284219330022,0.06417911120872581,0.1876140406012817,0.2011170129359666,0.20970778241533508
Case67,6.70143816144043,0.0,5.569430330274841,0.0,3.0440443327060214,5.917193036924947,0.8567865462880808,0.4271253641397844,-0.3749149857069927,-0.9012783259989602,-0.12341857154642558,0.6385197185050048,0.08684917115948394,0.6555571725403843,-0.21794585279490747,-0.43298149040257916,-0.3126034785782994
Case68,0.0,0.0,2.5195419045784364,1.9759969576164431,2.7178683127326626,6.858490823108765,0.0,0.3089587694353292,-0.0664618269779163,0.3309079529293243,0.4699483395600288,0.01433936261706975,-0.5870539145513135,0.4592792984878784,0.45965004230537637,0.5123074774953504,0.4295426138779339
Case69,0.0,0.0,0.0,0.0,1.9474791459666747,6.03377537255731,0.2228045610452611,-1.409281414304696,-0.6733300764948206,-1.3453417219603558,-0.6103914702581792,-0.602981349683873,-0.49138482470784695,-1.090948793232032,-0.8263973684230257,-0.9218622258581942,-0.7848415542540692
Case70,7.983939854710643,6.268490537216221,2.9992784720825405,1.77568270173906,2.8585778489073967,7.564820177730112,0.8471951865893951,1.1838675281926745,0.5673860054412094,0.3288496452040331,0.29027480372807263,0.4319379509968917,0.06891410790069682,-0.17233094416608885,0.37862940666104833,0.3711434813705596,0.36669294819229176
Case71,8.432629586857608,7.461020986237196,2.6322682154995127,1.6576400052078242,2.8034337114644177,6.772624691151741,0.0,-0.6355553602009469,0.21661934966316343,0.1580076325071749,0.14545652906882922,-0.33445407147020284,-0.1254626080006293,0.759267329232808,0.44411745613254466,0.5354095054504686,0.15183525093628308
Case72,3.5848422711247796,5.49981400396757,1.7013272574129406,3.3317052164988925,4.221026366991445,6.594742607644127,0.7604338746701116,0.3183499009501438,0.018550988320092356,0.5920712148833702,0.40607756772783743,0.6007557501742619,0.6881188475383817,-1.2505059049422265,0.278746062949092,0.17120767042313914,0.221567209826606
Case73,8.177225172197138,6.136847604192881,2.747602230274943,0.7004397181410922,1.3379964635150159,6.815626660021147,0.23633953916837358,-0.4588094916201796,-0.26488295401799145,-0.12193358461093518,-0.4514338757871745,-0.6398773443676018,-0.009744288131066259,-0.2562778763428536,-0.27488434754600855,-0.4147797884557799,-0.067311226356522
Case74,6.040936254253499,5.7940778981985686,2.8541951762605766,0.9411063109464314,1.4499574836280036,6.376151442224517,0.008630305143440056,-0.6481874583053842,-0.6894283818749327,-0.6783674332310916,-0.6543588245683252,-0.6540915063671298,-0.720882544223866,0.9733721315037273,-0.41648178474853803,-0.3650858942296743,-0.42852688299902303
Case75,6.415843154715738,5.969749128288659,4.949161371378237,1.1230039540548198,2.3402774047662542,7.091075659489507,0.19912264201360064,0.23869806757316772,0.37067817940110526,0.2123705026644506,0.1924362829621472,-0.2301684361792005,0.3143714618411128,0.8289949682009097,0.3857391957536743,0.46977390548412895,0.28541539036004515
Case76,4.701659943922172,3.5872449613976514,0.0,0.0,2.3299846497584205,7.277203695814218,0.0,-0.7658517469781367,-1.8064960419546836,-1.951507475217295,-1.1592727029251224,-0.5928869328247506,-1.0504499660359337,0.1923883878364141,-0.9365144101487337,-1.196728852040241,-0.9939353234264982
Case77,3.7908762750674128,5.49981400396757,3.43616183931445,1.570462931026041,3.2592724870375944,6.3556682342153525,0.723340120251171,0.7870407625855786,1.3053929982241173,-0.06654206215659358,0.4380001885128503,0.5255839180843873,0.300464872029509,-0.6797367863769925,0.05058512605118987,0.07011446648465194,0.07140023766816435
Case78,8.770971062592592,9.156763170067073,1.4065366702051718,0.5360529002402097,3.039664828884844,6.108649903066747,0.8999489861896718,0.8329033164080779,0.9633360151742579,0.17282642936236398,0.7306014925406744,0.562597520022734,0.5093454870166195,1.1959276299845816,0.7377608322511822,1.1072461794088178,0.6844996844443699
Case79,7.3197263056586825,6.402790381315107,2.8541951762605766,2.5230600617952494,1.8114710305298358,7.725379892279327,0.0,-0.22419721207139795,-0.16501186525978268,0.4320193505089134,-0.16599895560596714,-0.6795447828581591,-0.5449505714959856,1.0474065467960385,0.16322388360211565,0.08371356834827516,0.38201962010879587
Case80,8.06828923701207,8.491660724165794,0.717210299019596,2.1962922857122256,1.9474791459666747,6.7021726853655474,0.0,-0.20669894527854252,0.5414642303514284,0.4534143491423209,-0.18518954707731497,-0.6169299822778285,-0.6094145682829065,0.5775446008373973,0.3260789848834102,0.2807294912577423,0.38261011589970745
Case81,7.6977390748242085,6.463753224587391,2.464145456691186,2.427337988927444,3.5223068928713888,7.547295581349944,0.335711910320462,0.6851137743217175,0.5333735366009587,0.8007410472083886,0.5940108030512087,0.6467946419938808,1.25703395067347,0.3339932970763839,0.6729424819721344,0.7477740845213575,0.5490332624955548
Case82,4.714685129169757,7.801132782564687,3.854394677753101,1.5255677889013475,4.075874866975128,7.3716982467037475,0.7198405550642678,1.2812148217175363,1.2522837499116577,0.34355190924800044,0.9410226448480289,1.0537323035050639,1.3752117240340826,0.9715840185339386,0.8381169914744162,1.1502720556170178,0.4532374783027965
Case83,6.231682001362472,5.637030547965031,3.966061255521586,1.809825996097451,0.5310694927259542,0.0,2.035975743665129,-0.32276985580551676,-1.8802011532979015,-2.7199534698216845,-0.41534623593921605,-0.7003112601997918,-1.055195390783655,-1.4182906538365823,-1.56885556618062,-1.4506957849422382,-1.65941769789567
Case84,5.966984107878832,5.372708378840232,2.3790663992809042,4.162532318241458,3.292487291620764,5.029585399147523,0.930548119247855,0.34718672810856177,-0.26934186740600163,-1.3239234401701574,0.1646873110523227,0.6890704129308061,1.0700677312540807,-0.08364841984669817,-0.1990319599666827,-0.3128318119424195,-0.17908123374354407
Case85,7.157579364876487,5.137831371732459,1.564134243458237,2.5938318011506376,2.2711268267825155,6.837842350598221,0.002882508533121365,-0.5393699510246437,-0.38303192549502896,0.4914330057441902,-0.37049816430225196,-0.7195268464816251,-0.5357449847376736,-0.8099942148408014,-0.0365432477211259,-0.19196084982927583,0.10593700250562062
Case86,6.091467122620717,6.526475764585599,2.8933622107638715,0.3917677199559967,3.8564877794956787,6.170606113295087,0.7198405550642678,1.0583151501223724,0.9849452603489649,-0.21297811013903578,1.0591968668919565,1.1723117217910728,1.0932791339802412,-0.22788170871443614,0.49880975887270057,0.4744120545724094,0.21770505621235667
Case87,3.451145158551516,5.464929601129852,1.6626612554750941,3.4945436167008403,1.6507645591169025,8.120486730494372,0.06901467791518046,0.005127908380051699,0.39509906397770955,1.1669063724501645,0.01856136639291454,-0.19853674521991382,-0.23454707816620385,-2.654683112155385,0.311357462910247,0.1701831225566478,0.5210335405297915
Case88,3.303780748177103,5.45450493755737,1.1896664466500502,1.1544535926798725,2.7411433549553164,7.074409099343736,0.3617683594191533,-0.7065884994797871,0.07300884170212008,0.20370042293172883,-0.16726916133458133,-0.22247865846940257,0.21972407001846803,-2.2209314888431555,-0.18567807626242083,-0.29074946839631977,-0.0013379181938250983
Case89,2.6038340187845543,4.16976469308714,0.0,0.03843618165610792,0.0,5.100641315973469,0.0,-0.9991785867176983,-0.9149820027787525,-1.5518038979838076,-1.094359945391023,-1.0586691184908232,-1.8138773566517457,-0.14004798584806866,-1.1065387386615855,-1.2522901123651276,-1.1450556228035063
