sample	FOXP3	LAG3	GZMB	CD276	NKG7	IFNG	STAT1	CD2	CD274	CD68	IDO1	HAVCR2	CXCL9	CD27	GZMA	CD8A	MS4A1	CTLA4	CXCL10	CD8B	CXCR6	CMKLR1	PRF1	TIGIT	TACSTD2	PDCD1	CLDN4	HLA-DRB1	HLA-DQA1	PDCD1LG2	CD3E	HLA-E	PSMB10	CCL5	CYT_GZMA_PRF1	CD8_score	GEP18	ESTIMATE_Stromal_score	ESTIMATE_Immune_score	ESTIMATE_score	estimate_purity	absolute_purity	aran_estimate_purity	aran_absolute_purity	aran_lump_purity	aran_ihc_purity	aran_cpe_purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-05-4244-01	2.411453363799433	1.4071895718791096	3.1506246613748736	5.6112609224398815	4.174917695239588	0.767824267877021	6.4385490269843295	5.022620817357433	4.829164573660632	0.42330923724238684	2.1157990134992906	5.214781486324231	4.184081890370264	2.4036222163169016	4.120915901320588	3.2901589613081423	0.7051374667190209	2.637471139884759	5.098710095590721	1.3120842615147539	2.4418287077055876	3.0771233391682284	2.6015301334885703	1.9131096147547872	9.565255767190102	1.4779363159944898	9.26510186676829	11.505992177159833	7.227256849353124	2.9039830416720926	3.958916895586959	9.556259453448817	5.496200273251395	5.460441151870496	3.361223017404579	2.301121611411448	4.6687188044490275	-470.99	933.74	462.76	0.782008163028133	0.44	0.782	0.44		0.8	0.7019	0.246925701467734	0.0455604096596519	0.0066896925387262	0.0	0.0153019750545362	0.374714811369116	0.2229	0.6623	0.1597	0.0097	0.059
TCGA-05-4249-01	3.1189410727235076	2.385210129174731	3.242876843401532	6.391922345046121	4.032894283583492	0.4583820041560132	7.239269141913749	5.85194388577005	3.065865232352735	0.17747136444495093	3.763443445142443	5.269186536891514	5.069758010700301	3.9196642471531593	3.614474282837701	3.225953540365064	2.937156038466188	2.1843755186721405	5.130098939371794	1.1934563657495856	2.234072065664086	3.7898127020375747	3.8023793591317343	2.419619788033019	9.029772001491423	2.678071905112638	9.333033443021083	11.973857517370169	7.976284578644678	3.0221902396340656	4.333717109135333	9.98309008377284	5.061071955993802	5.29229954352226	3.7084268209847178	2.209704953057325	5.047015491672461	-0.14	1033.35	1033.21	0.7271395208445183	0.49	0.7271	0.49		0.8	0.64	0.251680895420399	0.0309554391249817	0.0310055530584665	0.0359970252128401	0.017159271138972	0.285952393766167	0.9536	0.7904	0.0124	0.2006	-0.1325
TCGA-05-4250-01	2.109393993432595	3.841449871037405	6.115944630375656	6.401256707190371	6.781923565931216	2.71918344048179	7.932816512325019	5.841696424936326	5.4926255328509175	0.1094274266861541	6.275882384516683	5.553698403400744	7.818574508649627	3.4503798800710412	6.544700204201043	5.969983910840015	0.9658396830880143	3.090192890684646	6.979932728908339	2.639810977716776	3.846453198756371	3.8053027752708193	5.497385629458006	2.6786804137347486	9.26600900899515	4.847039801810438	10.17168021413308	10.482622844355468	6.139264831316717	3.422488679572033	5.355773931322039	10.48648390629093	6.499573263699752	7.386278975294264	6.021042916829525	4.304897444278396	6.039557875650189	263.1	1184.84	1447.95	0.6840254444072377	0.5	0.684	0.5		0.85	0.637	0.238785071941152	0.240335662341504	0.0	0.0305608946468917	0.0591228606381221	0.352205324809581					
TCGA-05-4382-01	3.464341532761104	3.3938966526887504	5.177571025473428	6.425914103646208	4.245754241666827	1.0421540179181223	6.928091943671487	4.835767470705123	3.676120693707126	0.3002994736656383	3.3085356237654024	5.703269617075006	7.391188587644756	4.6273091640275625	4.675194919385898	3.167325810394355	1.6974624769218742	2.781905211416113	7.669901247712581	0.9266826386151916	3.4621308662973855	4.971148051860307	3.454912848380155	2.4335737576726304	9.308320598113411	2.747301458445753	8.771875347067512	11.838974608182392	7.998101833272357	4.502413351882181	4.503774865207566	10.004463751335908	4.913291558606327	6.332129665781169	4.065053883883027	2.0470042245047733	5.534464681450175	1205.42	1641.81	2847.24	0.5208678804718619	0.21	0.5209	0.23		0.7	0.381	0.460245263790876	0.0580216874222749	0.0148308857139193	0.0	0.0541598926843921	0.500164546294949	1.3548	1.2892	0.3913	0.6156	-0.0135
TCGA-05-4384-01	1.955573194211749	1.6731945742162666	3.2555309463407287	5.7392270486466614	4.384526480710279	0.5388361077414655	6.554498296700178	4.50250882694564	2.49710136055116	0.4911860964589267	2.0836218612200375	4.818339311362854	4.10159125112254	2.7314873921985985	4.005031631277426	3.096582341379855	0.9580631310166117	2.1651079851445365	4.659273829252808	0.8562287982190446	2.4904160978420844	4.4404074313160375	3.683404517603261	1.2657369262136173	8.694224494886948	1.745710621988001	7.9054333390053255	10.405727040164983	6.102336890215433	2.6705004650470037	3.8690323860663134	9.714965826591632	5.098175292294459	5.537171798600228	3.8442180744403434	1.97640556979945	4.477070465279502	-75.43	767.77	692.34	0.760564190395058	0.49	0.7606	0.48	0.7249	0.7	0.6937	0.199447264558554	0.0671945670345153	0.0113223957864985	0.0479484557261213	0.0103586896966541	0.44523423715236	0.1829	0.6438	-0.1574	0.0162	-0.2755
TCGA-05-4389-01	3.595432049110607	3.894856557947101	5.554315634619804	5.7154815837484945	6.55479603236504	2.4393039807736705	7.550400497017164	6.602367795786068	3.608288832581184	0.12895322038600612	5.824128832927661	5.252411874254346	7.469712627613751	3.5677036292173816	6.262164393813016	6.020519980510853	2.102725310011088	3.442518916217319	7.22298032857346	3.1253370069114594	4.295443861017403	4.178579207896061	4.993216937707068	2.704385083369041	8.938076383571048	3.4406067600744277	8.137026986821704	10.612124018311677	6.532148614307674	3.6901600471816973	5.8109520190954385	10.171642313887745	5.937083044802396	7.671254445235817	5.627690665760042	4.5729284937111565	5.888817178329895	-397.74	1456.58	1058.84	0.7245516785208518	0.48	0.7246	0.48		0.75	0.6365	0.336175972654457	0.168626386897094	0.0438936061480673	0.0855348971254854	0.0920590907549915	0.227874967858831	1.6249	0.9496	0.4598	-0.1812	0.1405
TCGA-05-4390-01	1.8940610592593583	1.707082991771706	4.459693902983241	5.151193153542699	2.7246720975140266	0.3120842615147539	5.291949751513512	3.913779820781203	2.498608305202375	0.23915359984436965	2.368628681628985	4.1176534897948285	4.804311750181044	3.3107763535563266	2.449165156812177	2.4699640984394544	1.3173040683619148	2.4739427298465735	4.818339311362854	1.7658741640897253	1.6758610852399998	2.492724861891776	3.015283461446546	1.1585955515008968	8.593964725143941	1.4921608384470721	8.7280817279661	9.31321659663992	5.030525894178204	2.2412300355154455	3.174630124385663	8.303269322588164	4.2695344108554165	4.219153028351697	2.7322243091293617	2.11791913126459	3.8350721094506466	124.48	76.91	201.39	0.8053391864500227	0.57	0.8053	0.57	0.735	0.7267	0.7245	0.189849228096592	0.0599962731471761	0.0015421659620178	0.0	0.044809737817841	0.379015928764088	0.4356	0.2115	-0.0153	0.1018	0.1485
TCGA-05-4395-01	1.8077670617664172	2.5496691707264905	5.040769717465997	5.609840637372942	5.7320710731474955	0.8265993302731015	6.947403165892271	4.8141402173058205	2.7733845264577632	0.07313470463021537	2.8816254683131133	4.609459491419391	5.849033471144797	1.8509594026156548	6.24189546548143	3.433760681965345	0.428249610705695	2.3838839702479473	6.936502495967633	0.96945444513574	2.697884997071589	2.5639390736742693	4.6091462263381064	1.631150857725145	10.21236955863949	2.1239972036919106	8.772072042191986	10.210267210829448	6.5379591691806445	2.921874252534061	3.685301051064852	9.002985710360463	5.863871565690017	7.754411200600966	5.425520845909768	2.2016075635505423	4.8228939797390264	-620.75	854.14	233.39	0.8025457278160916	0.61	0.8025	0.61		0.775	0.7424	0.202136549112715	0.10710448603293	0.0	0.113847194501001	0.0758493970940705	0.412987680678732	0.3167	0.3337	0.5977	0.1311	0.2735
TCGA-05-4396-01	2.2920160344066964	1.8338211377905824	2.927593095678838	6.079111394835907	4.023246479609791	1.0812714455458843	6.697260902334044	4.261809097664958	1.9119983016993505	0.0	2.250385592903871	3.085594615025436	5.029788562663519	2.6353597143573757	3.8351661572204536	2.5327657833868527	1.6437638543373423	2.033616816248812	5.791819279437771	0.4688439429746375	2.3038684029344063	2.6321285930943628	3.0246565524206566	1.7159812031883972	9.222883755659124	1.6145685119642088	8.279279988433151	10.183673960334675	5.544352461260326	2.1701494032178763	3.7277353421919996	10.127528302922977	4.824940925441177	4.832702704754875	3.429911354820555	1.5008048631807451	4.29605910148502	-714.18	-204.96	-919.14	0.8915374392163	0.82	0.8915	0.77	0.8442	0.75	0.8575	0.118303025375866	0.115542410740359	0.0156987709335796	0.0077844609585055	0.0447286162000211	0.347948295833306	-0.1143	-0.2088	-0.0151	-0.0432	-0.2715
TCGA-05-4397-01	2.4704067108193297	2.9268913357802586	4.432151004438667	7.462762363692805	4.434408053905819	0.300416627836874	7.074836144515323	3.8624712288659344	2.4265331381166733	0.3691593460645315	5.617119192859686	4.782476713882922	6.394774780314527	1.888967244915494	4.174054810657094	3.121048565983399	0.44360665147561457	2.325328843876594	8.461442612048915	1.0441142968214003	2.083928155062359	3.562010353020968	3.9241854183843152	1.3685448746615274	8.811545205651651	1.8507194267273985	7.118381530685115	11.728978354866213	6.207777696873309	3.3877071802492322	3.5679226212295405	10.371718608721064	5.854274980168158	7.860215441192258	4.049120114520704	2.0825814314023994	5.209583136938837	-688.16	463.66	-224.49	0.8408012579919222	0.87	0.8408	0.87		0.75	0.7943	0.144997129835141	0.0800612402607888	0.0461370151779303	0.0341842099304691	0.0861413320724766	0.336466259049981					
