interaction_name	pathway_name	ligand	receptor	lr_class	split	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
COL4A3_SDC1	COLLAGEN	COL4A3	SDC1	other	q4q1	1	3	-0.0013428797136831438	-0.00127087737343592	0.0010327114103738364	0.19348321752075626	0.5	0.0	GSE325414
COL4A4_SDC4	COLLAGEN	COL4A4	SDC4	other	q4q1	2	6	0.004273292131331424	0.0018926331491956028	0.0032955284298533463	0.1947364748242828	0.3125	0.0	GSE291670+GSE325414
CCL5_CCR4	CCL	CCL5	CCR4	recruit	q4q1	1	4	-0.012986114496711772	-0.004989659762232445	0.010026573616611236	0.19526168957344048	0.25	0.0	GSE205335
COL6A2_SDC4	COLLAGEN	COL6A2	SDC4	other	q4q1	2	4	0.007830752794591096	0.007310658725475085	0.006071865388067658	0.19716239051631912	0.25	0.0	GSE207422+GSE325414
THBS1_SDC4	THBS	THBS1	SDC4	other	q4q1	1	7	0.014429645112764887	0.00042815447690560933	0.011371387200665533	0.2044613026980312	0.9375	0.0	GSE325414
CD70_CD27	CD70	CD70	CD27	other	q4q1	2	5	-0.030280092980973363	-0.007413702831136661	0.02401961565827659	0.20743850973964562	0.3125	0.0	GSE131907+GSE205335
COL1A1_SDC4	COLLAGEN	COL1A1	SDC4	other	q4q1	2	8	0.008827084097033358	0.007807376056286787	0.0070301945364664095	0.2092624845375387	0.1953125	54.914468336491794	GSE207422+GSE325414
COL6A2_SDC1	COLLAGEN	COL6A2	SDC1	other	q4q1	1	7	0.03700011118827743	0.003784786447821587	0.029732620988552973	0.2133420197609257	0.015625	0.0	GSE325414
CEACAM1_CEACAM6	CEACAM	CEACAM1	CEACAM6	barrier	q4q1	1	7	0.043015214912658875	0.008769102805854708	0.035225209478673476	0.2220297648937739	0.015625	0.0	GSE325414
PLAU_PLAUR	PLAU	PLAU	PLAUR	other	q4q1	1	7	0.1340513591316665	0.010395828620819716	0.11102445544527578	0.22727663908014262	0.015625	0.0	GSE325414
HLA-B_KIR3DL2	MHC-I	HLA-B	KIR3DL2	other	q4q1	1	4	0.021211924628392317	0.008194835817633049	0.01777087845087913	0.2326211702958204	0.125	0.0	GSE205335
TNFSF12_TNFRSF12A	TWEAK	TNFSF12	TNFRSF12A	other	q4q1	1	3	0.0010103966547768757	0.0017072884084801902	0.0008487131802151381	0.23384825748179106	0.5	0.0	GSE131907
NRG1_ERBB4	NRG	NRG1	ERBB4	other	q4q1	1	4	0.030855157362873843	0.014469788059069746	0.026690711988424935	0.24767051698907572	0.375	0.0	GSE291670
TNF_TNFRSF1B	TNF	TNF	TNFRSF1B	attack	q4q1	4	14	0.0062761935754869535	0.0040067372199530885	0.005438535472013433	0.24849084850209202	0.2412109375	43.02669786405357	GSE131907+GSE205335+GSE207422+GSE325414
KLK8_F2R	KLK	KLK8	F2R	other	q4q1	1	4	0.027256595514457343	0.005566027270183099	0.02363328284787461	0.2487815338329773	0.125	0.0	GSE205335
PTN_NCL	PTN	PTN	NCL	other	q4q1	4	20	0.01901700437221033	0.002048844747007157	0.016504644046723197	0.2492300985035263	0.5705966949462891	0.0	GSE131907+GSE205335+GSE207422+GSE325414
COL6A1_SDC1	COLLAGEN	COL6A1	SDC1	other	q4q1	1	9	0.032650622303345145	0.0009750694150904968	0.02837118875594379	0.2497991758718382	0.30078125	0.0	GSE325414
HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	other	q4q1	4	52	0.005836540220553095	0.0037185878677761896	0.005077827895239392	0.25038419401994105	0.22581112922800017	33.88042602969603	GSE131907+GSE205335+GSE207422+GSE325414
Q9HDB5_CLSTN3	NRXN	NRXN3	CLSTN3	other	q4q1	2	7	0.001989460770396237	0.0028124107535081305	0.0017359894518843614	0.25179113389727914	0.578125	0.0	GSE205335+GSE207422
RAET1E_KLRK1	MHC-I	RAET1E	KLRK1	other	q4q1	1	2	0.018595208104496247	0.018595208104496247	0.016634901835176685	0.26363406487011554	0.5	0.0	GSE205335
COL4A5_SDC4	COLLAGEN	COL4A5	SDC4	other	q4q1	1	4	0.023200056315095637	-0.003790003602392793	0.02096231365704393	0.2684017078250198	1.0	0.0	GSE291670
ANGPTL4_SDC4	ANGPTL	ANGPTL4	SDC4	other	q4q1	2	8	0.00907398420443872	0.003336930300849095	0.008293057449733012	0.27388203714375203	0.109375	94.2061322852273	GSE207422+GSE325414
COL1A2_SDC1	COLLAGEN	COL1A2	SDC1	other	q4q1	1	3	0.019209236330209295	0.0030546146994988705	0.01759192196507045	0.2748616469160934	0.25	0.0	GSE325414
DLL3_NOTCH2	NOTCH	DLL3	NOTCH2	other	q4q1	1	2	0.0031006290829557587	0.0031006290829557587	0.0028674178335126085	0.2795497025448034	0.5	0.0	GSE205335
GZMA_F2R	PARs	GZMA	F2R	other	q4q1	3	10	0.0036982183900935864	0.0021971645873705764	0.0034475301548180315	0.2833988675315493	0.232421875	29.721315757475402	GSE131907+GSE205335+GSE207422
COL6A3_CD44	COLLAGEN	COL6A3	CD44	other	q4q1	1	2	0.022803531873245644	0.022803531873245644	0.02135462112990026	0.28558818604893854	0.5	0.0	GSE205335
PRSS3_F2R	PARs	PRSS3	F2R	other	q4q1	1	3	0.05056184110283847	0.0031822371070993854	0.04737960399573909	0.28589746763013546	0.25	0.0	GSE205335
EFNA5_EPHA4	EPHA	EFNA5	EPHA4	other	q4q1	1	4	0.028322347802314986	0.0044268972252368925	0.026578819099357106	0.28660521095498726	0.25	0.0	GSE291670
ENTPD1_ADORA2A	CD39	ENTPD1	ADORA2A	other	q4q1	1	2	-0.007437487559495486	-0.007437487559495486	0.0071319466061870495	0.2970218590576388	0.5	0.0	GSE205335
JAM3_F11R	JAM	JAM3	F11R	barrier	q4q1	1	2	0.006474818197141541	0.006474818197141541	0.006243290173062694	0.29969657300906405	0.5	0.0	GSE205335
TNFSF14_TNFRSF14	LIGHT	TNFSF14	TNFRSF14	other	q4q1	2	7	0.005187895448403045	0.0020268169306150176	0.005015532211656419	0.30096514352188786	0.9375	0.0	GSE131907+GSE205335
COL1A2_SDC4	COLLAGEN	COL1A2	SDC4	other	q4q1	1	2	0.004497986133904504	0.004497986133904504	0.004387233946798245	0.3052479800264971	0.5	0.0	GSE325414
COL4A4_SDC1	COLLAGEN	COL4A4	SDC1	other	q4q1	1	4	0.012770693896266153	0.00041699335724528706	0.012498361254810502	0.3068805552205943	0.25	0.0	GSE325414
SEMA4C_PLXNB2	SEMA4	SEMA4C	PLXNB2	other	q4q1	1	2	0.0028785846938828596	0.0028785846938828596	0.002886802105963814	0.3186900296138422	1.0	0.0	GSE325414
LAMA2_CD44	LAMININ	LAMA2	CD44	other	q4q1	1	4	0.05564025648627586	0.011282131656767419	0.056256231292599754	0.3226384100884325	0.875	0.0	GSE291670
HLA-G_CD8A	MHC-I	HLA-G	CD8A	inhibitory	q4q1	3	16	0.03403219558251886	0.03285843898801909	0.03550694919426935	0.3378279415538913	0.00762939453125	78.46645437913682	GSE131907+GSE205335+GSE325414
THBS1_SDC1	THBS	THBS1	SDC1	other	q4q1	1	10	0.015554225076142396	0.0006148987296287988	0.01646254336895332	0.34474814763678097	0.232421875	0.0	GSE325414
ICOSL_ICOS	ICOS	ICOSLG	ICOS	other	q4q1	2	5	0.0024567853132207904	0.0009684361715742611	0.0026912113171001233	0.36129933926022995	0.0625	54.27811941554437	GSE131907+GSE205335
PF4_CXCR3	CXCL	PF4	CXCR3	other	q4q1	1	3	-0.003421439971916261	4.058823398065164e-05	0.0037698348392851714	0.36409830471080706	1.0	0.0	GSE131907
NCAM1_NCAM1	NCAM	NCAM1	NCAM1	other	q4q1	1	2	0.05519406981121629	0.05519406981121629	0.06180203074089757	0.37181509331225127	1.0	0.0	GSE205335
IL16_CD4	IL16	IL16	CD4	other	q4q1	2	4	-0.12691303184078231	-0.1287989868579189	0.14524156741562583	0.38222361692421225	0.625	99.72615610405016	GSE205335+GSE207422
COL4A2_SDC1	COLLAGEN	COL4A2	SDC1	other	q4q1	1	3	-0.005833165317327378	0.001296105248274846	0.007180362813697045	0.41657504276889834	1.0	0.0	GSE325414
HLA-DQA2_CD4	MHC-II	HLA-DQA2	CD4	other	q4q1	3	15	-0.003942544291890585	0.0012551667482362083	0.004865646844586814	0.4177783265905868	0.76153564453125	0.0	GSE131907+GSE205335+GSE325414
COL4A1_CD44	COLLAGEN	COL4A1	CD44	other	q4q1	4	12	-0.0229221983892273	0.0073699783570839675	0.028443149137777162	0.42030325835443916	0.85009765625	61.08847409706847	GSE131907+GSE207422+GSE291670+GSE325414
SEMA4A_PLXNB2	SEMA4	SEMA4A	PLXNB2	other	q4q1	1	2	0.002080795682838399	0.002080795682838399	0.002715613693191716	0.4435370505255256	1.0	0.0	GSE325414
THBS4_CD47	THBS	THBS4	CD47	other	q4q1	1	2	-0.0052120576889834016	-0.0052120576889834016	0.0070147181849528955	0.4574711441595476	1.0	0.0	GSE325414
COL9A2_SDC4	COLLAGEN	COL9A2	SDC4	other	q4q1	1	5	0.010530884034788959	-4.583508278545832e-06	0.014754386402637322	0.47538426653556565	1.0	0.0	GSE325414
FN1_SDC4	FN1	FN1	SDC4	other	q4q1	2	7	0.0007197714180440578	0.0015968413611196879	0.0010490393035520042	0.4926346924252061	0.578125	0.0	GSE291670+GSE325414
CXCL10_CXCR3	CXCL	CXCL10	CXCR3	recruit	q4q1	3	13	0.003061289837628679	0.00029800159117498656	0.004904505300971826	0.5325099531543274	0.635498046875	0.0	GSE131907+GSE205335+GSE207422
HLA-DMB_CD4	MHC-II	HLA-DMB	CD4	other	q4q1	4	45	0.0012814259035253438	0.000882718690878994	0.0021288154148279676	0.5472119654842289	0.5683001623108339	0.0	GSE131907+GSE205335+GSE207422+GSE325414
HBEGF_EGFR	EGF	HBEGF	EGFR	other	q4q1	1	2	-0.005660930882441151	-0.005660930882441151	0.009533359416821003	0.5526443411430508	1.0	0.0	GSE291670
DLL1_NOTCH1	NOTCH	DLL1	NOTCH1	other	q4q1	2	5	0.002762146291364798	0.0031980032049119807	0.004663354689236985	0.553643785221638	0.1875	62.25280292801422	GSE205335+GSE207422
JAG2_NOTCH1	NOTCH	JAG2	NOTCH1	other	q4q1	2	13	0.0014281664901767866	0.0009272678238610712	0.0024294892678147794	0.5566354045731061	0.09423828125	38.40971045180737	GSE205335+GSE207422
CLEC2C_KLRB1	CLEC	CD69	KLRB1	other	q4q1	3	18	0.01517835666094737	0.0061368725845540595	0.02596720828647965	0.5588704079274891	0.30379486083984375	61.151405189749475	GSE131907+GSE205335+GSE207422
HBEGF_ERBB4	EGF	HBEGF	ERBB4	other	q4q1	1	2	-0.009176437685210146	-0.009176437685210146	0.015705087255305672	0.5590204109546262	1.0	0.0	GSE291670
CCL5_CCR5	CCL	CCL5	CCR5	recruit	q4q1	3	12	0.005462166299682654	0.0050889155958316005	0.009412272129973974	0.5616962253728435	0.20361328125	55.95172290242226	GSE131907+GSE205335+GSE207422
CADM1_CADM1	CADM	CADM1	CADM1	barrier	q4q1	2	13	-0.005777562716914859	1.0766888135041112e-05	0.01035737323160004	0.5769664614492593	0.786865234375	48.89932171104878	GSE291670+GSE325414
SELPLG_SELL	SELPLG	SELPLG	SELL	other	q4q1	2	8	-0.06053057831042507	0.004755543559589302	0.10875478065798211	0.5778154113626358	0.7421875	55.76759426578661	GSE131907+GSE205335
CNTN1_NOTCH1	CNTN	CNTN1	NOTCH1	other	q4q1	2	4	0.0042290769079647884	0.004504162607566194	0.007599759077364644	0.5778860924842424	0.625	73.05442378160821	GSE205335+GSE207422
HLA-G_CD8B	MHC-I	HLA-G	CD8B	inhibitory	q4q1	3	12	0.009015244248900833	0.014576321887350661	0.016499704097020007	0.5847990934915304	0.02099609375	45.45360929504906	GSE131907+GSE205335+GSE325414
COL4A5_SDC1	COLLAGEN	COL4A5	SDC1	other	q4q1	1	5	-0.0075613117681203445	-0.0012595777669132597	0.014193890907529915	0.5942302385123586	0.625	0.0	GSE325414
HLA-DOB_CD4	MHC-II	HLA-DOB	CD4	other	q4q1	3	11	-0.011384334350444935	0.0011743869039201103	0.02259014921567139	0.6142956219891507	0.9658203125	90.55644212080199	GSE205335+GSE207422+GSE325414
COL4A2_SDC4	COLLAGEN	COL4A2	SDC4	other	q4q1	2	6	-0.007167570306135405	-0.0022380369524737675	0.014569687136517212	0.6227540733212734	0.4375	74.72533250494476	GSE207422+GSE291670
TNC_SDC1	TENASCIN	TNC	SDC1	other	q4q1	1	11	0.004254779306392401	-0.00015005728813272364	0.008744853435762983	0.6265796253902707	0.9658203125	0.0	GSE325414
PTN_SDC1	PTN	PTN	SDC1	other	q4q1	1	6	0.003136849503319774	-0.0003426916272895251	0.006880631882901725	0.6484650847781556	1.0	0.0	GSE325414
NRXN1_CLSTN1	NRXN	NRXN1	CLSTN1	other	q4q1	1	3	0.012111448857786977	4.543754726637258e-05	0.02711917652931209	0.6551632400119611	0.75	0.0	GSE205335
CLEC2D_KLRB1	CLEC	CLEC2D	KLRB1	other	q4q1	4	44	0.0027617353471275003	0.001747684846322255	0.006191251799565935	0.6555462557659628	0.12867871779201323	76.28684838810085	GSE131907+GSE205335+GSE207422+GSE325414
HLA-DRB3_CD4	MHC-II	HLA-DRB3	CD4	other	q4q1	1	7	0.008751941450054762	0.008927308532620304	0.019918252243315854	0.6603767671261032	0.6875	0.0	GSE207422
KLK6_F2R	KLK	KLK6	F2R	other	q4q1	3	6	0.011218010106417603	0.002951513676803173	0.026292363172282753	0.6696239292848338	0.21875	29.926724771683006	GSE205335+GSE207422+GSE325414
MPZL1_MPZL1	MPZ	MPZL1	MPZL1	other	q4q1	2	5	0.0006515188842346266	0.0006430947637443519	0.001589535726362952	0.6818939862102411	0.625	13.699641234480653	GSE205335+GSE291670
AREG_EGFR	EGF	AREG	EGFR	other	q4q1	1	3	0.011309078769931069	0.0021099434783530798	0.029823656670540752	0.7045406422421686	0.75	0.0	GSE291670
CXCL9_CXCR3	CXCL	CXCL9	CXCR3	recruit	q4q1	2	5	0.004880217594256971	1.0884061107286575e-05	0.013536504603283234	0.7184562617778418	0.375	22.959795337925097	GSE207422+GSE325414
CD274_PDCD1	PD-L1	CD274	PDCD1	inhibitory	q4q1	4	15	0.00029806932013763063	0.0011069212417138454	0.0008309704492926405	0.7198193303293687	0.01806640625	0.0	GSE131907+GSE205335+GSE207422+GSE325414
CCL5_CCR1	CCL	CCL5	CCR1	recruit	q4q1	3	6	0.0018286653008596709	0.0008536106575108149	0.0053564446048077466	0.7328059723871077	0.5625	53.00276496921072	GSE131907+GSE205335+GSE207422
COL4A3_CD44	COLLAGEN	COL4A3	CD44	other	q4q1	4	17	0.006235437399516411	-0.007001315264584502	0.018344150927278594	0.7339211421385935	0.8899688720703125	47.61747957386977	GSE131907+GSE205335+GSE291670+GSE325414
COL4A3_SDC4	COLLAGEN	COL4A3	SDC4	other	q4q1	2	5	-9.096434067382311e-05	-0.000399573027332574	0.00030331501847226605	0.7642530152660771	0.8125	0.0	GSE291670+GSE325414
HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	other	q4q1	4	50	-0.004797666210738813	-0.009558675410525005	0.016338548389417	0.7690323117855883	0.16888071753563239	56.275474956386695	GSE131907+GSE205335+GSE207422+GSE325414
HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	other	q4q1	4	50	-0.004136418398442403	-0.01065474448474029	0.014769816522241094	0.7794323252691525	0.20795951830847592	62.1154265379088	GSE131907+GSE205335+GSE207422+GSE325414
CCL4_CCR5	CCL	CCL4	CCR5	recruit	q4q1	3	13	-0.003397073377330353	0.0	0.015012383006961802	0.8209799563799937	1.0	44.448984162146836	GSE131907+GSE205335+GSE207422
MIF_CD74_CD44	MIF	MIF	CD74_CD44	other	q4q1	4	57	-0.0028540917212654684	-0.004575734774425411	0.013406810393171658	0.8314176578986239	0.1680509414439949	51.83329916511398	GSE131907+GSE205335+GSE207422+GSE325414
FN1_SDC1	FN1	FN1	SDC1	other	q4q1	1	8	-0.0009056103610441303	0.003208045232528578	0.004709435257603864	0.8475095533471222	0.9453125	0.0	GSE325414
MIF_CD74_CXCR4	MIF	MIF	CD74_CXCR4	other	q4q1	4	57	-0.0030042732531328107	-0.00406465006368506	0.017241646542004222	0.8616728052435696	0.1680509414439949	57.45897926417251	GSE131907+GSE205335+GSE207422+GSE325414
TNF_TNFRSF1A	TNF	TNF	TNFRSF1A	attack	q4q1	2	7	-0.0013697040965147342	0.00013596896911898158	0.008785974549051879	0.8761144772048907	0.9375	81.63931182603933	GSE131907+GSE205335
OCLN_OCLN	OCLN	OCLN	OCLN	barrier	q4q1	1	4	0.0007119201753418977	-0.00016400742931681233	0.004812390574573522	0.8823942012675682	1.0	0.0	GSE291670
HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	other	q4q1	4	35	0.0011430014497380973	0.001258062013232388	0.010078826001507462	0.909708517263488	0.8778985550743528	36.96965722343932	GSE131907+GSE205335+GSE207422+GSE325414
TNC_SDC4	TENASCIN	TNC	SDC4	other	q4q1	2	8	-0.00036201177311721464	-0.0006722306344853072	0.0041641922489652605	0.9307236140714364	0.9453125	8.4301213483839	GSE207422+GSE325414
SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	other	q4q1	5	42	-0.000575315016727259	-0.004111844374806086	0.007524522277843451	0.9390541888553396	0.07911272312061	69.907609279684	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
COL4A1_SDC4	COLLAGEN	COL4A1	SDC4	other	q4q1	2	5	0.0007685224689789655	0.0003821927778766155	0.013300898060332949	0.9539240741182894	0.625	27.476288710929296	GSE207422+GSE291670
COL4A6_CD44	COLLAGEN	COL4A6	CD44	other	q4q1	2	7	0.0015805839463216122	0.052576214190069415	0.06320466954382034	0.980049067505253	0.21875	95.52346789506457	GSE205335+GSE207422
HLA-DOA_CD4	MHC-II	HLA-DOA	CD4	other	q4q1	3	27	-0.0001267266144131183	-0.0011637775620912325	0.015562228685385046	0.9935027242154555	0.809337503179622	55.3416723190337	GSE205335+GSE207422+GSE325414
WNT5B_FZD6	ncWNT	WNT5B	FZD6	other	q4q1	1	2	-5.154652990806716e-06	-5.154652990806716e-06	0.0008854059961170114	0.9953549051813726	1.0	0.0	GSE291670
CLDN1_CLDN1	CLDN	CLDN1	CLDN1	barrier	q4q1	0	3	0.0320332020157412	0.02206519171093118	0.019710835760516916		0.25		
PTN_SDC4	PTN	PTN	SDC4	other	q4q1	0	3	-0.0028905702988622603	-0.0002005873615494741	0.011720102528621228		0.75		
HLA-F_KIR3DL2	MHC-I	HLA-F	KIR3DL2	inhibitory	q4q1	0	3	0.0031187702277524205	0.0027762653395261446	0.0012355958831024691		0.25		
CCL8_CCR1	CCL	CCL8	CCR1	other	q4q1	0	2	0.0011402370951555081	0.0011402370951555081	0.0020370892102500805		1.0		
NRXN2_CLSTN1	NRXN	NRXN2	CLSTN1	other	q4q1	0	2	-0.014515167421465573	-0.014515167421465573	0.016689621391372287		1.0		
NRXN2_CLSTN3	NRXN	NRXN2	CLSTN3	other	q4q1	0	2	-0.037424776364350106	-0.037424776364350106	0.03825448148621366		1.0		
LAMA1_CD44	LAMININ	LAMA1	CD44	other	q4q1	0	2	0.058103150396593826	0.058103150396593826	0.12288241689000191		1.0		
COL9A1_CD44	COLLAGEN	COL9A1	CD44	other	q4q1	0	2	0.03155090330071477	0.03155090330071477	0.0053027113314526985		0.5		
THY1_ADGRE5	ADGRE	THY1	ADGRE5	other	q4q1	0	2	0.05901840682604906	0.05901840682604906	0.05732602785870705		0.5		
CD86_CD28	CD86	CD86	CD28	inhibitory	q4q1	0	2	-0.010520607375065948	-0.010520607375065948	0.010652753412049236		1.0		
MIF_CD74_CXCR2	MIF	MIF	CD74_CXCR2	other	q4q1	0	2	0.06584046853461552	0.06584046853461552	0.1159526760351884		1.0		
AGRN_DAG1	AGRN	AGRN	DAG1	other	q4q1	0	2	0.00044186968181303453	0.00044186968181303453	0.0006310306035745843		1.0		
LAMA5_DAG1	LAMININ	LAMA5	DAG1	other	q4q1	0	2	0.0019865998507042192	0.0019865998507042192	0.0014026127613602796		0.5		
LAMB2_DAG1	LAMININ	LAMB2	DAG1	other	q4q1	0	2	0.002061003989850439	0.002061003989850439	0.002036455219613464		0.5		
LAMC1_DAG1	LAMININ	LAMC1	DAG1	other	q4q1	0	2	0.025253801017448785	0.025253801017448785	0.023858770799677933		0.5		
LAMC2_DAG1	LAMININ	LAMC2	DAG1	other	q4q1	0	2	0.006830510218902809	0.006830510218902809	0.005688172654177347		0.5		
SEMA4D_PLXNB2	SEMA4	SEMA4D	PLXNB2	other	q4q1	0	2	0.00024814420866888084	0.00024814420866888084	0.0004976881126314242		1.0		
CCL15_CCR1	CCL	CCL15	CCR1	other	q4q1	0	2	0.005222072572125208	0.005222072572125208	0.0032529022186782355		0.5		
PDCD1LG2_PDCD1	PDL2	PDCD1LG2	PDCD1	inhibitory	q4q1	0	1	0.0037567569800959154	0.0037567569800959154					
COL4A6_SDC1	COLLAGEN	COL4A6	SDC1	other	q4q1	0	1	-0.00034389845862559153	-0.00034389845862559153					
COL4A6_SDC4	COLLAGEN	COL4A6	SDC4	other	q4q1	0	1	-0.004063677626793656	-0.004063677626793656					
DLK1_NOTCH1	NOTCH	DLK1	NOTCH1	other	q4q1	0	1	0.0018676284294524628	0.0018676284294524628					
NRXN1_CLSTN3	NRXN	NRXN1	CLSTN3	other	q4q1	0	1	0.01946276314250288	0.01946276314250288					
ULBP3_KLRK1	MHC-I	ULBP3	KLRK1	recruit	q4q1	0	1	0.010363355310582155	0.010363355310582155					
DLL4_NOTCH2	NOTCH	DLL4	NOTCH2	other	q4q1	0	1	0.00010831430315412563	0.00010831430315412563					
LAMB1_DAG1	LAMININ	LAMB1	DAG1	other	q4q1	0	1	7.160769607967625e-06	7.160769607967625e-06					
CD46_JAG1	CD46	CD46	JAG1	other	q4q1	0	1	0.004355267009263253	0.004355267009263253					
RAET1G_KLRK1	MHC-I	RAET1G	KLRK1	other	q4q1	0	1	0.019844533881681004	0.019844533881681004					
PF4V1_CXCR3	CXCL	PF4V1	CXCR3	other	q4q1	0	1	0.0020121941779448244	0.0020121941779448244					
FASL_FAS	FASLG	FASLG	FAS	attack	q4q1	0	1	-0.007068978309667269	-0.007068978309667269					
CD80_CD28	CD80	CD80	CD28	inhibitory	q4q1	0	1	-0.060258701519275	-0.060258701519275					
CD80_CTLA4	CD80	CD80	CTLA4	inhibitory	q4q1	0	1	-0.03885923936221227	-0.03885923936221227					
EFNA1_EPHA1	EPHA	EFNA1	EPHA1	other	q4q1	0	1	0.021963154236574217	0.021963154236574217					
EFNA4_EPHA1	EPHA	EFNA4	EPHA1	other	q4q1	0	1	0.0028485967991962223	0.0028485967991962223					
EFNA5_EPHA1	EPHA	EFNA5	EPHA1	other	q4q1	0	1	0.0040528811532528864	0.0040528811532528864					
EFNB3_EPHA4	EPHB	EFNB3	EPHA4	other	q4q1	0	1	0.0003603983363399555	0.0003603983363399555					
NMU_NMUR1	NMU	NMU	NMUR1	other	q4q1	0	1	-0.021672451945890205	-0.021672451945890205					
LAMA4_DAG1	LAMININ	LAMA4	DAG1	other	q4q1	0	1	-0.00026662569968836415	-0.00026662569968836415					
HLA-C_KIR2DL3	MHC-I	HLA-C	KIR2DL3	other	q4q1	0	1	0.09639965781695242	0.09639965781695242					
EFNA4_EPHA4	EPHA	EFNA4	EPHA4	other	q4q1	0	1	0.001700610380167001	0.001700610380167001					
EFNB1_EPHA4	EPHB	EFNB1	EPHA4	other	q4q1	0	1	0.009104665523705945	0.009104665523705945					
KLK1_F2R	KLK	KLK1	F2R	other	q4q1	0	1	0.006013490441891062	0.006013490441891062					
IGF2_IGF1R	IGF	IGF2	IGF1R	other	q4q1	0	1	-0.004472860713315499	-0.004472860713315499					
MDK_SDC2	MK	MDK	SDC2	other	q4q1	0	1	-0.0007893040272450198	-0.0007893040272450198					
PTN_SDC2	PTN	PTN	SDC2	other	q4q1	0	1	-0.0006030567497265597	-0.0006030567497265597					
GRN_SORT1	GRN	GRN	SORT1	other	q4q1	0	1	-0.0008495603427365545	-0.0008495603427365545					
CDH2_CDH2	CDH	CDH2	CDH2	other	q4q1	0	1	0.01589843351312359	0.01589843351312359					
EFNA1_EPHA7	EPHA	EFNA1	EPHA7	other	q4q1	0	1	0.00017548266611162167	0.00017548266611162167					
JAM3_JAM3	JAM	JAM3	JAM3	barrier	q4q1	0	1	0.0030317396322309415	0.0030317396322309415					
C1QL1_ADGRB3	ADGRB	C1QL1	ADGRB3	other	q4q1	0	1	-0.0032527367794065983	-0.0032527367794065983					
NRXN1_CLSTN2	NRXN	NRXN1	CLSTN2	other	q4q1	0	1	-0.008551999979454272	-0.008551999979454272					
LRFN4_PTPRF	PTPR	LRFN4	PTPRF	other	q4q1	0	1	-0.0014385254800142067	-0.0014385254800142067					
NRG2_ERBB4	NRG	NRG2	ERBB4	other	q4q1	0	1	-0.07046281294293334	-0.07046281294293334					
SEMA4A_PLXNB1	SEMA4	SEMA4A	PLXNB1	other	q4q1	0	1	0.009427162583000956	0.009427162583000956					
GJA1_GJA1	GAP	GJA1	GJA1	other	q4q1	0	1	0.0059468564189942615	0.0059468564189942615					
NRG4_ERBB4	NRG	NRG4	ERBB4	other	q4q1	0	1	0.04893387203663202	0.04893387203663202					
NEGR1_NEGR1	NEGR	NEGR1	NEGR1	other	q4q1	0	1	0.000904652819416129	0.000904652819416129					
WNT5A_FZD6	ncWNT	WNT5A	FZD6	other	q4q1	0	1	-0.000815974230614095	-0.000815974230614095					
IGF1_IGF1R	IGF	IGF1	IGF1R	other	q4q1	0	1	-0.08824879481973874	-0.08824879481973874					
THBS1_CD36	THBS	THBS1	CD36	other	q4q1	0	1	0.0	0.0					
NRXN3_NLGN1	NRXN	NRXN3	NLGN1	other	q4q1	0	1	-0.0020083030493005336	-0.0020083030493005336					
SEMA6A_PLXNA2	SEMA6	SEMA6A	PLXNA2	other	q4q1	0	1	-0.00014157912938014654	-0.00014157912938014654					
FLRT3_ADGRL2	ADGRL	FLRT3	ADGRL2	other	q4q1	0	1	-0.013585205003118973	-0.013585205003118973					
TENM3_ADGRL2	ADGRL	TENM3	ADGRL2	other	q4q1	0	1	0.017536944945637643	0.017536944945637643					
BDNF_SORT1	NT	BDNF	SORT1	other	q4q1	0	1	0.0016073447397303453	0.0016073447397303453					
NTN1_DCC	Netrin	NTN1	DCC	other	q4q1	0	1	0.009504857009494624	0.009504857009494624					
SLIT2_ROBO2	SLIT	SLIT2	ROBO2	other	q4q1	0	1	-0.0006010096719500284	-0.0006010096719500284					
EGF_EGFR	EGF	EGF	EGFR	other	q4q1	0	1	0.10925068870913174	0.10925068870913174					
BTC_EGFR	EGF	BTC	EGFR	other	q4q1	0	1	-0.04500225378703522	-0.04500225378703522					
BTC_ERBB4	EGF	BTC	ERBB4	other	q4q1	0	1	-0.02833346324515977	-0.02833346324515977					
SEMA3C_PLXND1	SEMA3	SEMA3C	PLXND1	other	q4q1	0	1	0.038783793655034746	0.038783793655034746					
LAMA3_DAG1	LAMININ	LAMA3	DAG1	other	q4q1	0	1	-0.014613947327619135	-0.014613947327619135					
LAMB3_DAG1	LAMININ	LAMB3	DAG1	other	q4q1	0	1	0.046863579008383435	0.046863579008383435					
CD99_CD99L2	CD99	CD99	CD99L2	other	q4q1	0	1	0.043609333123266106	0.043609333123266106					
CCL7_CCR1	CCL	CCL7	CCR1	other	q4q1	0	1	0.001979646008743379	0.001979646008743379					
THBS3_SDC4	THBS	THBS3	SDC4	other	q4q1	0	1	0.0009495887921091711	0.0009495887921091711					
SIGLEC1_SPN	SN	SIGLEC1	SPN	other	q4q1	0	1	0.005884061234681467	0.005884061234681467					
