interaction_name	pathway_name	ligand	receptor	lr_class	split	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
THBS3_CD47	THBS	THBS3	CD47	other	tertile	4	32	0.017227446623864152	0.012408647310433098	0.004986680037042801	0.0005509205658167934	4.656612873077393e-10	75.0676601890615	GSE131907+GSE205335+GSE207422+GSE325414
COL1A2_CD44	COLLAGEN	COL1A2	CD44	other	tertile	4	19	0.03367064914445529	0.03461791241743346	0.009958584079010565	0.0007220469305118946	0.002838134765625	0.0	GSE131907+GSE205335+GSE207422+GSE325414
APP_TNFRSF21	APP	APP	TNFRSF21	other	tertile	1	3	0.02426243532280877	0.017060860030786093	0.007201575292022678	0.0007542895747624705	0.25	0.0	GSE291670
APP_CD74	APP	APP	CD74	other	tertile	5	79	0.05585231562541159	0.035772340616928355	0.016637542304388245	0.0007879163770018916	3.6633311210021124e-11	88.05796175753177	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
CCL3_CCR5	CCL	CCL3	CCR5	recruit	tertile	2	8	0.015004425749453985	0.008118397794784548	0.004487787428941315	0.0008276135586242694	0.0234375	0.0	GSE131907+GSE207422
MDK_SDC1	MK	MDK	SDC1	other	tertile	1	14	0.03837254063529484	0.015028829556280973	0.011513725040976324	0.0008598751705203302	0.0023193359375	0.0	GSE325414
ICAM1_SPN	ICAM	ICAM1	SPN	other	tertile	4	68	0.08034599856045047	0.05977505525231462	0.02456576778391735	0.001073010809960689	2.3752223030743693e-09	78.47061139043812	GSE131907+GSE205335+GSE207422+GSE325414
TGFA_EGFR	EGF	TGFA	EGFR	other	tertile	1	3	0.02878510605776638	0.019994751116144828	0.008851618883359133	0.0011461235444864158	0.25	0.0	GSE291670
HLA-E_CD8B	MHC-I	HLA-E	CD8B	inhibitory	tertile	4	54	0.05279041906972761	0.04530411479386191	0.01658269618867819	0.0014552412525979102	4.243563108736077e-08	77.03045774941226	GSE131907+GSE205335+GSE207422+GSE325414
LPAR2_ADGRE5	ADGRE	LPAR2	ADGRE5	other	tertile	4	62	0.018246846521128478	0.011063636952378013	0.005822966766304215	0.0017267628518149876	4.81201317247777e-08	66.91801959368966	GSE131907+GSE205335+GSE207422+GSE325414
APP_SORL1	APP	APP	SORL1	other	tertile	5	61	0.04410478132048877	0.021935708297720916	0.014215018764932977	0.001917710990405025	8.003176186822843e-10	75.55210870735381	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
HLA-E_CD8A	MHC-I	HLA-E	CD8A	inhibitory	tertile	4	72	0.0558138900114399	0.03513435508567002	0.01805603309220584	0.0019938350437010695	6.948735005738736e-10	81.95528294332867	GSE131907+GSE205335+GSE207422+GSE325414
LAMC2_CD44	LAMININ	LAMC2	CD44	other	tertile	5	74	0.11207541268179977	0.09608171688484399	0.03652282799267638	0.002150355111446631	1.0756518188940852e-11	88.0481188065669	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
NECTIN2_TIGIT	NECTIN	NECTIN2	TIGIT	barrier|inhibitory	tertile	3	51	0.11696220405602051	0.08827264173095625	0.038189456239189686	0.002193621937679334	2.6464028636782697e-09	86.1199693390858	GSE205335+GSE207422+GSE325414
CD55_ADGRE5	ADGRE	CD55	ADGRE5	other	tertile	5	77	0.065974813615556	0.04980699190295648	0.02163521014576134	0.002292847095635249	3.691550181482336e-12	93.62934952800384	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
LAMB1_CD44	LAMININ	LAMB1	CD44	other	tertile	5	37	0.03996023103822616	0.02337177833558563	0.013609652199369288	0.0033229385269982416	0.031012726394692436	0.0	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
CXCL16_CXCR6	CXCL	CXCL16	CXCR6	recruit	tertile	4	37	0.02829809444878528	0.017575000694301967	0.009699419551424752	0.003528452269201018	8.769677434012979e-07	74.53539615885103	GSE131907+GSE205335+GSE207422+GSE325414
LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	inhibitory	tertile	4	32	0.011216143589829544	0.014050700769459499	0.00384778190163766	0.003557302059487665	0.0007500311345902854	7.1683313257686025	GSE131907+GSE205335+GSE207422+GSE325414
CD99_CD99	CD99	CD99	CD99	other	tertile	5	78	0.05272273667926449	0.03715347329473073	0.018168202096813548	0.003708788325399975	7.033423051206528e-09	83.17376684297429	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
THBS1_CD47	THBS	THBS1	CD47	other	tertile	5	55	0.020980201503635162	0.015173643012643446	0.007413910890960377	0.004657089676704075	5.380321065946456e-05	41.179250944584055	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
NECTIN2_CD226	NECTIN	NECTIN2	CD226	barrier|inhibitory	tertile	3	33	0.030976523822688673	0.027742395496769993	0.011023416866680652	0.004953141298383276	7.147900760173798e-08	83.59789290379551	GSE205335+GSE207422+GSE325414
JAG1_NOTCH1	NOTCH	JAG1	NOTCH1	other	tertile	2	16	0.009366658345933133	0.004256615044683363	0.0033600878950314815	0.005309629138538693	6.103515625e-05	0.0	GSE205335+GSE207422
LAMA5_CD44	LAMININ	LAMA5	CD44	other	tertile	5	81	0.09050045959430401	0.06502859909710584	0.032648509329552905	0.005571937096449374	1.2060084745584808e-10	88.95654880367397	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
LTA_TNFRSF1A	LT	LTA	TNFRSF1A	attack	tertile	1	2	-0.01916218363478324	-0.01916218363478324	0.0069997210627792085	0.006189609558207479	0.5	0.0	GSE205335
PPIA_BSG	CypA	PPIA	BSG	other	tertile	4	77	-0.005520654190159885	-0.007073511277416178	0.0020271318921237917	0.006461732491308951	0.0056097914788062215	0.0	GSE131907+GSE205335+GSE207422+GSE325414
HLA-E_KLRC1	MHC-I	HLA-E	KLRC1	inhibitory	tertile	3	15	0.03514059932785045	0.03657012535964206	0.012923773978902153	0.006546646866815679	6.103515625e-05	46.93151628527347	GSE131907+GSE205335+GSE207422
GDF15_TGFBR2	GDF	GDF15	TGFBR2	other	tertile	5	46	0.06209084084854793	0.05981505988285919	0.02289524934599457	0.006688806997254022	1.0587086762825493e-10	88.76575119807683	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4	other	tertile	4	51	0.004266788524253373	0.0014015698865732958	0.0015782184707759427	0.006860365196430531	0.7570747669212832	0.0	GSE131907+GSE205335+GSE207422+GSE325414
FN1_SDC4	FN1	FN1	SDC4	other	tertile	3	8	0.001927211405241812	0.001307429543565138	0.0007162847011707136	0.0071330881531354124	0.0390625	0.0	GSE207422+GSE291670+GSE325414
CEACAM5_CEACAM6	CEACAM	CEACAM5	CEACAM6	barrier	tertile	1	7	0.04242452196439411	0.03217413736062073	0.015880302650973618	0.007550891513131019	0.015625	0.0	GSE325414
ULBP2_KLRK1	MHC-I	ULBP2	KLRK1	recruit	tertile	1	9	0.01042489272201222	0.011891649640551881	0.003908813735333056	0.0076526633344835655	0.0546875	0.0	GSE205335
EFNA1_EPHA4	EPHA	EFNA1	EPHA4	other	tertile	2	4	0.009766160780380088	0.009827779729287361	0.003663615449150282	0.007682440846835275	0.125	56.146120654545214	GSE205335+GSE291670
HLA-F_CD8B	MHC-I	HLA-F	CD8B	inhibitory	tertile	4	52	0.040308471695862595	0.018080459698380402	0.015225847549307078	0.008112023278938651	5.742039605927044e-07	68.81606371862974	GSE131907+GSE205335+GSE207422+GSE325414
IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	other	tertile	4	51	0.0534368749363943	0.022329637767986958	0.020376742592311387	0.008730150578452224	6.766878445496859e-07	78.03193821826333	GSE131907+GSE205335+GSE207422+GSE325414
HLA-C_CD8B	MHC-I	HLA-C	CD8B	other	tertile	4	54	0.02653160505851553	0.02290731981412767	0.010244396975352668	0.009601357979175886	1.6546780609453026e-06	75.67271852985606	GSE131907+GSE205335+GSE207422+GSE325414
LPAR3_ADGRE5	ADGRE	LPAR3	ADGRE5	other	tertile	4	33	0.020719855451671126	0.020061121039900272	0.008059683933892692	0.010146317750545066	4.738103598356247e-07	84.21423327957547	GSE131907+GSE205335+GSE207422+GSE325414
HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4	other	tertile	4	52	0.008568114954985991	0.0021358236547189616	0.003393716398725125	0.011579717497622375	0.5061752754224703	0.0	GSE131907+GSE205335+GSE207422+GSE325414
CD48_CD244A	CD48	CD48	CD244	other	tertile	1	3	0.004522458314839425	0.0027072309284892097	0.0018152273863502155	0.01272406210478662	0.5	0.0	GSE131907
HLA-A_CD8B	MHC-I	HLA-A	CD8B	other	tertile	4	54	0.021218803954148692	0.015333738511975278	0.008547845245141862	0.013051642162913615	3.124927693517337e-06	81.08603058912924	GSE131907+GSE205335+GSE207422+GSE325414
COL1A1_SDC4	COLLAGEN	COL1A1	SDC4	other	tertile	2	7	0.007924539461540864	0.005132245355600366	0.0032220670778037495	0.01391468802341571	0.296875	0.0	GSE207422+GSE325414
COL6A3_CD44	COLLAGEN	COL6A3	CD44	other	tertile	1	2	0.028001139784262857	0.028001139784262857	0.011667708439992255	0.016400295049380172	0.5	0.0	GSE205335
HLA-B_CD8B	MHC-I	HLA-B	CD8B	other	tertile	4	54	0.023768286315509663	0.01651610991075559	0.010064204274511507	0.01819303818382037	1.1497441136525626e-05	79.3991357628072	GSE131907+GSE205335+GSE207422+GSE325414
LPAR1_ADGRE5	ADGRE	LPAR1	ADGRE5	other	tertile	5	38	0.007253435318669871	0.006286729411143971	0.003099627814475324	0.01927863929877149	0.0005988604132540363	36.32892717375714	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
CCL3L3_CCR1	CCL	CCL3L3	CCR1	other	tertile	1	2	0.005540880204108278	0.005540880204108278	0.0024258756106292903	0.022367163065150776	0.5	0.0	GSE131907
IGF2_IGF2R	IGF	IGF2	IGF2R	other	tertile	2	6	0.015247718786114526	0.007809591807464593	0.006801855130499485	0.024980766558154382	0.09375	0.0	GSE205335+GSE325414
PVR_TIGIT	PVR	PVR	TIGIT	barrier|inhibitory	tertile	4	48	0.03181209197417537	0.012130345396180416	0.014281284604893474	0.025911395975979835	7.187659463170348e-07	81.17264779777467	GSE131907+GSE205335+GSE207422+GSE325414
TNFSF10_TNFRSF10B	TRAIL	TNFSF10	TNFRSF10A	attack	tertile	1	9	0.023947070380027635	0.009202911350928607	0.011185564352951373	0.032282855585345084	0.02734375	0.0	GSE205335
F11R_F11R	JAM	F11R	F11R	barrier	tertile	2	8	0.018218836183223525	0.008232987873598647	0.00855677987852781	0.033240225347755184	0.0078125	0.0	GSE205335+GSE325414
CEACAM6_CEACAM6	CEACAM	CEACAM6	CEACAM6	barrier	tertile	2	8	0.03605505011942874	0.019823667781885962	0.016952634148269995	0.03343578342818055	0.0078125	0.0	GSE205335+GSE325414
CCL3_CCR1	CCL	CCL3	CCR1	recruit	tertile	2	4	0.011690670458319903	0.011437226419006508	0.005580553608024014	0.03618038149031602	0.125	85.3082902500229	GSE131907+GSE207422
CLDN3_CLDN3	CLDN	CLDN3	CLDN3	barrier	tertile	2	5	0.03499991048382633	0.031462878114491374	0.016863359708305686	0.03794017818452103	0.0625	50.14370450759165	GSE131907+GSE205335
DLL4_NOTCH1	NOTCH	DLL4	NOTCH1	other	tertile	1	3	0.0007919266950802813	0.0011851533048593873	0.000393226609779106	0.044017997165311816	0.25	0.0	GSE205335
HLA-C_CD8A	MHC-I	HLA-C	CD8A	other	tertile	4	72	0.0233838307430703	0.012861018887037223	0.011689962128211044	0.04546419115003623	7.881047710143192e-07	82.17811461963602	GSE131907+GSE205335+GSE207422+GSE325414
ANGPTL4_SDC1	ANGPTL	ANGPTL4	SDC1	other	tertile	1	10	0.00866454707263682	0.0009776660614399767	0.004432717520504586	0.05062077783495686	0.02734375	0.0	GSE325414
NTN1_UNC5C	Netrin	NTN1	UNC5C	other	tertile	1	2	0.043569785129688204	0.043569785129688204	0.02256225385272634	0.053471691440849	0.5	0.0	GSE291670
CXCL9_CXCR3	CXCL	CXCL9	CXCR3	recruit	tertile	1	5	0.029538992796098094	0.02184575424702234	0.01544711276724188	0.05584204916257085	0.1875	0.0	GSE207422
DLL3_NOTCH1	NOTCH	DLL3	NOTCH1	other	tertile	1	3	0.0019629978448090545	0.0020572324443241087	0.0010366346651199338	0.058274735203740775	0.25	0.0	GSE205335
FN1_CD44	FN1	FN1	CD44	other	tertile	5	58	0.052955949903705855	0.05253565144919776	0.02804103516624196	0.058956681697323564	0.00035278859026119933	86.10025004523017	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
LAMA3_CD44	LAMININ	LAMA3	CD44	other	tertile	5	52	0.05504729921718983	0.05376787621464223	0.029595875646383246	0.06289044749426559	0.0014354774063649854	82.42653945549404	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
CNTN1_NOTCH2	CNTN	CNTN1	NOTCH2	other	tertile	1	3	0.016663046845187858	0.025637504686478126	0.00897445784129027	0.06335113565342082	0.25	0.0	GSE291670
LAMB2_CD44	LAMININ	LAMB2	CD44	other	tertile	4	67	0.04873997886890266	0.042578148590877635	0.02625143942105323	0.06335964289385201	1.2274627846973689e-05	84.04617118291056	GSE131907+GSE205335+GSE207422+GSE325414
JAG2_NOTCH2	NOTCH	JAG2	NOTCH2	other	tertile	1	7	0.004447659665437501	0.0020052832049440544	0.0024074449115818975	0.06468041066537729	0.015625	0.0	GSE205335
HLA-F_KIR3DL2	MHC-I	HLA-F	KIR3DL2	inhibitory	tertile	1	4	0.0005767820904017429	0.0018437883067254695	0.0003216525862205977	0.07294359742855286	0.125	0.0	GSE205335
HLA-DRA_CD4	MHC-II	HLA-DRA	CD4	other	tertile	4	53	0.007519129160483932	0.0011127630776599238	0.004241157235526483	0.07624600170486616	0.8213993691789429	0.0	GSE131907+GSE205335+GSE207422+GSE325414
PECAM1_PECAM1	PECAM1	PECAM1	PECAM1	other	tertile	3	11	-0.00019392404477968194	-0.00019448529544306386	0.00010984687017328006	0.07749598214413977	0.1748046875	1.1772574337102528	GSE205335+GSE207422+GSE325414
NRG1_ERBB4	NRG	NRG1	ERBB4	other	tertile	1	4	0.033339238496845135	0.03886405008129533	0.01889824397724178	0.07770760657178458	0.25	0.0	GSE291670
PVR_CD226	PVR	PVR	CD226	barrier|inhibitory	tertile	4	26	0.007386594275809815	0.0053395589930601	0.004251082753075378	0.08228493330382639	0.00046509504318237305	74.82986375505568	GSE131907+GSE205335+GSE207422+GSE325414
COL6A1_SDC4	COLLAGEN	COL6A1	SDC4	other	tertile	2	7	0.009351074515446674	0.0058851638271127035	0.005396300975357524	0.08311922413121478	0.015625	0.0	GSE207422+GSE325414
MDK_SDC4	MK	MDK	SDC4	other	tertile	2	9	0.024093511330965864	0.00885335996023949	0.013967936966523174	0.0845426972331495	0.12890625	0.0	GSE207422+GSE325414
JAG1_NOTCH2	NOTCH	JAG1	NOTCH2	other	tertile	2	11	0.007899578179892277	0.004508227904848638	0.004597123595367211	0.08572839902673669	0.009765625	0.0	GSE205335+GSE291670
HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4	other	tertile	4	47	0.0034492877281669552	0.000427600332976142	0.0020286993999473965	0.08908469194284295	0.7097032588440584	0.0	GSE131907+GSE205335+GSE207422+GSE325414
HLA-B_CD8A	MHC-I	HLA-B	CD8A	other	tertile	4	72	0.01940931759670421	0.010920115352235804	0.01142823149860258	0.08943874169366728	6.455083717890637e-05	86.3852994869178	GSE131907+GSE205335+GSE207422+GSE325414
COL4A2_CD44	COLLAGEN	COL4A2	CD44	other	tertile	5	24	0.024277476816296942	0.0089914227750056	0.0143963875271768	0.09172668486378326	0.3457507008948919	0.0	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
SLIT2_ROBO1	SLIT	SLIT2	ROBO1	other	tertile	1	4	0.012109775817785436	0.0074061540228367185	0.007283416044713834	0.09638240265488476	0.125	0.0	GSE291670
CLEC2L_KLRB1	CLEC	CLEC2L	KLRB1	other	tertile	1	3	0.016665139558265134	0.02671559042712893	0.010050450868863796	0.09728750614497461	0.25	0.0	GSE205335
CDH1_CDH1	CDH	CDH1	CDH1	barrier|inhibitory	tertile	2	6	0.00513101256426893	0.0014972257654093206	0.0031710150214864677	0.10564151344712179	0.4375	0.0	GSE205335+GSE291670
PTPRM_PTPRM	PTPRM	PTPRM	PTPRM	other	tertile	1	6	0.023573710269507848	0.026394318594198996	0.014859901461089786	0.11264917113016057	0.15625	0.0	GSE291670
RAET1E_KLRK1	MHC-I	RAET1E	KLRK1	other	tertile	1	2	0.02109548372531823	0.02109548372531823	0.013342486970296882	0.11386069929665535	0.5	0.0	GSE205335
CXCL12_CXCR4	CXCL	CXCL12	CXCR4	other	tertile	2	4	0.13520302584413108	0.12316457192627328	0.08779247011201716	0.1235530739859339	0.125	94.90891764832439	GSE131907+GSE207422
CXCL13_CXCR3	CXCL	CXCL13	CXCR3	other	tertile	1	4	0.01926726573479552	0.02597284068187197	0.012890596863935169	0.13499902126421545	0.125	0.0	GSE207422
COL2A1_CD44	COLLAGEN	COL2A1	CD44	other	tertile	2	6	0.06783894675757417	0.032031149480761134	0.045512390836688024	0.136077067305561	0.3125	0.0	GSE131907+GSE205335
EFNB2_EPHA4	EPHB	EFNB2	EPHA4	other	tertile	2	4	0.005841956648872102	0.005016580294369911	0.0039691168153380444	0.1410605671486615	0.125	0.0	GSE205335+GSE291670
NRG3_ERBB4	NRG	NRG3	ERBB4	other	tertile	1	5	-0.04268580452597975	-0.044626549531102094	0.029368767697404513	0.14610103392303236	0.3125	0.0	GSE291670
SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	other	tertile	4	42	-0.025459234118604512	-0.006130971479713379	0.017758196350811745	0.1516690174059156	0.021020212092935253	58.21148922285575	GSE131907+GSE205335+GSE207422+GSE325414
Q9HDB5_CLSTN3	NRXN	NRXN3	CLSTN3	other	tertile	2	10	0.0017131640075814091	0.0014378935169454144	0.001195737450344292	0.15193618648594598	0.845703125	0.0	GSE205335+GSE207422
TGM2_ADGRG1	ADGRG	TGM2	ADGRG1	other	tertile	4	22	0.030065907201469014	0.013858235541722871	0.021458318256897185	0.16117501051641514	0.005275726318359375	74.80514777388318	GSE131907+GSE205335+GSE207422+GSE325414
HLA-A_CD8A	MHC-I	HLA-A	CD8A	other	tertile	4	72	0.015894347660092175	0.00946088355719743	0.011385674269071168	0.16271591331123714	9.614225328649817e-05	88.34784373879876	GSE131907+GSE205335+GSE207422+GSE325414
NECTIN3_TIGIT	NECTIN	NECTIN3	TIGIT	barrier	tertile	3	22	0.01701847415228426	0.017567727731024246	0.012336559500740623	0.16773589296430125	0.005275726318359375	70.43764217534246	GSE205335+GSE207422+GSE325414
COL9A1_CD44	COLLAGEN	COL9A1	CD44	other	tertile	1	3	0.022525910048548876	0.03889641401834919	0.01637050396980031	0.16881980664205942	0.25	0.0	GSE205335
COL9A2_SDC1	COLLAGEN	COL9A2	SDC1	other	tertile	1	9	0.02444894434460776	0.006071106139803261	0.017807585320281975	0.16976754055875554	0.02734375	0.0	GSE325414
PTN_NCL	PTN	PTN	NCL	other	tertile	4	19	0.02409325514012534	0.02426346392449354	0.017801167711846363	0.17590716569739484	0.22532272338867188	0.0	GSE131907+GSE205335+GSE207422+GSE325414
COL4A4_CD44	COLLAGEN	COL4A4	CD44	other	tertile	5	30	0.03376191929203552	0.023764938411368564	0.024952863629276487	0.1760467350788233	0.0020201820880174637	75.1661297810843	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
LCK_CD8A_CD8B1	LCK	LCK	CD8 receptor	other	tertile	3	14	0.008345666244235123	0.0016837695182347172	0.006226582431941154	0.18013855133329826	1.0	0.0	GSE131907+GSE205335+GSE207422
TNFSF9_TNFRSF9	CD137	TNFSF9	TNFRSF9	other	tertile	3	14	0.023948840968005557	0.00505874069095099	0.017946143126871116	0.18204528518627816	0.0001220703125	60.81121614806171	GSE205335+GSE207422+GSE325414
FLRT3_FLRT3	FLRT	FLRT3	FLRT3	other	tertile	1	3	-0.008722958312477741	-0.003211058360641273	0.006580212872193851	0.18496073686042913	0.25	0.0	GSE291670
PTPRC_MRC1	CD45	PTPRC	MRC1	other	tertile	1	2	-0.04407472030438491	-0.04407472030438491	0.03336854114216812	0.18655255618056144	0.5	0.0	GSE291670
Q9HDB5_CLSTN1	NRXN	NRXN3	CLSTN1	other	tertile	4	17	0.00834279133504725	0.0007279600338923056	0.0063216332930163925	0.18692823229491629	0.243499755859375	92.94056639199805	GSE205335+GSE207422+GSE291670+GSE325414
COL4A3_SDC4	COLLAGEN	COL4A3	SDC4	other	tertile	2	6	0.0013374241165840066	0.00012935036111474363	0.0010168694642118956	0.18843033872641313	1.0	0.0	GSE291670+GSE325414
COL1A1_SDC1	COLLAGEN	COL1A1	SDC1	other	tertile	1	12	0.016090771472315933	0.0006652033989318082	0.01263167082181061	0.20271889365250173	0.423828125	0.0	GSE325414
