cohort	endpoint	n	n_benefit	fit	pearson_TACSTD2_CLDN4	vif	a_CLDN4_on_TACSTD2	a_p	OR_perSD_unadj	OR_perSD_unadj_lo	OR_perSD_unadj_hi	OR_perSD_unadj_p	OR_perSD_adj	OR_perSD_adj_lo	OR_perSD_adj_hi	OR_perSD_adj_p	OR_CLDN4_perSD_given_TACSTD2	OR_CLDN4_p	diff_logOR	diff_logOR_lo	diff_logOR_hi	NIE	NIE_lo	NIE_hi	NDE	NDE_lo	NDE_hi	total_risk_diff	total_risk_diff_lo	total_risk_diff_hi	interaction_p	boot_failed	median_OR	median_OR_lo	median_OR_hi	median_fisher_p	median_zero_cell	median_a	median_b	median_c	median_d	median_adj_OR	median_adj_OR_lo	median_adj_OR_hi	median_adj_p	CD8A_OR	CD8A_OR_lo	CD8A_OR_hi	CD8A_p	CD8A_unstable	attenuation	proportion_mediated	note
IMvigor210	CR/PR vs SD/PD	298	68	mle	0.6071168619861763	1.5837592059265644	0.6071168619861765	2.1193304752504805e-31	1.055516484907347	0.7992301691680902	1.393985228399013	0.7033973485257351	0.9734514030239042	0.6893857758508375	1.3745680100226518	0.8785232622672067	1.1462769911457569	0.44281011465813647	0.08093758155502553	-0.1459349399452743	0.2887793638724764	0.014675642182459194	-0.026128089698746082	0.05200366359628917	-0.004692861195187415	-0.05771076588161352	0.08306303596264922	0.009982780987271778	-0.03615909845364215	0.08301139227558765	0.5005444992484067	0	1.357957957957958	0.7881136385819235	2.339827310817005	0.3339557972812859	False	38	111	30	119	1.2850544439300693	0.6948046825094487	2.3767325774203636	0.424068334384997	1.3473381687251045	1.0115143057768154	1.7946559238323394	0.04152651850195789	False	no unadjusted association to attenuate		mUC, atezolizumab, single arm. binaryResponse, not durable clinical benefit. Not NSCLC and not a treatment-by-biomarker interaction.
IMvigor210	TMB >= cohort median	272	139	mle	0.5604874944631275	1.4580367504774432	0.5604874944631272	6.68540094702983e-24	1.5248986622921412	1.1640858350579026	1.9975467961472952	0.002191883647482936	1.3034962306800695	0.9547075996878165	1.779709749825753	0.09526920002595331	1.3277149697223751	0.067507914816754	0.15687789419974718	-0.011474275622543635	0.3503792211119276	0.03637730984408112	-0.002545729558969184	0.08231270355867204	0.06236993361753003	-0.01388119700937088	0.13786611766090687	0.09874724346161114	0.04136468694468899	0.15918156087052432	0.5464045937968716	0	1.980564263322884	1.2225385922741727	3.2085979337918586	0.0075045680074258755	False	81	55	58	78	1.4645942904474456	0.8452490528402742	2.537756686509535	0.17366612387403335						point estimate shrinks; interval for the change includes 0		Binary TMB uses the within-cohort median. It is not the 10 mut/Mb cutoff.
IMvigor210	immune phenotype inflamed vs not	284	74	mle	0.55276452152	1.4399856108023454	0.5527645215200001	3.99927877935125e-24	0.8769886825048714	0.6800165622361696	1.1310153192629426	0.31184311939662845	1.0385754528083089	0.7561036866280438	1.4265754687512948	0.8152129160749365	0.7406061648943392	0.059933417287293234	-0.16911120874036845	-0.3951921570626346	0.005051344680666189	-0.030773648187880278	-0.06999640313034779	0.0007574606564840226	0.0072329267796126155	-0.04779627699622555	0.07740825796608017	-0.023540721408267667	-0.06636126490913602	0.030189057494870854	0.6323530566198994	0	0.6926406926406926	0.4061782377916014	1.1811344982690215	0.22359105793935286	False	32	110	42	100	0.8637239279579756	0.4763860618913672	1.5659967480267565	0.6294037196842163						no unadjusted association to attenuate		"IMvigor210 immune phenotype. Inflamed versus desert or excluded. {""desert"": 76, ""excluded"": 134, ""inflamed"": 74}"
GSE218989	GEO responder vs non-responder	355	168	mle	0.5940723367439155	1.5454086049291886	0.5940723367439156	3.058748671864278e-35	1.0375336046623438	0.8418063758773795	1.2787690989886726	0.7297537036379326	1.215564556616073	0.9328963935748724	1.583881341462857	0.14829443669924752	0.7662341704213248	0.0513183945264217	-0.15836226189042818	-0.3377666722228748	0.0026296391373033844	-0.03907540867866846	-0.07941745840707914	0.0006543511419518299	0.04820955562788464	-0.01682092712484092	0.11444733715164115	0.009134146949216177	-0.041501845479634	0.06434570534432474	0.8916164566089535	0	1.0829798515376459	0.7138570768504016	1.642969435858499	0.750156534920633	False	86	92	82	95	1.337140598235891	0.8283834789782478	2.1583542221966328	0.2343353205345129	1.4011699512591247	1.1283406785269583	1.7399684950422456	0.0022672387316077943	False	no unadjusted association to attenuate		Lung, PD-1/PD-L1 inhibitor, n deposited as responder/non-responder. Pre versus post is not in the sample fields.
GSE190265	PFS >= 6 (deposited units)	43	14	mle	0.47591546272472635	1.2928173472293463	0.47591546272472623	0.0012568120476375048	0.8597801797630746	0.4551714835989194	1.6240515589170794	0.6415179392688463	0.907081140623331	0.43873274203054974	1.8753927319544128	0.7924290879449895	0.8929735647176997	0.7670681688130355	-0.053555154910087444	-0.5269117529808897	0.30682983296842453	-0.011215236768396036	-0.11053170395227284	0.05158553157855562	-0.02089466226663775	-0.14423339180861855	0.16509048288795258	-0.032109899035033786	-0.14524574866658807	0.11883786143615405	0.4747119637940055	0	1.4285714285714286	0.39525382419498484	5.163305707888221	0.7469875049513863	False	8	14	6	15	1.6057225640825588	0.41890198049720767	6.155007789038262	0.48970754252795967	2.753253906746786	1.19730209123964	6.331240152740386	0.017134990423655933	False	no unadjusted association to attenuate		Dijon anti-PD-1 monotherapy, tumor at diagnosis. Benefit is time >= 6. Early censoring (time < 6, event 0) is excluded. Not RECIST ORR.
GSE135222	PFS >= 180 days	27	7	mle	0.7430522425817088	2.2327739906107085	0.743052242581709	9.011615426937453e-06	1.0484328327277195	0.4293428798540092	2.560218082841478	0.917303856548857	0.9597762432759742	0.25727943478971005	3.580427786270093	0.951263789214305	1.1284264644862818	0.8575402854254791	0.088351610570825	-1.5088947286628098	1.3872192821420988	0.017244971989788742	-0.22876278123972604	0.24126079570949985	-0.007794055719632369	-0.1700982955752873	0.2769915321002238	0.009450916270156375	-0.11267823189389127	0.2405554045145598	0.6093625911431978	12	0.6136363636363636	0.10803411837232843	3.48546915039488	0.6776167471819646	False	3	11	4	9	0.5247897788521588	0.08148420020021582	3.3798492383922096	0.4974767979061686	2.365725622972594	0.7962711407635095	7.028582899315774	0.12116362742857485	False	no unadjusted association to attenuate		NSCLC anti-PD-1/PD-L1. GEO pfs=1 is the progression event because those times are shorter. Benefit is PFS time >= 180 days. Not author-assigned DCB and not RECIST ORR.
GSE207422	pathologic MPR vs NMPR	24	9	mle	0.8923636932559225	4.909492548531809	0.8923636932559224	4.6701339029643145e-09	0.722958779828798	0.308539143437339	1.6940132506645558	0.4552441873739296	0.3064611176638548	0.04103370876943198	2.2888113079786603	0.24898265994969326	2.5738848021414764	0.3524145947699888	0.8582613196913548	-1.099773550984281	4.067771575446411	0.1406799045775657	-0.22378424971438704	0.35381781899657105	-0.21211669057467386	-0.4038228631852795	0.20637672248482253	-0.07143678599710813	-0.2263478099649348	0.12659651675016828	0.2669149418371546	9	0.3333333333333333	0.05918010771439117	1.8775077539119038	0.40032305828509895	False	3	9	6	6	0.18655835040864646	0.01858945985387422	1.8722447225889585	0.15358908849553113	2.860097031636156	0.9354574920060574	8.744550233738444	0.06533579392286082	False	no unadjusted association to attenuate		Pretreatment bulk only. Neoadjuvant anti-PD-1 plus chemotherapy, not ICI monotherapy. MPR includes pCR.
GSE166449	GEO title responder vs non-responder	22	7	mle	0.5766705072412949	1.4982370407792767	0.5766705072412952	0.004962618813038755	1.4348231975647756	0.5505971457185199	3.7390633501803134	0.46002162975417704	1.4682136626622317	0.44996824570159305	4.790674408295061	0.5244634725624135	0.9630312669781049	0.9478579054614986	-0.02300483202504572	-0.9291590208421971	0.978020152420108	-0.005070920468051465	-0.14706901539418538	0.14921396621048347	0.08588442092256453	-0.14903334337859514	0.2978968056299566	0.08081350045451306	-0.11779830260462534	0.2687802981835049	0.39142117154571665	14	3.75	0.5399147451110786	26.045778759212943	0.3614551083591332	False	5	6	2	9	4.234586911981515	0.4855998904286315	36.926957086619375	0.1914832618351432	2.1556418691480426	0.7588725355326008	6.123283753789825	0.1493122473792922	False	no unadjusted association to attenuate		Pretreatment advanced lung. Response is the sample title. Expression is already on a log scale (CLDN4 max about 3) and was not logged again.
GSE126044	GEO responder vs non-responder	16	5	mle	0.7202896193184964	2.0782119942083965	0.7202896193184966	0.0016490320444597344	0.4536128315690201	0.1405869492324023	1.4636109687814451	0.18595245481572953	0.8018896996324105	0.14457637016438993	4.447663817022149	0.8005845101327091	0.45469233071951903	0.36712691489716454	-0.5697270264728351	-2.1743143198019528	0.9716823180334793	-0.08325785859809845	-0.27876266063603045	0.09505342494696449	-0.03742159325612896	-0.250921368407431	0.2950926492141039	-0.12067945185422743	-0.22559532350069092	0.19348213286185673	0.37328957554957154	154	0.5555555555555556	0.06490315194177332	4.755423520656354	1.0	False	2	6	3	5	1.8945210959784373	0.09468938376799921	37.90509601267815	0.6759538093172296					True	no unadjusted association to attenuate		Pretreatment anti-PD-1 NSCLC. Counts converted to log2(CPM+1). FFPE samples were kept.
