dataset	stratum	n	CLDN4_CD8A_rho	CLDN4_CD8A_p	CLDN4_CD8A_rho_adj	CLDN4_CD8A_p_adj	CLDN4_CD8A_verdict	CLDN4_CD274_rho	CLDN4_CD274_p	CLDN4_CD274_rho_adj	CLDN4_CD274_p_adj	CLDN4_CD274_verdict
GSE8894	all	138	-0.3183847082917607	0.00014141776456880133	-0.18323621171389204	0.03209268195209136	HOLDS	-0.19440899200664857	0.02232100622584469	-0.10041810232314509	0.2429890791657816	NO_EVIDENCE
GSE8894	ADC	63	-0.24054339477726575	0.05756354922782405	-0.1808189117778091	0.15960019675734038	NO_EVIDENCE	-0.04281874039938557	0.7389755077794345	0.026128747985471174	0.8402408878526687	NO_EVIDENCE
GSE8894	SCC	75	-0.1611664295874822	0.16717189143273417	-0.11593078772523335	0.3253035687687744	NO_EVIDENCE	0.004523470839260312	0.969275779274714	-0.02599392586271728	0.8259969654047751	NO_EVIDENCE
