source,doi,marker,method,cohort,n,n_overexpressed_product12,pct_overexpressed,n_intensity3,pct_intensity3,n_proportion4,pct_proportion4,patient_level_ipd,ici_annotated
Hashimoto 2025 Sci Rep 15:35427,10.1038/s41598-025-19362-3,TROP2,IHC; intensity 0-3 x proportion 1-4; overexpression = product 12,"advanced NSCLC, nivolumab + ipilimumab",110,46,41.8,64,58.1,68,61.8,no (aggregated Table 2 + Suppl Table A1),yes (Nivo-Ipi)
