dataset	contrast	role	histology	platform	n_Cldn4high	n_Cldn4low	honest_n	Cldn4_logFC_deposited	IFNg_NES	IFNg_FDR	IFNa_NES	IFNa_FDR	MHC_NES	MHC_FDR	TJ_NES	TJ_FDR	IFN_compact_mean_logFC_high_minus_low	MHC_compact_mean_logFC_high_minus_low	TJ_compact_mean_logFC_high_minus_low	verdict	ICI
GSE50927	naive_KO_vs_WT	primary	mouse whole lung VILI / epithelium (not tumour)	GPL13112 Illumina HiSeq 2000	1	1	1 vs 1 GSM (design says duplicates; no processed count matrix)	-6.061296179	1.5081012020314446	0.004995004995004995	1.5873141030188271	0.00999000999000999	1.4232382571581819	0.04995004995004995	-0.9634539244982822	0.2827172827172827	-0.7970525930000001	-0.43173451088235293	0.04854670549999999	SUPPORTS (IFN/MHC up after Cldn4 loss; Cldn4-high is IFN-low)	no
GSE50927	VILI_WT_vs_naive_WT	companion_induction	mouse whole lung VILI / epithelium (not tumour)	GPL13112 Illumina HiSeq 2000	1	1	1 vs 1 GSM (design says duplicates; no processed count matrix)	3.958568579	-0.8984044664632227	0.2757242757242757	-1.5679581893826144	0.00999000999000999	-1.5797987070236001	0.023310023310023312	1.246719538872476	0.04995004995004995				COMPANION (not a Cldn4-high vs low split)	no
GSE50927	VILI_KOhigh_vs_WT	companion_injury	mouse whole lung VILI / epithelium (not tumour)	GPL13112 Illumina HiSeq 2000	1	1	1 vs 1 GSM (design says duplicates; no processed count matrix)	-10.16213953	1.6794533354482322	0.004995004995004995	1.2186092846394962	0.09615384615384616	1.283783120424039	0.09615384615384616	-0.7723070894113222	0.3996003996003996	-0.32163329217391307	-0.3348331105294117	-0.1550499057	SUPPORTS (IFN/MHC up after Cldn4 loss; Cldn4-high is IFN-low)	no
GSE50927	VILI_KOlow_vs_WT	companion_injury	mouse whole lung VILI / epithelium (not tumour)	GPL13112 Illumina HiSeq 2000	1	1	1 vs 1 GSM (design says duplicates; no processed count matrix)	-12.69283342	1.1037106099585574	0.24725274725274723	0.6118890792412855	0.48351648351648346	0.6641964840561272	0.48351648351648346	-0.9217716783053114	0.48351648351648346	0.04593792339130435	0.02172255252941177	-0.0201350748	DIRECTION SUPPORTS (NES>0, FDR≥0.05; n=1 vs 1)	no
