nhood	n_samples_present	n_samples_A	n_samples_B	n_cells	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR
97	3	1	2	31	0.0007389162561576355	0.0002653829426673265				False		
98	1	1	0	31	0.0008483853311439518	0.0				False		
99	1	1	0	31	0.0008483853311439518	0.0				False		
100	1	1	0	31	0.0008483853311439518	0.0				False		
101	1	1	0	31	0.0008483853311439518	0.0				False		
102	6	1	5	31	0.0003557744937055282	0.0010835335416713222				False		
103	1	1	0	31	0.0008483853311439518	0.0				False		
104	1	1	0	31	0.0008483853311439518	0.0				False		
105	1	1	0	31	0.0008483853311439518	0.0				False		
106	3	1	2	31	0.0007115489874110563	0.00012700956469402405				False		
107	1	1	0	31	0.0008483853311439518	0.0				False		
108	1	1	0	31	0.0008483853311439518	0.0				False		
109	3	1	2	31	0.0006841817186644773	0.00014102967861909688				False		
110	1	1	0	31	0.0008483853311439518	0.0				False		
111	3	1	2	31	0.0006568144499178981	0.0002390486045500217				False		
112	2	1	1	31	0.0003831417624521073	0.00021505376344086021				False		
113	1	1	0	31	0.0008483853311439518	0.0				False		
114	1	1	0	31	0.0008483853311439518	0.0				False		
115	1	1	0	31	0.0008483853311439518	0.0				False		
116	1	1	0	31	0.0008483853311439518	0.0				False		
117	2	1	1	31	0.0008210180623973727	8.368200836820083e-05				False		
118	1	1	0	31	0.0008483853311439518	0.0				False		
119	1	1	0	31	0.0008483853311439518	0.0				False		
120	1	1	0	31	0.0007389162561576355	0.0				False		
121	1	1	0	31	0.0008483853311439518	0.0				False		
122	1	1	0	31	0.0008483853311439518	0.0				False		
123	1	1	0	31	0.0008483853311439518	0.0				False		
124	1	1	0	31	0.0008483853311439518	0.0				False		
125	1	1	0	31	0.0008483853311439518	0.0				False		
126	2	1	1	31	0.0007389162561576355	5.7347670250896056e-05				False		
127	2	1	1	31	0.0008210180623973727	1.4336917562724014e-05				False		
128	1	1	0	31	0.0008483853311439518	0.0				False		
129	1	1	0	31	0.0008483853311439518	0.0				False		
130	1	1	0	31	0.0008483853311439518	0.0				False		
131	1	1	0	31	0.0008483853311439518	0.0				False		
132	1	1	0	31	0.0008483853311439518	0.0				False		
133	1	1	0	31	0.0008483853311439518	0.0				False		
134	1	1	0	31	0.0008483853311439518	0.0				False		
135	1	1	0	31	0.0008483853311439518	0.0				False		
136	1	1	0	31	0.0008483853311439518	0.0				False		
137	1	1	0	31	0.0008483853311439518	0.0				False		
138	1	1	0	31	0.0008483853311439518	0.0				False		
139	2	1	1	31	0.00060207991242474	0.00012903225806451613				False		
140	1	1	0	31	0.0008483853311439518	0.0				False		
141	1	1	0	31	0.0008483853311439518	0.0				False		
142	1	1	0	31	0.0008483853311439518	0.0				False		
143	1	1	0	31	0.0008483853311439518	0.0				False		
144	1	1	0	31	0.0008483853311439518	0.0				False		
145	1	1	0	31	0.0008483853311439518	0.0				False		
146	1	1	0	31	0.0008483853311439518	0.0				False		
147	1	1	0	31	0.0008483853311439518	0.0				False		
148	1	1	0	31	0.0008483853311439518	0.0				False		
149	1	1	0	31	0.0008483853311439518	0.0				False		
150	1	1	0	31	0.0008483853311439518	0.0				False		
151	1	1	0	31	0.0008483853311439518	0.0				False		
152	4	1	3	31	0.0004652435686918446	0.00013599013322384868				False		
153	1	1	0	31	0.0008483853311439518	0.0				False		
154	1	1	0	31	0.0008483853311439518	0.0				False		
155	1	1	0	31	0.0008483853311439518	0.0				False		
156	1	1	0	31	0.0008483853311439518	0.0				False		
157	1	1	0	31	0.0008483853311439518	0.0				False		
158	1	1	0	31	0.0008483853311439518	0.0				False		
159	1	1	0	31	0.0008483853311439518	0.0				False		
160	1	1	0	31	0.0008483853311439518	0.0				False		
161	1	1	0	31	0.0008483853311439518	0.0				False		
162	1	1	0	31	0.0008483853311439518	0.0				False		
163	1	1	0	31	0.0008483853311439518	0.0				False		
164	1	1	0	31	0.0008483853311439518	0.0				False		
165	1	1	0	31	0.0008483853311439518	0.0				False		
166	1	1	0	31	0.0008483853311439518	0.0				False		
167	1	1	0	31	0.0008483853311439518	0.0				False		
168	3	2	1	31	0.0009370485522266189	8.368200836820083e-05				False		
169	1	1	0	31	0.0008483853311439518	0.0				False		
170	1	1	0	31	0.0008483853311439518	0.0				False		
171	1	1	0	31	0.0008483853311439518	0.0				False		
172	1	1	0	31	0.0008483853311439518	0.0				False		
173	1	1	0	31	0.0008483853311439518	0.0				False		
174	1	1	0	31	0.0008483853311439518	0.0				False		
175	1	1	0	31	0.0008483853311439518	0.0				False		
176	1	1	0	31	0.0008483853311439518	0.0				False		
177	1	1	0	31	0.0008483853311439518	0.0				False		
178	1	1	0	31	0.0008483853311439518	0.0				False		
179	1	1	0	31	0.0008483853311439518	0.0				False		
180	1	1	0	31	0.0008483853311439518	0.0				False		
181	1	1	0	31	0.0008483853311439518	0.0				False		
182	1	1	0	31	0.0008483853311439518	0.0				False		
183	1	1	0	31	0.0007936507936507938	0.0				False		
184	1	1	0	31	0.0008483853311439518	0.0				False		
185	1	1	0	31	0.0008483853311439518	0.0				False		
186	1	1	0	31	0.0008483853311439518	0.0				False		
187	1	1	0	31	0.0008483853311439518	0.0				False		
188	1	1	0	31	0.0008483853311439518	0.0				False		
189	1	1	0	31	0.0008483853311439518	0.0				False		
190	1	1	0	31	0.0008483853311439518	0.0				False		
191	1	1	0	31	0.0008483853311439518	0.0				False		
192	1	1	0	31	0.0008483853311439518	0.0				False		
193	1	1	0	31	0.0008483853311439518	0.0				False		
194	2	1	1	31	0.0004652435686918446	0.00014336917562724014				False		
195	2	1	1	31	0.0008210180623973727	1.4336917562724014e-05				False		
196	1	1	0	31	0.0008483853311439518	0.0				False		
197	1	1	0	31	0.0008483853311439518	0.0				False		
198	1	1	0	31	0.0008483853311439518	0.0				False		
199	2	1	1	31	0.0008210180623973727	1.4336917562724014e-05				False		
200	1	1	0	31	0.0008483853311439518	0.0				False		
201	1	1	0	31	0.0008483853311439518	0.0				False		
202	1	1	0	31	0.0008483853311439518	0.0				False		
203	1	1	0	31	0.0008483853311439518	0.0				False		
204	1	1	0	31	0.0008483853311439518	0.0				False		
205	1	1	0	31	0.0008483853311439518	0.0				False		
206	1	1	0	31	0.0008483853311439518	0.0				False		
207	1	1	0	31	0.0008483853311439518	0.0				False		
208	1	1	0	31	0.0008483853311439518	0.0				False		
209	1	1	0	31	0.0008483853311439518	0.0				False		
210	1	1	0	31	0.0008483853311439518	0.0				False		
211	1	1	0	31	0.0008483853311439518	0.0				False		
212	1	1	0	31	0.0008483853311439518	0.0				False		
213	1	1	0	31	0.0008483853311439518	0.0				False		
214	1	1	0	31	0.0008483853311439518	0.0				False		
215	1	1	0	31	0.0008483853311439518	0.0				False		
216	1	1	0	31	0.0008483853311439518	0.0				False		
217	4	1	3	31	0.00060207991242474	0.00018447373590310223				False		
218	1	1	0	31	0.0008483853311439518	0.0				False		
219	1	1	0	31	0.0008483853311439518	0.0				False		
220	1	1	0	31	0.0008483853311439518	0.0				False		
221	1	1	0	31	0.0008483853311439518	0.0				False		
222	1	1	0	31	0.0008483853311439518	0.0				False		
223	1	1	0	31	0.0008483853311439518	0.0				False		
224	3	1	2	31	0.0004652435686918446	0.0002963962748009178				False		
225	1	1	0	31	0.0008483853311439518	0.0				False		
226	1	1	0	31	0.0008483853311439518	0.0				False		
227	1	1	0	31	0.0008483853311439518	0.0				False		
228	1	1	0	31	0.0008483853311439518	0.0				False		
229	1	1	0	31	0.0008483853311439518	0.0				False		
230	1	1	0	31	0.0008483853311439518	0.0				False		
231	1	1	0	31	0.0008483853311439518	0.0				False		
232	1	1	0	31	0.0008483853311439518	0.0				False		
233	1	1	0	31	0.0008483853311439518	0.0				False		
234	1	1	0	31	0.0008483853311439518	0.0				False		
235	1	1	0	31	0.0008483853311439518	0.0				False		
236	1	1	0	31	0.0008483853311439518	0.0				False		
237	1	1	0	31	0.0008483853311439518	0.0				False		
238	3	2	1	31	0.0012238440693782694	8.368200836820083e-05				False		
239	1	1	0	31	0.0008483853311439518	0.0				False		
240	1	1	0	31	0.0008483853311439518	0.0				False		
241	1	1	0	31	0.0008483853311439518	0.0				False		
242	1	1	0	31	0.0008483853311439518	0.0				False		
243	1	1	0	31	0.0008483853311439518	0.0				False		
244	1	1	0	31	0.0008483853311439518	0.0				False		
245	1	1	0	31	0.0008483853311439518	0.0				False		
246	1	1	0	31	0.0008483853311439518	0.0				False		
247	1	1	0	31	0.0008483853311439518	0.0				False		
248	2	1	1	31	0.0007936507936507938	3.271180896303566e-05				False		
249	1	1	0	31	0.0008483853311439518	0.0				False		
250	1	1	0	31	0.0008483853311439518	0.0				False		
251	1	1	0	31	0.0008483853311439518	0.0				False		
252	1	1	0	31	0.0008483853311439518	0.0				False		
253	1	1	0	31	0.0008483853311439518	0.0				False		
254	1	1	0	31	0.0008483853311439518	0.0				False		
255	1	1	0	31	0.0008483853311439518	0.0				False		
256	1	1	0	31	0.0008483853311439518	0.0				False		
257	1	1	0	31	0.0008483853311439518	0.0				False		
258	1	1	0	31	0.0008483853311439518	0.0				False		
259	1	1	0	31	0.0008483853311439518	0.0				False		
260	1	1	0	31	0.0008483853311439518	0.0				False		
261	1	1	0	31	0.0008483853311439518	0.0				False		
262	1	1	0	31	0.0008483853311439518	0.0				False		
263	1	1	0	31	0.0008483853311439518	0.0				False		
264	1	1	0	31	0.0008483853311439518	0.0				False		
265	1	1	0	31	0.0008483853311439518	0.0				False		
266	3	1	2	31	0.0004926108374384237	0.0010460952487838754				False		
267	1	1	0	31	0.0008483853311439518	0.0				False		
268	1	1	0	31	0.0008483853311439518	0.0				False		
269	1	1	0	31	0.0008483853311439518	0.0				False		
270	1	1	0	31	0.0008483853311439518	0.0				False		
271	1	1	0	31	0.0008483853311439518	0.0				False		
272	1	1	0	31	0.0008483853311439518	0.0				False		
273	1	1	0	31	0.0008483853311439518	0.0				False		
274	1	1	0	31	0.0008483853311439518	0.0				False		
275	1	1	0	31	0.0008483853311439518	0.0				False		
276	1	1	0	31	0.0008483853311439518	0.0				False		
277	1	1	0	31	0.0008483853311439518	0.0				False		
278	1	1	0	31	0.0008483853311439518	0.0				False		
279	1	1	0	31	0.0008483853311439518	0.0				False		
280	1	1	0	31	0.0008483853311439518	0.0				False		
281	1	1	0	31	0.0008483853311439518	0.0				False		
282	1	1	0	31	0.0008483853311439518	0.0				False		
283	1	1	0	31	0.0008483853311439518	0.0				False		
284	1	1	0	31	0.0008483853311439518	0.0				False		
285	1	1	0	31	0.0008483853311439518	0.0				False		
286	1	1	0	31	0.0008483853311439518	0.0				False		
287	1	1	0	31	0.0008483853311439518	0.0				False		
288	1	1	0	31	0.0008483853311439518	0.0				False		
289	1	1	0	31	0.0008210180623973727	0.0				False		
290	1	1	0	31	0.0008483853311439518	0.0				False		
291	1	1	0	31	0.0008483853311439518	0.0				False		
292	1	1	0	31	0.0008483853311439518	0.0				False		
293	1	1	0	31	0.0008483853311439518	0.0				False		
294	1	1	0	31	0.0008483853311439518	0.0				False		
295	1	1	0	31	0.0008483853311439518	0.0				False		
296	1	1	0	31	0.0008483853311439518	0.0				False		
297	1	1	0	31	0.0008483853311439518	0.0				False		
298	2	1	1	31	0.0007936507936507938	0.00016736401673640166				False		
299	5	1	4	31	0.0004926108374384237	0.00075600019502637				False		
300	1	1	0	31	0.0008483853311439518	0.0				False		
301	1	1	0	31	0.0008483853311439518	0.0				False		
302	1	1	0	31	0.0008483853311439518	0.0				False		
303	1	1	0	31	0.0008483853311439518	0.0				False		
304	1	1	0	31	0.0008483853311439518	0.0				False		
305	1	1	0	31	0.0008483853311439518	0.0				False		
306	1	1	0	31	0.0008483853311439518	0.0				False		
307	1	1	0	31	0.0008483853311439518	0.0				False		
308	1	1	0	31	0.0008483853311439518	0.0				False		
309	1	1	0	31	0.0008483853311439518	0.0				False		
310	1	1	0	31	0.0008483853311439518	0.0				False		
311	1	1	0	31	0.0008483853311439518	0.0				False		
312	1	1	0	31	0.0008483853311439518	0.0				False		
313	1	1	0	31	0.0008483853311439518	0.0				False		
314	1	1	0	31	0.0008483853311439518	0.0				False		
315	1	1	0	31	0.0008483853311439518	0.0				False		
316	3	1	2	31	0.0005747126436781609	0.00015952107097759065				False		
317	1	1	0	31	0.0008483853311439518	0.0				False		
318	1	1	0	31	0.0008483853311439518	0.0				False		
319	1	1	0	31	0.0008483853311439518	0.0				False		
320	1	1	0	31	0.0008483853311439518	0.0				False		
321	1	1	0	31	0.0008483853311439518	0.0				False		
322	1	1	0	31	0.0008483853311439518	0.0				False		
323	1	1	0	31	0.0008483853311439518	0.0				False		
324	1	1	0	31	0.0008483853311439518	0.0				False		
325	3	2	1	31	0.0005288427214963947	6.215040397762585e-05				False		
326	1	1	0	31	0.0008483853311439518	0.0				False		
327	2	1	1	31	0.0008210180623973727	1.4336917562724014e-05				False		
328	1	1	0	31	0.0008483853311439518	0.0				False		
329	1	1	0	31	0.0008483853311439518	0.0				False		
330	1	1	0	31	0.0008483853311439518	0.0				False		
331	1	1	0	31	0.0008483853311439518	0.0				False		
332	1	1	0	31	0.0008483853311439518	0.0				False		
333	1	1	0	31	0.0008483853311439518	0.0				False		
334	1	1	0	31	0.0008483853311439518	0.0				False		
335	1	1	0	31	0.0008483853311439518	0.0				False		
336	1	1	0	31	0.0008483853311439518	0.0				False		
337	1	1	0	31	0.0008483853311439518	0.0				False		
338	1	1	0	31	0.0008210180623973727	0.0				False		
339	1	1	0	31	0.0008483853311439518	0.0				False		
340	1	1	0	31	0.0008483853311439518	0.0				False		
341	1	1	0	31	0.0008483853311439518	0.0				False		
342	1	1	0	31	0.0008483853311439518	0.0				False		
343	1	1	0	31	0.0008483853311439518	0.0				False		
344	2	1	1	31	0.0006294471811713192	7.168458781362007e-05				False		
345	1	1	0	31	0.0008483853311439518	0.0				False		
346	1	1	0	31	0.0008483853311439518	0.0				False		
347	1	1	0	31	0.0008483853311439518	0.0				False		
348	1	1	0	31	0.0008483853311439518	0.0				False		
349	1	1	0	31	0.0008483853311439518	0.0				False		
350	1	1	0	31	0.0008483853311439518	0.0				False		
351	1	1	0	31	0.0008483853311439518	0.0				False		
352	1	1	0	31	0.0008483853311439518	0.0				False		
353	3	1	2	31	0.00041050903119868636	0.0001657820408651394				False		
354	1	1	0	31	0.0008483853311439518	0.0				False		
355	1	1	0	31	0.0008483853311439518	0.0				False		
356	1	1	0	31	0.0008483853311439518	0.0				False		
357	1	1	0	31	0.0008483853311439518	0.0				False		
358	1	1	0	31	0.0008483853311439518	0.0				False		
359	1	1	0	31	0.0008483853311439518	0.0				False		
360	1	1	0	31	0.0008483853311439518	0.0				False		
361	1	1	0	31	0.0008483853311439518	0.0				False		
362	1	1	0	31	0.0008483853311439518	0.0				False		
363	1	1	0	31	0.0008483853311439518	0.0				False		
364	1	1	0	31	0.0008483853311439518	0.0				False		
365	1	1	0	31	0.0008483853311439518	0.0				False		
366	1	1	0	31	0.0008483853311439518	0.0				False		
367	1	1	0	31	0.0008483853311439518	0.0				False		
368	1	1	0	31	0.0008483853311439518	0.0				False		
369	1	1	0	31	0.0008483853311439518	0.0				False		
370	1	1	0	31	0.0008483853311439518	0.0				False		
371	1	1	0	31	0.0008483853311439518	0.0				False		
372	1	1	0	31	0.0008483853311439518	0.0				False		
373	1	1	0	31	0.0008483853311439518	0.0				False		
374	1	1	0	31	0.0008483853311439518	0.0				False		
375	1	1	0	31	0.0008483853311439518	0.0				False		
376	1	1	0	31	0.0008483853311439518	0.0				False		
377	1	1	0	31	0.0008483853311439518	0.0				False		
378	1	1	0	31	0.0008483853311439518	0.0				False		
379	1	1	0	31	0.0008483853311439518	0.0				False		
380	1	1	0	31	0.0008483853311439518	0.0				False		
381	1	1	0	31	0.0008483853311439518	0.0				False		
382	1	1	0	31	0.0008483853311439518	0.0				False		
383	1	1	0	31	0.0008483853311439518	0.0				False		
384	2	1	1	31	0.0007115489874110563	7.168458781362007e-05				False		
385	1	1	0	31	0.0008483853311439518	0.0				False		
386	1	1	0	31	0.0008483853311439518	0.0				False		
387	1	1	0	31	0.0008483853311439518	0.0				False		
388	1	1	0	31	0.0008483853311439518	0.0				False		
389	1	1	0	31	0.0008483853311439518	0.0				False		
390	1	1	0	31	0.0008483853311439518	0.0				False		
391	1	1	0	31	0.0008483853311439518	0.0				False		
392	1	1	0	31	0.0008483853311439518	0.0				False		
393	1	1	0	31	0.0008483853311439518	0.0				False		
394	1	1	0	31	0.0008483853311439518	0.0				False		
395	1	1	0	31	0.0008483853311439518	0.0				False		
396	1	1	0	31	0.0008483853311439518	0.0				False		
397	1	1	0	31	0.0008483853311439518	0.0				False		
398	3	1	2	31	0.0007662835249042146	0.00018170093429912567				False		
399	1	1	0	31	0.0008483853311439518	0.0				False		
400	1	1	0	31	0.0008483853311439518	0.0				False		
401	1	1	0	31	0.0008483853311439518	0.0				False		
402	4	2	2	31	0.000334487009526973	0.00014146298321493018	-1.2414667418746514	-0.6157163079763336	0.559901600762026	True	0.8865108678732079	0.8632639913344392
403	1	1	0	31	0.0008483853311439518	0.0				False		
404	1	1	0	31	0.0008483853311439518	0.0				False		
405	1	1	0	31	0.0008483853311439518	0.0				False		
406	1	1	0	31	0.0008483853311439518	0.0				False		
407	1	1	0	31	0.0008483853311439518	0.0				False		
408	1	1	0	31	0.0008483853311439518	0.0				False		
409	3	1	2	31	0.0007389162561576355	6.138564408848369e-05				False		
410	1	1	0	31	0.0008483853311439518	0.0				False		
411	1	1	0	31	0.0008483853311439518	0.0				False		
412	1	1	0	31	0.0008483853311439518	0.0				False		
413	1	1	0	31	0.0008483853311439518	0.0				False		
414	1	1	0	31	0.0008483853311439518	0.0				False		
415	1	1	0	31	0.0008483853311439518	0.0				False		
416	1	1	0	31	0.0008483853311439518	0.0				False		
417	1	1	0	31	0.0008483853311439518	0.0				False		
418	1	1	0	31	0.0008483853311439518	0.0				False		
419	1	1	0	31	0.0008483853311439518	0.0				False		
420	1	1	0	31	0.0008483853311439518	0.0				False		
421	1	1	0	31	0.0008483853311439518	0.0				False		
422	1	1	0	31	0.0008483853311439518	0.0				False		
423	1	1	0	31	0.0008483853311439518	0.0				False		
424	1	1	0	31	0.0008483853311439518	0.0				False		
425	1	1	0	31	0.0008483853311439518	0.0				False		
426	1	1	0	31	0.0008483853311439518	0.0				False		
427	1	1	0	31	0.0008483853311439518	0.0				False		
428	1	1	0	31	0.0008483853311439518	0.0				False		
429	1	0	1	31	0.0	0.0004947334822853495				False		
430	1	0	1	31	0.0	0.0004628151931056495				False		
431	1	0	1	31	0.0	0.0004947334822853495				False		
432	1	0	1	31	0.0	0.0004947334822853495				False		
433	1	0	1	31	0.0	0.0004947334822853495				False		
434	1	0	1	31	0.0	0.0004947334822853495				False		
435	1	0	1	31	0.0	0.0004947334822853495				False		
436	1	0	1	31	0.0	0.0004947334822853495				False		
437	1	0	1	31	0.0	0.00036706032556654963				False		
438	2	1	1	31	0.0008538251366120218	0.0004149377593360996				False		
439	1	0	1	31	0.0	0.0004947334822853495				False		
440	1	0	1	31	0.0	0.0004947334822853495				False		
441	1	0	1	31	0.0	0.0004947334822853495				False		
442	1	0	1	31	0.0	0.0004947334822853495				False		
443	1	0	1	31	0.0	0.0004947334822853495				False		
444	1	0	1	31	0.0	0.0004947334822853495				False		
445	2	1	1	31	0.0004347826086956522	0.00027130545802744974				False		
446	1	0	1	31	0.0	0.0004947334822853495				False		
447	6	4	2	31	0.0003402750015574995	0.0004013591740962567	0.23818625497125545	0.17401778300910975	0.8645179969727321	True	0.9662259966165829	0.9547874977095347
448	4	3	1	31	0.0002617314488735336	0.0004308969039259496				False		
449	1	0	1	31	0.0	0.0004947334822853495				False		
450	1	0	1	31	0.0	0.0004947334822853495				False		
451	1	0	1	31	0.0	0.0004947334822853495				False		
452	1	0	1	31	0.0	0.0004947334822853495				False		
453	1	0	1	31	0.0	0.0004947334822853495				False		
454	1	0	1	31	0.0	0.0004947334822853495				False		
455	1	0	1	31	0.0	0.0004947334822853495				False		
456	1	0	1	31	0.0	0.0004947334822853495				False		
457	1	0	1	31	0.0	0.0004947334822853495				False		
458	1	0	1	31	0.0	0.0004947334822853495				False		
459	1	0	1	31	0.0	0.0004947334822853495				False		
460	1	0	1	31	0.0	0.0004947334822853495				False		
461	1	0	1	31	0.0	0.0004947334822853495				False		
462	1	0	1	31	0.0	0.0004947334822853495				False		
463	2	1	1	31	0.00017076502732240437	0.00047877433769549956				False		
464	3	1	2	31	0.0004347826086956522	0.0003015375728253756				False		
465	1	0	1	31	0.0	0.0004947334822853495				False		
466	1	0	1	31	0.0	0.0004947334822853495				False		
467	3	2	1	31	0.0012315870753148016	0.00036706032556654963				False		
468	3	1	2	31	0.0010245901639344263	0.00040989012865453624				False		
469	1	0	1	31	0.0	0.0004947334822853495				False		
470	1	0	1	31	0.0	0.0004947334822853495				False		
471	3	2	1	31	9.983103686252112e-05	0.00044685604851579954				False		
472	2	1	1	31	0.00017076502732240437	0.00047877433769549956				False		
473	1	0	1	31	0.0	0.0004947334822853495				False		
474	2	0	2	31	0.0	0.000505644996193636				False		
475	2	0	2	31	0.0	0.0004492366078658066				False		
476	1	0	1	31	0.0	0.0004947334822853495				False		
477	1	0	1	31	0.0	0.00047877433769549956				False		
478	3	1	2	31	0.00017076502732240437	0.0005187832220258838				False		
479	1	0	1	31	0.0	0.0004947334822853495				False		
480	4	1	3	31	0.00017076502732240437	0.0005055084611985433				False		
481	1	0	1	31	0.0	0.0004947334822853495				False		
482	1	0	1	31	0.0	0.0004947334822853495				False		
483	1	0	1	31	0.0	0.0004947334822853495				False		
484	1	0	1	31	0.0	0.0004947334822853495				False		
485	1	0	1	31	0.0	0.0004947334822853495				False		
486	2	1	1	31	0.00017076502732240437	0.00047877433769549956				False		
487	1	0	1	31	0.0	0.0004947334822853495				False		
488	1	0	1	31	0.0	0.0004947334822853495				False		
489	1	0	1	31	0.0	0.0004947334822853495				False		
490	2	1	1	31	0.00034153005464480874	0.0004628151931056495				False		
491	1	0	1	31	0.0	0.0004947334822853495				False		
492	1	0	1	31	0.0	0.0004947334822853495				False		
493	1	0	1	31	0.0	0.0004947334822853495				False		
494	1	0	1	31	0.0	0.0004947334822853495				False		
