dataset	unit	n_patients	n_testable_nhoods	matrix	da_cldn4_spatialfdr_lt_0.1	min_spatialfdr	patient_cldn4_tnk_rho	patient_cldn4_tnk_p	recist_n_R	recist_n_NR	recist_cldn4_p	mpr_n
GSE205335	patient	22	360	GEO UMI dgCMatrix + author identity	0	0.8986669249960799	-0.2625635234330887	0.23780202752583146	6	10	0.5621878121878122	0
