gene	crispr_target	raw_WT1	CPM_WT1	raw_WT2	CPM_WT2	raw_WT3	CPM_WT3	raw_KO1	CPM_KO1	raw_KO2	CPM_KO2	raw_KO3	CPM_KO3
Cldn3	True	22492.0	908.5205151380796	28677.0	1125.6676874807358	31838.0	1204.2849961073305	3632.0	171.9171152408787	2286.0	91.26372218580717	3852.0	176.64228845642666
Cldn4	True	12380.0	500.0659780103783	14085.0	552.8831250886133	18757.0	709.4909753120547	16155.0	764.6808911664084	12982.0	518.2789332529085	21063.0	965.8921396048065
Cldn7	True	5619.0	226.96855657837764	7003.0	274.8910560877216	8325.0	314.89643170404946	1703.0	80.609814772912	3064.0	122.32372912393403	2148.0	98.50146303333449
Cldn8	True	1177.0	47.542621657367945	1027.0	40.31316787121092	975.0	36.87976227164543	670.0	31.713785025162096	578.0	23.075429319071105	534.0	24.48779388258874
Cldn9	True	2638.0	106.55686995083828	2261.0	88.75177464148773	2143.0	81.05982620321657	1388.0	65.6996024103358	1622.0	64.7549244905421	948.0	43.47271273538226
Cldn12	True	1799.0	72.66709971249357	1517.0	59.54729859846833	1305.0	49.362143348202345	552.0	26.128372140133546	938.0	37.44766903337145	697.0	31.962532464727254
Cldn23	True	732.0	29.56771372403852	927.0	36.38783506972982	871.0	32.945920962669916	979.0	46.33999334273685	1082.0	43.196564919091585	1070.0	49.067302349007406
Cldn25	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn1	False	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.710010112503629	85.0	3.393445488098692	32.0	1.4674333412787262
