contrast	filter	gene	limma_logFC	limma_t	limma_p	limma_q	edger_logFC	edger_p	edger_q	deseq2_logFC	deseq2_wald	deseq2_p	deseq2_q
all_null_vs_WT	cpmfilter_ge5_in2	H2-K1	0.10311476910665	0.688269850351004	0.508478981690171	0.740310840993451	0.121215910600811	0.44627578284456	0.717868105467326	0.127729264161081	0.740507056140207	0.458992381259495	0.766258045125902
all_null_vs_WT	cpmfilter_ge5_in2	Tap1	-0.0898423286038995	-0.271425296823184	0.792132451693374	0.908996548462259	0.0530118803553725	0.884933625586862	0.956608503228497	0.0592460333517977	0.161899365424064	0.871385102544749	0.963130025724913
all_null_vs_WT	cpmfilter_ge5_in2	Psmb8	-5.11499631857006	-8.12394945331535	1.85286177690976e-05	0.00345041502150608	-4.82770058912624	1.10400298758047e-05	0.00282213102689638	-4.82066179388904	-10.5359250515842	5.90003172636941e-26	3.06699925086272e-23
all_null_vs_WT	cpmfilter_ge5_in2	Cd274	-0.278157363133817	-0.44547279873944	0.666406854205023	0.840721406947373	-0.118922126966797	0.85988853452758	0.945063631079164	-0.111477316230509	-0.171010593340297	0.864215436017356	0.961873456905332
all_null_vs_WT	cpmfilter_ge10_in3	Prkdc	-0.239867973726487	-0.712154033017194	0.494694359420493	0.708856573709949	-0.314948552049657	0.356869894219041	0.61602652102799	-0.309339782178909	-0.881262992804869	0.378175491320011	0.666429142756417
all_null_vs_WT	cpmfilter_ge10_in3	Lig4	-0.113067960425561	-0.236046123220747	0.818763192383325	0.911298499027835	-0.228405344076641	0.633470178331623	0.811963470540717	-0.221786984368515	-0.475015048597049	0.634776247211295	0.839829480383861
all_null_vs_WT	cpmfilter_ge10_in3	Xrcc4	-0.00622189488206069	-0.0311061914972847	0.975874308288091	0.987893568052044	0.000866467759053843	0.996586263491148	0.998485777591766	0.00602795051169557	0.0266715708032707	0.978721688275254	0.991187377388746
all_null_vs_WT	cpmfilter_ge10_in3	Xrcc5	-0.0600416244165444	-0.32406818950257	0.753405960118212	0.876544845282601	-0.0569203064501655	0.765680810642772	0.888285919856204	-0.0503293217033534	-0.236755977419432	0.812846105546147	0.927342958922473
all_null_vs_WT	cpmfilter_ge10_in3	Xrcc6	0.294881229852341	1.97430521172382	0.0802937399708515	0.260614927896561	0.306054164950238	0.0748002593579527	0.260756541644834	0.311862428718714	1.79512679965296	0.0726334997739108	0.253594238191888
all_null_vs_WT	cpmfilter_ge10_in3	Nhej1	-0.289081030966377	-0.873401834524152	0.405494512013418	0.636072998879893	-0.330721590678214	0.344284819559617	0.604201594303759	-0.325404734703393	-0.892574610935012	0.372085020556209	0.660501001821777
all_null_vs_WT	cpmfilter_ge10_in3	Polm	1.07745215084074	5.9431701489343	0.000231096585264112	0.0111333136622265	1.06177123131144	0.00033300493404112	0.0147818555100733	1.06821131277382	5.15953733095616	2.47560859657307e-07	9.74697206073366e-06
all_null_vs_WT	cpmfilter_ge10_in3	Poll	-0.337030514227808	-1.82352550134132	0.102059779067386	0.298267901148126	-0.324919199406826	0.11194543426449	0.329194207027111	-0.319079928305969	-1.49532899355324	0.134828601861258	0.373002726919933
all_null_vs_WT	cpmfilter_ge10_in3	Dclre1c	0.586710408094068	1.63683567383616	0.136626389088999	0.353742321818573	0.602570682728407	0.142149661709515	0.374565207766232	0.607563842979202	1.48197088042318	0.138348043306309	0.378724790176403
all_null_vs_WT	cpmfilter_ge10_in3	Cgas	1.67721143612072	3.10727099789973	0.0128125567879422	0.09907230966361	1.74781154006808	0.00926362582586589	0.0868086465924757	1.75985343304645	2.92666745135074	0.00342615010276744	0.0300959759027294
all_null_vs_WT	cpmfilter_ge10_in3	Sting1	-2.32407854347861	-4.88793815398632	0.000902113247036502	0.0239712140522772	-2.11906468446017	0.00180693042414336	0.037759540455436	-2.11607991841948	-4.41762266640731	9.97924374957813e-06	0.000260964552129417
all_null_vs_WT	cpmfilter_ge10_in3	Tbk1	-0.169577408728608	-0.92723608893262	0.378371531410602	0.613526586834517	-0.140307351429552	0.464584007210133	0.699970416419411	-0.134805723577285	-0.665844807843779	0.505510301232417	0.761228887308327
all_null_vs_WT	cpmfilter_ge10_in3	Irf3	-0.0903097805446128	-0.574763213671075	0.579751314779497	0.766648261064962	-0.0854267006935188	0.598416754837563	0.790371962330915	-0.0797373740958375	-0.437707359308009	0.661598434001648	0.856304244536523
all_null_vs_WT	cpmfilter_ge10_in3	Stat1	-0.0860922732650319	-0.293017204047113	0.77625599086403	0.88859822898821	-0.0780571788566026	0.802907195266996	0.908792424538465	-0.0725174926746156	-0.224779558684314	0.822150768978682	0.93041981542421
all_null_vs_WT	cpmfilter_ge10_in3	Isg15	-0.142931309979823	-0.395499493434453	0.701828416688743	0.846708085367429	-0.0944194085462755	0.814435576435965	0.91512490302939	-0.0902905520492881	-0.204780685529096	0.837743477939942	0.937308181834405
all_null_vs_WT	cpmfilter_ge10_in3	Ifitm3	0.920082913549371	5.38455637806381	0.000466118757592885	0.0167504499175524	0.93337676274996	0.000342468716339803	0.0148701590952949	0.938854022284339	4.98113453957626	6.32125712539231e-07	2.25401376042628e-05
all_null_vs_WT	cpmfilter_ge10_in3	B2m	0.172491139489611	0.695287950639774	0.504700670323559	0.714147131136833	0.228903153803883	0.399968640142109	0.651037249892732	0.234327934996608	0.907966437189768	0.363895954356862	0.652306687980669
all_null_vs_WT	cpmfilter_ge10_in3	H2-K1	0.104477176301995	0.698784957177768	0.502615688979091	0.712797493544134	0.122845615654588	0.439637084668811	0.680832948089219	0.128324011014282	0.735420326804659	0.46208354615512	0.731379312787093
all_null_vs_WT	cpmfilter_ge10_in3	Tap1	-0.088390434889425	-0.265148276818075	0.79696109859773	0.900233537994854	0.0547154343178707	0.881131225916269	0.945676379787658	0.0598818731720824	0.165453546030288	0.868587010729765	0.948445955433196
all_null_vs_WT	cpmfilter_ge10_in3	Psmb8	-5.10774717144759	-7.94948374460044	2.55161677478347e-05	0.00364211963496615	-4.82656553394005	1.03231032126993e-05	0.00235526939333879	-4.82154012748767	-10.6753117246613	1.32811003917343e-26	6.54208100649886e-24
all_null_vs_WT	cpmfilter_ge10_in3	Cd274	-0.277468027875438	-0.440280702374064	0.670279415024916	0.826944573841573	-0.117473768225688	0.862053635161031	0.936300848987343	-0.111903359101838	-0.173596412309492	0.862182651773165	0.946556897571338
drop_WT1	cpmfilter_ge10_in2	Prkdc	-0.600128387801648	-2.50161917655467	0.038566219497435	0.233930739304015	-0.602680371780775	0.0416275671746137	0.256861071126172	-0.596273154997392	-2.1999129141691	0.0278130742876966	0.169085441775789
drop_WT1	cpmfilter_ge10_in2	Lig4	0.018862463120735	0.0337673880357032	0.973939348611756	0.989212570652416	-0.172506861355614	0.765406851426844	0.915460356345111	-0.165864603859012	-0.280332182272928	0.779222662324788	0.940125980635599
drop_WT1	cpmfilter_ge10_in2	Xrcc4	-0.130448730389446	-0.613664563467756	0.557491593252047	0.789677322296504	-0.11907096450777	0.587420521564167	0.824745921274892	-0.113061653537301	-0.458770760896895	0.646398793739385	0.886495334850331
drop_WT1	cpmfilter_ge10_in2	Xrcc5	-0.133479948563238	-0.631854051549396	0.546157541521949	0.782712264514929	-0.129513608104891	0.564852603783152	0.811103886025066	-0.122152538373959	-0.485471857807601	0.627341670694427	0.876949273706578
drop_WT1	cpmfilter_ge10_in2	Xrcc6	0.232418056845417	1.35071311568443	0.215921640265533	0.505704393465086	0.244654222607995	0.207131897462453	0.519668493565955	0.251382653070776	1.24263605958034	0.2140019756749	0.545647267043731
drop_WT1	cpmfilter_ge10_in2	Nhej1	-0.559635276708271	-1.8384455914957	0.105558734225729	0.364652594016385	-0.564352241308423	0.11476765614716	0.396835342323531	-0.557882241091416	-1.55948337973387	0.118882015299607	0.397796183423463
drop_WT1	cpmfilter_ge10_in2	Polm	1.05522098584561	4.79650010910431	0.00160648203425386	0.0590166222583689	1.02925016991431	0.00237959416276328	0.0745594820748077	1.03639018672416	4.13994651782618	3.47386801951255e-05	0.00105023023200529
drop_WT1	cpmfilter_ge10_in2	Poll	-0.291997089375855	-1.35751586507293	0.213848653989354	0.502917863606696	-0.278064922903532	0.243714431227716	0.562183588982351	-0.271434147526916	-1.0632051716404	0.287688917618712	0.63405333925802
drop_WT1	cpmfilter_ge10_in2	Dclre1c	0.433068394374826	1.06721000757009	0.3188523641968	0.609409104295385	0.447991166511076	0.321685500331063	0.638417493593909	0.453721206261011	0.967700711713912	0.333193862580576	0.680429969386976
drop_WT1	cpmfilter_ge10_in2	Cgas	1.52727180579614	2.38767616203931	0.0458512108645659	0.251053959416713	1.60720075432304	0.0319808386578518	0.229070019393319	1.61990048814383	2.42376859393313	0.0153603897482925	0.114262235117266
drop_WT1	cpmfilter_ge10_in2	Sting1	-2.41147345766256	-4.60066503336649	0.0020468213496515	0.0655880157407358	-2.21181817212871	0.00476137910862166	0.100260411245645	-2.20742395214939	-3.66433988468147	0.000247977309133942	0.00529470301455519
drop_WT1	cpmfilter_ge10_in2	Tbk1	-0.241116322571238	-1.14552624441729	0.287046329565248	0.581324116751434	-0.211664937804279	0.354400526317413	0.666555982197349	-0.205362937485159	-0.84462041231154	0.398322808488238	0.73488350104198
drop_WT1	cpmfilter_ge10_in2	Irf3	-0.183993077149812	-1.08752850829387	0.310341973886179	0.601408595452144	-0.175614667966478	0.340160575673231	0.654737243260616	-0.169010045631804	-0.851727589320145	0.394365304151018	0.731409995414875
drop_WT1	cpmfilter_ge10_in2	Stat1	0.153682618185845	0.52381327000279	0.615450443892984	0.825311133965413	0.21205783182329	0.509510166566725	0.775189096738174	0.217748478794322	0.632397928399438	0.527126887276394	0.821812768355039
drop_WT1	cpmfilter_ge10_in2	Isg15	-0.091622690693313	-0.217362461936853	0.833691897481545	0.935292608057092	-0.0423309869235989	0.929744105064611	0.975649461707209	-0.0374946052200383	-0.0725321605363242	0.942178412455235	0.986655529634515
drop_WT1	cpmfilter_ge10_in2	Ifitm3	0.855070711302275	4.30584797799391	0.0029790535900267	0.0773987573408838	0.869200828138074	0.00210225952148652	0.070438675936017	0.875524803065041	4.2028373013429	2.63590050273131e-05	0.0008337865826348
drop_WT1	cpmfilter_ge10_in2	B2m	0.27184443584319	0.937716657282441	0.377450040432907	0.659162271992107	0.329810174115591	0.316993225264636	0.633724459403662	0.335575250431562	1.05172749190656	0.292924593957798	0.638916931593506
drop_WT1	cpmfilter_ge10_in2	H2-K1	0.104971081467904	0.585771425190485	0.575138063307986	0.800940133722936	0.122961007437396	0.526564244107488	0.785485696233099	0.129039889607487	0.612535850586645	0.540183286044569	0.826409206017089
drop_WT1	cpmfilter_ge10_in2	Tap1	-0.251914284215561	-0.689598710534256	0.511107505706713	0.760249583428425	-0.0952773443690214	0.820877291103199	0.938047417026199	-0.0896419691068154	-0.205801076108771	0.836946300581041	0.958227628009055
drop_WT1	cpmfilter_ge10_in2	Psmb8	-4.94634646531236	-8.24485125205268	4.9468854160388e-05	0.0135208272191173	-4.61938574283446	9.73467283628782e-05	0.0182825059817168	-4.61520654915473	-7.82394160477406	5.11945620385844e-15	1.16595615042876e-12
drop_WT1	cpmfilter_ge10_in2	Cd274	0.196763524560869	0.295807329064866	0.775359433976799	0.909143030864602	0.521019725581937	0.481247455640944	0.760051742608245	0.52678794690292	0.709250645974576	0.478168949620629	0.792308803137954
drop_WT2	cpmfilter_ge10_in2	Prkdc	0.0136251495696388	0.0399417164038129	0.969172474193402	0.986940818005334	-0.0435303661733971	0.902466642889691	0.96923218935481	-0.0354910184497962	-0.090058583661282	0.92824066087987	0.984087832020907
drop_WT2	cpmfilter_ge10_in2	Lig4	0.24955423606914	0.50633265618137	0.627031220093958	0.833943725623488	0.157750841623016	0.761085971793562	0.914618654745816	0.168261138564574	0.309031822105054	0.757297320243236	0.933208190467395
drop_WT2	cpmfilter_ge10_in2	Xrcc4	-0.0405523415425688	-0.16892220084842	0.870282413354841	0.946612174264664	-0.0403120296565035	0.870003859945779	0.954695728689914	-0.0321811971350062	-0.115402546093974	0.908126060956174	0.978097485175439
drop_WT2	cpmfilter_ge10_in2	Xrcc5	0.0275940756056091	0.128951945047414	0.900754556354233	0.960542570351382	0.0374574492305985	0.866900892896257	0.953415241630375	0.0471492403219887	0.186643199582219	0.851940393495287	0.963380468678749
drop_WT2	cpmfilter_ge10_in2	Xrcc6	0.288017175498014	1.56391510097384	0.158586202901988	0.456845884128946	0.297760563918784	0.157377493877341	0.478254077859749	0.306675171905405	1.41964982234734	0.155709653012539	0.479114712206711
drop_WT2	cpmfilter_ge10_in2	Nhej1	-0.286317554850508	-0.726484645750084	0.489385809294253	0.748839707293904	-0.355691212215732	0.399094007307949	0.715892988683336	-0.347634216455814	-0.76465024343077	0.444479842116644	0.781641873112509
drop_WT2	cpmfilter_ge10_in2	Polm	1.2303396078956	6.28327496189387	0.000297862182784314	0.0326077903524513	1.22927896981675	0.000309240337479347	0.0340962410807873	1.23907407489676	5.9596581678545	2.52766108605257e-09	2.69966052401755e-07
drop_WT2	cpmfilter_ge10_in2	Poll	-0.419188776746301	-2.00673564947244	0.0816929975350109	0.342819724462452	-0.40277523834177	0.0999757434736889	0.391066349013519	-0.393655914242217	-1.58078431540217	0.113927361982587	0.407134406876551
drop_WT2	cpmfilter_ge10_in2	Dclre1c	0.468261632793741	1.11267628500837	0.299919258522782	0.605829208993374	0.478714712307258	0.305568355716004	0.637767029491362	0.486426074818469	1.0003690515352	0.317131941484377	0.681898517148932
drop_WT2	cpmfilter_ge10_in2	Cgas	1.72080433164658	2.45725484079033	0.0411189411449868	0.257172078377978	1.78910135683553	0.0250660035071053	0.217312872510554	1.80432821268353	2.57472487825303	0.0100319848793418	0.0913705964593479
drop_WT2	cpmfilter_ge10_in2	Sting1	-2.44279887767069	-4.67781250236945	0.00183798174537024	0.0713888818826759	-2.23114166545953	0.00457836387469836	0.111379699101203	-2.22494333495118	-3.68302689460156	0.000230480832300056	0.00561832942905301
drop_WT2	cpmfilter_ge10_in2	Tbk1	-0.0735308220379819	-0.350767168709247	0.735320429905728	0.888295281359293	-0.0385576910402401	0.860616690347249	0.952615871279195	-0.0299967463380997	-0.124219410060894	0.901141554258899	0.976055804919862
drop_WT2	cpmfilter_ge10_in2	Irf3	-0.0845571198595078	-0.44107248220979	0.671481247642462	0.858567712010796	-0.0826873898248647	0.682558614837525	0.881033095862954	-0.0739693444241637	-0.327443858150679	0.743332199087212	0.929031102530259
drop_WT2	cpmfilter_ge10_in2	Stat1	-0.272845828618659	-0.870864636432665	0.410585420310666	0.694635422015465	-0.252619145056824	0.46613719047845	0.758482827077951	-0.243678039165483	-0.658458312838624	0.510243675669921	0.8212664145659
drop_WT2	cpmfilter_ge10_in2	Isg15	-0.104812488044332	-0.243435393061445	0.814132546398073	0.922533596946177	-0.0584065332426254	0.903599109060292	0.969473987214338	-0.0507262098766854	-0.0964039200284643	0.92319977889458	0.982907772506664
drop_WT2	cpmfilter_ge10_in2	Ifitm3	0.934409541189072	4.42781330759387	0.00251999218949844	0.0823582434567355	0.946750573213905	0.00199362535251349	0.0790053502016358	0.955296324115567	4.24390601400213	2.19662382007279e-05	0.000798671389473805
drop_WT2	cpmfilter_ge10_in2	B2m	0.22479485404912	0.749397503624043	0.476250256821804	0.740340021123311	0.273176159581968	0.417685122773076	0.729321966609641	0.281884922667493	0.854750863452408	0.392689085675429	0.744068259219514
drop_WT2	cpmfilter_ge10_in2	H2-K1	0.0786711036344507	0.431941762112982	0.677818297876404	0.861020733556825	0.096983546526321	0.620580558711895	0.850498937320472	0.105588863971755	0.493756365024667	0.621478253020946	0.878799048101919
drop_WT2	cpmfilter_ge10_in2	Tap1	0.00866397202429198	0.0217754844238473	0.983189848806246	0.992504707070833	0.152958765711665	0.73166342554239	0.902093689045681	0.160866132435677	0.351760498551176	0.725017885124248	0.922964848452705
drop_WT2	cpmfilter_ge10_in2	Psmb8	-5.23740155569868	-7.68226699441642	7.83013189086598e-05	0.020198785511683	-4.93708187858642	6.92443493313437e-05	0.0178624291331723	-4.92808749824544	-8.38729045611629	4.97474814738691e-17	1.54567686188469e-14
drop_WT2	cpmfilter_ge10_in2	Cd274	-0.334688005189045	-0.446764113975775	0.667545242064542	0.856382546693745	-0.257028800304726	0.751221715977744	0.910596678781861	-0.247687721522065	-0.306369998900585	0.759322948207189	0.934127117732896
drop_WT3	cpmfilter_ge10_in2	Prkdc	-0.119101307595542	-0.304775002886751	0.769006994278607	0.899812604205805	-0.237139302407373	0.559612632826533	0.805785545537656	-0.237240208091954	-0.541544795907258	0.58813213020732	0.853058247368545
drop_WT3	cpmfilter_ge10_in2	Lig4	-0.615767430772604	-1.67167476595584	0.13656275007922	0.401266328064775	-0.569129154306351	0.188159859875981	0.488686011119514	-0.570170910374247	-1.29384941291409	0.195717440879447	0.515433298979528
drop_WT3	cpmfilter_ge10_in2	Xrcc4	0.164149572329466	0.811552178823843	0.442592307173306	0.703613567725107	0.183006335375505	0.383142893583811	0.681897478793239	0.182832577844064	0.787294159811633	0.431109687685477	0.756252080696295
drop_WT3	cpmfilter_ge10_in2	Xrcc5	-0.0695378713435135	-0.314287522738783	0.762057023240072	0.895889351701655	-0.0681443351206405	0.769696598705974	0.908782357939545	-0.0679340488560775	-0.259424416124846	0.795307793051735	0.939736775628407
drop_WT3	cpmfilter_ge10_in2	Xrcc6	0.371887680001013	2.17774395131474	0.0641200259991041	0.283189869030972	0.383970137050237	0.0631865338274727	0.293495002023118	0.384362672858543	1.91023937385135	0.0561023997055275	0.251668287772332
drop_WT3	cpmfilter_ge10_in2	Nhej1	-0.00647000969089962	-0.0199865557550883	0.984587145200379	0.993861689707301	-0.0166428695439153	0.962001965661352	0.985663882911605	-0.016425075488348	-0.0428749797008446	0.965801193711234	0.990091238748266
drop_WT3	cpmfilter_ge10_in2	Polm	0.951032352382827	4.94354962877855	0.00145799037211278	0.0583880249899477	0.947397955530919	0.00167977855520624	0.0649831613311512	0.947712103148278	4.36012731729521	1.29986791266474e-05	0.000452798376210129
drop_WT3	cpmfilter_ge10_in2	Poll	-0.293918927986374	-1.37023087171471	0.211092312077703	0.490958154397206	-0.28532324366813	0.229616559147467	0.536374227115602	-0.284866457721391	-1.10849430820402	0.267648395913557	0.60271505389864
