lineage	n_cells	pct_expressing	mean_lognorm	median_lognorm	mean_linear
Epithelial	1083	79.68605724838412	1.549721121788025	1.6983463764190674	6.335218906402588
Endothelial	147	22.448979591836736	0.18746620416641235	0.0	0.42683130502700806
Myeloid	2344	11.774744027303754	0.0746207907795906	0.0	0.19823604822158813
Fibroblast	156	3.8461538461538463	0.037479713559150696	0.0	0.08232726901769638
T_NK	7023	2.235511889505909	0.029111988842487335	0.0	0.07353029400110245
Mast	231	2.5974025974025974	0.022690311074256897	0.0	0.036997731775045395
B_Plasma	628	0.6369426751592357	0.007646139245480299	0.0	0.03489695116877556
