definition	n_R	n_NR	mean_lognorm_R	mean_lognorm_NR	median_lognorm_R	median_lognorm_NR	pct_expressing_R	pct_expressing_NR	mean_linear_R	mean_linear_NR	log2FC_R_over_NR_linear	direction	cell_level_mannwhitney_U	cell_level_mannwhitney_p	cell_level_AUC_P_R_gt_NR	cell_level_rank_biserial	cell_level_cohens_d_lognorm
cluster_epithelial	236	847	1.2823961973190308	1.6242059469223022	1.3167717456817627	1.812107801437378	77.96610169491525	80.16528925619835	4.511180400848389	6.843451499938965	-0.6012191527037499	higher in NR	77571.0	1.2392384007853252e-07	0.38806456327438354	-0.2238708734512329	-0.3529258370399475
marker_epithelial	240	775	1.0369611978530884	1.464611530303955	1.041358470916748	1.6742173433303833	63.33333333333333	72.90322580645162	3.541689395904541	6.183359146118164	-0.8039531093399939	higher in NR	70875.0	1.631592994044695e-08	0.38104838132858276	-0.23790323734283447	-0.41915246844291687
