source	cohort	gene	vs	n	spearman_rho	spearman_p
GEO_DCC_CPM	GSE271689 tumor AOI	CLDN4	tumor_AOI_Teff_score	212	0.5213932998758748	3.555914905106974e-16
GEO_DCC_CPM	GSE271689 tumor AOI	CLDN4	tumor_AOI_immune_broad_score	212	0.5294040783118245	1.0334910876086902e-16
GEO_DCC_CPM	GSE271689 tumor AOI	TACSTD2	tumor_AOI_Teff_score	212	0.5244844727850245	2.2158906741370568e-16
GEO_DCC_CPM	GSE271689 tumor AOI	TACSTD2	tumor_AOI_immune_broad_score	212	0.5348435061770067	4.3827804606408226e-17
