cohort	geo	tissue	assay	scale	n_series_gsm	n_matrix_columns	n_merged_patients	n_unique_gsm	n_unique_titles	n_R	n_NR	n_fresh	n_ffpe	n_CLDN4_finite	n_CD274_finite	n_HLA_A_finite	n_HLA_B_finite	n_HLA_C_finite	n_CD8A_finite	n_ImmuneScore_finite	n_genes_raw	n_symbols_after_collapse	ImmuneScore_coverage	StromalScore_coverage	MHCI_definition	histology_split	purity_deposited	luad_lusc_split	primary_pairwise_n
GSE126044	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE126044	NSCLC tumor biopsy, anti-PD-1, pre-treatment	RNA-seq counts (author processed)	log2(CPM+1)	16	16	16	16	16	5	11	11	5	16	16	16	16	16	16	16	18747	18745	140/141	138/141	HLA-A/B/C mean-z only (3/3); not B2M/TAP	none on GEO (NSCLC)	no	no	16
