cohort	n	n_R	n_NR	scale	CLDN4	CD274	HLA-A	HLA-B	HLA-C	CD8A	MHCI_genes	ImmuneScore_genes_used	ImmuneScore_genes_list	CD274_rho	CD274_p	HLA-A_rho	HLA-A_p	HLA-B_rho	HLA-B_p	HLA-C_rho	HLA-C_p	MHCI_rho	MHCI_p	ImmuneScore_rho	ImmuneScore_p	CD8A_rho	CD8A_p	CD274_partial_ImmuneScore_rho	CD274_partial_ImmuneScore_p	MHCI_partial_ImmuneScore_rho	MHCI_partial_ImmuneScore_p	CD274_partial_CD8A_rho	CD274_partial_CD8A_p	MHCI_partial_CD8A_rho	MHCI_partial_CD8A_p
GSE126044	16	5	11	log2(CPM+1)	CLDN4	CD274	HLA-A	HLA-B	HLA-C	CD8A	HLA-A,HLA-B,HLA-C	140	141	-0.6352941176470589	0.008182064616334002	-0.2441176470588235	0.36221349614195036	-0.488235294117647	0.05501502977813754	-0.4735294117647058	0.06391907182682004	-0.4588235294117647	0.07383553449548094	-0.5676470588235295	0.021814592143742907	-0.4558823529411765	0.0759454911674118	-0.532353761736963	0.041063290016985984	0.15887902253409691	0.5716891245148228	-0.5801984767708713	0.023362462158002188	-0.1802927304122779	0.520226885593224
