sampleID	plateID	mouseID	timesimple	typeID	cldn4	tnk_score	ifn_mhc_score	bio_mouse	genotype	n_genes_tnk	n_genes_ifn_mhc
KP_30w_ND_m2_T2_P5_S190	KP_30w_ND_m2_T2_P5	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	5.34625742771512	0.14557707903384137	-0.21158476340125318	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T5_P1_S105	KP_30w_ND_m2_T5_P1	KP_30w_ND_m2_T5	08_KP_30w_ND	08_KP_30w_ND	8.955133792601355	-0.07560951238340928	-0.10560342957116935	KP_30w_ND_m2	KP	16	30
K_12w_ND_m2_T0_P1_S236	K_12w_ND_m2_T0_P1	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.18183337304152702	K_12w_ND_m2	K	16	30
KP_2w_ND_m2_T0_P1_S106	KP_2w_ND_m2_T0_P1	KP_2w_ND_m2	02_KorKP_early_ND	03_KP_2w_ND	0.0	-0.07560951238340928	0.3825931530978998	KP_2w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P3_S352	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	5.32299534169403	-0.07560951238340928	0.11359966501538069	KP_12w_ND_m2	KP	16	30
K_30w_ND_m1_T0_P3_S345	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.09121676404217606	K_30w_ND_m1	K	16	30
KP_2w_ND_m2_T0_P1_S133	KP_2w_ND_m2_T0_P1	KP_2w_ND_m2	02_KorKP_early_ND	03_KP_2w_ND	0.0	-0.07560951238340928	-0.2041933415122889	KP_2w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P3_S378	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	-0.06667605872937604	KP_12w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P2_S200	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.3160896063069349	K_12w_ND_m3	K	16	30
KP_2w_ND_m2_T0_P1_S122	KP_2w_ND_m2_T0_P1	KP_2w_ND_m2	02_KorKP_early_ND	03_KP_2w_ND	6.1495572931748	-0.07560951238340928	0.25128315535945256	KP_2w_ND_m2	KP	16	30
KP_30w_ND_m1_T1_P1_S41	KP_30w_ND_m1_T1_P1	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.4750938326602734	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T2_P2_S46	KP_30w_ND_m1_T2_P2	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	8.406117246441267	-0.07560951238340928	-0.4168684071579659	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m3_T9_P2_S279	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	8.725900696242858	-0.07560951238340928	-0.38602004431630177	KP_30w_ND_m3	KP	16	30
K_12w_ND_m1_T0_P4_S103	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.4067323519474827	K_12w_ND_m1	K	16	30
KP_30w_ND_m3_T9_P2_S213	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	10.408678729642942	-0.07560951238340928	-0.1268737180011322	KP_30w_ND_m3	KP	16	30
T_4w_ND_m1_T0_P6_S46	T_4w_ND_m1_T0_P6	T_4w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.17104687681985234	T_4w_ND_m1	T_early	16	30
KP_30w_ND_m1_T1_P1_S01	KP_30w_ND_m1_T1_P1	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	6.683375649930576	-0.07560951238340928	-0.1545453705566208	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m2_T0_P3_S310	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	9.578482390377678	-0.07560951238340928	0.5368907116037972	KP_12w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P1_S47	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	6.248695094922963	-0.07560951238340928	-0.0013980174127959932	KP_12w_ND_m2	KP	16	30
K_2w_ND_m5_T0_P1_S324	K_2w_ND_m5_T0_P1	K_2w_ND_m5	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.6547476540592304	K_2w_ND_m5	K	16	30
KP_30w_ND_m1_T4_P4_S237	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	10.20599255387256	-0.07560951238340928	1.6294148686877177	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T3_P3_S248	KP_30w_ND_m1_T3_P3	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	3.854155693154059	-0.07560951238340928	-0.21773638631021122	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m3_T9_P2_S269	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	5.31664012530903	-0.07560951238340928	-0.006715317193263348	KP_30w_ND_m3	KP	16	30
K_12w_ND_m3_T0_P2_S260	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.4492334149626981	K_12w_ND_m3	K	16	30
KP_30w_ND_m2_T3_P1_S320	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.3561668790928179	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T2_P1_S374	KP_30w_ND_m2_T2_P1	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	7.995835548634585	-0.07560951238340928	-0.27263518525416874	KP_30w_ND_m2	KP	16	30
K_12w_ND_m2_T0_P2_S356	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	-0.13612244722652148	K_12w_ND_m2	K	16	30
KP_30w_ND_m3_T7_P1_S336	KP_30w_ND_m3_T7_P1	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.5910313302812503	KP_30w_ND_m3	KP	16	30
K_12w_ND_m2_T0_P2_S309	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.2069526889814144	K_12w_ND_m2	K	16	30
KP_30w_ND_m3_T1_P2_S271	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	8.939518223459448	-0.07560951238340928	-0.5777469356828757	KP_30w_ND_m3	KP	16	30
KP_12w_ND_m4_T0_P1_S246	KP_12w_ND_m4_T0_P1	KP_12w_ND_m4	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.41818776375660544	KP_12w_ND_m4	KP	16	30
KP_30w_ND_m3_T1_P1_S25	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	4.126500119757519	-0.07560951238340928	-0.41681019971913597	KP_30w_ND_m3	KP	16	30
K_30w_ND_m2_T0_P2_S243	K_30w_ND_m2_T0_P2	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.20788587261776043	K_30w_ND_m2	K	16	30
K_30w_ND_m3_T0_P2_S243	K_30w_ND_m3_T0_P2	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.40304659450549835	K_30w_ND_m3	K	16	30
KP_12w_ND_m1_T0_P2_S106	KP_12w_ND_m1_T0_P2	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	8.152614871219258	-0.07560951238340928	0.33149920979142883	KP_12w_ND_m1	KP	16	30
KP_12w_ND_m3_T0_P1_S186	KP_12w_ND_m3_T0_P1	KP_12w_ND_m3	06_KP_12w_ND	06_KP_12w_ND	2.3060061081082406	-0.07560951238340928	0.12113295017204137	KP_12w_ND_m3	KP	16	30
T_0w_ND_f1_T0_P1_S01	T_0w_ND_f1_T0_P1	T_0w_ND_f1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	2.2384791916863067	T_0w_ND_f1	T_early	16	30
KP_30w_ND_m1_T1_P2_S286	KP_30w_ND_m1_T1_P2	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	4.962262870763602	-0.07560951238340928	0.2021823371548092	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m3_T0_P1_S164	KP_12w_ND_m3_T0_P1	KP_12w_ND_m3	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	-0.09450868555790051	KP_12w_ND_m3	KP	16	30
KP_30w_ND_m3_T7_P1_S344	KP_30w_ND_m3_T7_P1	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.10035605279074616	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T5_P4_S231	KP_30w_ND_m2_T5_P4	KP_30w_ND_m2_T5	08_KP_30w_ND	08_KP_30w_ND	6.90792598492891	-0.07560951238340928	-0.4362367337792584	KP_30w_ND_m2	KP	16	30
K_30w_ND_m2_T0_P3_S25	K_30w_ND_m2_T0_P3	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.04344700200062656	K_30w_ND_m2	K	16	30
KP_12w_ND_m5_T0_P1_S78	KP_12w_ND_m5_T0_P1	KP_12w_ND_m5	06_KP_12w_ND	06_KP_12w_ND	9.188390693551058	-0.07560951238340928	0.2326773378335455	KP_12w_ND_m5	KP	16	30
KP_12w_ND_m4_T0_P1_S252	KP_12w_ND_m4_T0_P1	KP_12w_ND_m4	06_KP_12w_ND	06_KP_12w_ND	6.452174461665595	-0.07560951238340928	-0.4679183906663908	KP_12w_ND_m4	KP	16	30
K_2w_ND_m3_T0_P1_S244	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.0	0.7037173482612574	0.6092540264193553	K_2w_ND_m3	K	16	30
KP_30w_ND_m1_T4_P4_S223	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.7754842363451633	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m2_T0_P1_S04	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	5.17374204601112	-0.07560951238340928	-0.10031123450846696	KP_12w_ND_m2	KP	16	30
KP_12w_ND_m6_T0_P2_S318	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	0.0	1.3677621723148152	0.17038441967518117	KP_12w_ND_m6	KP	16	30
KP_12w_ND_m3_T0_P1_S116	KP_12w_ND_m3_T0_P1	KP_12w_ND_m3	06_KP_12w_ND	06_KP_12w_ND	5.066946967549704	-0.07560951238340928	-0.07383027785831195	KP_12w_ND_m3	KP	16	30
K_12w_ND_m1_T0_P4_S187	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.12182357401645974	K_12w_ND_m1	K	16	30
KP_12w_ND_m3_T0_P1_S176	KP_12w_ND_m3_T0_P1	KP_12w_ND_m3	06_KP_12w_ND	06_KP_12w_ND	5.9700949214156624	-0.07560951238340928	-0.3435802673148715	KP_12w_ND_m3	KP	16	30
K_12w_ND_m2_T0_P2_S380	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.046533044617707166	K_12w_ND_m2	K	16	30
KP_30w_ND_m1_T3_P3_S264	KP_30w_ND_m1_T3_P3	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.5700881970125515	KP_30w_ND_m1	KP	16	30
K_12w_ND_m3_T0_P2_S281	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.3732795159066662	K_12w_ND_m3	K	16	30
KP_12w_ND_m1_T0_P1_S90	KP_12w_ND_m1_T0_P1	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	6.447840696563182	-0.07560951238340928	0.25311026760053734	KP_12w_ND_m1	KP	16	30
KP_30w_ND_m2_T1_P2_S348	KP_30w_ND_m2_T1_P2	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	10.667364363587978	-0.07560951238340928	-0.43387682817877754	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T1_P5_S19	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	6.036512394610382	0.17878587004771387	-0.253820237418003	KP_30w_ND_m1	KP	16	30
T_4w_ND_m1_T0_P6_S20	T_4w_ND_m1_T0_P6	T_4w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.027990248880002126	T_4w_ND_m1	T_early	16	30
K_12w_ND_m1_T0_P4_S98	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	8.97025415088893	-0.07560951238340928	-0.16186167834640222	K_12w_ND_m1	K	16	30
K_12w_ND_m3_T0_P1_S141	K_12w_ND_m3_T0_P1	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	4.4888237902684835	-0.07560951238340928	0.5490548547918298	K_12w_ND_m3	K	16	30
KP_30w_ND_m3_T7_P1_S330	KP_30w_ND_m3_T7_P1	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.07460214664273275	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T2_P1_S354	KP_30w_ND_m2_T2_P1	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	8.444423739916063	-0.07560951238340928	-0.4605127806816002	KP_30w_ND_m2	KP	16	30
K_2w_ND_m4_T0_P1_S314	K_2w_ND_m4_T0_P1	K_2w_ND_m4	02_KorKP_early_ND	02_K_2w_ND	0.8251037936934166	-0.07560951238340928	0.05727120733138181	K_2w_ND_m4	K	16	30
KP_30w_ND_m3_T9_P1_S160	KP_30w_ND_m3_T9_P1	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	4.020945709601647	-0.07560951238340928	0.12086707570941484	KP_30w_ND_m3	KP	16	30
T_4w_ND_m1_T0_P6_S18	T_4w_ND_m1_T0_P6	T_4w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	-0.12737528213633642	T_4w_ND_m1	T_early	16	30
K_12w_ND_m1_T0_P4_S171	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	-0.1099535618391088	K_12w_ND_m1	K	16	30
KP_12w_ND_m4_T0_P1_S230	KP_12w_ND_m4_T0_P1	KP_12w_ND_m4	06_KP_12w_ND	06_KP_12w_ND	8.899936140779253	-0.07560951238340928	-0.23276151418558289	KP_12w_ND_m4	KP	16	30
K_30w_ND_m3_T0_P1_S130	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	0.0952157047159201	-0.0526676079500284	K_30w_ND_m3	K	16	30
KP_30w_ND_m2_T3_P1_S344	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	3.95559620335983	-0.07560951238340928	0.10405418997871368	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T9_P2_S280	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.14263036021300568	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T2_P2_S196	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.5919206575737064	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P4_S177	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.35940070133950736	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m2_T0_P1_S52	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	9.256888728696008	-0.07560951238340928	-0.2602047416467804	KP_12w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P2_S214	K_30w_ND_m3_T0_P2	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.23624947313236772	K_30w_ND_m3	K	16	30
KP_12w_ND_m6_T0_P2_S319	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	9.409176141050022	-0.07560951238340928	-0.1918903797064892	KP_12w_ND_m6	KP	16	30
KP_30w_ND_m2_T2_P4_S321	KP_30w_ND_m2_T2_P4	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	4.526690720141039	-0.07560951238340928	-0.0031190793087703932	KP_30w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P1_S152	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	7.8714401940454275	-0.07560951238340928	0.3742393274539364	K_30w_ND_m3	K	16	30
KP_30w_ND_m1_T2_P4_S111	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	9.351891514786152	-0.07560951238340928	-0.3171689338464816	KP_30w_ND_m1	KP	16	30
K_30w_ND_m3_T0_P2_S206	K_30w_ND_m3_T0_P2	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	4.6809950840795445	-0.07560951238340928	0.2818039828198275	K_30w_ND_m3	K	16	30
K_12w_ND_m2_T0_P2_S299	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.7898695802699751	-0.07560951238340928	0.050608392162687706	K_12w_ND_m2	K	16	30
KP_30w_ND_m1_T4_P4_S235	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	4.702771991112102	-0.07560951238340928	0.11292531560616238	KP_30w_ND_m1	KP	16	30
K_30w_ND_m1_T0_P1_S21	K_30w_ND_m1_T0_P1	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.3274477414847283	K_30w_ND_m1	K	16	30
K_12w_ND_m3_T0_P1_S162	K_12w_ND_m3_T0_P1	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.21561319051855143	K_12w_ND_m3	K	16	30
KP_30w_ND_m3_T1_P1_S10	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	4.45424480144129	-0.07560951238340928	0.28826333175840035	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m1_T4_P4_S234	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	9.729213784073215	-0.07560951238340928	-0.05707875332491052	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T2_P2_S11	KP_30w_ND_m1_T2_P2	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	0.37438307618675515	-0.6651335968950083	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m3_T9_P2_S264	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.22516964365261496	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T2_P2_S270	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	4.041739175048608	-0.07560951238340928	-0.46162092226769075	KP_30w_ND_m2	KP	16	30
