pool,or_mh,or_ci_low,or_ci_high
Riaz+Hugo+Liu,0.824388838761877,0.47080273961580477,1.4435280432517292
Riaz+Hugo+Liu+Auslander,0.9005245167291688,0.510141281382762,1.589646701463171
