	GEP_Tcell_inflamed	IFNG_6gene	CD8_Tcell	Cytotoxic_effector	CYT_cytolytic	TLS_12chemokine	TGFB_exclusion	Immune_general
C3L-02665	0.29817410946568224	0.5054554228628879	0.268992400162184	1.3055590838960192	1.5738781282694727	0.12647191187666604	-0.47738627949766926	-0.18080587881685142
C3L-01663	0.26189491187938013	0.48366577596737453	0.33859328213927925	0.007553465496591527	0.0919082230113612	0.21481267819616082	0.2598511601038062	0.035959540754041536
C3N-02575	-1.5999238393492226	-2.0148637525589956	-1.7815431193111058	-1.1792328867885107	-1.7186323223919482	-1.7009589531041192	-0.9681322917841756	-1.7940478808719582
C3L-02546	0.4913733747221997	0.2500771314475996	0.792004609058425	0.03577857901568857	0.36724853101790556	0.13814593085737648	0.8324533586677355	0.7406471758957778
C3L-00965	-0.4537770763021134	-0.38052872649432906	0.00596791759078343	-0.21624175615842137	-0.49526157413474536	-0.0940340522107863	-0.11729309645761278	-0.15422767093699363
C3L-02963	0.3392943878707039	0.34471049973612233	-0.10636602956600459	0.26136566785543913	0.00353710888748642	0.6724319082409654	0.4328561257907481	0.5756464882920806
C3N-04162	0.03533643625461806	0.10594671258529968	-0.8309006212791337	-0.03804366746798408	-0.38545158482850783	-0.5922210449854907	-0.6260788955364845	-0.40376728189424005
C3L-02646	-0.2416941619158357	-0.16439070551129228	-0.3012384534635759	0.4576584480334214	0.5480733372314767	-0.1417911532335467	0.02590241357283025	-0.11411366949748274
C3N-02285	-0.2071130169469648	-0.6878641893588462	-0.36299484068785065	-0.08745863545231475	-0.2925597918111978	0.012436169208337696	0.15317812299886435	-0.3051965222918334
C3N-03875	0.2083265462909949	0.870464517305617	-0.3139900373282663	0.5363883281858165	0.5157699658760366	0.2418829873593261	-0.30069288072688294	0.07979572653696843
C3N-03424	0.6802702623555845	0.6716980615073006	1.611234109973222	0.5790940396651293	0.9010086260147666	0.41650162327136414	0.26524561141273323	1.269292940442306
C3N-01017	-0.398342409402642	-1.0414269510116447	0.5409980759635135	-0.06511431472164471	0.08472276593946275	-0.5844786124400009	-0.5576448326274696	-0.07004254857330096
C3L-00081	-1.0289211968586227	-1.2905236457592582	-1.3387037193187812	-1.4610046191784474	-1.3938349587874057	-1.1882388809137665	0.4134685788503167	-1.2905353870750542
C3L-02649	-0.7191224896747285	-0.7016360298116058	-0.9580741022565045	-0.9394757479735127	-1.2139635900414638	-0.45441619736818367	-0.836077889040315	-0.7340441801309815
C3L-01838	-0.4154379341761472	-0.7067692762189307	-0.5670582628776665	-0.6083090311227654	-0.4844848397970028	0.27468921710861494	0.9840738935543488	-0.4510834813799415
C3N-02252	0.9040814731874571	0.7315020907860176	0.32247042559523276	0.9729818965376483	0.9582887716356747	0.32980310641053956	-0.23694413857031837	0.6672434033182972
C3L-03963	0.785975109850746	0.5268340083173676	1.4537804457249077	1.2094022693096325	1.2590240952046088	0.5716069196194262	0.19661515843008584	1.2962106430282787
C3N-03072	-0.9838276335604144	-0.524315998366007	-1.76975436404739	-0.9972943958658035	-1.0656476162588921	-0.2506695077419814	0.026830598141441075	-1.5455498683752948
C3L-02969	1.6379496064534078	1.6435003673635415	1.8140881706798797	2.5834143439312265	2.3264155460629405	1.137978650786728	-0.5033584287121656	1.6180195921624079
C3N-03662	-0.4861507785857468	-0.5819513536701111	-0.7305145553561162	-0.6895558772792252	-1.115691355920121	-0.24250610229319702	0.42678327376530606	-0.4858690637367578
C3N-03051	-0.4595818553627626	-0.4664607566942305	-0.97520637445496	-0.8565733065383422	-0.7576974291346854	-0.2929672396270921	0.04685619494152243	-0.4715879458400397
C3N-02434	-0.517883964706912	-0.8369970174607196	-0.4333955061703283	-0.5175801647428625	-0.5823054536715835	-0.9892146761069281	-0.9288730839795761	-0.7924509853566553
C3L-02127	-0.033845773900656684	0.08369489688085396	-0.33185626598712364	0.05523197273104852	-0.49649028673168244	0.1067376829023498	0.16880252050454167	-0.7972774560770044
C3N-02339	-0.4262588506613182	-0.7213962074774692	-1.5215195190083772	-0.44534115107745603	-0.43926265634776634	-0.7148559708250937	1.2952471959248362	-1.1265678511308959
C3L-03961	0.5746341313082783	0.7145228076914298	0.2238262837185004	0.6511107409028686	0.38235521255712457	0.8727064696704181	0.4208837064709807	0.8993006254474417
C3L-04391	0.14732567069878355	0.23575497957709893	-1.4944412923770802	-0.5745578093556095	-0.3024344854818375	0.4542464917958726	1.0353800449884456	-0.6047678870512733
C3L-02619	-0.5022812616370979	-0.8044453710450029	-0.8221730407251071	-0.7278888909928992	-0.9586885358786861	-0.6654046650070548	0.6706015323449138	-0.48099619102447283
C3N-02494	0.4693233403340926	0.1914880806201271	0.40220009045002475	0.3002607230815416	0.30116208705509734	0.3965119267781843	-0.6265651992351445	0.7882050904718167
C3N-03880	1.0131044484095753	1.5076290772788372	0.907449350517921	1.3006896399772627	1.2541511421920903	1.0497202758341733	-0.662492205072006	0.9421608083335002
C3N-03092	1.2025266375130244	1.4596969663277306	0.6986547895531064	1.0894122963481845	1.2592887492453695	1.1109082583203984	-0.0715322456189595	0.8889779919874766
C3L-02669	0.21897719210564354	0.6008761715814452	-0.416438146719756	-0.31622047823567095	-0.23975357773779776	0.0292541325136032	0.19433435588577583	-0.2909142341867155
C3N-03877	-0.9131323526261971	-1.5353869596611693	-0.6967181507224623	-1.0683596930804562	-1.2982189466829501	-1.2414901760571604	-0.6654283410191448	-0.96091285803665
C3N-01846	-0.6860482695093599	-0.7547584997203654	-0.07821503603828876	-1.0733732925940866	-1.1270833857730165	-0.5985637700401144	0.47518324341898044	-0.718877472737367
C3L-02964	0.7993134101398304	1.0395640960331338	0.8132163623653544	1.0904222318198526	0.999737688246298	0.2825310756684084	0.006709435142436174	0.7025628393381078
C3N-00247	2.0508743841740076	2.2061155646829507	2.233789040391341	2.5247743918444088	2.295754690436878	1.7035327956211244	0.6049339749977118	1.8645263256367643
C3N-02288	-0.17498876491952597	-0.8688775498090168	0.12870326479293742	-0.18432706479936734	-0.30612803674807554	-0.18462282051914872	-0.5075343197830451	0.1386561078647574
C3L-01606	0.13072925804230728	0.494529195091523	-0.02474775453375259	0.9787349504316779	1.095345526342433	0.24275603907637433	-0.5206994482225035	0.27596826661121215
C3L-02164	0.8504401501719926	0.5800709994512578	1.2698031412897228	0.9414839286398001	0.9978755792747523	1.1926582944922846	0.6305964062191688	1.52970956927606
C3N-02374	-0.47697333192656655	-0.48071352830670566	-0.3017207130434429	-0.5253284369389751	-0.7457918775704573	-0.5574313946214787	0.274899264253989	-0.7040830079577716
C3N-02675	1.3420218558562094	1.3231417538248489	1.092473486768484	1.1438372574412619	1.1266017402366206	1.4984444927259686	0.12350687645342691	1.546751111581011
C3N-02523	-0.7652707832228953	-0.8593255078678786	-1.3540382562872624	-1.6410452100078705	-1.7180963430466347	-0.6350574470220613	0.2124846738157258	-0.9204202001665236
C3L-02130	0.02013418385468026	-0.3657188535108145	0.25216792254841064	0.14343986236308556	0.3517812692963125	-0.13468434418280104	0.5112248134524373	0.24583711877608136
C3N-02426	0.6450957553392607	0.35284808111994176	1.0299057068774697	-0.08690474866276361	0.20013098662006304	0.3944909107186585	1.1409233552465643	0.762676062652575
C3N-02284	-1.845951540902003	-2.3348023197449934	-2.115756436166706	-0.33481002374937097	-0.0023176003645111465	-1.9397565856713983	-1.1022212199066563	-1.9648488933947632
