n_boot	n_finite	prop_mean	prop_p2_5	prop_p50	prop_p97_5	indirect_p2_5	indirect_p97_5	frac_prop_in_0_1	frac_attenuates
5000	5000	2.289831619765974	-20.572413716476436	1.6032859682703013	24.472710363294176	-0.4362498492404121	-0.09536791261323509	0.084	0.0828
