spec_id	family	x_score	m_score	model	tier	signs_ok	spearman_attenuates	pooled_partial	n_cohorts_partial_ols	n	rho_xy	rho_xy_p	rho_xy_I2	rho_xy_lo	rho_xy_hi	rho_my	rho_my_p	rho_my_I2	rho_xm	rho_xm_p	rho_xm_I2	partial_xy	partial_xy_p	partial_xy_I2	partial_xy_lo	partial_xy_hi	partial_my	partial_my_p	partial_my_I2	c	c_se	c_p	a	a_se	a_p	b	b_se	b_p	c_prime	c_prime_se	c_prime_p	indirect	proportion	attenuation_abs	attenuation_fraction	ols_identity_gap	sobel_se	sobel_p	r2_total	r2_both	joint
pct_gt0|pct_gt0|identity	paired	pct_gt0	pct_gt0	identity	none	False	False	False	1	65	-0.1115981379180405	0.46033442477857556	15.381992904963504	-0.3881079036942132	0.1833438072055367	-0.5311678045689989	1.6462232944573955e-05	0.0	0.5345059199554321	0.005829909525383323	56.28293689797423	0.21633807353931137	0.12388288468880361	0.0	-0.06011625633303833	0.46196863693305906	-0.5433417819786175	2.0242835227624002e-05	0.0	-0.08712904483458943	0.11599450186765752	0.4554996663537938	0.4945198015265482	0.10316271332285408	1.118724632351947e-05	-0.511631336281136	0.130349770865196	0.00022924324845095617	0.16588278203792045	0.12249428971515675	0.1808340831267875	-0.25301182687251	2.9038746763819296	0.2530118268725099	2.9038746763819296	1.1102230246251565e-16	0.0833128127511773	0.0023903286804092256	0.1337736962241981	0.3131298754527617	0.32406700663157584
pct_gt0|pct_gt0|z	paired	pct_gt0	pct_gt0	z	none	False	False	False	1	65	-0.1115981379180405	0.46033442477857556	15.381992904963504	-0.3881079036942132	0.1833438072055367	-0.5311678045689989	1.6462232944573955e-05	0.0	0.5345059199554321	0.005829909525383323	56.28293689797423	0.21633807353931137	0.12388288468880361	0.0	-0.06011625633303833	0.46196863693305906	-0.5433417819786175	2.0242835227624002e-05	0.0	-0.15114363776396214	0.12761632606916432	0.2409412143950789	0.5003410033573737	0.11177797042644674	3.45734642442509e-05	-0.5250458845767072	0.13198573397227914	0.00019246823409377017	0.11155834693380753	0.1319857339722791	0.4013969627526226	-0.2627019846977695	1.7380948916157868	0.2627019846977697	1.7380948916157868	1.6653345369377348e-16	0.088347882521973	0.0029442922791898126	0.022844399236523705	0.2295052473833138	0.19396815342918022
pct_gt0|pct_gt0|rank	paired	pct_gt0	pct_gt0	rank	none	False	False	False	1	65	-0.1115981379180405	0.46033442477857556	15.381992904963504	-0.3881079036942132	0.1833438072055367	-0.5311678045689989	1.6462232944573955e-05	0.0	0.5345059199554321	0.005829909525383323	56.28293689797423	0.21633807353931137	0.12388288468880361	0.0	-0.06011625633303833	0.46196863693305906	-0.5433417819786175	2.0242835227624002e-05	0.0	-0.01027667984190032	0.12909262758780563	0.9368147317722499	0.42977602108036694	0.1165684757059365	0.0004902063796498533	-0.604465866748244	0.12080556108456478	5.377044150998741e-06	0.24950825524805958	0.12080556108456475	0.04328984859955097	-0.2597849350899556	25.279072529899622	0.2597849350899599	25.279072529899622	4.3298697960381105e-15	0.0875240730887164	0.0029959410416606795	0.17370536476850662	0.4198769094102245	2.8210974226318872
pct_gt0|pct_gt0|logit	paired	pct_gt0	pct_gt0	logit	none	False	False	False	1	65	-0.1115981379180405	0.46033442477857556	15.381992904963504	-0.3881079036942132	0.1833438072055367	-0.5311678045689989	1.6462232944573955e-05	0.0	0.5345059199554321	0.005829909525383323	56.28293689797423	0.21633807353931137	0.12388288468880361	0.0	-0.06011625633303833	0.46196863693305906	-0.5433417819786175	2.0242835227624002e-05	0.0	-0.04598162736269994	0.0883520339625715	0.6046745678873627	0.49472392957078876	0.07653354835574049	2.0362872134525555e-08	-0.5705943220246413	0.13065110334607238	5.154470065881404e-05	0.23630503782011072	0.10088048847547816	0.02255229709052371	-0.2822866651828106	6.139118630059625	0.28228666518281065	6.139118630059625	5.551115123125783e-17	0.07800561869441242	0.00029597325196470745	0.14196305656628583	0.35158245631201845	0.6851142075726059
pct_ge2|pct_ge2|identity	paired	pct_ge2	pct_ge2	identity	none	False	False	False	1	65	-0.05984551177564403	0.7120749204775356	24.82394637565691	-0.361069272892855	0.2526867188332825	-0.4546877259730017	0.0003548368930818541	0.0	0.610900831370802	0.007386501104449989	70.83659156396651	0.2475297834996525	0.07681755738481581	0.0	-0.027213636311235283	0.4875029956408234	-0.47402355784850086	0.00031007857475160626	0.0	-0.03780379860352325	0.12391389705734067	0.7613601465440747	0.5026838580350292	0.10462674826170643	1.075423078738497e-05	-0.5182570018504817	0.13864212352446248	0.0004209346335530906	0.22271563054034435	0.1322195593250029	0.09738070613918208	-0.26051942914386744	6.8913558628361615	0.2605194291438676	6.8913558628361615	1.6653345369377348e-16	0.08830248595488874	0.0031745846888048997	0.12698220565372487	0.29415241139859205	0.41241671843951505
pct_ge2|pct_ge2|z	paired	pct_ge2	pct_ge2	z	none	False	False	False	1	65	-0.05984551177564403	0.7120749204775356	24.82394637565691	-0.361069272892855	0.2526867188332825	-0.4546877259730017	0.0003548368930818541	0.0	0.610900831370802	0.007386501104449989	70.83659156396651	0.2475297834996525	0.07681755738481581	0.0	-0.027213636311235283	0.4875029956408234	-0.47402355784850086	0.00031007857475160626	0.0	-0.09176627575566203	0.12855471925953918	0.4780997114393275	0.494224130634013	0.11223060401832277	4.4546937762951314e-05	-0.5156227114662344	0.13316184057759506	0.000272668942602513	0.16306691055389028	0.13316184057759506	0.2256017238878969	-0.2548331863095522	2.7769808048882147	0.2548331863095523	2.7769808048882147	1.1102230246251565e-16	0.0876354540657012	0.0036389056912228025	0.008421049366064137	0.20934787710117675	0.1661898374596751
pct_ge2|pct_ge2|rank	paired	pct_ge2	pct_ge2	rank	none	False	False	False	1	65	-0.05984551177564403	0.7120749204775356	24.82394637565691	-0.361069272892855	0.2526867188332825	-0.4546877259730017	0.0003548368930818541	0.0	0.610900831370802	0.007386501104449989	70.83659156396651	0.2475297834996525	0.07681755738481581	0.0	-0.027213636311235283	0.4875029956408234	-0.47402355784850086	0.00031007857475160626	0.0	0.044532279314884474	0.1289713712482365	0.7310854012902435	0.4561264822134363	0.11488752704446772	0.00019468999819883417	-0.543042825038508	0.12791075697055476	7.831565991919577e-05	0.29222849279095003	0.12791075697055468	0.02594746112307367	-0.24769621347606122	-5.5621723677025265	0.24769621347606557	-5.5621723677025265	4.3576253716537394e-15	0.0854185596996841	0.0037340816496620527	0.1752569081684222	0.36825187113593205	-0.3328710519295034
pct_ge2|pct_ge2|logit	paired	pct_ge2	pct_ge2	logit	none	False	False	False	1	65	-0.05984551177564403	0.7120749204775356	24.82394637565691	-0.361069272892855	0.2526867188332825	-0.4546877259730017	0.0003548368930818541	0.0	0.610900831370802	0.007386501104449989	70.83659156396651	0.2475297834996525	0.07681755738481581	0.0	-0.027213636311235283	0.4875029956408234	-0.47402355784850086	0.00031007857475160626	0.0	-0.018704477737179957	0.08918832384543321	0.8345975547519937	0.6153917096323939	0.08423962821800254	7.534885429201243e-10	-0.4154254750590098	0.1267831206798343	0.001762343118235917	0.23694491558423295	0.11371575611227873	0.041531879539308016	-0.25564939332141345	13.667817776769281	0.2556493933214129	13.667817776769281	5.551115123125783e-16	0.08551017776599855	0.0027925568280148245	0.13872102124508512	0.27132207537803155	0.8179575497070029
pct_ge3|pct_ge3|identity	paired	pct_ge3	pct_ge3	identity	none	False	False	False	1	65	0.02362747031282923	0.8705875626345059	8.588548273681235	-0.2549348327732321	0.298568579644388	-0.44405786561227795	0.0005116007266651245	0.0	0.5697086245492156	0.00952201938517191	67.07308583074685	0.30606330567621454	0.026871998858263975	0.0	0.03618022276035934	0.5343372127274889	-0.496634324720418	0.00013684613988135776	0.0	0.021393472499411814	0.1329474694657901	0.872699573932787	0.5034563838251975	0.10576565183913411	1.2619089887489939e-05	-0.5053673388731805	0.14983911852051768	0.0013191532111141559	0.2758238854318661	0.14408343871315166	0.060430961598028604	-0.25443041293245466	-11.892899244825724	0.2544304129324543	-11.892899244825724	3.885780586188048e-16	0.09245413500743248	0.005923910752194113	0.12600513353628406	0.2672759233096599	-0.28099912384058895
pct_ge3|pct_ge3|z	paired	pct_ge3	pct_ge3	z	none	False	False	False	1	65	0.02362747031282923	0.8705875626345059	8.588548273681235	-0.2549348327732321	0.298568579644388	-0.44405786561227795	0.0005116007266651245	0.0	0.5697086245492156	0.00952201938517191	67.07308583074685	0.30606330567621454	0.026871998858263975	0.0	0.03618022276035934	0.5343372127274889	-0.496634324720418	0.00013684613988135776	0.0	-0.042925619423624675	0.12898045014633672	0.7404399133461461	0.4933626201232258	0.11229376096242291	4.614803096515796e-05	-0.474042368420733	0.13620538107690314	0.0009484556671162198	0.19094916550984772	0.1362053810769031	0.16617816823066675	-0.23387478493347233	5.448372978043883	0.2338747849334724	5.448372978043883	8.326672684688674e-17	0.08572807929729655	0.006370026733587367	0.0018426088029017684	0.17186136083316195	0.12873127079195282
