score	rho	p	I2	lo	hi	n_neg	rho_GSE123902	rho_GSE131907	rho_GSE205335	rho_GSE189357
pct_both_gt0	-0.14387742022893768	0.4542395046500245	45.78971467471468	-0.48103987848194035	0.23036122304466872	3	-0.3516483516483516	-0.24805194805194808	0.30660643704121965	-0.48333333333333334
pct_tacstd2_only_gt0	0.15371420688251738	0.25932113313700134	0.0	-0.11378941670480879	0.400436790091673	1	-0.15384615384615383	0.2481325236422012	0.09994353472614344	0.5
pct_cldn4_only_gt0	-0.35027899689951014	0.007749676871773433	0.0	-0.5614775803783962	-0.09623627274652288	4	-0.38461538461538464	-0.28441558441558445	-0.4771315640880858	-0.03333333333333333
tacstd2_pct_gt0	-0.1115981379180405	0.46033442477857556	15.381992904963504	-0.3881079036942132	0.1833438072055367	3	-0.32417582417582413	-0.15064935064935067	0.20835686053077357	-0.48333333333333334
cldn4_pct_gt0	-0.5311678045689989	1.6462232944573955e-05	0.0	-0.6967711225150761	-0.3118052568209761	4	-0.6593406593406593	-0.5220779220779221	-0.43534726143421804	-0.6
