spec_id	model	kind	cohort	rho	p	n	c	c_prime	a	b	partial_ols
pct_gt0|pct_gt0|z	z	ols	GSE131907	1.8250207118683746		21	-0.22435117387193465	0.18509436517632896	0.8221229862914228	-0.49803441319073527	False
pct_gt0|pct_gt0|z	z	ols	GSE205335	-0.05842263121476188		22	0.27110590679465146	0.28694462720745884	0.0382833180824801	-0.41372381512708867	False
pct_gt0|pct_gt0|z	z	ols	GSE189357	1.3381358787689872		9	-0.7386592802356223	0.2497672048333398	0.9608901173598288	-1.0286571452985624	False
pct_gt0|pct_gt0|rank	rank	rho_xy	GSE123902	-0.32417582417582413	0.27988186889314004	13					
pct_gt0|pct_gt0|rank	rank	rho_xy	GSE131907	-0.15064935064935067	0.5145138644694079	21					
pct_gt0|pct_gt0|rank	rank	rho_xy	GSE205335	0.20835686053077357	0.3521105235596147	22					
pct_gt0|pct_gt0|rank	rank	rho_xy	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_gt0|pct_gt0|rank	rank	rho_my	GSE123902	-0.6593406593406593	0.0142255785114567	13					
pct_gt0|pct_gt0|rank	rank	rho_my	GSE131907	-0.5220779220779221	0.015195754492505785	21					
pct_gt0|pct_gt0|rank	rank	rho_my	GSE205335	-0.43534726143421804	0.042861326301676765	22					
pct_gt0|pct_gt0|rank	rank	rho_my	GSE189357	-0.6	0.08762282904140249	9					
pct_gt0|pct_gt0|rank	rank	rho_xm	GSE123902	0.3021978021978022	0.3156083662499548	13					
pct_gt0|pct_gt0|rank	rank	rho_xm	GSE131907	0.6714285714285714	0.0008603119868966404	21					
pct_gt0|pct_gt0|rank	rank	rho_xm	GSE205335	0.2173913043478261	0.3311374194883425	22					
pct_gt0|pct_gt0|rank	rank	rho_xm	GSE189357	0.8499999999999999	0.0037047773275858125	9					
pct_gt0|pct_gt0|rank	rank	partial_xy	GSE123902	-0.17430712374383492		13					
pct_gt0|pct_gt0|rank	rank	partial_xy	GSE131907	0.31625136388308556		21					
pct_gt0|pct_gt0|rank	rank	partial_xy	GSE205335	0.3448121025793574		22					
pct_gt0|pct_gt0|rank	rank	partial_xy	GSE189357	0.06327719971683299		9					
pct_gt0|pct_gt0|rank	rank	partial_my	GSE123902	-0.6225282613783556		13					
pct_gt0|pct_gt0|rank	rank	partial_my	GSE131907	-0.5745576738650092		21					
pct_gt0|pct_gt0|rank	rank	partial_my	GSE205335	-0.5034683362854748		22					
pct_gt0|pct_gt0|rank	rank	partial_my	GSE189357	-0.41019325762280845		9					
pct_gt0|pct_gt0|rank	rank	ols	GSE123902	0.5759102307019602		13	-0.3241758241758242	-0.13747965048672728	0.3021978021978019	-0.6177946111166489	True
pct_gt0|pct_gt0|rank	rank	ols	GSE131907	3.4160355719576136		21	-0.15064935064935056	0.36397419006114695	0.6714285714285715	-0.7664605925475492	False
pct_gt0|pct_gt0|rank	rank	ols	GSE205335	-0.5263582397728737		22	0.20835686053077374	0.3180272108843533	0.2173913043478262	-0.5044836116264687	False
pct_gt0|pct_gt0|rank	rank	ols	GSE189357	1.1988195091643374		9	-0.48333333333333317	0.09609609609609582	0.8499999999999999	-0.681681681681682	False
pct_gt0|pct_gt0|logit	logit	rho_xy	GSE123902	-0.32417582417582413	0.27988186889314004	13					
pct_gt0|pct_gt0|logit	logit	rho_xy	GSE131907	-0.15064935064935067	0.5145138644694079	21					
pct_gt0|pct_gt0|logit	logit	rho_xy	GSE205335	0.20835686053077357	0.3521105235596147	22					
pct_gt0|pct_gt0|logit	logit	rho_xy	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_gt0|pct_gt0|logit	logit	rho_my	GSE123902	-0.6593406593406593	0.0142255785114567	13					
pct_gt0|pct_gt0|logit	logit	rho_my	GSE131907	-0.5220779220779221	0.015195754492505785	21					
pct_gt0|pct_gt0|logit	logit	rho_my	GSE205335	-0.43534726143421804	0.042861326301676765	22					
pct_gt0|pct_gt0|logit	logit	rho_my	GSE189357	-0.6	0.08762282904140249	9					
pct_gt0|pct_gt0|logit	logit	rho_xm	GSE123902	0.3021978021978022	0.3156083662499548	13					
pct_gt0|pct_gt0|logit	logit	rho_xm	GSE131907	0.6714285714285714	0.0008603119868966404	21					
pct_gt0|pct_gt0|logit	logit	rho_xm	GSE205335	0.2173913043478261	0.3311374194883425	22					
pct_gt0|pct_gt0|logit	logit	rho_xm	GSE189357	0.8499999999999999	0.0037047773275858125	9					
pct_gt0|pct_gt0|logit	logit	partial_xy	GSE123902	-0.17430712374383492		13					
pct_gt0|pct_gt0|logit	logit	partial_xy	GSE131907	0.31625136388308556		21					
pct_gt0|pct_gt0|logit	logit	partial_xy	GSE205335	0.3448121025793574		22					
pct_gt0|pct_gt0|logit	logit	partial_xy	GSE189357	0.06327719971683299		9					
pct_gt0|pct_gt0|logit	logit	partial_my	GSE123902	-0.6225282613783556		13					
pct_gt0|pct_gt0|logit	logit	partial_my	GSE131907	-0.5745576738650092		21					
pct_gt0|pct_gt0|logit	logit	partial_my	GSE205335	-0.5034683362854748		22					
pct_gt0|pct_gt0|logit	logit	partial_my	GSE189357	-0.41019325762280845		9					
pct_gt0|pct_gt0|logit	logit	ols	GSE123902	0.541963857882884		13	-0.42338345426109375	-0.1939249240259697	0.37513725420517674	-0.6116655375145024	True
pct_gt0|pct_gt0|logit	logit	ols	GSE131907	3.539662414492604		21	-0.10171216798197769	0.258314570120387	0.6487207403703953	-0.554979540035675	False
pct_gt0|pct_gt0|logit	logit	ols	GSE205335	0.13454676149598052		22	0.3492559305495778	0.30226467616086716	-0.08845152209327004	-0.5312656388112759	False
pct_gt0|pct_gt0|logit	logit	ols	GSE189357	1.3056549049415431		9	-0.7151220547347961	0.21858056366156525	1.1134286203874935	-0.8385832744908386	False
pct_ge2|pct_ge2|identity	identity	rho_xy	GSE123902	-0.2692307692307692	0.3737330422818916	13					
pct_ge2|pct_ge2|identity	identity	rho_xy	GSE131907	-0.13636363636363635	0.5555953559520419	21					
pct_ge2|pct_ge2|identity	identity	rho_xy	GSE205335	0.29757199322416716	0.17863505141387861	22					
pct_ge2|pct_ge2|identity	identity	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_ge2|pct_ge2|identity	identity	rho_my	GSE123902	-0.6593406593406593	0.0142255785114567	13					
pct_ge2|pct_ge2|identity	identity	rho_my	GSE131907	-0.4311688311688312	0.05100136282401154	21					
pct_ge2|pct_ge2|identity	identity	rho_my	GSE205335	-0.3348390739695088	0.12770341679769573	22					
pct_ge2|pct_ge2|identity	identity	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_ge2|pct_ge2|identity	identity	rho_xm	GSE123902	0.35714285714285715	0.2309298623020339	13					
pct_ge2|pct_ge2|identity	identity	rho_xm	GSE131907	0.7129870129870131	0.00028592281159081395	21					
pct_ge2|pct_ge2|identity	identity	rho_xm	GSE205335	0.22190852625635235	0.3209369353188612	22					
pct_ge2|pct_ge2|identity	identity	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_ge2|pct_ge2|identity	identity	partial_xy	GSE123902	-0.04806191597248682		13					
pct_ge2|pct_ge2|identity	identity	partial_xy	GSE131907	0.2703763212514896		21					
pct_ge2|pct_ge2|identity	identity	partial_xy	GSE205335	0.40474848606679587		22					
pct_ge2|pct_ge2|identity	identity	partial_xy	GSE189357	0.0754247418983721		9					
pct_ge2|pct_ge2|identity	identity	partial_my	GSE123902	-0.6260687626476852		13					
pct_ge2|pct_ge2|identity	identity	partial_my	GSE131907	-0.48075171181993254		21					
pct_ge2|pct_ge2|identity	identity	partial_my	GSE205335	-0.430631021506509		22					
pct_ge2|pct_ge2|identity	identity	partial_my	GSE189357	-0.2790714809632643		9					
pct_ge2|pct_ge2|identity	identity	ols	GSE123902	0.6142164048282929		13	-0.4014074123635983	-0.15485639467020104	0.4132209366082368	-0.5966566450313855	True
pct_ge2|pct_ge2|identity	identity	ols	GSE131907	4.634077610372125		21	-0.08312400109188291	0.3020790712525606	0.7884509753379011	-0.48855678335531105	False
pct_ge2|pct_ge2|identity	identity	ols	GSE205335	-0.07556646936788936		22	0.3158065436972702	0.339670929207749	0.05277550019764107	-0.4521868181468312	False
pct_ge2|pct_ge2|identity	identity	ols	GSE189357	1.6915527767495226		9	-0.6427251945249527	0.444478392960609	1.0291685222572846	-1.0563902451087286	False
pct_ge2|pct_ge2|z	z	rho_xy	GSE123902	-0.2692307692307692	0.3737330422818916	13					
pct_ge2|pct_ge2|z	z	rho_xy	GSE131907	-0.13636363636363635	0.5555953559520419	21					
pct_ge2|pct_ge2|z	z	rho_xy	GSE205335	0.29757199322416716	0.17863505141387861	22					
pct_ge2|pct_ge2|z	z	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_ge2|pct_ge2|z	z	rho_my	GSE123902	-0.6593406593406593	0.0142255785114567	13					
pct_ge2|pct_ge2|z	z	rho_my	GSE131907	-0.4311688311688312	0.05100136282401154	21					
pct_ge2|pct_ge2|z	z	rho_my	GSE205335	-0.3348390739695088	0.12770341679769573	22					
pct_ge2|pct_ge2|z	z	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_ge2|pct_ge2|z	z	rho_xm	GSE123902	0.35714285714285715	0.2309298623020339	13					
pct_ge2|pct_ge2|z	z	rho_xm	GSE131907	0.7129870129870131	0.00028592281159081395	21					
pct_ge2|pct_ge2|z	z	rho_xm	GSE205335	0.22190852625635235	0.3209369353188612	22					
pct_ge2|pct_ge2|z	z	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_ge2|pct_ge2|z	z	partial_xy	GSE123902	-0.04806191597248682		13					
pct_ge2|pct_ge2|z	z	partial_xy	GSE131907	0.2703763212514896		21					
pct_ge2|pct_ge2|z	z	partial_xy	GSE205335	0.40474848606679587		22					
pct_ge2|pct_ge2|z	z	partial_xy	GSE189357	0.0754247418983721		9					
pct_ge2|pct_ge2|z	z	partial_my	GSE123902	-0.6260687626476852		13					
pct_ge2|pct_ge2|z	z	partial_my	GSE131907	-0.48075171181993254		21					
pct_ge2|pct_ge2|z	z	partial_my	GSE205335	-0.430631021506509		22					
pct_ge2|pct_ge2|z	z	partial_my	GSE189357	-0.2790714809632643		9					
pct_ge2|pct_ge2|z	z	ols	GSE123902	0.6142164048282925		13	-0.314669514329722	-0.12139433652905543	0.4296602695039801	-0.4498325572987994	True
pct_ge2|pct_ge2|z	z	ols	GSE131907	4.63407761037213		21	-0.10885007104057659	0.39556960605597524	0.7911607758841199	-0.6375691167612098	False
pct_ge2|pct_ge2|z	z	ols	GSE205335	-0.07556646936788886		22	0.3067043447522817	0.32988090922500335	0.06140333514520002	-0.3774479744124039	False
pct_ge2|pct_ge2|z	z	ols	GSE189357	1.6915527767495282		9	-0.7039720367255257	0.4868338167515581	0.9526372578775769	-1.2500097425646917	False
pct_ge2|pct_ge2|rank	rank	rho_xy	GSE123902	-0.2692307692307692	0.3737330422818916	13					
pct_ge2|pct_ge2|rank	rank	rho_xy	GSE131907	-0.13636363636363635	0.5555953559520419	21					
pct_ge2|pct_ge2|rank	rank	rho_xy	GSE205335	0.29757199322416716	0.17863505141387861	22					
pct_ge2|pct_ge2|rank	rank	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_ge2|pct_ge2|rank	rank	rho_my	GSE123902	-0.6593406593406593	0.0142255785114567	13					
pct_ge2|pct_ge2|rank	rank	rho_my	GSE131907	-0.4311688311688312	0.05100136282401154	21					
pct_ge2|pct_ge2|rank	rank	rho_my	GSE205335	-0.3348390739695088	0.12770341679769573	22					
pct_ge2|pct_ge2|rank	rank	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_ge2|pct_ge2|rank	rank	rho_xm	GSE123902	0.35714285714285715	0.2309298623020339	13					
pct_ge2|pct_ge2|rank	rank	rho_xm	GSE131907	0.7129870129870131	0.00028592281159081395	21					
pct_ge2|pct_ge2|rank	rank	rho_xm	GSE205335	0.22190852625635235	0.3209369353188612	22					
pct_ge2|pct_ge2|rank	rank	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_ge2|pct_ge2|rank	rank	partial_xy	GSE123902	-0.04806191597248682		13					
pct_ge2|pct_ge2|rank	rank	partial_xy	GSE131907	0.2703763212514896		21					
pct_ge2|pct_ge2|rank	rank	partial_xy	GSE205335	0.40474848606679587		22					
pct_ge2|pct_ge2|rank	rank	partial_xy	GSE189357	0.0754247418983721		9					
pct_ge2|pct_ge2|rank	rank	partial_my	GSE123902	-0.6260687626476852		13					
pct_ge2|pct_ge2|rank	rank	partial_my	GSE131907	-0.48075171181993254		21					
pct_ge2|pct_ge2|rank	rank	partial_my	GSE205335	-0.430631021506509		22					
pct_ge2|pct_ge2|rank	rank	partial_my	GSE189357	-0.2790714809632643		9					
pct_ge2|pct_ge2|rank	rank	ols	GSE123902	0.856307435254803		13	-0.26923076923076916	-0.038686459739091024	0.3571428571428567	-0.6455240665766983	True
pct_ge2|pct_ge2|rank	rank	ols	GSE131907	3.5514049790908384		21	-0.1363636363636364	0.3479188607851142	0.7129870129870131	-0.6792304604818544	False
pct_ge2|pct_ge2|rank	rank	ols	GSE205335	-0.3144265514798731		22	0.29757199322416705	0.39113652887063405	0.22190852625635227	-0.42163560465621663	False
pct_ge2|pct_ge2|rank	rank	ols	GSE189357	1.3965217391304343		9	-0.4166666666666666	0.16521739130434784	0.9166666666666665	-0.634782608695652	False
pct_ge2|pct_ge2|logit	logit	rho_xy	GSE123902	-0.2692307692307692	0.3737330422818916	13					
pct_ge2|pct_ge2|logit	logit	rho_xy	GSE131907	-0.13636363636363635	0.5555953559520419	21					
pct_ge2|pct_ge2|logit	logit	rho_xy	GSE205335	0.29757199322416716	0.17863505141387861	22					
pct_ge2|pct_ge2|logit	logit	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_ge2|pct_ge2|logit	logit	rho_my	GSE123902	-0.6593406593406593	0.0142255785114567	13					
pct_ge2|pct_ge2|logit	logit	rho_my	GSE131907	-0.4311688311688312	0.05100136282401154	21					
pct_ge2|pct_ge2|logit	logit	rho_my	GSE205335	-0.3348390739695088	0.12770341679769573	22					
pct_ge2|pct_ge2|logit	logit	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_ge2|pct_ge2|logit	logit	rho_xm	GSE123902	0.35714285714285715	0.2309298623020339	13					
pct_ge2|pct_ge2|logit	logit	rho_xm	GSE131907	0.7129870129870131	0.00028592281159081395	21					
pct_ge2|pct_ge2|logit	logit	rho_xm	GSE205335	0.22190852625635235	0.3209369353188612	22					
pct_ge2|pct_ge2|logit	logit	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_ge2|pct_ge2|logit	logit	partial_xy	GSE123902	-0.04806191597248682		13					
pct_ge2|pct_ge2|logit	logit	partial_xy	GSE131907	0.2703763212514896		21					
pct_ge2|pct_ge2|logit	logit	partial_xy	GSE205335	0.40474848606679587		22					
pct_ge2|pct_ge2|logit	logit	partial_xy	GSE189357	0.0754247418983721		9					
pct_ge2|pct_ge2|logit	logit	partial_my	GSE123902	-0.6260687626476852		13					
pct_ge2|pct_ge2|logit	logit	partial_my	GSE131907	-0.48075171181993254		21					
pct_ge2|pct_ge2|logit	logit	partial_my	GSE205335	-0.430631021506509		22					
pct_ge2|pct_ge2|logit	logit	partial_my	GSE189357	-0.2790714809632643		9					
pct_ge2|pct_ge2|logit	logit	ols	GSE123902	0.5089297471309404		13	-0.29738572365542737	-0.146037282515119	0.29056097644056406	-0.520883578360591	True
pct_ge2|pct_ge2|logit	logit	ols	GSE131907	2.8383983937153503		21	-0.08571115845176804	0.1575712560212127	0.8397463586587247	-0.2897094008976238	False
pct_ge2|pct_ge2|logit	logit	ols	GSE205335	0.08674597751791562		22	0.4018376828900854	0.36697988028425144	-0.06960990261453119	-0.5007592497128135	False
pct_ge2|pct_ge2|logit	logit	ols	GSE189357	1.72587124624057		9	-0.5745851501672647	0.41707483902323705	0.9952171079638846	-0.996425786147648	False
pct_ge3|pct_ge3|identity	identity	rho_xy	GSE123902	-0.19780219780219782	0.5171309114848299	13					
pct_ge3|pct_ge3|identity	identity	rho_xy	GSE131907	0.032467532467532464	0.8888886581323973	21					
pct_ge3|pct_ge3|identity	identity	rho_xy	GSE205335	0.2930547713156409	0.18563736889409582	22					
pct_ge3|pct_ge3|identity	identity	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_ge3|pct_ge3|identity	identity	rho_my	GSE123902	-0.6758241758241759	0.011225245577668616	13					
pct_ge3|pct_ge3|identity	identity	rho_my	GSE131907	-0.42987012987012985	0.05178188171189559	21					
pct_ge3|pct_ge3|identity	identity	rho_my	GSE205335	-0.2885375494071147	0.19282461005168622	22					
pct_ge3|pct_ge3|identity	identity	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_ge3|pct_ge3|identity	identity	rho_xm	GSE123902	0.34065934065934067	0.2547064607541251	13					
pct_ge3|pct_ge3|identity	identity	rho_xm	GSE131907	0.6116883116883116	0.0032126793710934515	21					
pct_ge3|pct_ge3|identity	identity	rho_xm	GSE205335	0.2173913043478261	0.3311374194883425	22					
pct_ge3|pct_ge3|identity	identity	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_ge3|pct_ge3|identity	identity	partial_xy	GSE123902	0.04678889833674068		13					
pct_ge3|pct_ge3|identity	identity	partial_xy	GSE131907	0.4135854165526221		21					
pct_ge3|pct_ge3|identity	identity	partial_xy	GSE205335	0.380688681344029		22					
pct_ge3|pct_ge3|identity	identity	partial_xy	GSE189357	0.0754247418983721		9					
pct_ge3|pct_ge3|identity	identity	partial_my	GSE123902	-0.6601931947707539		13					
pct_ge3|pct_ge3|identity	identity	partial_my	GSE131907	-0.5687877819429143		21					
pct_ge3|pct_ge3|identity	identity	partial_my	GSE205335	-0.37744718797356197		22					
pct_ge3|pct_ge3|identity	identity	partial_my	GSE189357	-0.2790714809632643		9					
pct_ge3|pct_ge3|identity	identity	ols	GSE123902	0.5191010208435601		13	-0.42316164185960925	-0.20349800158844625	0.3518446713543381	-0.6243199290914934	True
pct_ge3|pct_ge3|identity	identity	ols	GSE131907	-33.562045530225575		21	0.011537556283086673	0.3987615455635841	0.7533595956033642	-0.5139962264240733	False
pct_ge3|pct_ge3|identity	identity	ols	GSE205335	-0.18312481149547966		22	0.3091061692823065	0.36571117826421884	0.13424672729064496	-0.4216490794547417	False
pct_ge3|pct_ge3|identity	identity	ols	GSE189357	1.8100022930964157		9	-0.655640850169385	0.5310705920848852	0.986747700676455	-1.2026493109036203	False
pct_ge3|pct_ge3|z	z	rho_xy	GSE123902	-0.19780219780219782	0.5171309114848299	13					
pct_ge3|pct_ge3|z	z	rho_xy	GSE131907	0.032467532467532464	0.8888886581323973	21					
pct_ge3|pct_ge3|z	z	rho_xy	GSE205335	0.2930547713156409	0.18563736889409582	22					
pct_ge3|pct_ge3|z	z	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_ge3|pct_ge3|z	z	rho_my	GSE123902	-0.6758241758241759	0.011225245577668616	13					
pct_ge3|pct_ge3|z	z	rho_my	GSE131907	-0.42987012987012985	0.05178188171189559	21					
pct_ge3|pct_ge3|z	z	rho_my	GSE205335	-0.2885375494071147	0.19282461005168622	22					
pct_ge3|pct_ge3|z	z	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_ge3|pct_ge3|z	z	rho_xm	GSE123902	0.34065934065934067	0.2547064607541251	13					
pct_ge3|pct_ge3|z	z	rho_xm	GSE131907	0.6116883116883116	0.0032126793710934515	21					
pct_ge3|pct_ge3|z	z	rho_xm	GSE205335	0.2173913043478261	0.3311374194883425	22					
pct_ge3|pct_ge3|z	z	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_ge3|pct_ge3|z	z	partial_xy	GSE123902	0.04678889833674068		13					
pct_ge3|pct_ge3|z	z	partial_xy	GSE131907	0.4135854165526221		21					
pct_ge3|pct_ge3|z	z	partial_xy	GSE205335	0.380688681344029		22					
pct_ge3|pct_ge3|z	z	partial_xy	GSE189357	0.0754247418983721		9					
pct_ge3|pct_ge3|z	z	partial_my	GSE123902	-0.6601931947707539		13					
pct_ge3|pct_ge3|z	z	partial_my	GSE131907	-0.5687877819429143		21					
pct_ge3|pct_ge3|z	z	partial_my	GSE205335	-0.37744718797356197		22					
pct_ge3|pct_ge3|z	z	partial_my	GSE189357	-0.2790714809632643		9					
pct_ge3|pct_ge3|z	z	ols	GSE123902	0.5191010208435624		13	-0.27454245538381583	-0.13202718652917883	0.3510266252709485	-0.4059956100043211	True
pct_ge3|pct_ge3|z	z	ols	GSE131907	-33.562045530225866		21	0.014421074126772281	0.49842182056426587	0.7369011429757799	-0.6568055309060654	False
pct_ge3|pct_ge3|z	z	ols	GSE205335	-0.18312481149547943		22	0.2870481219120437	0.3396137551273183	0.16065654853378644	-0.32719259622473296	False
pct_ge3|pct_ge3|z	z	ols	GSE189357	1.8100022930964188		9	-0.6487793979192419	0.5255128000282998	0.9439840121391837	-1.2439746678404557	False
pct_ge3|pct_ge3|rank	rank	rho_xy	GSE123902	-0.19780219780219782	0.5171309114848299	13					
pct_ge3|pct_ge3|rank	rank	rho_xy	GSE131907	0.032467532467532464	0.8888886581323973	21					
pct_ge3|pct_ge3|rank	rank	rho_xy	GSE205335	0.2930547713156409	0.18563736889409582	22					
pct_ge3|pct_ge3|rank	rank	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_ge3|pct_ge3|rank	rank	rho_my	GSE123902	-0.6758241758241759	0.011225245577668616	13					
pct_ge3|pct_ge3|rank	rank	rho_my	GSE131907	-0.42987012987012985	0.05178188171189559	21					
pct_ge3|pct_ge3|rank	rank	rho_my	GSE205335	-0.2885375494071147	0.19282461005168622	22					
pct_ge3|pct_ge3|rank	rank	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_ge3|pct_ge3|rank	rank	rho_xm	GSE123902	0.34065934065934067	0.2547064607541251	13					
pct_ge3|pct_ge3|rank	rank	rho_xm	GSE131907	0.6116883116883116	0.0032126793710934515	21					
pct_ge3|pct_ge3|rank	rank	rho_xm	GSE205335	0.2173913043478261	0.3311374194883425	22					
pct_ge3|pct_ge3|rank	rank	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_ge3|pct_ge3|rank	rank	partial_xy	GSE123902	0.04678889833674068		13					
pct_ge3|pct_ge3|rank	rank	partial_xy	GSE131907	0.4135854165526221		21					
pct_ge3|pct_ge3|rank	rank	partial_xy	GSE205335	0.380688681344029		22					
pct_ge3|pct_ge3|rank	rank	partial_xy	GSE189357	0.0754247418983721		9					
pct_ge3|pct_ge3|rank	rank	partial_my	GSE123902	-0.6601931947707539		13					
pct_ge3|pct_ge3|rank	rank	partial_my	GSE131907	-0.5687877819429143		21					
pct_ge3|pct_ge3|rank	rank	partial_my	GSE205335	-0.37744718797356197		22					
