ok	c	c_se	c_p	c_prime	c_prime_se	c_prime_p	a	b	b_se	b_p	proportion	re_var_base	re_var_full	converged_base	converged_full
True	-0.08712904483458964	0.11144391261365248	0.4343205496822754	0.16588278203792023	0.11670384673354396	0.1552006700794125	0.49451980152654784	-0.5116313362811361	0.12418799044574663	3.7917949800039674e-05	2.903874676381921	0.0	0.0	True	True
