b_x	se_x	p_x	b_m	se_m	p_m	b_int	se_int	p_int	m_q25	m_q75	slope_q25	slope_q75	n	r2
0.11473641523016383	0.35421042838771405	0.7471625885994837	-0.5364082827035486	0.20770143779120936	0.012351729773077531	0.07338955787582828	0.47634924805204704	0.8780919804301797	0.4325955734406438	0.8078817733990148	0.14648441310401308	0.17402650139585762	65	0.31341086263506224
