k	n_total	method	OR	OR_lo	OR_hi	logOR	SE	p	FE_OR	FE_OR_lo	FE_OR_hi	FE_p	tau2	Q	I2	p_heterogeneity	dropped
11	640	DerSimonian-Laird random effects on logOR	1.2193019498632915	0.818107097881845	1.8172403696161805	0.19827852274895733	0.20359211591456697	0.3301058009182193	1.1177969577603513	0.7973615151740941	1.5670056994229147	0.5181990791792801	0.07119013464488884	11.932832141111001	16.19759767215703	0.28957695800944017	Braun
11	769	DerSimonian-Laird random effects on logOR	1.119492115816811	0.8069978711131245	1.5529936846640309	0.1128751144385824	0.16699457305108076	0.4990908965873826	1.0876862454223069	0.7978844338873201	1.482747774282247	0.5949356548462592	0.017979675484028623	10.59886511315337	5.650275824438672	0.3896113482481388	Shiuan
11	547	DerSimonian-Laird random effects on logOR	1.3060852328676145	0.9062319712559345	1.8823642175752469	0.2670342912573626	0.18647666227298687	0.15214426503126866	1.3060852328676145	0.9062319712559345	1.8823642175752469	0.15214426503126866	0.0	8.153271662207068	0.0	0.6138684652962902	Mariathasan
11	764	DerSimonian-Laird random effects on logOR	1.0946602137958634	0.7651433351958578	1.5660869389404999	0.09044400807753265	0.18272250230352347	0.620614145984776	1.0330395508605381	0.7567262697645355	1.4102466853360403	0.8378166038384116	0.052958302468762375	11.742299920314874	14.837808028566807	0.30267361854382985	Snyder
11	755	DerSimonian-Laird random effects on logOR	1.1109036448985827	0.7685335210001126	1.6057945093181898	0.10517377863227774	0.18798208002504396	0.5758284985343305	1.0368850434432906	0.7586724290580477	1.4171209498824877	0.8202319027673934	0.06465700359838535	12.106308132848918	17.398434846819406	0.2780047146785671	Jung
11	713	DerSimonian-Laird random effects on logOR	0.978841621125042	0.7120529005504611	1.3455895180063244	-0.021385425713428618	0.1623559418830627	0.8952062477297169	0.978841621125042	0.7120529005504611	1.3455895180063244	0.8952062477297169	0.0	9.257137475321084	0.0	0.5078866770345632	Fumet1
11	760	DerSimonian-Laird random effects on logOR	1.151166026458034	0.7904113429247325	1.6765741437460246	0.1407753647396662	0.1918250747575544	0.46302575753713415	1.0585338317862958	0.7752848753020855	1.4452672930057922	0.7203203614631086	0.07729886427066399	12.539788350896352	20.253837463810193	0.2505523515015048	Fumet2
11	744	DerSimonian-Laird random effects on logOR	1.1401607523059654	0.7764586739959637	1.674225022703092	0.13116926326002298	0.19601077649884857	0.503371643050915	1.0468253081643388	0.7627739351124846	1.4366553121033971	0.7769143354038508	0.07888715454610944	12.482525528424766	19.888006820187524	0.25405937454745453	Gide
11	755	DerSimonian-Laird random effects on logOR	1.1211114471740076	0.7707513456344083	1.6307345865871254	0.11432055678803106	0.19117858322898365	0.549854717531469	1.0396608444170394	0.7597318650591018	1.422731783574545	0.8079855442524707	0.07088147236166599	12.284196831948877	18.594596481945917	0.26648646646681406	Hugo
11	670	DerSimonian-Laird random effects on logOR	1.1558763481820404	0.7654950038419032	1.7453414138318564	0.14485879928854706	0.21025070910921959	0.49083505824251905	1.0378641450219552	0.7406578915323391	1.454331339525223	0.8290597769508519	0.0910417815795056	12.477831141590155	19.85786723248111	0.2543484854900381	Liu
11	752	DerSimonian-Laird random effects on logOR	1.0684682937051668	0.7536722700934241	1.5147492351174294	0.06622612168697342	0.1780733582650768	0.7099646301787801	1.0216506379129882	0.7472382718864953	1.3968369464172246	0.8932295632781146	0.03894793441151123	11.264642152465733	11.226651813248354	0.337275133631564	Riaz
11	733	DerSimonian-Laird random effects on logOR	1.0625960684865003	0.744596646962002	1.5164054382594983	0.06071503512808741	0.1814426815416762	0.737908907647632	1.0123614048656788	0.7377296682888588	1.3892292232719583	0.9393471841122042	0.04154529039684348	11.308382454265299	11.57002302987907	0.3340022977137042	Puch
