family	feature	axis	n	rho	p	label	n_pos	n_neg	median_pos	median_neg	U	auc	n_event	hr	hr_lo	hr_hi	n_hi	n_lo	median_cut	test_stat	q_bh
spearman_immune	CLDN4	CD8A	355.0	-0.17218151898836034	0.0011257074336079042																0.005628537168039521
spearman_immune	CLDN4	IFNG	355.0	0.0795626870802279	0.1346115531342189																0.33652888283554727
spearman_immune	CLDN4	IFNG_Ayers6	355.0	0.02940354044135812	0.5808314302094613																0.9680523836824354
spearman_immune	CLDN4	MHCI	355.0	0.020826630492003857	0.6957512169505891																0.9770896490059742
spearman_immune	CLDN4	ESTIMATE_Immune_meanz	355.0	0.04397475194179425	0.4087897353236387																0.8175794706472775
spearman_immune	CLDN4	ESTIMATE_Stromal_meanz	355.0	-0.11846671624369066	0.02560985124493309																
spearman_immune	CLDN4	ESTIMATE_Immune_ssgsea	355.0	-0.24609426916291713	2.69511724894744e-06																
spearman_immune	CLDN4	TJ_noCLDN4	355.0	0.7403493501905729	7.402322497432755e-63																
spearman_immune	TACSTD2	CD8A	355.0	-0.2624896313974952	5.262807410245466e-07																5.262807410245465e-06
spearman_immune	TACSTD2	IFNG	355.0	-0.014760381629875731	0.7816717192047793																0.9770896490059742
spearman_immune	TACSTD2	IFNG_Ayers6	355.0	-0.003242310978074133	0.9514591376825453																0.9820727682935095
spearman_immune	TACSTD2	MHCI	355.0	-0.001196822599616709	0.9820727682935094																0.9820727682935095
spearman_immune	TACSTD2	ESTIMATE_Immune_meanz	355.0	-0.1328902246524656	0.012205809041585644																0.040686030138618816
spearman_immune	TACSTD2	ESTIMATE_Stromal_meanz	355.0	-0.17765278465121842	0.0007732051850469631																
spearman_immune	TACSTD2	ESTIMATE_Immune_ssgsea	355.0	-0.3003686760789729	7.774675170427885e-09																
spearman_immune	TACSTD2	TJ_noCLDN4	355.0	0.49421021644508745	2.914112256917867e-23																
spearman_immune	CLDN4	TACSTD2	355.0	0.6098024450121771	1.5761449624244348e-37																
response_mwu	CLDN4				0.403492127146615	GEO_response	168.0	187.0	1.8687400047001002	1.9367025212537252	14901.0	0.4743124522536287									
response_mwu	TACSTD2				0.6714384766503334	GEO_response	168.0	187.0	8.282705687335504	8.197856053128348	16118.0	0.5130506748153807									
response_mwu	CD8A				0.0027063670938425894	GEO_response	168.0	187.0	3.2053622780044497	2.784733170599838	18604.0	0.5921823274764452									
response_mwu	IFNG				0.0008312417349626676	GEO_response	168.0	187.0	0.8599171557475817	0.5071867713997402	18921.0	0.6022727272727273									
response_mwu	IFNG_Ayers6				0.0006968824045331699	GEO_response	168.0	187.0	0.08821081805869307	-0.11511506638289297	18982.0	0.6042144130379424									
response_mwu	MHCI				0.26749043417800666	GEO_response	168.0	187.0	-0.07066039605910651	-0.07000775320887846	14637.0	0.4659090909090909									
response_mwu	ESTIMATE_Immune_meanz				0.015913048008186288	GEO_response	168.0	187.0	0.12994736295133147	-0.021034053424785332	18036.0	0.5741023682200153									
response_mwu	CLDN4				0.3077113010750634	Supp8_response	171.0	184.0	1.857396239109669	1.9601892730446047	14746.0	0.46866259852529873									
response_mwu	TACSTD2				0.79222768056105	Supp8_response	171.0	184.0	8.276619901000993	8.213936550787395	15987.0	0.5081045003813882									
response_mwu	CD8A				0.001801302437574084	Supp8_response	171.0	184.0	3.2154264572042837	2.7702052150832275	18748.0	0.5958555809814391									
response_mwu	IFNG				0.001993705021838334	Supp8_response	171.0	184.0	0.8291660899776483	0.5075053214226082	18706.0	0.5945207220950928									
response_mwu	IFNG_Ayers6				0.0007584905049065659	Supp8_response	171.0	184.0	0.07561104467359109	-0.1241290338284389	18986.0	0.6034197813374015									
response_mwu	MHCI				0.4167963777324011	Supp8_response	171.0	184.0	-0.06827645596980365	-0.07253147737386093	14947.0	0.4750508517670989									
response_mwu	ESTIMATE_Immune_meanz				0.01962161080759182	Supp8_response	171.0	184.0	0.1284992213680642	-0.020637651087469414	17987.0	0.5716692092550216									
cox_os	CLDN4		355.0		0.008133857641025926	OS							265.0	1.1942475901745215	1.0471248221215714	1.362041350283325					
logrank_os_median	CLDN4				0.5389276959818728												178.0	177.0	1.9171789133424	0.3775307736009021	
cox_pfs_reconstructed	CLDN4		355.0		0.037202907945761234	PFS_reconstructed							349.0	1.1261971890375944	1.0070732462883727	1.2594119775007893					
spearman_pfs_time	CLDN4		355.0	-0.08985287359104976	0.09094995898251614																
spearman_os_time	CLDN4		355.0	-0.09936519493728818	0.06145443467407109																
cox_os	TACSTD2		355.0		0.2803832521719666	OS							265.0	1.0744973858533617	0.9430746163033971	1.2242346599585274					
logrank_os_median	TACSTD2				0.12717457274201804												178.0	177.0	8.252972397661358	2.3266589703728577	
cox_pfs_reconstructed	TACSTD2		355.0		0.23870319460785738	PFS_reconstructed							349.0	1.0645733266639295	0.9593336265560529	1.1813579097741413					
spearman_pfs_time	TACSTD2		355.0	-0.03501365972759735	0.5108062041634805																
spearman_os_time	TACSTD2		355.0	-0.06948091489751408	0.1915244743820658																
cox_os	CD8A		355.0		0.00266045167042315	OS							265.0	0.8383104272979197	0.747202064353176	0.9405278786599401					
logrank_os_median	CD8A				0.005297154326188413												178.0	177.0	2.9630113250535697	7.77509115514365	
cox_pfs_reconstructed	CD8A		355.0		2.7284082184676496e-05	PFS_reconstructed							349.0	0.802129636626639	0.7236132752664665	0.8891654920480158					
spearman_pfs_time	CD8A		355.0	0.22907132089185725	1.3071261089479742e-05																
spearman_os_time	CD8A		355.0	0.15444015185207047	0.0035326379627284264																
cox_os	IFNG_Ayers6		355.0		0.0031720343048148537	OS							265.0	0.8391921668891034	0.7469385610752173	0.9428399197308424					
logrank_os_median	IFNG_Ayers6				0.0010590129971947897												178.0	177.0	-0.009956361654043908	10.721438663196434	
cox_pfs_reconstructed	IFNG_Ayers6		355.0		0.0003811213332183534	PFS_reconstructed							349.0	0.8272288968524456	0.74504545149474	0.9184777202717347					
spearman_pfs_time	IFNG_Ayers6		355.0	0.19169759860286817	0.0002802872543501152																
spearman_os_time	IFNG_Ayers6		355.0	0.1422425883535259	0.00726893651564677																
cox_os	ESTIMATE_Immune_meanz		355.0		0.05471702910463158	OS							265.0	0.8917986907293822	0.7934653928809795	1.0023183265737423					
logrank_os_median	ESTIMATE_Immune_meanz				0.08828071315598181												178.0	177.0	0.04841189610672696	2.9054481486846915	
cox_pfs_reconstructed	ESTIMATE_Immune_meanz		355.0		0.0013053288444359109	PFS_reconstructed							349.0	0.837912184045685	0.752272342072633	0.9333013975202366					
spearman_pfs_time	ESTIMATE_Immune_meanz		355.0	0.16244667199383084	0.0021380526415640524																
spearman_os_time	ESTIMATE_Immune_meanz		355.0	0.08980084661709554	0.09113800130469014																
