cohort	gene	metric	immune	n	rho	p
GSE241934_Real	TACSTD2	TACSTD2_log1p_cp10k	frac_tnk	24	-0.16695652173913042	0.4355381053206146
GSE241934_Real	TACSTD2	TACSTD2_log1p_cp10k	frac_cd8	24	-0.2026086956521739	0.34237332678092114
GSE241934_Real	TACSTD2	TACSTD2_pct_pos	frac_tnk	24	-0.12307023556862542	0.5667003854361812
GSE241934_Real	TACSTD2	TACSTD2_pct_pos	frac_cd8	24	-0.06566645078043265	0.7604771618778372
GSE241934_Real	CLDN4	CLDN4_log1p_cp10k	frac_tnk	24	0.1782608695652174	0.404629262071875
GSE241934_Real	CLDN4	CLDN4_log1p_cp10k	frac_cd8	24	0.18521739130434778	0.3862326819021753
GSE241934_Real	CLDN4	CLDN4_pct_pos	frac_tnk	24	-0.033913043478260865	0.8749966229566862
GSE241934_Real	CLDN4	CLDN4_pct_pos	frac_cd8	24	0.1226086956521739	0.5681672657020509
