group	n	ifn_rho	ifn_p	nhej_rho	nhej_p
Colorectal	10	0.2727272727272727	0.4458383415427516	-0.0303030303030303	0.9337729580941466
Mammary	29	-0.05320197044334973	0.7840131675880627	0.14532019704433494	0.45195706543857933
Melanoma	14	0.14521460932458408	0.6203708364871107	-0.46204648421458555	0.09624625123888673
