mouse	gsm	genotype	n_cells_qc	n_epithelial	n_T_NK	frac_T_NK	frac_epithelial	cldn4_mean_all	cldn4_pct_pos_all	cldn4_mean_epithelial	cldn4_pct_pos_epithelial	ifn_mean_epithelial	mhc_mean_epithelial	ifn_mhc_mean_epithelial	tnk_gene_score_all	note
KL1	GSM5047302	KL	4199	358	94	0.022386282448202	0.0852583948559181	0.0755630789212998	0.0473922362467254	0.780861428553065	0.455307262569832	0.114368529783753	0.350078875264925	0.232223702524339	0.0113713680364371	n=2; Spearman not reported (always |r|=1)
KL2	GSM5047303	KL	2494	260	242	0.0970328789093825	0.104250200481155	0.0414155875450808	0.0392943063352045	0.383657587214112	0.357692307692308	0.0651401001980589	0.617993111986493	0.341566606092276	0.075033236672802	n=2; Spearman not reported (always |r|=1)
