CellLineName,CCLEName,OncotreePrimaryDisease,OncotreeSubtype,group,TACSTD2,CLDN4,CD274,IFNG,MHC1,IMMUNE,ISG
A549,A549_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-2.79992187142195,-5.30030757200522,1.37990145730319,-0.36782152767030524,-1.1991830486102344,0.3682951879979071,-0.6956881584466897
ABC-1,ABC1_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,2.42004783204824,1.35907839420605,-0.691366525456361,-0.24116115642476735,-0.4957984905483841,-0.13169028590509083,-0.4983757662905244
COR-L105,CORL105_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-2.92509722976601,-2.08255300509259,1.0744737835569,0.1605181185241845,1.1826853988260426,0.6463693947387575,-0.19386830196918528
DV-90,DV90_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,1.92830661848231,2.5333035825933,-0.938948293760073,0.3609472607058799,-0.5983579690131023,0.021643382504896946,0.8161587138529582
HCC-1833,HCC1833_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-2.04417774770678,0.301393242144924,-0.710268384667922,-0.4202654716672149,1.2828238932728917,0.6574289473583824,-0.38940559797951757
HCC-44,HCC44_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-0.78931032834856,-0.55894243942282,,0.32309597083165625,-0.03397464920286508,,0.35522488997747503
HCC-827,HCC827_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,2.5252116126129,1.80847161075187,1.96648366161931,0.9976326390112805,1.3763045405335124,1.1417637597494643,1.4781437428449191
NCI-H1435,NCIH1435_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,1.483328582339,0.401149343110885,-1.04193085049452,-0.1939777723583302,-1.026757362667001,-0.591537243408488,-0.5797871163006474
NCI-H1568,NCIH1568_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-0.253640981085358,0.644483123861004,0.174708768414522,-0.3209262785394029,-0.44913975093061753,0.17110098474491597,-0.8186919764672269
NCI-H1573,NCIH1573_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.538564421516332,0.904895344446136,-0.227597681725398,-0.39264845677462046,-0.44273059794728126,-0.2660289869619891,-0.3264300203294264
NCI-H1666,NCIH1666_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,1.12307829490342,0.0919837283122551,-1.67757178874048,-0.39669559093119794,-0.3344664669907052,-0.6948751460687487,-0.5872442290742641
NCI-H1693,NCIH1693_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.832171497546333,1.85390699585657,0.182271477617197,0.0211509256140813,0.6576293185346478,0.1816929365595845,0.23738954222480663
NCI-H1944,NCIH1944_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-2.86837669411355,-1.49837294805964,-1.0230394753046,0.32874069888442814,-0.28616764196753863,-0.6096243889516855,0.09321202315562259
NCI-H1975,NCIH1975_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.0336846436092726,1.05156867095784,1.72673007691533,0.44495286604195294,-0.1563015218143155,0.5155729918528067,0.674682571827184
NCI-H2291,NCIH2291_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,1.15732875736606,1.62027705011321,2.96461956576551,0.4698489358647077,-0.19145619660515326,0.7649940969113099,0.4191403042075437
NCI-H23,NCIH23_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-1.66944521320683,-3.00559581288356,,0.07591699563198184,-0.06041334186209148,,0.0722593936030954
NCI-H3255,NCIH3255_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.0984662090825736,0.94867281700122,-0.682246389208283,0.11625155551342381,-0.06502252566575507,-0.09211765618118486,0.16981924798175332
NCI-H358,NCIH358_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,2.02092051722455,2.27815904368953,1.74558930395326,0.25049190590853615,0.13415901711236133,0.6760503891995939,0.4997762113008006
NCI-H441,NCIH441_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,3.83551995512968,0.865934200455243,2.76272500523557,0.6802677018488474,0.629416395888678,1.197992264927097,0.8850361731951449
