ModelID,CellLineName,OncotreePrimaryDisease,OncotreeSubtype,group,TACSTD2,CLDN4,CD274,IFNG,MHC1,IMMUNE,ISG
ACH-000757,A427,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.2016338611696504,0.8237493603082727,0.3103401206121505,-0.15258959119224882,0.1514695904455912,-0.39660194747759403,0.0748485763330398
ACH-000681,A549,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.2016338611696504,2.204766750654613,1.7865963618908067,-0.23063703407780436,-1.0081225079334333,-0.2566123429288831,-0.5135493551694175
ACH-003012,A549_CRAF_KD,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.0,1.8439838440483265,0.6507645591169022,-0.2718224009698688,-1.1592841896269759,-0.4315372284148359,-0.3993855034450046
ACH-000528,ABC-1,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,7.385689870739212,8.603477988254005,0.9107326619029126,-0.3573850207602178,-0.5862284675946541,-0.34050839239637876,-0.757468733492313
ACH-000161,COR-L105,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.7484612330040357,4.739848102699328,2.8579809951275723,0.19183584511723997,0.8730027516898938,0.10827071798290896,0.2355789133923907
ACH-000392,Calu-3,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,7.265755676027326,7.484863164322325,0.4329594072761062,0.03576955872626904,0.3192922644637809,0.3301457055187543,0.18401960341381104
ACH-000264,Calu-6,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.5260688116675876,3.5360529002402097,0.8318772411916731,-0.2951248826297396,-0.21702926922813157,-0.2175766886819481,-0.4920824849833592
ACH-000925,DV-90,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,7.058099988493412,9.36187799586609,1.3785116232537298,0.17636462671213377,-0.24370197323200157,-0.24207994028418803,0.2983129974497957
ACH-000706,EKVX,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,1.613531652917927,1.6780719051126378,0.6690267655096305,-0.16078328407312684,-0.07434201714713251,-0.36844987962529213,-0.3497656630680399
ACH-002650,ETCC-016,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.676944359106912,7.795455272044121,0.6870606883398922,0.1038503628580341,-1.3789285029465197,-0.31587988416758545,0.38278519839619346
ACH-000578,HCC-1171,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.982565834895489,9.614378575081137,5.531069492725954,0.5174018806134693,0.9209709346007285,0.6646308562837852,0.7176348862812557
ACH-000712,HCC-1833,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.5849625007211562,8.312746845558241,1.4222330006830477,-0.17718743293174044,0.9871742949537373,-0.1925348998624355,-0.4449255027018117
ACH-000314,HCC-2108,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.6780719051126377,4.928844036712568,0.8639384504239714,0.4234198392711707,0.23968018183412998,-0.28891435342233857,0.39076473469572925
ACH-000575,HCC-364,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,1.5897634869849773,7.328315891666071,4.4376272483189485,0.04416765203094895,-0.11126738274884218,-0.06262660314278297,0.2147298137478787
ACH-000667,HCC-44,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,4.516015147003665,5.751410160064371,5.826548487290915,-0.047397442033176695,0.6318745223172134,0.5010715597594261,-0.17940770162921038
ACH-000339,HCC-461,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,4.007195501404204,3.4329594072761065,4.510329019490572,0.02368870258892452,0.42759549887688353,0.1805718209179135,0.07621438293776747
ACH-000562,HCC-78,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,9.636479618780534,8.728600810643192,5.750338520244706,0.660849149913569,1.6055313731394625,1.3382936909583665,1.125657240082276
ACH-000012,HCC-827,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.326968711587892,8.083532513265412,4.327687364176047,0.10889462509370183,0.051899875099872955,0.300331283457511,0.1863167832103672
ACH-000029,HCC-827-GR5,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.195347598322218,8.249540152313218,2.6484654430273142,-0.07302212998452948,-0.05004980971049722,-0.09824112392284835,0.1981259762984992
ACH-000150,HCC2935,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.589388984726849,9.901002620158811,4.460742563789644,0.7000574684572575,1.8120083014518593,0.7371651602549815,0.8938139206406696
ACH-000066,HCC4006,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,7.941282410432874,7.705701496845794,6.089371028076838,0.9410953083320536,0.9532291541971156,1.1453482940334496,1.5585815667962826
ACH-000872,HCC515,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,5.92837032301897,4.513490745588118,0.925999418556223,-0.22149342794600232,-0.45457935266585625,-0.32310532510965656,-0.10429514901170345
ACH-000861,HOP-62,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,1.6369145803558778,4.627606838129649,3.7516779456875775,0.28108860177485034,0.5000868826793053,0.4169431843993469,0.058510640599630494
ACH-000787,LXF-289,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,3.711494906650088,5.530757457461217,4.856487779495678,0.3557245955747101,0.9612031551679725,0.7418961557744475,0.3030424092319936
ACH-000851,MOR/CPR,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,6.603181229013857,7.696202521253611,0.0976107966264223,-0.5168284866685027,0.4242750766763355,-0.4002002882177259,-0.6836253342403573
ACH-000666,NCI-H1355,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,4.462706750670158,1.263034405833794,0.918386234446348,0.0737285841508384,-0.20958834178675553,-0.343249692258047,0.6569693858230525
ACH-000845,NCI-H1373,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,7.475247047287838,7.982594354827899,5.218781167784069,0.19074323056318315,0.322759420285089,0.19664393966958124,0.4692891299197744
ACH-000327,NCI-H1395,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.3561438102252753,3.016139702655253,4.257764968571387,-0.3968429901560673,1.6756449064351315,0.09773623530937568,-0.10098719931660392
ACH-000852,NCI-H1435,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.705943353973835,9.144556281982275,1.8439838440483265,-0.17508153294486342,-0.11641851495045864,-0.28834937008635847,-0.21127108730717348
ACH-000589,NCI-H1437,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,6.179909090014935,7.278356528010724,1.263034405833794,-0.16778673260332233,0.05294224100546654,-0.34135316219060513,-0.15488084812634445
ACH-000892,NCI-H1563,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,5.00943675560809,0.8399595874895318,0.7048719644563528,0.14590166312492112,1.7347670836828721,-0.14211414398695624,-0.043859662284991066
ACH-000869,NCI-H1568,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,6.552745936748446,8.339627347580395,2.070389327891398,-0.022837307884147555,0.049918243666183484,-0.20737279183500407,-0.15951280266361154
ACH-000916,NCI-H1573,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,7.812113112983306,8.778898476008376,0.632268215499513,0.23538742458545597,0.0614803876316138,-0.3132255823773833,0.5711973629019207
ACH-000744,NCI-H1623,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,6.357727932310624,8.588864518190148,1.01435529297707,-0.16543563049046575,-0.3614387328144703,-0.19262545268661288,-0.2560709316759479
ACH-000766,NCI-H1648,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,9.097847785326554,8.380677507222886,1.1890338243900171,0.7661783799909163,0.8190510882339901,2.3836503784832295,1.0728325907467469
ACH-000893,NCI-H1651,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.1890338243900171,6.492333914544719,0.9927684307689242,0.5256706859419297,0.8981725777536842,0.009652545724376365,0.6876808820525344
ACH-000448,NCI-H1666,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.693591496830619,6.976478203534362,1.3504972470841332,0.0929224182961535,-0.24202949815937513,1.1400550090475459,0.07156144554579129
ACH-000021,NCI-H1693,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,5.864681405572597,6.397118409042582,2.62760683812965,-0.08690521111180588,0.1496116795820594,0.0288601127906552,0.05853948658420541
ACH-000675,NCI-H1734,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,1.4698859762744636,7.9066501263953795,3.922197848396367,0.5053980182837629,0.21902530175644624,0.7767872852234551,0.5262410067109853
ACH-000282,NCI-H1755,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,4.305970520984387,7.779325391448742,2.021479727410452,0.07918342128429101,0.11769417343417972,-0.10775579992053978,0.04998671459088897
ACH-000379,NCI-H1781,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.715447262875877,9.610046680169242,2.3978029618624896,0.511761127583993,0.6133693881573024,0.13662239344696855,0.7469222320593734
ACH-000496,NCI-H1792,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,4.558879853475442,7.153298682854903,2.1176950426697547,0.41900183049362805,0.5197248547078965,0.2824669258067269,0.2796756057093732
ACH-000888,NCI-H1793,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.835545165508693,7.454587186925478,1.9745293124838816,0.09937244615319868,-0.811545494435759,-0.24409709876617408,0.13444523141241063
ACH-000033,NCI-H1819,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,7.580899204225743,8.275239901744591,0.3103401206121505,-0.2830220641970951,0.24682848215260816,-0.3900628214076344,-0.7682946582325705
ACH-000733,NCI-H1838,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,7.210330413537888,8.839707698350368,3.422233000683048,0.19767587160210748,0.7186934405073276,0.055817071190562555,0.09883550856284584
ACH-000414,NCI-H1944,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,0.7048719644563528,5.127633279725874,0.5160151470036647,0.04309516944393106,-0.12344282825367683,-0.2970883132942942,0.06983486974319877
ACH-000587,NCI-H1975,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,5.3125199674749455,7.45022149589718,3.344828496997441,0.3271885056852187,0.5922083820215925,0.15634677365193106,0.8211232429750819
ACH-000886,NCI-H2009,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,8.03842520687726,7.349612971824522,4.185073637876762,0.1788198866048476,1.0209524042413238,0.24605624691930122,0.5181917006623361
