layer,cohort,x,y,covariates,kind,family,primary,n,rho,p,fisher_ci95_low,fisher_ci95_high,boot_ci95_low,boot_ci95_high,boot_n,attenuation_call,note,q_bh,q_bh_unadjusted,rho_ratio_partial_over_unadj
rna,lung,CLDN4,IMMUNE,TACSTD2+nsclc_indicator,partial,,False,214,-0.18751622588222014,0.006172592358060955,-0.31432301423835207,-0.05413510819314843,-0.3124002447037393,-0.05217525527462794,5000,sign_reversed,,,,0.9410518383166611
rna,NSCLC,TACSTD2,IFNG,none,spearman,rna_NSCLC_primary,True,143,0.33934899527578155,3.381533405737102e-05,0.1855354239682553,0.47693078073000694,0.18315851889564272,0.4834933448568138,5000,,,,0.00010144600217211307,
rna,NSCLC,TACSTD2,IFNG,CLDN4,partial,rna_NSCLC_primary,True,143,0.25069916499466,0.002619118238580436,0.08967520647841046,0.3989509655194487,0.08475989120470362,0.40714899505021374,5000,retained,,0.007857354715741307,,0.7387650132599398
rna,NSCLC,CLDN4,IFNG,none,spearman,rna_NSCLC_primary,True,143,0.23667519590974492,0.004428150922106572,0.07545816556245849,0.3858341516378784,0.07310731991639223,0.3924627159982381,5000,,,,0.00839602165609932,
rna,NSCLC,CLDN4,IFNG,TACSTD2,partial,rna_NSCLC_primary,True,143,0.014534445589573746,0.8636921507341112,-0.1505532866815374,0.17883355342869514,-0.1447071306641011,0.18434403356533263,5000,attenuated,,0.8636921507341112,,0.061410937186321776
rna,NSCLC,TACSTD2,MHC1,none,spearman,rna_NSCLC_primary,True,143,0.15356456184286266,0.06708188910072438,-0.010857704898976679,0.3099013262393914,-0.024909385142857385,0.32059571188087554,5000,,,,0.06708188910072438,
rna,NSCLC,TACSTD2,MHC1,CLDN4,partial,rna_NSCLC_primary,True,143,0.058193285200286764,0.49151128338206057,-0.10756511088062044,0.2208039286824246,-0.10149163968780947,0.22408953917291932,5000,no_unadjusted_association,,0.5898135400584728,,0.3789499641188958
rna,NSCLC,CLDN4,MHC1,none,spearman,rna_NSCLC_primary,True,143,0.16605552967862544,0.04746909508156097,0.0019603934557832726,0.3214422990123804,-0.007032052430656886,0.33177897576400545,5000,,,,0.056962914097873164,
rna,NSCLC,CLDN4,MHC1,TACSTD2,partial,rna_NSCLC_primary,True,143,0.08637938576483874,0.3067131371410524,-0.07947879590472356,0.2475837806872354,-0.08038904179591866,0.2499222093362452,5000,ns_after_adjustment_point_estimate_still_half_or_more,,0.5898135400584728,,0.5201837357178803
rna,NSCLC,TACSTD2,IMMUNE,none,spearman,rna_NSCLC_primary,True,143,0.40541594251721846,5.089332672628287e-07,0.25846801565183897,0.534025918578819,0.2579755174336241,0.5343564128623371,5000,,,,3.053599603576972e-06,
rna,NSCLC,TACSTD2,IMMUNE,CLDN4,partial,rna_NSCLC_primary,True,143,0.3471194292346223,2.314117280404767e-05,0.19345385318462752,0.4841622861697519,0.19367907356435615,0.4911872306761242,5000,retained,,0.00013884703682428602,,0.8562056713393301
rna,NSCLC,CLDN4,IMMUNE,none,spearman,rna_NSCLC_primary,True,143,0.23057271777831334,0.005597347770732881,0.0690370733301046,0.38032661872993767,0.05751695730520965,0.3856534624330625,5000,,,,0.00839602165609932,
rna,NSCLC,CLDN4,IMMUNE,TACSTD2,partial,rna_NSCLC_primary,True,143,-0.05878592900660927,0.487102383025515,-0.2213695394196603,0.10697727568727547,-0.22825852491276494,0.10945738658738574,5000,attenuated,,0.5898135400584728,,0.25495613519692145
rna,NSCLC,TACSTD2,CD274_score,none,spearman,,False,143,0.400422707173527,7.223062386085586e-07,0.25289673805661544,0.5297513505052734,,,0,,,,,
rna,NSCLC,TACSTD2,CD274_score,CLDN4,partial,,False,143,0.3025796799695516,0.00025225455517558014,0.14508383732013175,0.4451207452019424,,,0,retained,,,,0.755650652545101
rna,NSCLC,CLDN4,CD274_score,none,spearman,,False,143,0.2754048003597968,0.0008713403348721139,0.11652396244871545,0.420541810751959,,,0,,,,,
rna,NSCLC,CLDN4,CD274_score,TACSTD2,partial,,False,143,0.011940610075349615,0.8878413684323295,-0.1530877796778602,0.1763210710150021,,,0,attenuated,,,,0.043356579332495496
rna,NSCLC,TACSTD2,ISG,none,spearman,,False,143,0.27479023843166306,0.0008958339749368359,0.11586806024193153,0.4199943661259963,,,0,,,,,
rna,NSCLC,TACSTD2,ISG,CLDN4,partial,,False,143,0.22803462376885247,0.006345252045620908,0.0657782103885473,0.378542508524976,,,0,retained,,,,0.8298497976869068
rna,NSCLC,CLDN4,ISG,none,spearman,,False,143,0.1605912057835339,0.055366162854674876,-0.0036536804102867333,0.3163992355849405,,,0,,,,,
rna,NSCLC,CLDN4,ISG,TACSTD2,partial,,False,143,-0.03186316884690012,0.7065949407061816,-0.195563980375962,0.13356515361767232,,,0,no_unadjusted_association,,,,0.19841166701151444
rna,LUAD,TACSTD2,IFNG,none,spearman,,False,80,0.26838101714240453,0.01608281117487135,0.051713557988385235,0.4609185406804044,,,0,,,,,
rna,LUAD,TACSTD2,IFNG,CLDN4,partial,,False,80,0.12617632695051498,0.2678447453241978,-0.09765864343878267,0.33786078507319744,,,0,attenuated,,,,0.47013879108880896
rna,LUAD,CLDN4,IFNG,none,spearman,,False,80,0.24917955930614163,0.025818077581211504,0.031169141171180425,0.4445574004340663,,,0,,,,,
rna,LUAD,CLDN4,IFNG,TACSTD2,partial,,False,80,0.0733598804114388,0.5205417732197484,-0.1501866437869304,0.28977002904430116,,,0,attenuated,,,,0.29440569128428773
rna,LUAD,TACSTD2,MHC1,none,spearman,,False,80,0.07779041011329108,0.4927960737874164,-0.1443944569861244,0.29250780171294294,,,0,,,,,
rna,LUAD,TACSTD2,MHC1,CLDN4,partial,,False,80,-0.007035325980658498,0.9509328303286485,-0.2277913792344491,0.21440860638702156,,,0,no_unadjusted_association,,,,0.09043950238098128
rna,LUAD,CLDN4,MHC1,none,spearman,,False,80,0.10893108298171592,0.3361294268745976,-0.1135023790749314,0.3209659795812092,,,0,,,,,
rna,LUAD,CLDN4,MHC1,TACSTD2,partial,,False,80,0.07680650871881678,0.5010842189548524,-0.14679690352049202,0.29294195984555593,,,0,no_unadjusted_association,,,,0.7050926752624754
rna,LUAD,TACSTD2,IMMUNE,none,spearman,,False,80,0.3516332821770145,0.0013819074896886424,0.14296156403418955,0.5303736317722149,,,0,,,,,
rna,LUAD,TACSTD2,IMMUNE,CLDN4,partial,,False,80,0.2544775260071981,0.023623905653105765,0.03535655359029941,0.45025324568244907,,,0,retained,,,,0.7237014779479618
rna,LUAD,CLDN4,IMMUNE,none,spearman,,False,80,0.25189873417721526,0.024191657294686357,0.034067343068728086,0.44688230022807973,,,0,,,,,
rna,LUAD,CLDN4,IMMUNE,TACSTD2,partial,,False,80,-0.022827895932735296,0.8417224685874605,-0.24271320642789293,0.19928841120456342,,,0,attenuated,,,,0.09062330546161246
rna,LUAD,TACSTD2,CD274_score,none,spearman,,False,80,0.4317076315685036,6.379288575067059e-05,0.2342059834783647,0.5949878691823255,,,0,,,,,
rna,LUAD,TACSTD2,CD274_score,CLDN4,partial,,False,80,0.272891366147496,0.014964955082830167,0.055106012611656666,0.46589035415949387,,,0,retained,,,,0.6321207831235511
rna,LUAD,CLDN4,CD274_score,none,spearman,,False,80,0.3496682998686892,0.0014762752761792806,0.1407661935279382,0.5287614905191886,,,0,,,,,
rna,LUAD,CLDN4,CD274_score,TACSTD2,partial,,False,80,0.03936628131599428,0.7305066356110543,-0.1833399655199363,0.2582289820870233,,,0,attenuated,,,,0.11258178488235132
rna,LUAD,TACSTD2,ISG,none,spearman,,False,80,0.21995100741088144,0.04994689201206729,0.00024599964583506647,0.419399599021783,,,0,,,,,
rna,LUAD,TACSTD2,ISG,CLDN4,partial,,False,80,0.1449479614505316,0.2024743353911902,-0.07868423078408028,0.35469070288198623,,,0,ns_after_adjustment_point_estimate_still_half_or_more,,,,0.6590011255541115
rna,LUAD,CLDN4,ISG,none,spearman,,False,80,0.16720581340834506,0.13821928963865474,-0.054513807901639254,0.3732116803899653,,,0,,,,,
rna,LUAD,CLDN4,ISG,TACSTD2,partial,,False,80,0.0013978056832684618,0.9902453517873057,-0.2197805235688247,0.22243945828138484,,,0,no_unadjusted_association,,,,0.008359791174573472
protein,lung,TACSTD2,IFNG,none,spearman,protein_lung_primary,True,44,0.40789288231148696,0.0059882711570999675,0.12630780465132133,0.6286469992686805,0.11630624727401322,0.6621921000136712,5000,,,,0.0359296269425998,
protein,lung,TACSTD2,IFNG,CLDN4,partial,protein_lung_primary,True,44,0.22456683675406333,0.14768538254901215,-0.08125762945492508,0.49174391278902085,-0.14388794791107706,0.533863531101295,5000,ns_after_adjustment_point_estimate_still_half_or_more,,0.49999989873453315,,0.5505534577643675
protein,lung,CLDN4,IFNG,none,spearman,protein_lung_primary,True,44,0.3688513037350246,0.0137468282515735,0.08082123976777862,0.6000260000971891,0.06998967039420072,0.6177363214348266,5000,,,,0.0412404847547205,
protein,lung,CLDN4,IFNG,TACSTD2,partial,protein_lung_primary,True,44,0.12604396629144538,0.42059476298435083,-0.1811579044947618,0.41083503763070367,-0.1954140765748534,0.4532984900487377,5000,attenuated,,0.49999989873453315,,0.34172026780198894
protein,lung,TACSTD2,MHC1,none,spearman,protein_lung_primary,True,44,0.26046511627906976,0.08770948924392356,-0.0394671280830915,0.5173410645380473,-0.07756309566234362,0.5624375414276722,5000,,,,0.09372941146609985,
protein,lung,TACSTD2,MHC1,CLDN4,partial,protein_lung_primary,True,44,0.11708936861361195,0.45460547282468006,-0.1899339120149707,0.4032520356948282,-0.24881535138853084,0.458140808157315,5000,no_unadjusted_association,,0.49999989873453315,,0.4495395402129745
protein,lung,CLDN4,MHC1,none,spearman,protein_lung_primary,True,44,0.2558139534883721,0.09372941146609985,-0.04444158384710562,0.5136821470920935,-0.07392611120407622,0.5392582283752342,5000,,,,0.09372941146609985,
protein,lung,CLDN4,MHC1,TACSTD2,partial,protein_lung_primary,True,44,0.1056843146873095,0.49999989873453315,-0.20104091350329725,0.39353667792798586,-0.2049447024614335,0.4353805108257525,5000,no_unadjusted_association,,0.49999989873453315,,0.4131295937776644
protein,lung,TACSTD2,IMMUNE,none,spearman,protein_lung_primary,True,38,0.35594704015756645,0.02828561164201769,0.040919984126095356,0.606604644112907,-0.007248182591439663,0.6526734697739524,5000,,,,0.04242841746302654,
protein,lung,TACSTD2,IMMUNE,CLDN4,partial,protein_lung_primary,True,38,0.13239379883360916,0.4347276891167101,-0.20021399450811364,0.43763891107333713,-0.2757885880510157,0.5127925481932014,5000,attenuated,,0.49999989873453315,,0.3719480256810188
protein,lung,CLDN4,IMMUNE,none,spearman,protein_lung_primary,True,38,0.3653572600941022,0.02409626842144522,0.05171403349945687,0.6133967162040121,0.07113742758937532,0.6044857259872922,5000,,,,0.04242841746302654,
protein,lung,CLDN4,IMMUNE,TACSTD2,partial,protein_lung_primary,True,38,0.15863247493884483,0.3483670078131914,-0.17434799282927133,0.4590560179281511,-0.19104811854365905,0.47500728157461897,5000,attenuated,,0.49999989873453315,,0.43418454281704194
protein,lung,TACSTD2,CD274,none,spearman,,False,38,0.3568224094539884,0.027872158771254582,0.041920989364269426,0.6072380121534052,,,0,,,,,
protein,lung,TACSTD2,CD274,CLDN4,partial,,False,38,0.12741476219424638,0.4523496404681397,-0.20507052638372472,0.4335353337360641,,,0,attenuated,,,,0.35708172698350743
protein,lung,CLDN4,CD274,none,spearman,,False,38,0.3708283181967392,0.02190697826741104,0.05802351376931572,0.6173288003421719,,,0,,,,,
protein,lung,CLDN4,CD274,TACSTD2,partial,,False,38,0.16650300018996858,0.32465647288305727,-0.16649861476953254,0.4654129038296294,,,0,attenuated,,,,0.4490029267442086
protein,lung,TACSTD2,ISG,none,spearman,,False,44,0.455813953488372,0.0018747831413198808,0.18380671481401806,0.6629785921608716,,,0,,,,,
protein,lung,TACSTD2,ISG,CLDN4,partial,,False,44,0.2718391309961904,0.07783022292421911,-0.03103890818159106,0.528993226604289,,,0,ns_after_adjustment_point_estimate_still_half_or_more,,,,0.5963817669814382
protein,lung,CLDN4,ISG,none,spearman,,False,44,0.3956307258632839,0.007856081218171426,0.11189271361923976,0.6197216877364032,,,0,,,,,
protein,lung,CLDN4,ISG,TACSTD2,partial,,False,44,0.11830025618842595,0.4499210319823189,-0.18875003610266827,0.4042797519652456,,,0,attenuated,,,,0.2990168570206207
protein,NSCLC,TACSTD2,IFNG,none,spearman,protein_NSCLC_primary,True,35,0.3521008403361344,0.03804611366160433,0.021360680929564606,0.6133760540017226,0.0034904996481351256,0.6313301156434392,5000,,,,0.114138340984813,
protein,NSCLC,TACSTD2,IFNG,CLDN4,partial,protein_NSCLC_primary,True,35,0.11056481657752322,0.5336152003934137,-0.23644123646516885,0.4325575222738224,-0.28699066764915304,0.47751684401988076,5000,attenuated,,0.8004228005901206,,0.3140146341939204
protein,NSCLC,CLDN4,IFNG,none,spearman,protein_NSCLC_primary,True,35,0.3882352941176471,0.02118632887270872,0.06316030837026265,0.6388311033202932,0.07525598459420643,0.6236007892296336,5000,,,,0.114138340984813,
protein,NSCLC,CLDN4,IFNG,TACSTD2,partial,protein_NSCLC_primary,True,35,0.20588541151000525,0.2427378782581448,-0.14217928939153934,0.5086380097923082,-0.11893452911957138,0.5058508437880352,5000,ns_after_adjustment_point_estimate_still_half_or_more,,0.8004228005901206,,0.530310908434862
protein,NSCLC,TACSTD2,MHC1,none,spearman,protein_NSCLC_primary,True,35,0.1554621848739496,0.37251957774226857,-0.18749811897005958,0.4646371623476201,-0.21859087644290004,0.5039282257347951,5000,,,,0.37251957774226857,
protein,NSCLC,TACSTD2,MHC1,CLDN4,partial,protein_NSCLC_primary,True,35,-0.027513752666369577,0.8772473711423562,-0.36230845731380207,0.3135694602803209,-0.41466593702389615,0.3564534756893724,5000,no_unadjusted_association,,0.8772473711423562,,0.17698035498907994
protein,NSCLC,CLDN4,MHC1,none,spearman,protein_NSCLC_primary,True,35,0.23921568627450984,0.1663547548098167,-0.10217611334117326,0.5301961590158533,-0.12834286260772793,0.5448297648868474,5000,,,,0.24953367667565485,
protein,NSCLC,CLDN4,MHC1,TACSTD2,partial,protein_NSCLC_primary,True,35,0.18602609743713422,0.2921733925069834,-0.16235283472285844,0.4931677719658571,-0.15309031197020898,0.5099504674289763,5000,no_unadjusted_association,,0.8004228005901206,,0.7776500794503151
protein,NSCLC,TACSTD2,IMMUNE,none,spearman,protein_NSCLC_primary,True,32,0.2287390029325513,0.20794473056304572,-0.13035181645053853,0.534779044046581,-0.17020643031210905,0.5871567880141931,5000,,,,0.24953367667565485,
protein,NSCLC,TACSTD2,IMMUNE,CLDN4,partial,protein_NSCLC_primary,True,32,0.07711844143439048,0.6800847981858709,-0.2850099040578464,0.4199820651404648,-0.3487232850686891,0.48784085984023184,5000,no_unadjusted_association,,0.816101757823045,,0.33714600678368145
protein,NSCLC,CLDN4,IMMUNE,none,spearman,protein_NSCLC_primary,True,32,0.25,0.167594108019346,-0.10811908866548028,0.5506885278335291,-0.11859848591890966,0.5665207029102199,5000,,,,0.24953367667565485,
protein,NSCLC,CLDN4,IMMUNE,TACSTD2,partial,protein_NSCLC_primary,True,32,0.1289333236512162,0.4893997386618037,-0.2361977872389719,0.4621591264409932,-0.26271788684583985,0.4920738035363672,5000,no_unadjusted_association,,0.8004228005901206,,0.5157332946048648
protein,NSCLC,TACSTD2,CD274,none,spearman,,False,32,0.24230205278592373,0.18150161167861295,-0.11621045304600458,0.5449533177451588,,,0,,,,,
protein,NSCLC,TACSTD2,CD274,CLDN4,partial,,False,32,0.10551907163541216,0.5721123239601623,-0.2584857370289553,0.4432849274462642,,,0,no_unadjusted_association,,,,0.435485669321338
protein,NSCLC,CLDN4,CD274,none,spearman,,False,32,0.2412023460410557,0.18355279693280865,-0.11736249064996168,0.5441316836045462,,,0,,,,,
protein,NSCLC,CLDN4,CD274,TACSTD2,partial,,False,32,0.10283815843004186,0.5819682239166521,-0.261013200356953,0.44110456668168674,,,0,no_unadjusted_association,,,,0.4263563771993225
protein,NSCLC,TACSTD2,ISG,none,spearman,,False,35,0.4075630252100841,0.015091737065998779,0.08599642673979893,0.6522250371231766,,,0,,,,,
protein,NSCLC,TACSTD2,ISG,CLDN4,partial,,False,35,0.09965400661483234,0.5749735342869181,-0.24682974655033108,0.42354637497727055,,,0,attenuated,,,,0.24451189251886696
protein,NSCLC,CLDN4,ISG,none,spearman,,False,35,0.4781512605042017,0.0036699060269802055,0.17237064294538876,0.6998777119758507,,,0,,,,,
protein,NSCLC,CLDN4,ISG,TACSTD2,partial,,False,35,0.29010560795645657,0.09604661538375334,-0.053287826093185775,0.5721420192409297,,,0,ns_after_adjustment_point_estimate_still_half_or_more,,,,0.6067235034590216
crispr,lung,TACSTD2_effect,IFNG,none,spearman,crispr_lung_primary,True,123,-0.03375424023938812,0.7109086792326447,-0.20953647143755325,0.14414144995851616,-0.22221547526443478,0.15533669562478836,5000,,,,0.8530904150791736,
crispr,lung,CLDN4_effect,IFNG,none,spearman,crispr_lung_primary,True,123,0.07708529491429235,0.39674428271673423,-0.10133190567445882,0.2506984272913304,-0.1068223698715785,0.25258191600717955,5000,,,,0.7539069838885207,
crispr,lung,TACSTD2_effect,IFNG,CLDN4_effect,partial,crispr_lung_primary,True,123,-0.036990670823328686,0.6858394042217932,-0.21334872807250949,0.14170202123718353,-0.227903709762483,0.14490904397455584,5000,no_unadjusted_association,,0.8230072850661518,,1.0958821931996545
crispr,lung,CLDN4_effect,IFNG,TACSTD2_effect,partial,crispr_lung_primary,True,123,0.07854936523645802,0.38978666437375376,-0.10061647440488353,0.25278071696436877,-0.10393834122908505,0.2535461572523326,5000,no_unadjusted_association,,0.7119574849246582,,1.0189928613984482
crispr,lung,TACSTD2_effect,IFNG,CLDN4_RNA,partial,,False,123,0.009319063424990318,0.918855905896102,-0.16872136552465414,0.18677059669351545,-0.18193986288950195,0.19021653239326936,5000,no_unadjusted_association,,,,0.2760857112735668
crispr,lung,TACSTD2_effect,MHC1,none,spearman,crispr_lung_primary,True,123,-0.061014303955837026,0.5026046559256805,-0.23550481850426214,0.11728693575503753,-0.2357476458906319,0.12379805633776488,5000,,,,0.7539069838885207,
crispr,lung,CLDN4_effect,MHC1,none,spearman,crispr_lung_primary,True,123,0.09830261443809574,0.27937721742049487,-0.08012616628572773,0.270627254619207,-0.07747495081009233,0.27246076174690825,5000,,,,0.7539069838885207,
crispr,lung,TACSTD2_effect,MHC1,CLDN4_effect,partial,crispr_lung_primary,True,123,-0.06533213224308718,0.47463832328310546,-0.2403023121595223,0.11374983248535334,-0.23626686198855415,0.12351412599088783,5000,no_unadjusted_association,,0.7119574849246582,,1.0707674759409769
crispr,lung,CLDN4_effect,MHC1,TACSTD2_effect,partial,crispr_lung_primary,True,123,0.10102323114710378,0.26821339869873323,-0.0781409537960455,0.2738660795516907,-0.08242230433800195,0.27252672426320107,5000,no_unadjusted_association,,0.7119574849246582,,1.0276759344047894
crispr,lung,TACSTD2_effect,MHC1,CLDN4_RNA,partial,,False,123,-0.029168586516231648,0.7497805207530108,-0.20586211519924905,0.1493668166449255,-0.20732798609757588,0.14813977085397206,5000,no_unadjusted_association,,,,0.47806144830143865
crispr,lung,TACSTD2_effect,IMMUNE,none,spearman,crispr_lung_primary,True,123,-0.09943119526382996,0.27386731949694004,-0.2716831776410745,0.07899365925001924,-0.2684248734271734,0.08948530589479105,5000,,,,0.7539069838885207,
crispr,lung,CLDN4_effect,IMMUNE,none,spearman,crispr_lung_primary,True,123,0.004043543872773472,0.9645956358989591,-0.17311472954607252,0.18094836258642621,-0.1747514807040851,0.1761218638231227,5000,,,,0.964595635898959,
crispr,lung,TACSTD2_effect,IMMUNE,CLDN4_effect,partial,crispr_lung_primary,True,123,-0.09967489851680454,0.2746861663269726,-0.2726057188326568,0.07949454079938502,-0.2808921153931135,0.08163993808751965,5000,no_unadjusted_association,,0.7119574849246582,,1.0024509737847156
crispr,lung,CLDN4_effect,IMMUNE,TACSTD2_effect,partial,crispr_lung_primary,True,123,0.008084352937259478,0.9295772085672194,-0.16992076813272186,0.18557859223830564,-0.16604203012564014,0.1834201410975399,5000,no_unadjusted_association,,0.9295772085672193,,1.999323660538005
crispr,lung,TACSTD2_effect,IMMUNE,CLDN4_RNA,partial,,False,123,-0.06838619140608547,0.4541881618760971,-0.24319079943686683,0.11072070396502766,-0.24772392721978717,0.11484532961569727,5000,no_unadjusted_association,,,,0.6877740051764447
crispr,NSCLC,TACSTD2_effect,IFNG,none,spearman,crispr_NSCLC_primary,True,95,0.07683370660694289,0.4592615114054956,-0.12667083547837588,0.2741317026541886,-0.1437517592095851,0.284272284488886,5000,,,,0.7845854768094629,
crispr,NSCLC,CLDN4_effect,IFNG,none,spearman,crispr_NSCLC_primary,True,95,0.10632698768197088,0.30510918609135823,-0.09730112973483848,0.3014109208452279,-0.1019535313367143,0.3088668414944975,5000,,,,0.7845854768094629,
crispr,NSCLC,TACSTD2_effect,IFNG,CLDN4_effect,partial,crispr_NSCLC_primary,True,95,0.06155021352719602,0.5556425153094148,-0.14284822801374214,0.2609132976676011,-0.15854314238251835,0.2797880656152401,5000,no_unadjusted_association,,0.8239974255565162,,0.8010834859506074
crispr,NSCLC,CLDN4_effect,IFNG,TACSTD2_effect,partial,crispr_NSCLC_primary,True,95,0.09592669944879083,0.3577174233777833,-0.10880504082162755,0.29285168824574415,-0.11935433530901057,0.2979454625049973,5000,no_unadjusted_association,,0.8239974255565162,,0.9021858094551892
crispr,NSCLC,TACSTD2_effect,IFNG,CLDN4_RNA,partial,,False,95,0.11755014079098323,0.2591683298224196,-0.08714234995076711,0.31271887572915597,-0.09786047137591644,0.32449111263870023,5000,no_unadjusted_association,,,,1.529929323758033
crispr,NSCLC,TACSTD2_effect,MHC1,none,spearman,crispr_NSCLC_primary,True,95,0.028583426651735723,0.7833432594840254,-0.17396173701199824,0.2288083167189758,-0.17651449630660648,0.2294678503830155,5000,,,,0.7845854768094629,
crispr,NSCLC,CLDN4_effect,MHC1,none,spearman,crispr_NSCLC_primary,True,95,0.03657614781634938,0.7249143537518765,-0.16619197068951752,0.23637666447825734,-0.15754769744875627,0.23501195925948812,5000,,,,0.7845854768094629,
