atlas,sample,n_cells,n_epithelial,n_T,n_B,n_myeloid,epithelial_fraction,median_umi,epithelial_module,cd8_component,tls_b_component,tls_tfh_component,tls_mregdc_component,lcam_t_component,lcam_plasma_component,lcam_mac_component,cd8_component_z,tls_b_component_z,tls_tfh_component_z,tls_mregdc_component_z,lcam_t_component_z,lcam_plasma_component_z,lcam_mac_component_z,cd8_score,tls_score,lcam_score,site
GSE131907,BRONCHO_11,3178,203,783,1413,739,0.0638766519823788,3776.0,1.2299244574377397,0.696416523234673,2.656952730968276,0.1217932203333685,0.0230395071511103,0.0509221569058074,0.4186669838115682,2.6271643834951472,-0.8375970406697126,0.6564555664709519,-0.24459197986413408,0.48712304672452017,-0.6744907594765952,-0.6055447717912023,0.9615086568715399,-0.8375970406697126,0.29966221111044605,-0.10617562479875257,mLN
GSE131907,BRONCHO_58,2813,460,1411,162,515,0.1635264841805901,2723.0,1.2719304359792236,1.2482587233835776,2.137091527040683,0.2812803767044831,0.0284232610673765,0.2346942250514769,1.4272994995828572,1.1215001846900674,0.8240004310661759,-0.2687285655473779,1.953165721545109,0.8799960704678894,1.6207676193903033,0.8602823865566901,-0.6744907594765952,0.8240004310661759,0.8548110754885402,0.6021864154901327,tL/B
GSE131907,EBUS_06,2303,1186,510,111,380,0.5149804602692141,3134.0,1.6823295984883269,1.1932005787798994,2.667086710599473,0.0709981734646275,0.0076626282026069,0.0695888484656327,0.5824721539953165,1.3118020189094992,0.6582202970944441,0.6744907594765952,-0.9445555881527682,-0.634986362842257,-0.44134934336948894,-0.3674897186586672,-0.4677157760772093,0.6582202970944441,-0.30168373050614333,-0.42551827936845515,tL/B
GSE131907,EBUS_10,5144,367,1496,2366,835,0.0713452566096423,2857.5,1.1776829151040704,0.7943403537493373,2.7989600555632133,0.2349610186904512,0.0830041021274278,0.2524561699605201,0.4807523446918454,1.2047283841334493,-0.5427482792629996,0.9091824911827857,1.3148777984549727,4.862967877728764,1.8426090193855307,-0.5153172541461374,-0.5840580548794222,-0.5427482792629996,2.3623427224555074,0.2477445701199904,mLN
GSE131907,EBUS_12,3115,257,306,176,2332,0.0825040128410914,6958.0,1.9470135126236885,0.8757410254322915,2.397633780236619,0.213233283509154,0.0201998624083062,0.2096740778313545,1.1124735829052,2.521038594691436,-0.2976507672758706,0.19495204103767486,1.0154662444752875,0.279903356929314,1.3082734350077865,0.4027516490462181,0.8461962726890998,-0.2976507672758706,0.4967738808140922,0.852407118914368,mLN
GSE131907,EBUS_13,3550,376,1149,1871,145,0.1059154929577464,3753.0,0.0,0.5365745042008462,2.904376328344004,0.1646752887862076,0.1088215243838788,0.1652545724218988,0.4555114954000661,1.0082243333326617,-1.3188815358244885,1.0967892256274039,0.346329561023371,6.746963488394737,0.7534870466032045,-0.5519993180426833,-0.7975721390127004,-1.3188815358244885,2.730027425015171,-0.19869480348405974,mLN
GSE131907,EBUS_15,1105,256,327,39,319,0.2316742081447964,4165.0,0.9925257479504532,1.120316096640666,2.5183708453702645,0.1295546222118648,0.0243592107380841,0.1377627613416187,0.8353410392113206,1.7667001725937588,0.4387650411922101,0.40982481085427075,-0.13763866061060429,0.5834268426860835,0.4101225170043917,0.0,0.026559849600755775,0.4387650411922101,0.2852043309765833,0.1455607888683825,mLN
GSE131907,EBUS_19,2112,217,1176,98,356,0.1027462121212121,4191.0,1.791150747561534,1.0724038824381654,2.2474681306470554,0.1395428017884571,0.0397709312991432,0.1049259078366063,1.4025304996325765,1.587083518799367,0.29450131151973896,-0.07229405296752367,0.0,1.7080787773923356,0.0,0.8242860526644841,-0.16860500920855664,0.29450131151973896,0.5452615748082706,0.2185603478186425,mLN
GSE131907,EBUS_28,5182,4640,223,7,158,0.8954071786954844,7786.5,1.7901497026823048,1.0526240657086512,2.33385920152903,0.1337425635797319,0.0678161440901667,0.1023070153868527,0.5680881532003307,0.965799137711218,0.2349442615871826,0.08145400002087726,-0.07992818032049818,3.7546447464359374,-0.03270918643568543,-0.3883937235180236,-0.8436697983249298,0.2349442615871826,1.252056855378772,-0.4215909027595463,tL/B
GSE131907,EBUS_49,1775,114,788,189,276,0.064225352112676,3797.0,0.4329083525864779,1.3845319064395902,2.6167616477882145,0.0781190092691475,0.0139427090687478,0.0478967037628901,0.5953336592120922,0.6273687336879112,1.2343191351634237,0.5849284893859674,-0.8464293685502414,-0.1767049484969328,-0.7122777678409224,-0.3487983287330048,-1.2113958450065183,1.2343191351634237,-0.14606860922040227,-0.7574906471934818,tL/B
