name	tf	n_targets_nocldn4	ifn_overlap	ifn_overlap_p	nes	contains_CLDN4	ifn_overlap_fdr
ARID3A(+)	ARID3A	46	1	0.4628543807863639	4.425399318296313	False	0.6929121795204146
ARID5B(+)	ARID5B	13	0	1.0	3.969397250561552	False	1.0
ARNTL(+)	ARNTL	5	0	1.0	3.639952398645503	False	1.0
ARX(+)	ARX	5	0	1.0	3.335669888101405	False	1.0
ATF1(+)	ATF1	5	0	1.0	3.0233836121075246	False	1.0
ATF3(+)	ATF3	91	10	3.738291304255146e-07	3.639142361674482	False	7.275289999819631e-06
ATF4(+)	ATF4	210	4	0.31056085853405696	4.800868587621781	False	0.500457944007111
BACH1(+)	BACH1	15	1	0.1832714322765464	4.273558608899777	False	0.3434642397478981
BARX2(+)	BARX2	18	2	0.023741763672861547	3.3807556918346053	False	0.08342591957269405
BCL11A(+)	BCL11A	9	1	0.1143600005542117	3.537368393839865	False	0.25833107268049604
BCLAF1(+)	BCLAF1	10	0	1.0	3.303804551133852	False	1.0
BHLHE40(+)	BHLHE40	38	6	1.0377702362961983e-05	4.5554919867279	False	0.00015444462928408128
CEBPA(+)	CEBPA	44	2	0.11736455348942644	4.907739976898572	False	0.26046694765635864
CEBPB(+)	CEBPB	113	12	3.65461602655679e-08	4.5753179183452	False	1.1557723183985847e-06
CEBPD(+)	CEBPD	111	6	0.0037966138194423142	3.5439633608809613	False	0.021345406584864567
CEBPG(+)	CEBPG	66	5	0.0018945438958176048	5.608513198694372	False	0.011412371562901286
CHD1(+)	CHD1	23	1	0.2669226139708275	4.209423898580966	False	0.4442856666751273
CHURC1(+)	CHURC1	49	0	1.0	3.670092145567099	False	1.0
CLOCK(+)	CLOCK	21	1	0.24684535780702413	3.2409139984706146	False	0.41914010419581954
CNOT3(+)	CNOT3	12	1	0.1495099281143473	4.2468592350494605	False	0.2932248977746501
CREB3(+)	CREB3	48	2	0.1352910721992484	4.449602730353654	False	0.28375145755584175
CREB3L2(+)	CREB3L2	11	0	1.0	3.216115157112508	False	1.0
CREM(+)	CREM	12	1	0.1495099281143473	3.7901619765817065	False	0.2932248977746501
DBP(+)	DBP	16	1	0.19422622448638294	4.046699448564719	False	0.3560814115583687
DDIT3(+)	DDIT3	27	1	0.30549329425419836	7.335690109231553	False	0.4954474579891806
DPF2(+)	DPF2	17	3	0.0014032586647414514	3.597690926974809	False	0.00887561105448968
E2F1(+)	E2F1	81	7	0.0001051109491590083	6.410543447353177	False	0.0010637228054891639
E2F3(+)	E2F3	13	4	2.0353851046943675e-05	3.709745027926176	False	0.0002574762157438375
E2F6(+)	E2F6	32	4	0.0008386926525893871	4.5325438911255045	False	0.006844814229197256
E4F1(+)	E4F1	7	0	1.0	3.460146980512685	False	1.0
EGR1(+)	EGR1	152	13	1.3070666184968148e-07	3.689286313076599	False	3.3068785447969417e-06
EHF(+)	EHF	46	6	3.220955456598969e-05	3.944900787609764	False	0.0003704098775088814
ELF1(+)	ELF1	44	9	5.506736368871528e-09	5.096119010127891	False	1.990291859034995e-07
ELF2(+)	ELF2	22	2	0.034617246196648015	4.269076850568288	False	0.10947704109689935
ELF3(+)	ELF3	21	1	0.24684535780702413	3.391848051654265	False	0.41914010419581954
ELF5(+)	ELF5	27	2	0.050368381939414154	3.463187143202729	False	0.1476847597735476
ELK1(+)	ELK1	41	7	1.068197627263445e-06	5.886829216049351	False	1.8016933313176772e-05
ELK3(+)	ELK3	62	7	1.842244148379661e-05	4.038670157585147	False	0.00024530935238950227
ELK4(+)	ELK4	39	2	0.09592273722176987	3.980672982591794	False	0.23792600506968412
EP300(+)	EP300	35	4	0.0011835281194662946	4.094296230787438	False	0.00809277335743169
EPAS1(+)	EPAS1	4	0	1.0	3.320741283419536	False	1.0
ERF(+)	ERF	43	5	0.0002616228863650652	4.159677017022476	False	0.0023639496517986252
ETS1(+)	ETS1	23	4	0.00022692795183475484	4.86365406559685	False	0.0022081835313151146
ETS2(+)	ETS2	29	3	0.006701515335980622	3.299731373321633	False	0.03390966760006195
ETV1(+)	ETV1	33	3	0.009622645692925879	4.11777050093161	False	0.0434737385769687
ETV3(+)	ETV3	21	1	0.24684535780702413	4.653980516058277	False	0.41914010419581954
ETV4(+)	ETV4	39	3	0.015202978271899651	4.7233907467607255	False	0.06410589171317686
ETV5(+)	ETV5	47	1	0.4700739838924353	3.872129787330845	False	0.6995806936752126
ETV6(+)	ETV6	18	2	0.023741763672861547	3.428775040686875	False	0.08342591957269405
ETV7(+)	ETV7	63	17	4.3263423497415726e-18	10.779896111545517	False	2.7364115362115445e-16
FOS(+)	FOS	177	9	0.0006421287073219396	5.328118390419691	False	0.005415285431748356
FOSB(+)	FOSB	65	3	0.056561676400608905	4.727614343335626	False	0.15725389153136324
FOSL1(+)	FOSL1	38	3	0.014170690287375446	3.93963283897995	False	0.0607658414017964
FOSL2(+)	FOSL2	59	12	1.5573231951090018e-11	4.406402624993186	False	7.880055367251549e-10
FOXJ2(+)	FOXJ2	19	0	1.0	3.120277933262672	False	1.0
FOXJ3(+)	FOXJ3	41	3	0.01739190226799383	5.073438608470538	False	0.0687523636531631
FOXK1(+)	FOXK1	41	3	0.01739190226799383	6.233186368862801	False	0.0687523636531631
FOXK2(+)	FOXK2	5	1	0.06523515239370513	3.3282970555848475	False	0.1737315111116568
FOXN2(+)	FOXN2	7	1	0.09012741269018565	4.255784815996115	False	0.22991252859572717
FOXO3(+)	FOXO3	6	0	1.0	3.598798747708849	False	1.0
FOXP1(+)	FOXP1	5	0	1.0	3.303533986308368	False	1.0
FOXP2(+)	FOXP2	24	1	0.2767606176897945	4.740313206599511	False	0.4546781576332338
GABPA(+)	GABPA	16	1	0.19422622448638294	4.503697583572468	False	0.3560814115583687
GABPB1(+)	GABPB1	15	0	1.0	4.056423040500173	False	1.0
GATA2(+)	GATA2	14	1	0.17216845289165253	4.38915704134252	False	0.32506431777304545
GATA3(+)	GATA3	70	0	1.0	3.5961405085332645	False	1.0
GATAD1(+)	GATAD1	28	0	1.0	3.322621946383556	False	1.0
GLIS2(+)	GLIS2	16	0	1.0	3.5706162833252346	False	1.0
GMEB2(+)	GMEB2	27	1	0.30549329425419836	4.472024105544907	False	0.4954474579891806
HDAC2(+)	HDAC2	38	1	0.4014612864704684	3.9896125358742185	False	0.61186569564475
HDAC8(+)	HDAC8	3	0	1.0	3.4735183924720245	False	1.0
HES6(+)	HES6	43	2	0.11298380068672446	3.7766265142215376	False	0.25833107268049604
HLF(+)	HLF	5	0	1.0	3.035630966978906	False	1.0
HLTF(+)	HLTF	18	1	0.2156990937229089	3.7504754362195456	False	0.3870345440559997
HMBOX1(+)	HMBOX1	11	1	0.13795031335718788	3.396525973209552	False	0.28375145755584175
HMG20B(+)	HMG20B	5	1	0.06523515239370513	3.5235711614116414	False	0.1737315111116568
HMGA2(+)	HMGA2	5	0	1.0	3.1923220135501187	False	1.0
HNF1B(+)	HNF1B	7	1	0.09012741269018565	3.0698764067197506	False	0.22991252859572717
HOXA10(+)	HOXA10	30	1	0.33308991292318907	3.6555757960065898	False	0.5333654934782711
HOXA3(+)	HOXA3	17	0	1.0	3.159716308112464	False	1.0
HOXA5(+)	HOXA5	19	0	1.0	3.454705485729935	False	1.0
HOXB2(+)	HOXB2	66	2	0.22140982029016593	3.4389440331336023	False	0.3917250666672167
HOXB3(+)	HOXB3	3	0	1.0	3.619503500440926	False	1.0
HOXB5(+)	HOXB5	6	0	1.0	3.170912153191346	False	1.0
HOXB6(+)	HOXB6	11	1	0.13795031335718788	4.203188936295243	False	0.28375145755584175
HOXB7(+)	HOXB7	22	0	1.0	3.87085237931222	False	1.0
HOXB8(+)	HOXB8	32	1	0.35087866418265107	3.8899230177989703	False	0.5479771730753749
HOXB9(+)	HOXB9	66	2	0.22140982029016593	4.247092852572004	False	0.3917250666672167
HOXC9(+)	HOXC9	6	0	1.0	3.7855477708513385	False	1.0
HOXD1(+)	HOXD1	51	3	0.030842627684547957	3.354822941421038	False	0.10404246405587511
HSF1(+)	HSF1	31	0	1.0	4.050196300966216	False	1.0
IKZF2(+)	IKZF2	46	7	2.4030300446486335e-06	4.391971065611434	False	3.799791258100652e-05
ILF2(+)	ILF2	224	4	0.35308463050025324	5.431589764902886	False	0.5480393344574482
IRF1(+)	IRF1	32	9	2.5034195304081073e-10	3.480756571582462	False	1.0556085686554187e-08
IRF2(+)	IRF2	47	8	1.8177064855428532e-07	4.410573848204368	False	4.180724916748562e-06
IRF3(+)	IRF3	38	2	0.09178326240382784	4.494990813853612	False	0.22991252859572717
IRF5(+)	IRF5	8	0	1.0	3.071849396825574	False	1.0
IRF6(+)	IRF6	8	2	0.00474382903899921	3.8722119509431785	False	0.025003932226391665
IRF7(+)	IRF7	129	42	1.5826765198431185e-47	15.95310671836173	False	2.0020857976015448e-45
IRF9(+)	IRF9	8	2	0.00474382903899921	3.837872569002448	False	0.025003932226391665
IRX3(+)	IRX3	17	2	0.021289054524233474	3.2091791668471688	False	0.07849788568683509
IRX5(+)	IRX5	34	2	0.07579391790807168	4.320249118452032	False	0.1997485544868972
JUN(+)	JUN	161	6	0.021408514278227753	4.401272429636262	False	0.07849788568683509
JUNB(+)	JUNB	66	6	0.00025021041417378035	5.015032994627303	False	0.00234456425133209
JUND(+)	JUND	36	4	0.0013176505597433377	3.202441252426277	False	0.008547835682437551
KLF10(+)	KLF10	19	1	0.2262210292391454	3.296591146435172	False	0.3947166923965778
KLF11(+)	KLF11	4	2	0.0010531722186940778	3.365708521377264	False	0.00783684033322358
KLF16(+)	KLF16	18	1	0.2156990937229089	4.682666486764171	False	0.3870345440559997
KLF3(+)	KLF3	39	1	0.4095017746085922	4.357703975623148	False	0.6203829279998433
KLF4(+)	KLF4	65	5	0.001769973177511255	4.167896823526012	False	0.010922029607569451
KLF5(+)	KLF5	42	3	0.018548812271448677	3.484470233373941	False	0.07219768468733101
KLF6(+)	KLF6	212	12	2.9162148600599124e-05	4.506251081678744	False	0.00035133445695007513
KLF7(+)	KLF7	6	0	1.0	3.097084776075467	False	1.0
KLF9(+)	KLF9	42	0	1.0	4.3855764949343845	False	1.0
MAF(+)	MAF	86	1	0.6875989082454426	4.25909979150097	False	1.0
MAFB(+)	MAFB	37	3	0.01317961736784725	5.191878995755098	False	0.05749039989767852
MAFF(+)	MAFF	41	4	0.0021503245871563395	4.22353474671075	False	0.012364366376148954
MAFG(+)	MAFG	30	3	0.0073736095219413085	3.774863883234411	False	0.0357572906724871
MAFK(+)	MAFK	4	1	0.05253608055185488	3.083284949543152	False	0.1476847597735476
MAX(+)	MAX	19	1	0.2262210292391454	3.161196867862491	False	0.3947166923965778
MAZ(+)	MAZ	4	1	0.05253608055185488	3.0900069944784363	False	0.1476847597735476
MECP2(+)	MECP2	3	0	1.0	3.264162222243435	False	1.0
MLX(+)	MLX	43	1	0.44060308491664807	3.8406776482145046	False	0.6635272647851902
MXD4(+)	MXD4	6	0	1.0	3.191513903907496	False	1.0
MYBL2(+)	MYBL2	28	4	0.0004979354075088729	3.614521405419261	False	0.0043440571758532704
MZF1(+)	MZF1	19	2	0.026304254430652586	3.67382431862516	False	0.08993211312101493
NCALD(+)	NCALD	8	1	0.10232506749749797	3.161352344544858	False	0.24422869883836779
NELFB(+)	NELFB	10	2	0.00749065772980955	3.099533792292069	False	0.0357572906724871
NFATC2(+)	NFATC2	16	1	0.19422622448638294	3.362136354674368	False	0.3560814115583687
NFATC3(+)	NFATC3	44	2	0.11736455348942644	3.833885399951178	False	0.26046694765635864
NFATC4(+)	NFATC4	16	2	0.018949549128999106	3.750325368827172	False	0.07263993832782992
NFE2L1(+)	NFE2L1	67	3	0.06086075022436071	4.183479740645087	False	0.16736706311699195
NFE2L3(+)	NFE2L3	41	6	1.6346767477040174e-05	3.603856697630947	False	0.0002297628984272869
NFIA(+)	NFIA	35	4	0.0011835281194662946	3.610504079046237	False	0.00809277335743169
NFIB(+)	NFIB	9	1	0.1143600005542117	3.5078384622214225	False	0.25833107268049604
NFIC(+)	NFIC	56	5	0.0009019562951231458	3.089947350385941	False	0.007131091958317372
NFIL3(+)	NFIL3	10	0	1.0	4.824294309485153	False	1.0
NFKB2(+)	NFKB2	8	0	1.0	3.080266109779322	False	1.0
NFYA(+)	NFYA	5	0	1.0	3.2541452264431463	False	1.0
NKX2-1(+)	NKX2-1	65	4	0.01121344025719973	3.670182699108524	False	0.04977193658020231
NKX2-8(+)	NKX2-8	16	0	1.0	3.4367515860182576	False	1.0
NR1D1(+)	NR1D1	12	1	0.1495099281143473	3.5157975624973083	False	0.2932248977746501
NR1H2(+)	NR1H2	5	0	1.0	3.2826559051462576	False	1.0
NR2C2(+)	NR2C2	4	1	0.05253608055185488	4.139821479374668	False	0.1476847597735476
NR2F2(+)	NR2F2	4	0	1.0	3.467444927087606	False	1.0
NR3C1(+)	NR3C1	68	9	2.9003527873410217e-07	3.9978511419679057	False	6.114910459977321e-06
NR4A1(+)	NR4A1	11	0	1.0	3.163294788070247	False	1.0
OVOL2(+)	OVOL2	24	0	1.0	3.855376654037605	False	1.0
PATZ1(+)	PATZ1	39	0	1.0	4.33288915223997	False	1.0
PBX1(+)	PBX1	52	3	0.03241698981032367	3.9074127363440714	False	0.10514741566681907
PHF20(+)	PHF20	117	11	4.788175784346072e-07	5.60693075325122	False	8.6529176674254e-06
PITX1(+)	PITX1	74	3	0.07705480353328091	4.465044957385931	False	0.20097799272082548
PLAGL2(+)	PLAGL2	4	0	1.0	3.313203954534514	False	1.0
POU2F1(+)	POU2F1	12	1	0.1495099281143473	3.3358670527738843	False	0.2932248977746501
PPARG(+)	PPARG	31	1	0.34204410618271147	4.694754891225534	False	0.5408572429014125
PRDM1(+)	PRDM1	10	1	0.12623437197914525	4.073231538648114	False	0.26838063958591385
PRRX2(+)	PRRX2	12	0	1.0	3.230919559490879	False	1.0
PURA(+)	PURA	32	1	0.35087866418265107	3.9030647176897846	False	0.5479771730753749
RARA(+)	RARA	17	4	6.495892320487259e-05	4.550274566466141	False	0.0006847753154513651
REL(+)	REL	17	0	1.0	3.090396407422836	False	1.0
RELA(+)	RELA	3	1	0.03966535346856468	4.018579138342354	False	0.11946826699460553
RELB(+)	RELB	29	3	0.006701515335980622	5.668309237161	False	0.03390966760006195
REST(+)	REST	5	0	1.0	3.052808716986159	False	1.0
RFX2(+)	RFX2	4	0	1.0	3.4132588397654704	False	1.0
RFX5(+)	RFX5	12	1	0.1495099281143473	3.660293158961722	False	0.2932248977746501
RFXANK(+)	RFXANK	38	1	0.4014612864704684	4.251145295830152	False	0.61186569564475
RXRA(+)	RXRA	23	1	0.2669226139708275	3.6543158732567496	False	0.4442856666751273
RXRB(+)	RXRB	23	0	1.0	3.757320990073073	False	1.0
SIRT6(+)	SIRT6	6	0	1.0	3.561288358081837	False	1.0
SIX5(+)	SIX5	19	2	0.026304254430652586	3.2757763568012868	False	0.08993211312101493
SMAD1(+)	SMAD1	57	9	6.012575691762393e-08	3.892035754864877	False	1.6902018333509837e-06
SOX11(+)	SOX11	21	2	0.03174524387834967	3.82318055166252	False	0.10430580131457749
