ModelID,CellLineName,CCLEName,group,is_NSCLC,TACSTD2,CLDN4,EPCAM,TJ_EPITHELIAL,TJ_TISMO,CLDN4_TJ_EDGE,IFNG,MHC1,IMMUNE,ISG,CD274
ACH-001113,LC-1/sq-SF,LC1SQSF_LUNG,LUSC,True,3.0669502439246266,6.349082146391089,6.139346700289664,-0.3727575269395216,-0.5844973759911836,-0.3998730739961547,0.08077371934716915,0.1787865777974721,-0.17697291340642343,0.1828128196709433,1.3334237337251915
ACH-000327,NCI-H1395,NCIH1395_LUNG,LUAD,True,0.3561438102252753,3.016139702655253,8.571449285453562,-0.09254421485610545,-0.19255553323220068,-0.387306850004286,-0.3968429901560673,1.6756449064351315,0.09773623530937568,-0.10098719931660392,4.257764968571387
ACH-000705,LC-1F,LC1F_LUNG,LUSC,True,0.5945485495503542,8.272769732436512,8.256444596473443,0.24305376700477466,0.13687848689521462,0.2199100028450254,-0.15088951888505003,-0.019316643769457326,-0.21895865012342303,-0.11365315088739235,1.3673710656485294
ACH-000528,ABC-1,ABC1_LUNG,LUAD,True,7.385689870739212,8.603477988254005,9.444580108984274,0.7282995507689253,1.7139334711384222,0.8000941939109173,-0.3573850207602178,-0.5862284675946541,-0.34050839239637876,-0.757468733492313,0.9107326619029126
ACH-002075,Lu-138,LU138_LUNG,SCLC_NET,False,0.2265085298086797,5.617944917420585,7.958088658480079,-0.17569258482108913,-0.10490521233362594,-0.2662083805931263,-0.42581212850866756,-0.9687588869370767,-0.6425604953992974,-0.8333851694638948,0.925999418556223
ACH-000769,LK-2,LK2_LUNG,LUSC,True,5.211790976252541,2.541019153133559,9.197437873009267,-0.1069256840397573,-0.1845582460917314,-0.16583452835754714,-0.5187708934182298,-0.7829954791193536,-0.4174533822782518,-0.8368249589852698,1.4329594072761065
ACH-000800,NCI-H446,NCIH446_LUNG,SCLC_NET,False,0.3895668117627256,0.7048719644563528,2.9597701552114675,-1.0123973648943145,-1.243199908464199,-1.2880323380905945,-0.7237602233962285,-1.6247157698347552,-0.41812880797842444,-1.1483568989487738,0.0565835283663675
ACH-000700,NCI-H2882,NCIH2882_LUNG,LUSC,True,0.2016338611696504,3.817623257511431,4.820178962415188,-0.4488579766246033,-0.5757205899959776,-0.24607063983291919,-0.022914218763615445,0.022947855896901015,-0.08896572136083129,0.008911920372771826,3.670160514126634
ACH-000176,LOU-NH91,LOUNH91_LUNG,LUSC,True,0.4114262457264649,7.581953750848818,1.5801454844233804,-0.8156723945650106,-0.8276734760514775,-0.6219434496498552,0.3498561016875773,0.5027242026672649,0.5663182032299099,0.6941128170621661,2.568032104771279
ACH-000587,NCI-H1975,NCIH1975_LUNG,LUAD,True,5.3125199674749455,7.45022149589718,7.232372956468633,-0.15086193091164707,-0.05039704194019771,-0.07753253614099807,0.3271885056852187,0.5922083820215925,0.15634677365193106,0.8211232429750819,3.344828496997441
ACH-000785,NCI-H2126,NCIH2126_LUNG,LUAD,True,8.774490584953922,7.608365723163637,9.181251663951729,0.6231026588836115,0.6385241991789762,0.5954623742308773,0.18668632668136612,-0.1092960275992357,-0.09634998320033863,0.37056498748614736,1.7865963618908067
ACH-000585,EPLC-272H,EPLC272H_LUNG,LUSC,True,8.924070185585345,7.23035674505615,6.880318193612829,0.15334541786724556,0.25277750940432947,0.36492334213156935,0.2573843166527539,0.8142100657821159,0.6734291388941013,0.116813021193864,4.2630344058337934
ACH-000627,LCLC-103H,LCLC103H_LUNG,other_NSCLC,True,4.305240965954483,7.908272516291422,3.016139702655253,-0.10909823749659336,-0.0229008625316325,0.1614880157433177,0.23645549262929286,1.289458745032568,0.8585134227744344,0.5453008129759463,5.870118083965933
ACH-000392,Calu-3,CALU3_LUNG,LUAD,True,7.265755676027326,7.484863164322325,8.477313046407817,0.4455589669636719,0.8053282038078649,0.49834086238390574,0.03576955872626904,0.3192922644637809,0.3301457055187543,0.18401960341381104,0.4329594072761062
ACH-000729,NCI-H1963,NCIH1963_LUNG,SCLC_NET,False,0.5160151470036647,3.6322682154995127,7.887708033029806,0.19102017179424716,0.07524426381238537,0.06802677040145547,-0.4333873870704812,-1.7682980918636813,-0.688043750427337,-0.7027600200803502,0.5058909297299573
ACH-000035,NCI-H1650,NCIH1650_LUNG,other_NSCLC,True,9.811824211241978,7.974471952285043,7.949476570386656,0.5067691233321409,0.5882651979419157,0.5065034454005582,0.6014989134253248,0.41763445825194057,0.18690457362496482,1.5596936327018496,2.241840183564671
ACH-000638,NCI-H441,NCIH441_LUNG,LUAD,True,9.17587385548062,8.106484424292539,9.293816474965949,0.7319840994607447,0.7916930606021425,0.8137888077356781,0.40304735785319146,0.636827768262373,0.5231468547543622,0.33564466442321944,4.944858445807539
ACH-000894,NCI-H1869,NCIH1869_LUNG,LUSC,True,9.039522271711608,8.397845735630698,9.229419688230417,0.4279598556131146,0.7145334077778223,0.4434740182123777,0.4474316096410777,1.171635962785365,0.6087280167121184,1.036832673055378,4.203201156316611
ACH-000596,LCLC-97TM1,LCLC97TM1_LUNG,other_NSCLC,True,7.790315911515695,9.30108459093582,8.598387538813276,0.5177825204573343,1.1389800569300257,0.5858639389955278,0.5548233921497829,0.29434597032130294,0.4656917911264618,1.1270313308604902,4.479618608469416
ACH-001046,COR-L26,CORL26_LUNG,SCLC_NET,False,0.070389327891398,0.0426443374084937,0.137503523749935,-1.2015558776638866,-1.2817084512796362,-1.3453154009405208,0.9970546619779718,1.5010479786879345,2.6786969964267975,0.7897774712604313,5.545041683467464
ACH-000179,NCI-H1618,NCIH1618_LUNG,SCLC_NET,False,0.3219280948873623,7.90026304356897,8.561058776196717,0.6145412439808391,0.5637106412190251,0.5690407825137989,-0.1604196856115666,-0.829438723454824,-0.649000050067527,-0.3330354218080149,0.7739963251111731
ACH-000578,HCC-1171,HCC1171_LUNG,LUAD,True,8.982565834895489,9.614378575081137,8.14067642036902,0.6965127348307418,0.8085501333294981,0.707213249395201,0.5174018806134693,0.9209709346007285,0.6646308562837852,0.7176348862812557,5.531069492725954
ACH-000033,NCI-H1819,NCIH1819_LUNG,LUAD,True,7.580899204225743,8.275239901744591,8.433585441150495,0.9148434690360657,1.6589085558031766,0.7191905153278746,-0.2830220641970951,0.24682848215260816,-0.3900628214076344,-0.7682946582325705,0.3103401206121505
ACH-000481,NCI-H2170,NCIH2170_LUNG,LUSC,True,7.403693786262805,8.974787405160122,8.313064414946362,0.25574395121989985,0.5219215002872506,0.3000666975642132,-0.26839468050220483,-0.5562787882531002,-0.2769316526581761,-0.35767098581811835,0.5753123306874368
ACH-000871,NCI-H510,NCIH510_LUNG,SCLC_NET,False,2.4905701304462013,8.014578464922891,9.484359707760118,0.7885084705042362,0.7529487861867165,0.8817952290809111,-0.19064946141588598,-0.9395754300029482,-0.6467247903880521,-0.5458063223138346,1.4698859762744636
ACH-000690,HCC-2814,HCC2814_LUNG,LUSC,True,6.095080491901415,7.300123724569014,8.398230642487235,-0.021085508345219193,0.06174207179610255,-0.02324253877024646,-0.2433592738004806,-0.4272853268272234,-0.16808203338407937,-0.3814917578995192,0.963474123974886
ACH-000858,KNS-62,KNS62_LUNG,LUSC,True,7.16400181665555,7.26463025566923,7.01245693628882,-0.070280441618884,0.01133399387326631,-0.004164518586897329,-0.377868653717884,-0.2633330379042091,-0.20089462211049577,-0.2870352110693196,0.5945485495503542
ACH-000787,LXF-289,LXF289_LUNG,LUAD,True,3.711494906650088,5.530757457461217,2.4672794804599825,-0.2535521220959375,-0.3740822844365074,-0.06535434333264104,0.3557245955747101,0.9612031551679725,0.7418961557744475,0.3030424092319936,4.856487779495678
ACH-000749,DMS 273,DMS273_LUNG,SCLC_NET,False,0.5849625007211562,1.4059923596758368,1.655351828612554,-1.0868080535994409,-1.3780874982464852,-1.138768154162611,-0.3650313185361923,-0.10240464021718093,-0.09867020593649929,-0.5394959390453932,0.2750070474998697
ACH-000358,NCI-H69,NCIH69_LUNG,SCLC_NET,False,0.3673710656485294,4.549053029337288,7.461397589926158,-0.03602187605831603,0.21440593556116386,0.053876100595051594,-0.4330563157400497,-0.7854460162932013,-0.7445057082632595,-0.9818692107800353,0.1763227726404628
ACH-000594,DMS 153,DMS153_LUNG,SCLC_NET,False,1.3950627995175775,7.937462100716437,9.291861369585218,0.6928031935643338,0.721630774686347,0.7691370545347944,0.1963853199170571,0.29616395929980965,-0.3677672752687059,0.12180915858154139,2.0942360698457656
ACH-000868,HCC-1195,HCC1195_LUNG,other_NSCLC,True,6.915759896038,8.80135269277206,8.797596684170076,0.6399557546933327,0.8750438479339823,0.7050377439237914,-0.13775410426909498,-0.561039609522096,0.058964114853850134,-0.26265129979477436,3.3291235962915664
ACH-000186,NCI-H2444,NCIH2444_LUNG,other_NSCLC,True,7.261154672615572,9.399705168175638,7.67581593117227,0.3420569264314899,0.5507333366079211,0.32916100287448624,0.16764005212536598,0.6093306059355393,0.5139422865381198,-0.17760725683832745,5.3377110921282895
ACH-000677,SW 1573,SW1573_LUNG,LUAD,True,1.632268215499513,3.056583528366368,2.983677694698067,-0.5156246796914634,-0.7231983502026337,-0.43919598796723475,0.08153673392917803,0.8537206836009779,-0.11070358382161365,0.5764002473310157,1.8155754288625725
ACH-000672,IA-LM,IALM_LUNG,other_NSCLC,True,0.4329594072761062,6.011227255423254,5.032100843167024,-0.5266539726941026,-0.3994089097336973,-0.4655423457455068,-0.10469158879180922,-0.07130858015370786,0.03864037910482494,0.008515828097377685,3.596935142387232
